global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
913.4379760001732	-2.582846222444232	834368.935999293	6.671094608794439	1064.846730864097	-1.7751418376656147	3.151128543830856	1133898.5602319548	855.5253343277326	-0.8408008267708738	0.7069460302985848	731923.5976765787	877.6192058010733	636.4709999919993	1.336135	26.845901	0.1624247309293732	0.0810446153017962	0.0767389477	0.060634798	0.1146796872	-0.0133064083	-0.0079839545	-0.0010633931	-0.0820774665	-0.1135974096	-0.0877641937	0.0595393398	-0.0007109745	0.0487272432	-0.1206363436	0.0520410251	-0.1580594392	0.0773713512	0.0235599231	0.0943979051	-0.06809412	0.1065245188	0.0809675986	0.01035632	0.0818616793	-0.0071960867	-0.084596092	-0.004389208	0.0466214819	0.0544741895	-0.0096388945	0.0432487074	-0.1158361004	0.0618614577	-0.0230946491	0.0074840735	0.200173656	-0.1175358346	-0.287276085	0.123347622	-0.0506122192	0.0167014659	-0.0065288395	0.0561273939	-0.1536314314	0.0293638449	-0.0109220626	-0.1375948382	0.138488182	-0.1936174708	-0.0234638073	0.0407351379	0.020484212	-0.1022544843	0.0123182339	0.0031453035	-0.0145526533	0.0092874902	0.1029366653	0.0105875102	0.0398037161	0.1454917647	0.011999298	0.1580815475	0.0394722292	0.0901473006	0.0854965012	0.0126225874	-0.0103862834	-0.0195043182	-0.0097676019	0.1192670446	-0.0161155311	0.0366646351	0.0196984765	0.0101120655	-0.0167199818	-0.1342516955	-0.0392634802	-0.0165284535	-0.0076110095	0.0554562394	-0.0352122834	0.0530306337	0.0641601635	0.0807657612	0.0640567571	-0.0019830817	-0.0068766605	-0.0925057564	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	0.0190380574971982	0.017445356519545	0.000304340464094	0.0003624476332666	0.0324015669202566	0.0452638515983494	0.0010498615388878	0.0020488162615173	0.0316306115848732	0.0573637966457453	0.0010004955892331	0.0032906051656144	-0.0004990112918867	-0.0005510163170565	2.490122694304333e-07	3.036189816626032e-07	-0.0002059719633504	-0.0002959690994338	8.759770781970558e-08	4.2424449686418524e-08	-0.0001110514479876	-4.910682419999746e-08	1.2332424100142628e-08	2.4114801830094565e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.707071533248	2.2690955330748466	838519.440855997	5.148794538220222	1062.218885884854	-2.6278449792430365	6.905569234932835	1128308.9615304605	857.0704018463646	1.545067518631981	2.387233637131588	734569.6737210889	877.9444460413919	643.1701505163074	1.229148	24.696306	0.0861178846504711	0.0481703463414062	0.0886617728	0.0350241317	-0.0116298439	0.1287259043	-0.0417679151	-0.024822839	-0.0249175027	0.0661638267	-0.0541650005	0.0575474391	-0.0622379196	0.0091858423	0.0700230596	0.0519370538	-0.1202602979	-0.0932128212	0.1183840495	-0.016776188	-0.0505050106	0.0646392001	0.0142786741	0.1011457719	-0.0040345881	0.0369320175	0.0405690968	-0.1749920167	-0.1181694584	-0.1489527372	-0.0561525528	0.0283171888	0.1560167711	-0.2066833098	0.0477275209	-0.0419432441	-0.0399642291	0.0172736851	-0.0884179821	0.2337194159	-0.0717706945	-0.0417086357	0.0204926799	-0.0273283777	-0.0065064588	0.1008258798	0.1355023381	-0.0170428761	0.0274354807	0.0015523669	-0.2116272246	0.0242644206	0.0372764577	-0.0702147098	-0.3201030704	0.1648389068	-0.0168611528	0.0055982634	-0.0574524903	0.0890309883	-0.0726473138	0.0287576521	-0.0005895335	-0.0315754991	0.103338137	0.0774926075	0.0936079867	0.0098287073	-0.0003170352	0.0023509254	-0.099376679	0.1606422533	-0.0176557614	0.0418835592	-0.0028086533	-0.0457115065	0.0392240517	0.0074984811	0.1141311225	-0.0364547375	0.0759395101	0.0797028076	-0.0029652257	0.1157796357	0.0213866051	-0.0319751902	0.036353363	-0.0187671696	0.0203707019	-0.1015110555	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	0.0117037317294261	-0.0073343257677721	5.379233446780581e-05	0.0001369773363943	-0.0003080564307538	-0.0327096233510104	9.489876452877077e-08	0.0010699194597649	0.0641516743234618	0.0325210627385886	0.0041154373185035	0.0010576195216472	-0.000634018789665	-0.0001350074977783	4.0197982564827154e-07	1.822702445635769e-08	-0.0003419648727565	-0.0001359929094061	1.8494071408735722e-08	1.1693997419936925e-07	-0.0001111084966652	-5.7048677599999093e-08	1.234509803120076e-08	3.2545516159086377e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.8358194484036	1.1287479151556	840587.9198236258	1.2740718559681137	1058.4686880857366	-3.750197799117359	14.063983532504682	1120355.9636579405	857.0777658726709	0.007364026306277	5.422888343954089e-05	734582.2967532888	877.3477484004896	636.2000487726347	1.087933	21.858971	0.0664909273899752	0.0301164409716996	0.0911460194	-0.0743159539	-0.0603924357	0.0190781816	-0.060322342	0.0086542908	-0.0490501166	0.1551047482	0.0084990748	0.0977181016	-0.0567427488	-0.0622917515	0.0754291604	-0.1280425436	-0.034314937	-0.0515064579	0.0365422411	0.0564739732	0.0498542459	-0.0022680487	0.1304902991	0.0396274472	-0.0256098205	0.0854840269	-0.0049722997	-0.0697001728	-0.0656069153	-0.1507789092	0.1291925185	0.0502016722	-0.1226736072	-0.0178781901	-0.0508169187	0.0449984683	-0.0238524247	0.1406482435	0.1709958289	-0.0530191926	-0.1241524303	-0.0460469166	0.0128647326	-0.0162656921	0.1323238473	0.0411008831	0.0069068397	0.0313853689	0.0691081749	-0.0189942531	-0.0760876094	-0.1179421183	0.0153921251	-0.078033115	-0.1070313606	0.013106493	-0.0205331439	-0.0271875295	-0.0014324157	0.0763575998	0.108489207	0.0051484516	0.15535883	-0.0378908837	-0.1994819272	-0.0703395795	0.0911008364	0.0210731677	-0.0003637315	-0.0029385739	-0.1297749886	0.0820987337	-0.0467064745	0.1446226331	-0.0225196162	0.0008114118	0.0523688696	-0.0375134423	0.0671683849	-0.0275047551	0.0639962019	0.0147353855	0.0017311785	-0.0386297407	0.0889587981	0.015895329	0.0072400759	-0.0569001664	0.0637056382	-0.0380449482	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	-0.0088584419521282	-0.0205621736815543	0.0004228029865104	7.847199381922489e-05	-0.0143466629177595	-0.0140386064870057	0.0002058267368758	0.0001970824720969	0.076244197014887	0.0120925226914251	0.0058131775784449	0.0001462291050426	-0.0004760211436109	0.0001579976460541	2.265961291646291e-07	2.4963256158636674e-08	-0.0002039500137243	0.0001380148590322	1.904810131367804e-08	4.159560809814215e-08	-0.0002110484821787	-9.99399855135e-05	4.4541461829933046e-08	9.988000704438588e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.383762843927	1.5479433955233617	843428.7358553704	2.3961287557443947	1068.802753024631	10.334064938894471	106.792898161288	1142339.324873031	857.8158792527662	0.7381133800953421	0.544811361875771	735848.0826981964	879.4472654439763	644.014711337807	0.959944	19.287397	0.113942205650257	0.0597151020519437	0.0877020233	-0.0583633226	0.0194472844	-0.0636018554	-0.0235228257	-0.058875268	-0.0728799571	0.1109369244	0.0336345101	0.0529372848	-0.0639010526	0.0720694689	-0.0066364577	-0.0801061757	0.0171503773	0.0015262588	0.0499000184	0.1439627752	0.0756839963	-0.035281665	0.1000112753	-0.07244087	-0.0483840773	0.0752340992	-0.0700025434	0.0012807269	-0.0105192433	-0.0727615574	0.1328916225	0.0961014917	0.0596446783	-0.0041679086	0.1756171516	0.1227305998	-0.0502318211	0.0714243314	-0.0535067154	0.0240450714	-0.0809599308	-0.0577480842	-0.024768608	0.0547948892	0.0739621648	-0.103160712	0.041887555	-0.0389319116	0.06038619	-0.0938206999	0.0698207947	-0.097191672	0.1177876892	-0.060179156	-0.0429857089	-0.0351392268	0.026937629	-0.1405467378	-0.0790767548	0.0865714734	0.1793532918	-0.0230991646	-0.0230930479	0.0544913025	-0.0221555475	-0.0499991702	0.0907269354	0.0171323978	-0.0271631398	-0.0441629792	-0.0713849407	0.1052610295	-0.0832613056	0.1387143471	-0.0576104667	-0.0277014516	0.0190848168	-0.0843559168	-0.0599608733	-0.0869434308	-0.0569336783	0.0056700366	0.0403919239	0.0286874633	-0.075278897	0.1397483263	-0.02791116	-0.0464172972	0.0499649809	-0.1072901746	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.0019624873030181	0.0108209292551463	0.0001170925099448	3.851356414507256e-06	0.0080110256055974	0.0223576885233569	6.417653125353719e-05	0.0004998662361074	0.0245257803643781	-0.0517184166505088	0.0006015139024817	0.0026747946208356	-0.0007160247908216	-0.0002400036472107	5.126915010711161e-07	5.7601750674438174e-08	-0.0004449603727696	-0.0002410103590453	5.808599316714443e-08	1.979897333352614e-07	-0.0001111590640098	9.98894181689e-05	1.2356337511534812e-08	9.977895862121371e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.0282947881286	-0.3554680557983829	842775.9500315991	0.1263575386930822	1062.4528023048683	-6.349950719762774	40.32187414341577	1128805.9571254677	858.2494781122541	0.4335988594879154	0.188007970949221	736592.1666799566	879.4066500548261	644.5687991095855	0.8127149999999999	16.329233	0.0863612203490333	0.0482168524228602	0.0720602014	-0.0528611394	0.0474763148	-0.0633378879	-0.0094701092	-0.0185084866	-0.0878591188	0.0496175192	-0.0309741162	0.0311219364	-0.0607890049	0.0522968479	-0.0125284723	-0.0557102361	-0.007943318	-0.0213003721	-0.0223386395	0.0554279935	0.017811961	-0.092733165	0.2654280194	0.0041415798	0.0475854488	0.0878508208	-0.1381225689	-0.0185753249	0.0980261263	0.0043885331	-0.1393864112	-0.0821629793	0.1463141417	-0.0049879372	0.0634583855	-0.1469501025	-0.059060617	0.0349475818	-0.0270423515	0.1308717782	-0.0585041967	-0.0568791978	-0.0200462706	0.008651041	-0.0031617436	-0.0604135458	-0.0406180208	-0.0461045867	0.0508623577	-0.0159755811	-0.0057255063	-0.1812424762	0.1226520053	-0.1784072698	-0.0647627995	-0.0570052487	0.0464757254	-0.0010975691	0.076520909	0.0317767333	0.0043273521	-0.0251840175	0.0031727434	-0.0623639299	0.1453858751	-0.0971926299	0.0761285867	0.0252851364	-0.058565641	-0.0675771124	-0.0688819939	0.0828294719	-0.0863105966	0.0920508093	-0.0791775604	-0.0088441112	-0.0041022907	-0.1294816011	-0.0439457692	-0.007281143	-0.092959553	0.0406051893	-0.0138764992	-0.0431403316	0.0035838337	0.147126389	-0.0834277234	0.0204897434	-0.0584391801	-0.0234786863	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0087540048356373	-0.0107164921386554	0.0001148432037578	7.663260066236123e-05	-0.0136238305234002	-0.0216348561289975	0.0001856087581303	0.0004680669997224	0.0292731824086018	0.0047474020442236	0.0008569192083272	2.2537826169499357e-05	0.0001309899320004	0.000847014722822	1.7158362285469423e-08	7.174339406772296e-07	-0.0005120024449392	-6.704207216959995e-05	4.4946394407938495e-09	2.621465036237185e-07	-3.996645825826728e-05	7.119260575153271e-05	1.5973177857098206e-09	5.068387113693168e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.4306316457338	1.402336857605178	845352.6864084731	1.966548662197965	1065.343054689007	2.8902523841386483	8.35355884401914	1134955.8241741045	858.9949269055231	0.7454487932690199	0.555693903386238	737872.2844494251	879.9866545842652	643.151705914894	0.986043	19.811781	0.1227321344757729	0.0609857283068986	0.1038744808	-0.0777796444	0.0010778815	-0.0553651415	-0.0099823457	-0.0793667311	-0.0508746386	0.1535267312	0.0233633079	0.0349944032	-0.1249010971	0.082525449	0.0305393415	-0.021104143	0.0396351561	-0.0971722926	-0.0245227298	-0.0447576249	0.0740398353	-0.1188484012	0.1973679247	-0.0658261098	0.0428374551	0.0160318352	-0.0932095494	0.0558371168	0.0358593703	-0.0343525088	0.0385032659	-0.0488651767	0.0976116297	0.1115957902	-0.0235769423	0.0349787416	-0.0503472355	0.0016386445	0.0508853898	-0.131702297	-0.0857436012	-0.1076577529	-0.0584429618	-0.0133016403	0.0193967897	-0.0202667166	-0.0034976707	0.0170614028	-0.1457254394	0.0378348188	0.0437714938	-0.1733559471	0.1218923993	-0.1246033625	-0.0193558213	-0.0380213886	0.0414273595	-0.0398252372	0.0591348241	0.1268690761	0.0468958869	0.024711541	-0.0982464499	-0.0613208309	0.0388073617	0.0556950705	0.101767941	0.0246940628	0.0198335692	-0.009812931	-0.082446898	0.0274178756	-0.1385691349	0.0432796081	-0.1567307886	-0.0603310405	-0.0040532531	-0.0274415352	-0.0181210014	-0.0456934963	-0.0069825077	-0.0389630753	0.1005764301	-0.0898881252	-0.1209058918	0.0679784896	-0.0956228916	0.0308152029	0.0113817672	-0.0330486887	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.008844837609061	-9.083277342370084e-05	8.250592727841374e-09	7.823115233065992e-05	0.0158662192549172	0.0294900497783174	0.0002517369134451	0.0008696630359276	0.0677216652761458	0.038448482867544	0.0045862239477743	0.0014782858348158	-0.0004470017546022	-0.0005779916866026	1.9981056861744544e-07	3.340743897817182e-07	-3.998119656278831e-05	0.0004720212483764	2.228040589188261e-07	1.598496078592316e-09	-8.400890440901225e-05	-4.404244615074497e-05	7.057496020002558e-09	1.93973706294127e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.2289361735689	-2.2016954721649427	841308.9213540968	4.84746295215161	1057.3921348038034	-7.950919885203575	63.21712702092563	1118078.1267449448	857.5245902237101	-1.4703366818130237	2.161889957884932	735348.4228383419	880.0926996401731	637.830540897572	1.12047	22.512707	0.2673401906963547	0.1520417546895708	0.099715988	-0.0393750885	-0.1361567266	0.0243593114	-0.0399720795	0.0187140097	0.0767388433	0.0843551919	-0.1110968629	0.0634014286	-0.0860112733	-0.0608640284	0.0513199783	0.1186600831	0.0126683935	0.184967626	0.016845884	0.0011738944	0.0182888221	0.0802226759	0.0359965082	-0.047260822	0.0652978796	0.2547411552	-0.0419582014	0.0517603291	-0.0926757293	0.1253463921	0.0991566996	-0.1444966975	0.1324984987	0.1282596829	0.1293967276	0.0384091768	0.042436825	0.002501569	0.1702697875	0.0514108862	-0.0358182031	-0.0626259665	0.1428714753	-0.1194146997	-0.0263887268	-0.0841596552	-0.0046348279	-0.0815964678	0.0889585001	0.0297927729	0.0353725407	0.0861123764	0.1225785672	0.0072315466	0.0928256529	0.0321992038	-0.155032675	-0.0521688608	-0.0746268054	0.0242687912	0.2081081463	0.043331237	-0.193448537	-0.0057277978	0.081233311	-0.0211810668	0.0969133678	-0.0242942489	-0.1654160713	-0.0411032898	-0.0421160674	-0.0982363735	-0.0810819858	0.0233111337	-0.0691447694	-0.0340102145	-0.0052866347	-0.0274313701	0.0384875549	0.1536068628	0.0314663893	-0.0867392589	0.0904458438	-0.1233711426	-0.004667311	0.0295452649	-0.0470286605	-0.0280711392	0.035046266	-0.0753650382	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0078023904057715	0.0166472280148325	0.0002771302005778	6.087729604407515e-05	0.057816200649114	0.0419499813941968	0.0033427130574986	0.0017598009389734	-0.0714302973375708	-0.1391519626137166	0.0051022873777337	0.0193632686992491	-0.0012929626415248	-0.0008459608869226	1.6717523923787886e-06	7.156498222028721e-07	0.000382134241978	0.0004221154385407	1.7818144345448206e-07	1.4602657889210065e-07	-0.0002077529524178	-0.0001237440480087	4.3161289238312675e-08	1.5312589417601164e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.3788999641674	0.1499637905985764	841584.0460994659	0.0224891384906936	1065.9915798485524	8.599445044749018	73.95045507765845	1136338.0483080128	857.8303077732592	0.3057175495490583	0.0934632201022809	735872.8369343645	880.9093693852484	632.8376852685371	0.990879	19.908947	0.1912828882863068	0.0838529964416534	0.1239106358	0.0034018515	-0.1386118631	0.0605645419	-0.035199672	-0.0372356746	0.13326962	0.0424164335	-0.1531392698	0.050261004	-0.0951090544	-0.0476383727	0.1312728903	0.1707146437	0.0132927291	0.1971831537	-0.0188253089	-0.0050780718	0.0583155053	0.0248921093	-0.029097546	0.0203470727	0.019755489	0.0231146924	0.1659737829	0.1850648842	0.0444554617	0.2139820624	0.0437688231	0.1138229672	-0.0057158358	0.0116618337	0.0619244842	-0.1051948979	-0.0202896819	-0.0394071439	0.1915291882	-0.1293249902	-0.0181251001	-0.083339554	0.158268334	-0.1885259536	-0.0628498874	-0.0873968087	0.0243731917	-0.0834874007	0.0655260885	0.0052268296	0.038749087	0.1028862783	0.0111532883	0.1569122168	0.1876291115	0.0713559033	0.058110714	0.1052119524	-0.1228721532	-0.1111350647	0.1006768172	-0.0046574284	-0.0858299501	0.0930305755	-0.0333998524	0.139908959	0.1109053371	-0.050271462	-0.2202165048	0.0454918478	-0.039562285	-0.1262149641	-0.0096852065	0.0175039966	-0.0124947253	0.0406678383	0.0208645228	0.0803637326	0.0500999764	0.0369132719	0.2107588597	-0.1090359522	-0.0628669468	-0.0493895247	-0.076982944	-0.0657169726	0.0478985584	-0.0639266537	-0.0396060775	0.0428332117	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0272429962104325	0.019440605804661	0.0003779371540522	0.0007421808425216	0.0141105296902281	-0.0437056709588858	0.0001991070481388	0.0019101856739664	-0.1236626339210857	-0.0522323365835149	0.0152924470283004	0.0027282169849735	-0.0017791847904213	-0.0004862221488965	3.165498518466485e-06	2.364119780775303e-07	0.0009520964423068	0.0005699622003288	3.248569098036472e-07	9.064876354532656e-07	-0.0006696541019774	-0.0004619011495596	4.484366162951581e-07	2.1335267196448006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.701047478538	-0.677852485629387	840340.8104482489	0.4594839922739384	1064.0740881397892	-1.9174917087632368	3.676774453175757	1132253.6650505238	858.7838164958054	0.9535087225461892	0.909178883971666	737509.6434751011	879.4746996907392	637.2498563185202	1.288253	25.883842	0.3780126481720921	0.2364535179917718	0.1223992613	0.0159884712	-0.0498764053	0.1786155082	-0.0545104801	-0.012875454	0.0206147955	0.1334503833	-0.0091997588	0.0709004297	-0.1092085788	-0.1027611471	0.0948186526	-0.010761899	-0.1005743305	-0.13422919	0.0902086682	-0.0380537718	-0.0725175462	0.1256488495	0.103735237	-0.0108117762	-0.0610218875	0.011279281	-0.0317634057	-0.1246657327	-0.101996806	-0.0841723917	-0.0776751492	-0.065599792	-0.0974699306	-0.0435765578	-0.0770923088	0.1806281604	0.0902670762	0.0355557293	-0.0283951713	0.1174539335	-0.09965006	-0.0846648123	0.056749793	-0.0397973011	0.0952717449	0.178397531	0.1018113631	0.0705558935	0.035228083	0.0364719763	-0.0527507261	-0.0144817956	-0.1602592857	-0.1348430609	-0.0528679512	-0.0416596722	0.0125894327	0.0601419242	0.0210894673	0.0125854487	0.0561186698	0.1338549139	0.0589210717	0.0962424886	0.0352220873	-0.0906688078	0.1220513512	-0.0017811155	-0.0053170775	0.1589521514	-0.0305761663	0.088495702	0.1841116823	0.0406565353	0.1253634611	0.0288461007	0.1028912579	0.1046329642	0.0638655411	0.0267296468	0.0302741854	-0.0438552708	-0.0663092373	0.0429075887	0.0498727962	-0.0479120755	0.0778593141	0.0909449156	0.1123153686	0.1409847325	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0573573716249171	0.0301143754144846	0.0009068756066045	0.0032898680797188	0.0178875438477632	0.003777014157535	0.0003199642249056	1.4265835946220569e-05	0.0984207799898868	0.2220834139109725	0.0096866499338177	0.0493210427343523	-0.0021748244901749	-0.0003956396997535	4.729861563064513e-06	1.5653077202111866e-07	0.0018979286385827	0.0009458321962759	8.945985435120928e-07	3.602133117152381e-06	-0.0017689390997299	-0.0010992849977525	3.129145538553229e-06	1.208427506283714e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.1960536198828	1.4950061413447884	843083.9928831267	2.235043362658633	1067.8862869199902	3.8121987802010153	14.53285953976611	1140381.1217917637	858.5936511314079	-0.1901653643974441	0.0361628658164127	737183.0577631618	880.2684109622278	638.8284454433725	1.010084	20.294809	0.1750095065347781	0.1117033765525004	0.1362785283	0.0207317608	-0.0557559535	0.131965978	0.0015264266	-0.0330534254	0.0186028532	0.1307335571	-0.0558975602	0.090514487	-0.1324971203	-0.0932931235	0.0481196347	0.0600717842	-0.0439226267	-0.1113120711	0.0162660732	-0.0195365796	-0.1420360399	-0.0501607019	-0.0596167517	-0.0612600693	-0.1714642247	-0.1192436829	0.125729073	0.0377094474	-0.2309156561	-0.0010157898	0.0914062907	0.0506974416	-0.076587336	0.0456417392	0.0932738444	-0.0560195204	-0.0209713172	0.0195715615	-0.063619922	0.0142201671	-0.0970684864	-0.1006778651	0.1085890077	-0.0019117282	0.0232100558	0.1140921213	0.103883353	0.0406244002	-0.1117750529	-0.0263121528	0.0260460346	0.0862774103	-0.1055133969	-0.0341145327	-0.0069876916	-0.0231263447	0.1727404637	-0.0982275198	-0.2003275091	-0.0206760709	-0.0999081218	-0.0623549657	0.0020507059	0.0632981065	-0.140866284	0.0308359412	0.133786959	-0.0163313191	0.1118315509	0.191091282	0.0084081613	-0.0001263384	0.1729271472	-0.0309729807	0.0776784534	-0.0761530336	0.1198330675	0.2006794998	0.0106064572	-0.0467565397	0.0100448278	0.0044791051	0.0677145286	0.06169986	-0.2030857401	-0.0012103906	-0.0375841416	-0.0009465413	0.0875981371	0.2122140358	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0667855635852845	0.0094281919603673	8.889080364153633e-05	0.004460311503404	0.0398425129041584	0.0219549690563952	0.001587425834518	0.0004820206662672	0.2044842868765073	0.1060635068866205	0.0418138235793937	0.0112494674930881	-0.0020288542921026	0.0001459701980722	4.116249738583142e-06	2.130729872526647e-08	0.0017398435535529	-0.0001580850850298	2.499089410887913e-08	3.0270555908395827e-06	-0.0013217376102041	0.0004472014895258	1.7469903102280456e-06	1.9998917223409425e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.9783044342006	-3.217749185682237	837185.2975852847	10.3539098219587	1056.0512276480715	-11.83505927191868	140.06862796982833	1115244.195416999	857.1894186127313	-1.404232518676622	1.971868966508889	734773.6993816323	877.2479558559083	635.7555807372637	1.122931	22.562153	0.1986562163974104	0.1258440925498662	0.1326003765	-0.0541483903	-0.0632161863	-0.0072391377	-0.0480870889	0.0688876506	-0.0932411707	0.2143805191	-0.0978185788	0.1654388572	-0.0835849747	-0.0362934348	-0.0247546887	-0.0509966731	-0.0100954161	-0.0935469955	-0.1083426491	-0.0065917916	-0.0610705977	-0.1280366877	-0.0403297351	-0.317028915	-0.0398992905	-0.0193867708	-0.0146254416	0.1563466239	0.0238398636	0.1368018496	-0.0305884942	0.0369741804	-0.0427646557	-0.0174291814	0.1101684953	-0.1485813828	-0.0522018979	-0.0312441857	0.0924464989	-0.0353661429	-0.2037772302	-0.030972972	0.0199229211	0.0182144888	0.0148874292	0.115867779	-0.1353989777	0.0354099796	-0.1438012078	0.0126766001	0.182994071	-0.0310138771	-0.0545676217	-0.1107820811	0.2165591396	-0.0119015428	0.0121123908	-0.1266128479	-0.120770669	-0.1227818406	0.0227218781	-0.1266129933	0.1060889514	-0.0199977135	0.0303788728	0.0872889973	0.1405071617	-0.0169592398	0.2332376227	0.1820457128	0.025180479	-0.0524637653	0.1385650075	0.0218130751	0.0906341225	-0.0593421237	0.0168114386	0.1291654264	0.0158605498	0.002173901	-0.2321166	-0.1086536859	0.1841351105	-0.0671052531	-0.013806569	0.179969974	0.0259785939	-0.0103125651	0.0142732981	0.0894924821	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0697879255355076	0.0030023619502231	9.014177280147478e-06	0.0048703545505495	0.0616474803289719	0.0218049674248135	0.0038004118309109	0.0004754566043971	0.3043984835618261	0.0999141966853187	0.0926584367947393	0.0099828466992725	-0.0034733896601107	-0.0014445353680081	1.2064435730963924e-05	2.086682429426297e-06	0.0017412463885368	1.4028349839001217e-06	1.9679459920540538e-12	3.0319389855924487e-06	-0.001288982006455	3.275560374909996e-05	1.661474612964758e-06	1.072929576968051e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
