global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
968.7236766944292	-0.4839714885828243	938425.5617883728	0.2342284017610748	1116.3490303607027	4.085055453718269	1246235.1575872812	16.68767805995337	883.5552667374719	1.5034176347030552	2.260264584336129	780669.9093795251	892.2104525426274	852.1377008897739	1.037604	25.400112	0.1807476372045914	0.0797181629561427	-0.0556225101	0.0605699541	0.0280998834	-0.0584370108	0.0520098335	0.1244681287	-0.0496705911	0.0844498982	0.0426611878	-0.0413930327	-0.0705935381	-0.1099928051	-0.0933081182	0.0242978922	0.0627211193	-0.0681489906	0.0292951328	0.0771063269	-0.0192698843	0.1686758039	0.1083125595	-0.0218936471	-0.0011265425	-0.0551859966	0.1333893147	-0.1179892806	0.0091998332	0.0806659683	-0.0002758363	-0.0611772565	-0.1331503405	0.0265435445	0.0177965485	-0.0257320202	-0.0802682091	-0.065380302	-0.1125424898	0.0623951605	-0.1483128939	-0.0242453679	-0.0010016854	0.0958764469	-0.1870276457	0.050852744	0.0790419692	-0.0564054317	-0.0033358866	0.0390177504	-0.0742481893	0.0356129222	-0.0670045752	-0.0844766761	0.0400578482	-0.0790173217	-0.0313115477	0.0136342101	0.1304248868	0.0861190515	-0.0709890429	-0.0707727284	0.118777553	0.0318741665	-0.0690580451	0.0032056665	-0.1770445706	-0.1131159873	0.0019240509	-0.0086378105	0.0170240557	0.0535318467	-0.1070292146	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0498044422428876	-0.0269675813248254	0.000727250442511	0.0024804824671251	0.122149836726507	-0.0159740143145512	0.0149205826123123	0.0002551691333214	0.0572769623523896	0.0344761388516446	0.0011886041501178	0.003280650416317	-0.0018883031819386	-0.0006735465020414	3.5656889069194418e-06	4.536648904122058e-07	-0.0010947110895336	0.0010142990744023	1.028802612333565e-06	1.1983923695478418e-06	0.0012789696123139	-0.0003787524778276	1.4345343946054678e-07	1.6357632692223677e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.139283839225	-7.584392855204214	923788.7229389782	57.52301498207274	1100.2141808123629	-16.134849548339844	1210471.2436606188	260.33336994756246	882.4407674090018	-1.114499328470174	1.2421087531604689	778701.7079853879	891.2487456928393	838.22866154964	1.075561	26.329281	0.0582047799654065	0.0357329199276903	0.0582257477	0.0326047629	-0.0076969551	-0.0891609335	0.0007190321	0.1323735463	-0.0026825923	-0.0732726125	0.0525807792	-0.0306734818	-0.0414151004	-0.0657453719	-0.1198912518	0.0508495222	0.0883967116	-0.0132061102	-0.1138901932	0.0138139826	-0.0137595338	0.0181497459	-0.1126025397	-0.1613715582	0.1482906111	-0.0438039137	-0.0417013108	-0.068911449	0.02636549	0.0172681659	-0.0708629538	-0.0422225882	-0.1166077952	0.0983597594	0.0762065992	-0.0083550326	-0.114615409	0.093055713	0.0167592955	-0.0666086136	-0.0605219858	-0.0479608848	0.221024224	-0.0565219241	-0.0668031657	-0.0355314033	-0.0039257012	0.0789002249	0.10280625	0.0550658109	-0.0564582064	-0.011832119	-0.110971671	-0.086361105	0.0533736026	0.0288414156	-0.0307500803	-0.0261425787	0.0490275701	0.0623634236	-0.0806889555	-0.127866241	-0.0533351661	-0.1140923154	-0.0221138362	0.1729166754	-0.0077979874	-0.1185213194	-0.0697400119	-0.0735787555	0.0572351169	0.0685187932	0.1458460595	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0480381278581916	-0.001766314384696	3.119866505584017e-06	0.0023076617281199	0.1296935382906952	0.0075437015641881	0.01682041387436	5.690743328953523e-05	0.0551010481886322	-0.0021759141637573	4.7346024480400544e-06	0.0030361255114859	-0.0012369605450006	0.000651342636938	1.5300713898881814e-06	4.242472306933473e-07	-0.0009267188366004	0.0001679922529332	2.822139704557226e-08	8.58807802109999e-07	0.0011639275051298	-0.0001150421071841	1.3234686425357956e-08	1.3547272371976805e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.6429348045386	-2.496349034686318	918996.2764506588	6.2317585029793126	1105.7578362709237	5.543655458560806	1222700.392474555	30.732115843231025	880.6661152664435	-1.7746521425582389	3.1493902270865477	775572.8065784888	890.3883113073489	829.9053923235778	1.008433	24.686022	0.1478384316000069	0.0734171371599963	0.1300673306	-0.021925019	0.0388901607	-0.095497028	-0.1299071899	0.0846043544	0.0017729018	-0.1215360003	0.1605968737	-0.0651865454	-0.0103110211	-0.0677172711	-0.1778819539	0.0228694942	0.0276551717	0.0424394097	0.0116904901	0.0540988449	0.0040614581	-0.0857192986	-0.0043446897	0.0403996451	-0.0184314836	0.0322606338	0.0383805384	0.0465414538	-0.0993519793	-0.0348950616	0.0029938631	-0.0180865929	-0.127430466	0.1570996185	0.0146975632	-0.0225780323	0.0404723951	0.0470752176	-0.0450411921	-0.0592142441	0.0734225971	0.022066164	-0.0531928887	-0.0162677047	-0.0132103993	0.0815404972	0.0132494267	-0.0337980523	-0.0413324175	0.047122971	-0.0779073701	0.0052005608	-0.086919316	-0.1838730782	0.0894092838	0.0599777094	-0.0407368775	0.006508809	-0.0634164114	0.0748728343	-0.0531819789	-0.0659757307	-0.0420854222	-0.0945210927	-0.0099221248	-0.052341024	-0.0061505535	0.0174883144	0.0261818055	-0.0068782876	-0.1086803004	0.1519032174	0.0229368381	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0416381021869654	-0.0064000256712262	4.096032859235441e-05	0.0017337315537321	0.0980247567882628	-0.0316687815024323	0.009608852943398	0.0010029117218488	0.1152068001789956	0.0601057519903633	0.003612701422327	0.013272606807483	-0.0007866421689621	0.0004503183760385	6.188059019893971e-07	2.0278663979795198e-07	-0.001181069743009	-0.0002543509064085	6.469438359087632e-08	1.394925737851345e-06	0.0014525356714024	0.0002886081662726	8.329467363923284e-08	2.109859876696421e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.6111124389904	-6.031822365548237	907467.9315422508	36.38288104952793	1087.8442028455495	-17.9136334253742	1183405.009664669	320.89826249868383	877.3838028538684	-3.282312412575152	10.773574773744915	769802.3375103157	886.9254834707592	800.3798754584341	0.986446	24.147795	0.1427551435918235	0.0732967367464286	0.196123878	-0.0850816617	-0.0796677415	-0.0838581791	0.0087911696	0.1492750674	0.0602288259	-0.1988056507	0.0657970208	-0.0856704416	0.0584287606	0.0695396137	-0.1724701938	0.0937960514	-0.0006816968	-0.0185769191	-0.006371757	0.0328022778	-0.0261541971	0.0257189368	0.111312694	-0.0237467314	-0.0398340724	0.0803908695	-0.0597042855	-0.1539922107	-0.1393111462	0.0302461254	-0.0247698421	0.0492532346	-0.0089642838	0.1992100145	0.0446296949	0.0824217525	-0.0179559694	-0.0085030036	-0.0390609649	0.0157458656	-0.0177868276	-0.1021399123	0.0029019718	0.0370055948	0.093115941	-0.0007481231	0.0181574811	-0.1003548168	0.0705894866	0.0716212351	-0.0821944015	-0.0333991462	-0.1516606346	-0.1050167083	0.0787116798	0.134725409	-0.0273261687	0.0636856819	-0.0621922045	0.1373226082	-0.0340704522	-0.0676228708	-0.0335414494	-0.0118774419	0.0536854977	0.0250824522	0.1065331745	-0.0238467401	-0.0022047249	-0.0539225795	-0.0058033032	-0.0358864957	0.0522461201	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0438950654160237	0.0022569632290583	5.093883017321272e-06	0.0019267767678769	0.1455640725677938	0.0475393157795309	0.0211888992225219	0.0022599865447859	0.1645244527149998	0.0493176525360042	0.002432230851662	0.0270682955411702	-0.0008911016820538	-0.0001044595130916	7.940622077591116e-07	1.0911789875355042e-08	-0.0006650357038135	0.0005160340391954	2.662911296084227e-07	4.422724873467173e-07	0.001200204982745	-0.0002523306886574	6.367077643831776e-08	1.440492000605926e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.4905131016434	5.879400662652984	918704.0637058516	34.56735215200434	1104.8406861360409	16.99648329049137	1220672.9417415576	288.8804442439523	880.8382505844868	3.4544477306184262	11.933209123574796	775876.0236927391	889.4295741594316	798.0942822929206	0.972708	23.811497	0.1039909360867043	0.0470655509405036	0.1820804316	-0.0814168083	0.0463173357	-0.1225647542	-0.0172857077	0.0425369798	0.0029016648	-0.0778037994	0.1503358089	-0.101744861	-0.0072904966	-0.0351272418	-0.1481160237	0.0427880367	-0.0478630174	0.0113411831	0.0982212824	0.0389738047	0.0735413362	-0.14147332	-0.0086560357	0.0197434789	0.0399220092	0.1503820836	-0.0157232881	0.0448442189	-0.1500996945	-0.0469098834	0.0030897675	-0.0105754835	-0.0806131147	0.1281422061	-0.0373867432	0.0587694759	0.0588684581	-0.0647078342	-0.0600173669	-0.0135303453	0.1956462946	0.0425379797	0.049996143	0.0237681474	0.1679336211	0.0381080892	-0.0731076177	-0.1051043937	-0.0808963762	0.0677481646	-0.1178529333	0.0141880367	-0.1153665136	-0.1290197924	0.0743698387	0.1452076173	-0.0001067574	0.0462588723	-0.0653839811	0.0143425936	-0.096784809	-0.0282679496	-0.0187238622	0.040728481	-0.0861611514	-0.0408971307	0.1378161491	0.0543650354	0.0490446542	-0.0744605749	-0.0622145	0.1358006415	0.0043397631	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0338221340038984	-0.0100729314121253	0.0001014639472333	0.0011439367485776	0.173306219716494	0.0277421471487001	0.0300350457924216	0.0007696267284201	0.1907731512457786	0.0262486985307787	0.0006889941745597	0.0363943952362447	-0.001290273018162	-0.0003991713361082	1.664804461396877e-06	1.593377555704057e-07	-0.0004481570857468	0.0002168786180667	4.703633497452154e-08	2.0084477350506467e-07	0.0010177117570179	-0.000182493225727	3.330377743628224e-08	1.0357372203724614e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953.727858440342	-4.76265466130144	909596.8279652008	22.68287942281633	1079.8368767982672	-25.00380933777365	1166047.680493436	625.1904813997365	877.1990139314772	-3.6392366530095615	13.244043416608235	769478.110042356	885.9375938538803	807.640371518155	1.275595	31.226032	0.1885561765267967	0.0867419302696976	0.1713614063	-0.0641082405	-0.189320823	-0.1032013471	-0.0306480195	0.1513939446	0.0843720847	-0.1858593416	-0.0697286851	-0.1105030714	0.0703301118	0.1100443534	-0.1427644962	0.0593423754	0.0321295833	0.013637827	-0.08675974	0.1639915313	-0.1523519102	0.0698288318	0.0906150522	0.1193456321	-0.0203513114	0.0682049522	-0.1421281216	0.0791218252	0.0923618348	0.009875884	-0.1437047509	0.0688483732	0.0520858657	0.1847360473	0.0264968642	0.063768906	-0.0221574	0.1461504189	-0.1750693577	-0.0355278926	-0.079541665	0.0443322991	-0.1071160546	0.1447129653	0.0179153511	-0.1209860155	-0.0770114803	-0.1894001581	-0.0237532965	0.0712283417	-0.0619930112	-0.056392429	-0.2087312807	-0.0065844975	0.0525585803	0.1461057933	-0.0056259063	0.1243265131	0.025726727	0.1450094338	-0.0061926484	0.1693514302	-0.0320712553	-0.0756634803	0.0792864415	0.0888543846	0.1761815665	0.003722673	-0.1615781789	-0.1123125126	-0.0513997335	-0.2681370827	0.0501254216	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0498986041444027	0.0160764701405042	0.0002584528921785	0.0024898706955598	0.1377364069332713	-0.0355698127832226	0.0189713177948877	0.0012652115814335	0.1351047659336188	-0.0556683853121597	0.003098969123263	0.0182532977779779	-0.0024002073709437	-0.0011099343527816	5.760995423532468e-06	1.2319542674849308e-06	-0.0007399544172295	-0.0002917973314827	8.51456826604247e-08	5.47532539577449e-07	0.0007946132754641	-0.0002230984815538	4.977293247161129e-08	6.314102575437857e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.1386314141836	10.410772973841633	929563.300585215	108.38419391287132	1121.099279356397	41.26240255812968	1256863.5941734323	1702.5858648691467	885.7720132190982	8.572999287620974	73.49631678554972	784592.0594022142	893.7650114341384	827.7675629111014	1.810552	44.321548	0.4938274070610409	0.3189764708056986	0.0866670225	-0.0221710731	0.0666484579	-0.0912615401	-0.0717345597	-0.0779426862	-0.0863382288	-0.0116338427	0.0858030132	-0.2162671923	-0.1231017661	-0.0828129949	-0.1274537094	-0.0381699869	0.0963343623	0.0168853523	0.1686457771	-0.1089639622	0.1371483727	0.0776536164	0.1423608725	-0.1288498285	-0.0400908097	-0.0749274354	-0.0893722505	-0.2146883322	0.0885780475	0.1156520649	0.0623394218	-0.1131642291	-0.0994720746	0.0948648502	0.0280899483	-0.1625442767	0.0374345485	-0.2252401225	0.0488783486	0.1809330337	0.0201496864	-0.2011332814	-0.0157971156	-0.0088516434	-0.1181083895	0.08928932	-0.1705219673	0.0735354509	0.0642151681	0.0098524076	0.0471132004	-0.0152954731	0.0209065739	-0.3048348305	0.014670028	-0.0896526013	-0.0165474275	0.0744900768	-0.1564830772	0.1025492751	0.0116251513	-0.202597325	0.0920879609	0.3128105088	-0.0913196553	-0.1276932702	-0.0576867488	-0.0529646131	-0.2763476204	0.3150367997	-0.0183963903	0.0739991009	0.1007638043	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0483746074105937	-0.0015239967338089	2.322566044660498e-06	0.002340102642129	-0.0169757472850733	-0.1547121542183446	0.0002881759958866	0.0239358506628808	-0.1366989659859285	-0.2718037319195473	0.0738772686853931	0.018686607301622	-0.0018369506635108	0.0005632567074328	3.3743877401727687e-06	3.172581184681513e-07	-0.0006231463732391	0.0001168080439904	1.3644119140863225e-08	3.883114024810437e-07	0.0001589275431006	-0.0006356857323635	4.0409635033051937e-07	2.5257963955993077e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933.1029497691912	-31.035681644992337	870681.1148679658	963.2135351693142	1031.6078297008169	-89.49144965558003	1064214.7143000297	8008.719561457215	869.7208880438667	-16.051125175231505	257.6386193909506	756414.4230998121	878.166481533998	778.4459005003195	3.503157	85.75582099999998	1.3072890527021328	0.8375397436098345	0.0638854999	-0.4525899996	-0.3569540744	0.3857569158	0.1967404197	-0.2374123164	0.2794727193	-0.36824982	-0.4827528113	0.166619664	0.2863234271	0.4869703519	0.1941740385	0.2680955147	0.3963410539	-0.1884190667	-0.1991659052	-0.2582282078	-0.0450558146	-0.1021182117	0.1449851799	0.0751930995	0.1394604573	-0.0133365536	-0.0472770474	0.0839730343	0.0781069495	0.049548174	0.0906867359	0.2652418707	0.4768894721	0.0095660477	0.5265397785	0.0189697668	-0.263172922	0.0575701565	0.2438674478	-0.0088766382	0.0485585117	0.0113427131	-0.1104874833	0.2037293656	-0.0424577969	-0.0627555224	-0.1847005059	0.0882923152	0.0071115561	-0.1989120503	0.3217878809	-0.5169455615	0.071460274	0.3380471089	0.1962940169	0.1862193275	-0.4657013152	-0.1795129723	0.0893324403	-0.0406957583	-0.152899121	-0.06301441	0.015625523	0.1306140891	-0.0834875088	-0.003970547	-0.0566112394	-0.0075042011	0.0167142656	-0.0170283946	-0.0331254677	-0.0268043086	0.0677454666	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0420277016118859	-0.0063469057987078	4.028321321767071e-05	0.0017663277027777	-0.1410326340482441	-0.1240568867631708	0.0198902038665859	0.0153901111533701	-0.7651335705795077	-0.6284346045935791	0.3949300522506881	0.5854293808277465	0.0076301543498201	0.0094671050133309	5.82192554020786e-05	8.962607733343506e-05	-0.0015281403512616	-0.0009049939780225	8.190141002569892e-07	2.335212933153926e-06	0.0007558416626807	0.0005969141195801	3.563064661540859e-07	5.712966190439251e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
948.61931150037	15.51636173117879	899878.5981514361	240.75748137278967	1070.22819386632	38.62036416550313	1145388.3869463657	1491.5325282760784	867.7992902074221	-1.9215978364445616	3.692538245028421	753075.6080845057	875.9761530603926	833.0677466611982	3.105005	76.00923199999998	0.7859704370288308	0.3882218830342318	-0.0566215578	-0.208853817	-0.2140930019	-0.0291350902	-0.2197174777	-0.1244386784	0.2615282126	0.2336002547	0.0970962045	0.3935728342	0.3896851039	0.0292065429	0.2970454143	0.0999587291	0.0216295272	0.5819938807	0.1749654776	0.1774458792	-0.0551353351	0.1958448229	-0.1520213871	-0.0568089412	0.1042535413	0.0266835419	0.0054317361	-0.0797822664	-0.0269623701	-0.1014418805	-0.029158858	0.3746724166	0.1551858766	-0.2565416476	0.1777871914	-0.0471177373	0.5376761018	0.0796621881	-0.2736907024	-0.0551250911	-0.1808071883	-0.0092351547	0.2841583597	-0.0913299886	-0.0431248838	0.1212396102	0.023214513	-0.0018797734	0.1104215818	-0.2282334916	0.255445112	-0.3006313642	-0.0703567526	0.0084888726	0.0039836409	0.2674535809	0.6105316228	-0.048032824	0.1176705554	0.0269011537	0.2383439588	0.1297452355	0.1125154	-0.176522236	0.0451895138	0.004469282	0.0052910228	-0.032926673	-0.1354770492	0.1075694215	0.1613938907	0.2167821542	-0.1606809936	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0839142426705024	0.0418865410586165	0.0017544823218551	0.0070416001229639	0.1889196974460389	0.329952331494283	0.0356906520831028	0.1088685410585132	-0.6447687035251164	0.1203648670543913	0.0144877012210212	0.4157266810454594	0.0110223082250801	0.00339215387526	0.0001214912786086	1.1506707913441437e-05	-0.0007899765891694	0.0007381637620922	5.448857396661101e-07	6.240630114357189e-07	-0.0009891746483979	-0.0017450163110786	3.045081925930365e-06	9.784664850331091e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
977.9997249870836	29.380413486713564	956483.4620748112	863.2086966502603	1152.6458150059725	82.41762113965251	1328592.3748507826	6792.664274319296	890.3629104578467	22.56362025042461	509.1169588053713	792746.1123189676	899.4426446865591	880.0270460779197	2.734165	66.931213	0.7778491299076484	0.475709578052289	-0.1270500941	0.0886969045	-0.0441011234	0.0189639768	-0.3434240269	-0.2075012859	-0.1948501622	0.2542501383	0.1251120025	-0.1268862425	-0.1858636797	-0.0714198466	0.1355846371	-0.3767460951	0.1470767214	0.0383319081	0.1989088058	-0.1950983688	-0.0459182379	-0.0438240147	-0.0513083029	-0.058633779	0.0793967968	-0.0268535183	-0.1283898314	0.0800278375	-0.185881725	-0.0796448207	0.1816412501	-0.1687982433	0.0338509587	-0.1808140939	-0.1371786606	-0.4291229602	0.0697822494	-0.1650540393	0.0843585779	-0.0143734156	0.0737680676	-0.0792443409	-0.0565810905	-0.058833077	0.0112122844	0.2050204989	-0.3263734947	0.0972514522	0.0159849928	-0.161768476	0.3087264657	0.0637294672	0.0632537987	-0.3054799121	-0.1248869716	-0.0996466224	0.2271916007	0.0215510679	-0.0968008152	-0.197167364	-0.0377799674	-0.0786261726	-0.1385545341	0.0735132717	-0.0122614159	0.0027239143	-0.047146078	-0.1670068234	0.3059320377	-0.0367677406	-0.1241678923	-0.2236709559	0.2591520578	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.062981713291407	-0.0209325293790954	0.0004381707862066	0.0039666962091209	-0.1296895674163209	-0.3186092648623598	0.0168193838966324	0.1015118636561333	-0.6550504829832846	-0.0102817794581682	0.0001057149888264	0.4290911352566344	0.0040343099649983	-0.0069879982600818	1.6275656893684585e-05	4.883211968290627e-05	0.0006742259184078	0.0014642025075771	2.14388898319536e-06	4.545805890528414e-07	-0.0008808642918964	0.0001083103565015	1.1731133325482024e-08	7.759219007381462e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966.6507992710644	-11.348925716019153	934413.7677313878	128.79811490772084	1097.439341647566	-55.20647335840658	1204373.108595843	3047.754700672456	885.2657286022863	-5.097181855560393	25.98126286865409	783695.4102377369	895.1071162609053	876.7278038846898	1.686974	41.296406	0.4964952163184175	0.2776706842867031	-0.1497381308	-0.011262012	-0.0733948071	0.088672633	-0.2242904962	-0.289519001	0.0410297495	0.0304044084	-0.1380644391	0.0886514594	-0.0350849826	0.0086489763	0.2978158296	-0.181667509	0.1926278971	0.1498535224	-0.0585614961	-0.1498640955	0.0274985397	0.0056996896	0.1279868471	0.0975547341	-0.1189077551	-0.0102604579	-0.0304023406	0.038377842	-0.109731272	0.0421477737	0.1368754397	-0.0346457355	0.1104772152	-0.2582121601	0.092896789	-0.2582747381	0.0539057068	0.1313087802	0.14163884	0.0452677445	0.0056247207	-0.0063631186	-0.1360896326	0.0552766668	0.0967846696	-0.1711185272	0.0247603493	-0.0524080427	-0.1263896885	-0.1311040239	0.29221243	-0.0488267733	0.1682951786	-0.1972502939	-0.1372528334	-0.1232178357	-0.036838648	-0.0053950779	-0.1393363066	-0.0065431454	-0.1328956662	0.1138586506	-0.0119035786	0.0772527325	0.0671186681	-0.130062665	-0.0212181853	0.0108049279	0.1096477821	-0.2602570523	-0.1271339824	-0.0618441838	-0.1618499507	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0309675464971803	-0.0320141667942267	0.0010249068755285	0.000958988936055	-0.2935824069668484	-0.1638928395505275	0.0861906296804481	0.0268608628559349	-0.5298750018582012	0.1251754811250833	0.0156689010748961	0.2807675175942288	0.0006743476562595	-0.0033599623087388	4.5474476150268083e-07	1.1289346716145369e-05	0.0006766539291997	2.4280107918999917e-06	5.895236405582823e-12	4.578605399013926e-07	-0.0010267285493373	-0.0001458642574408	2.1276381598785144e-08	1.0541715140242766e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.6898394479106	9.039040176846129	951970.6628018896	81.7042473186385	1140.3110703397388	42.87172869217284	1300309.3371393606	1837.985121055276	888.5827327009474	3.317004098661073	11.002516190534356	789579.2728542833	898.5682268947417	882.9220743777862	1.641662	40.187206	0.9545229827598768	0.5579749240827134	-0.0836680556	0.2081933998	-0.0004998232	0.0780049926	-0.0505623175	-0.1261605583	-0.1599558291	0.1622240493	0.0632282944	0.2271538199	-0.1519207441	0.0433874126	0.1888105192	-0.2300108377	0.0072584897	0.0815505408	-0.1294005539	0.0355445432	0.1124839061	0.0818316037	0.0633367809	-0.113750029	-0.3252032174	-0.0645307365	-0.1041822464	-0.0778246502	0.0332056159	-0.0617091308	-0.2312682755	-0.1477711169	0.11177062	-0.1680609968	-0.1187822924	-0.1554546775	0.0458478709	0.1248348426	0.0243105651	0.15439304	-0.0441083236	-0.1278346991	-0.1389838413	-0.2131881905	-0.0485305952	-0.058205917	0.1867314715	-0.221229352	-0.0542003731	0.0307143236	0.1067293964	0.0867503355	0.1971807933	-0.0344821135	-0.1534199442	-0.1709185613	-0.160855048	0.1689081463	-0.0428898272	0.0711597184	-0.0307717759	0.1996502689	-0.1383670375	-0.0053855044	0.3338243553	-0.0056551029	-0.0001957515	-0.0250820669	-0.2986186388	-0.3010418347	0.256377212	0.2555576228	-0.0775632275	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0115643270829792	-0.0425318735801595	0.0018089602702386	0.0001337336608821	-0.1719792620536537	0.1216031449131947	0.0295768665765192	0.0147873248527794	-0.2275597042177537	0.3023152976404475	0.0913945391874323	0.0517834189836715	-0.0077079164119502	-0.0083822640682097	5.941197541361125e-05	7.026235090919944e-05	0.0013437257860571	0.0006670718568574	4.449848622111797e-07	1.8055989881147715e-06	-0.0017388459567917	-0.0007121174074544	5.07111201999576e-07	3.023585261450843e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
