global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75
942.2682228775802	1.7709753144970364	3.136353564557877	887869.4038448732	1206.1190856180074	-2.368291595835672	5.608805082905872	1454723.2486920182	879.2833342004994	3.663149974385192	773139.1818027472	13.418667734838232	992.57137889373	732.3717094966344	0.662603	31.224182	0.6902800248069081	0.3701548920644389	-0.1098158614	-0.0940925327	0.1288775879	0.0659566364	0.0338132446	0.0987853935	-0.0023406989	0.0163835649	0.0196715046	-0.0069428781	-0.0359019278	0.0155133839	-0.0092591057	-0.1725110602	-0.2091580667	-0.0211481256	0.0147231481	0.0002083173	-0.002925996	0.0517375348	-0.1608142763	0.0173613542	0.1471396542	0.0240321643	-0.1905971039	-0.1486121119	0.031833912	-0.0036948941	0.0370484224	-0.0073687294	0.0677256806	0.0150246371	0.0792838964	0.0647116072	0.0330214977	-0.0442184608	-0.0271242634	0.0138365633	0.0161962374	-0.0088971582	0.0682734789	-0.0504571146	0.0965180706	-0.0029836522	-0.0921839604	0.0026997295	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0707707801890791	-0.0007836665830893	6.141333134508609e-07	0.0050085033285709	0.5507167023573487	-0.1089258936524544	0.3032888862553526	0.0118648503079858	0.0163669800324299	-0.0024064030793696	0.0002678780353819	5.790775780399506e-06	0.029280278507212	-0.0054438823858304	2.963585543075554e-05	0.0008573347094599	-0.0083217942355302	0.0030398395821993	6.925225929850367e-05	9.240624685505614e-06	-0.0038520932570331	0.0030795592618101	1.4838622460879875e-05	9.483685247000368e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.2968487217462	-1.9713741558340416	3.88631606229038	884158.1637160465	1208.3887265052324	2.269640887225023	5.15126975696359	1460203.3143449374	877.634259333376	-1.6490748671234314	770241.8931556435	2.719447917378163	992.3275700495792	725.0122373876118	0.864147	40.721626	1.2626741478189365	0.7191857638258836	-0.0741751995	-0.0737702793	0.1834414276	0.0941014844	0.1183235008	0.0742784617	0.0095910723	0.0149086823	0.0791608679	-0.0146559073	0.0020132944	-0.0724980129	-0.0626466637	-0.1497651173	-0.1010390012	0.0059876015	0.0002854638	0.0523527536	0.0406387679	0.1186187721	-0.0895748549	0.0944019722	0.1412707715	0.0047457152	-0.2576417135	-0.1317617352	0.1153567576	-0.0271059439	0.0892933012	-0.0324320712	0.0663682679	-0.0377394719	0.0490316338	0.01515484	-0.0048627148	-0.0934253356	-0.0094867467	0.2047783804	0.0710165583	0.1530625797	0.1321216873	-0.1820459469	0.0646633891	-0.1941933295	-0.1377710981	-0.2439378702	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0645517174221623	-0.0062190627669168	3.867674169885091e-05	0.0041669242221506	0.9010171770950706	0.3503004747377218	0.8118319534203697	0.1227104226014733	0.1448836011711876	0.1285166211387577	0.0209912578883317	0.0165165219089229	0.0420637274185581	0.012783448911346	0.0001634165660689	0.0017693571643427	-0.0088810829432008	-0.0005592887076706	7.88736342440122e-05	3.128038585278507e-07	-0.0060621154215272	-0.0022100221644941	3.67492433839179e-05	4.8841979675551874e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941.7711368077962	1.4742880860500236	2.173525360669042	886932.8741242489	1207.222861584322	-1.165864920910508	1.3592410138096649	1457387.0375318388	876.4943827644723	-1.1398765689036736	768242.4030176733	1.2993185923356114	989.7554455879408	730.845913807551	1.046387	49.309437	1.9552180625420768	1.073203195805066	-0.1042230497	-0.0578275878	0.1178298826	0.0380037115	-0.0566971458	0.0579829862	0.0005580825	0.0646614341	0.0277002326	-0.0059640199	-0.0084123766	-0.0336945246	-0.0513681148	-0.0377264899	-0.0489546491	0.0023367608	0.0010968029	0.0264257768	0.0125821222	0.024321546	-0.0989717054	-0.0046093895	0.144059451	0.0404537672	-0.0762570409	-0.0819414556	-0.027581285	-0.0526605212	-0.0501791725	0.0701218439	-0.0016119737	0.0623943834	0.0236201722	0.0475478509	-0.0375610876	0.0489441023	-0.023302619	0.0459202285	-0.0227315367	-0.0186558133	0.0500126627	0.0997956449	0.0413342237	0.0011248953	0.0408777736	-0.080482629	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.1296190048443861	0.0650672874222238	0.0042337518924862	0.0168010864168489	0.4970905414611763	-0.4039266356338942	0.2470990064101654	0.1631567269745167	0.1572199376926022	0.0123363365214146	0.0247181088080657	0.0001521851987695	0.0244562869639942	-0.0176074404545639	0.000310021959361	0.0005981099720652	-0.0014169592528177	0.0074641236903831	2.0077735241456945e-06	5.571314246533824e-05	-0.0016559235071833	0.0044061919143439	2.7420826616422408e-06	1.941452718602957e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.4588195320424	-1.3123172757537986	1.7221766322418717	884462.7912356027	1204.6764266402631	-2.546434944058774	6.484330924323611	1451245.2929027532	875.8337182216957	-0.660664542776658	767084.7019740406	0.4364776380822905	990.135957845052	733.245977134364	0.665471	31.359327	0.3958185389913152	0.2392558469453769	-0.1400275627	-0.0445277182	0.0747129331	0.0212726818	-0.0401373303	0.0697276407	-0.0026324208	0.0117338781	0.0509070643	-0.003728728	0.0072949625	0.0195987165	-0.0908329701	-0.094869599	-0.1276070971	-0.0422788978	-0.0042055422	0.0219862634	-0.0033745984	0.029109572	-0.0605324062	0.0632277959	0.144724477	0.0438291934	-0.067996566	-0.0867467012	-0.0365603967	-0.0348177357	-0.0480123108	0.0409687038	0.0133000065	0.0364782865	0.0172062757	0.0492308023	0.0133158102	0.0194497811	-0.0285115358	-0.0594528307	-0.0176754334	-0.0447707043	-0.0350791987	0.0467864337	0.0278633575	0.043125175	0.0055840408	0.0379761528	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0871144262508352	-0.0425045785935509	0.0018066392014153	0.0075889232610122	0.4493055560588175	-0.0477849854023588	0.2018754827053231	0.0022834048299036	0.1556719571786118	-0.0015479805139904	0.0242337582518195	2.3962436716940145e-06	0.0204245408445007	-0.0040317461194935	1.6254976772050904e-05	0.0004171618687086	-0.0034068669477487	-0.001989907694931	1.1606742399662544e-05	3.9597326343456055e-06	-0.0017138895823871	-5.796607520380001e-05	2.937417500615028e-06	3.360065874532598e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.3447519330452	-0.1140675989971669	0.0130114171409784	884248.2524880203	1203.581630377122	-1.0947962631410064	1.1985788577875118	1448608.7409812517	877.3918707175333	1.5581524958375894	769816.4948012126	2.427839200284909	990.5813730093148	732.1108878667866	0.666197	31.393536	0.6157661934831002	0.3884268975987555	-0.1117495455	0.0415981389	0.0310728735	-0.0383046959	-0.1008929996	0.0799141446	-0.0106536331	0.0182319377	0.006858337	-0.03087692	-0.0087276119	0.0300515203	-0.0359796203	-0.059571498	-0.0580322366	-0.0561733149	0.001870165	-0.0136037225	-0.0214521144	0.0170583479	-0.0685884509	0.0031252568	0.0965085764	0.0709124042	0.0198392502	-0.0310918664	-0.1057668245	-0.0450131084	-0.0353939401	0.0797947246	-0.034226176	0.0193047871	-0.0015472654	0.0366834051	0.0131941302	0.0332892636	0.0039793352	-0.0875711498	-0.0232175324	-0.0463185021	-0.0757416762	0.052447123	-0.0294561241	0.0558555995	-0.0053371538	0.0460180558	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0644194844560814	-0.0226949417947538	0.0005150603830672	0.0041498699775873	0.2808946675240094	-0.1684108885348081	0.0789018142434237	0.0283622273770835	0.1997504351831551	0.0440784780045433	0.0399002363558598	0.001942912223197	0.0138117860710225	-0.0066127547734782	4.372852569415872e-05	0.0001907654344716	-0.0029899635791397	0.0004169033686089	8.939882204581885e-06	1.738084187575316e-07	-0.0011319100214944	0.0005819795608927	1.2812202967594532e-06	3.3870020929685985e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941.5441924760488	1.1994405430035613	1.438657616200678	886505.4663853749	1208.503852373288	4.922221996165945	24.22826937953986	1460481.561201078	873.5481617411629	-3.843708976370408	763086.3908813648	14.77409869503045	987.6105875651042	729.4567758761701	0.823538	38.808006	0.6412879117223663	0.3439573635758964	-0.0490717951	0.068876095	-0.0553234918	-0.0229080602	-0.1050985489	-0.0051322169	0.0134514296	-0.0195334968	-0.0140701804	-0.0200864905	0.0253310286	0.0302334637	-0.03926146	0.0563562032	-0.0224768246	-0.0230277077	-0.0217441737	-0.0293962518	-0.0238769691	-0.0016271378	0.0498775522	0.0227693517	0.0297467731	0.0068408182	0.0898389689	0.0594835067	-0.0628421906	-0.0097440924	-0.0549341489	0.0516448293	-0.089378707	0.0145401753	-0.0442978303	-0.010388775	-0.0382304375	0.0375897362	0.0108555071	0.0129249376	-0.03766355	-0.0489139419	-0.0282971994	0.0593817496	-0.0348692174	0.0470971475	-0.0286106411	0.0100653672	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.1843734585800973	0.1199539741240159	0.014388955908145	0.0339935722287868	0.3292131500562618	0.0483184825322524	0.1083812981699667	0.0023346757542195	0.2698423153125731	0.0700918801294179	0.0728148751332501	0.0049128716600766	0.0100524328664313	-0.0037593532045912	1.4132736516870124e-05	0.0001010514065341	-0.002820015601193	0.0001699479779467	7.952487990971916e-06	2.8882315208172145e-08	0.0029972602947013	0.0041291703161957	8.983569274192924e-06	1.70500475001517e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942.379804918953	0.8356124429042211	0.6982481547363601	888079.6967190839	1207.929462197386	-0.5743901759019536	0.3299240741726772	1459093.5856444663	874.3155357485912	0.767374007428316	764427.656051346	0.5888628672765931	990.1030536358172	734.2297551700402	0.589355	27.772482	0.1690407144592321	0.0945666321327961	-0.0779861949	0.0459269099	-0.0669268825	-0.0116426805	-0.0612968474	-0.0405755282	0.0052210637	0.0164731382	-0.0198456317	0.000346653	0.0281400081	0.0347232902	-0.0647184682	0.0406560781	0.0496541717	-0.0207717974	-0.0087275107	-0.0106145352	-0.0221121235	-0.0278143339	0.0542454538	0.0500291734	0.0504635704	-0.0189002864	0.1081232327	0.0578377279	-0.0484977585	-0.016512163	-0.0629982098	0.0335391602	-0.0645973716	0.0224148912	-0.0330209186	-0.0239785328	-0.032772692	0.041995495	0.0030336813	0.0075053461	-0.0107991851	-0.0109066976	-0.0248381361	0.0485398282	-0.0373907633	0.035418583	0.0641248945	-0.0036566348	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.1973209023651492	0.0129474437850519	0.000167636300567	0.0389355385101967	0.3545229790123301	0.0253098289560683	0.125686542647777	0.0006405874417854	0.33748144971333	0.0676391344007569	0.1138937289006108	0.0045750525024836	0.0098574626305087	-0.0001949702359226	3.8013392895714336e-08	9.71695695118755e-05	-0.0028331120350875	-1.3096433894499958e-05	8.026523803357634e-06	1.7151658075300734e-10	0.0040520797712313	0.00105481947653	1.6419350472421907e-05	1.1126441280670235e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941.2513472766294	-1.1284576423236103	1.2734166505185611	885954.0987500701	1208.0165397738233	0.0870775764371956	0.0075825043181756	1459303.9603671213	875.5484709192494	1.2329351706582656	766585.1249290358	1.5201291350461266	991.914889135116	732.1096586568015	0.467569	22.033489	0.1591481356554818	0.0867789835426628	-0.0960378486	0.0236914212	-0.0282496951	-0.0089792269	-0.0886969461	-0.0050398654	0.0047056501	-0.0117155315	-0.0091136147	-0.0146734901	0.0062944198	0.009703102	-0.0640447923	0.0318586789	0.0164390044	-0.0113341486	0.0054243837	-0.0105644256	-0.0243539932	0.0049761867	0.0387213916	0.0475888759	0.0642589768	0.0024607428	0.0788443701	0.0498160741	-0.0577075727	-0.037555553	-0.0619198579	0.0450309403	-0.0527661959	0.0074142431	-0.0475886675	-0.0254051156	-0.0268247449	0.050115101	-0.0021699233	-0.0236505045	-0.0130943312	-0.0403604834	-0.0349097238	0.0651517379	-0.0663958111	0.0080365403	0.0211285927	0.0035473615	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.1710700648265231	-0.0262508375386261	0.0006891064714793	0.0292649670797508	0.3555139919918133	0.0009910129794832	0.1263901985019551	9.82106725504229e-07	0.3630663002647125	0.0255848505513824	0.1318171383879063	0.0006545845777365	0.0105895194609381	0.0007320568304294	5.359072029783402e-07	0.0001121379224135	-0.0027591245409404	7.398749414709973e-05	7.612768232419574e-06	5.474149290167116e-09	0.002731695404088	-0.0013203843671433	7.462159780715503e-06	1.7434148769964132e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942.8280042700848	1.5766569934553445	2.485847275011646	888924.6456359109	1205.5181436420958	-2.498396131727532	6.241983231031093	1453273.9946502843	876.4414292632556	0.8929583440061606	768149.5789290182	0.7973746041302247	990.3096520057092	736.1788749955949	0.412836	19.454279	0.1174179694776017	0.0643689035437286	-0.0909814276	0.0416640388	-0.0546917523	-0.0380809307	-0.0657755068	-0.0293774609	-0.0039050838	-0.0023695326	0.00791664	-0.0131871601	0.0009123554	0.0347577034	-0.0579076366	-0.0056818254	0.0308139033	0.0338823591	-0.0066261409	0.0039361414	-0.0230107487	-0.0206194329	0.0344301499	0.0282338957	0.052837585	-0.0095404674	0.1031882355	0.0581299615	-0.0506116699	-0.0172647799	-0.0593530279	0.044582154	-0.060919273	0.0111613003	-0.0365594794	-0.0327749768	-0.0243971516	0.0413698922	-0.0019290926	-0.0006174518	-0.0072536095	-0.0204141603	-0.0316816865	0.048048918	-0.0608567659	0.0080864257	0.0376000973	0.0115178677	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.1919740463715271	0.020903981545004	0.0004369764444338	0.0368540344802572	0.3182092397374276	-0.0373047522543857	0.1012571202542716	0.001391644540761	0.3625811952392155	-0.0004851050254969	0.1314651231410981	2.353268857624248e-07	0.0096783314932645	-0.0009111879676736	8.302635124331455e-07	9.367010049351546e-05	-0.0028731320485433	-0.0001140075076028	8.25488776836662e-06	1.29977117898253e-08	0.0028809825418658	0.0001492871377777	8.300060406535526e-06	2.228664950588775e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.4294379335952	-2.39856633648958	5.753120470541045	884407.5277320978	1208.3464630503713	2.828319408275547	7.999390675228141	1460101.1747663424	876.6478621686091	0.2064329053534948	768511.4742447926	0.0426145444126849	992.3583120492788	728.9768420298894	0.495571	23.353064	0.3337793112532352	0.1649334544368372	-0.0362259677	0.0291437085	-0.0718406862	-0.0373110249	-0.0472205459	-0.0304178507	0.0085508031	-0.0131582518	-0.0212576833	-0.0051913688	-0.0128998582	0.0336294271	0.0115724855	0.0501754914	0.010388533	-0.0208577327	0.0070456811	-0.0070499801	-0.0264605685	-0.0316544526	0.0504824768	-0.0082787031	0.0171591335	-0.0291549855	0.099063366	0.0760563452	-0.0322596714	0.0045022748	-0.0481489187	0.0151701663	-0.06031058	0.0009657235	-0.0413941809	-0.030518433	-0.0504008066	0.0385135061	0.0071623915	0.0335793735	-0.0147521318	-0.0082411265	-0.0071254798	0.0379693575	-0.0210685975	-0.0089417699	-0.0043393892	0.0147050397	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.2520714279088309	0.0600973815373038	0.0036116952676402	0.0635400047679969	0.2777517157405924	-0.0404575239968352	0.0771460155968428	0.0016368112479544	0.3785386083780366	0.015957413138821	0.1432914780327805	0.000254639034083	0.0073706797117466	-0.0023076517815179	5.325256744742741e-06	5.432691941315294e-05	-0.0036437894009293	-0.0007706573523859	1.3277201198324706e-05	5.939127547865991e-07	0.0041480132595674	0.0012670307177016	1.720601400154697e-05	1.605366839599433e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.7279518646768	0.2985139310816294	0.0891105670498077	884969.0794195097	1208.8131781684028	0.4667151180315159	0.2178230013991718	1461229.2997135948	876.7152009557506	0.0673387871414661	768629.5435868821	0.0045345122536836	992.803707807492	711.8296169244107	0.58586	27.607759	0.3715942187486379	0.2572566989427122	0.0399979028	0.0656395554	-0.1112375597	-0.0219934271	-0.0429405576	-0.0292455789	0.0058548304	0.0072521262	-0.0533660129	0.0066479574	-0.0045865	0.0174135781	-0.0201043577	0.050342405	0.0815803988	-0.0158437165	0.0062810758	-0.0183096922	-0.0250282909	-0.0560223135	0.0600882274	-0.0066486918	-0.04001703	-0.0288784657	0.1174049653	0.1130234398	-0.0184798301	0.0118260613	-0.0111563996	0.0082960611	-0.0509418339	-0.0047873316	-0.0273107169	-0.0196081264	-0.0367847599	0.0299568154	0.0127581386	0.0989966165	-0.0208649831	0.0213345805	0.0202802333	-0.0094575988	0.0696131109	-0.0251133795	-0.0389604336	0.0024353075	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.22042863725909	-0.0316427906497409	0.0010012662001033	0.0485887841238994	0.2593153127948255	-0.0184364029457668	0.0672444314498782	0.0003399009535786	0.4033850716808018	0.0248464633027651	0.1627195160549256	0.0006173467386556	0.0025616561175611	-0.0048090235941855	2.3126707929432827e-05	6.562082064638208e-06	-0.0029172045070371	0.0007265848938922	8.510082135877569e-06	5.279256080323396e-07	0.004545776008497	0.0003977627489295	2.0664079519426912e-05	1.5821520443603138e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
