global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
985.267588201638	0.1166473672903976	970752.2203606725	0.0136066082957809	1192.3598230185628	-6.108692329470841	1421721.9475488584	37.316121976135896	903.6716561589216	0.6993746057487442	0.4891248391662114	816622.4621450081	975.3159182585656	797.7467075627237	1.23622	23.8333	0.1004374248520751	0.0540912537010463	-0.0227019675	0.0097744633	-0.0120871798	0.1234884457	0.0529296017	0.0546477626	-0.0985599895	-0.0048641225	-0.0300249493	0.0800885712	-0.0149197925	0.1006599912	0.1417586435	-0.0774277156	0.1725494673	0.0203932447	-0.1029604628	-0.034672756	-0.047733747	-0.1033685473	0.1059433492	0.0033795139	0.1785388928	-0.0057564255	0.0009010562	-0.0977279792	0.0781124631	0.0371633018	0.0464441945	0.1226871031	-0.0322352918	-0.0745149408	0.0693960727	-0.1180320876	-0.0179470332	-0.0311816846	-0.0558659039	0.1386653341	-0.2617442034	-0.05899342	0.0082814084	-0.0697627535	-0.0198369419	0.0038026836	0.00103006	-0.0295390599	0.0249227918	0.0891767782	0.1730669507	-0.1367076031	0.018686111	-0.1294810459	-0.0233718929	-0.0068879788	0.0737318892	0.0630044528	0.142593004	0.0072240042	-0.0674986334	0.053308963	-0.0413032732	-0.0023728408	0.1136390586	-0.0342378292	0.0050733474	-0.0393344415	0.0635694032	0.2248407386	0.1379372139	-0.1045691533	0.0409712346	0.0192295257	0.045706594	-0.0322851947	0.0489263648	-0.0516854263	0.0004902733	-0.0382533906	0.0152628899	-0.0150918262	0.0067783318	-0.0026264469	-0.111010942	-0.0116139192	0.1037741977	0.1109250952	0.0203524929	0.0340727022	0.0889718616	-0.031427619	0.0343253951	0.064877389	-0.0241338129	0.1688350043	0.0158030331	0.1347685467	0.0164238089	0.1011082901	-0.1395764486	-0.0459062952	-0.0726881226	-0.1151054022	0.0566245317	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0348834352265043	-0.0110764418841711	0.0012168540532017	0.0001226875648134	0.0037324562044176	0.0271703448515551	0.0007382276393524	1.3931229317895437e-05	-0.1995004926451571	0.0029367396203739	0.0398004465656603	8.624439597873913e-06	0.0033900770494784	0.000751622574865	1.1492622401400177e-05	5.649364950468427e-07	-0.0002480649017715	-0.0004317914305104	1.864438394622176e-07	6.153619549090396e-08	0.0005519224925786	1.6639645440000642e-06	3.046184378141748e-07	2.7687780036893413e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
983.9134160322463	-1.3541721693916315	968085.6102482444	1.8337822643548376	1195.3128323595065	2.9530093409437086	1428772.7672033056	8.720264167700796	903.5749060016428	-0.0967501572787341	0.0093605929334597	816447.6107558777	975.2630780139428	796.4965596930114	1.221785	23.555002	0.0546757603569608	0.0396656816308344	-0.0547903193	0.0261469781	-0.020515823	-0.0378513261	0.0617058762	0.0021883294	-0.0472791855	0.0518960374	-0.1352337459	-0.0796287127	0.0165439529	-0.0564252881	0.0454286836	-0.1401648348	-0.1124720096	-0.0050481326	0.0309840565	0.001599998	-0.0159129037	0.051580965	0.1746740524	-0.0413585588	-0.0349176163	-0.0544494963	-0.0844723863	0.0365157298	0.0631806096	-0.060462228	0.0102416066	-0.0462852542	-0.0475805928	-0.1125820074	-0.0656655739	0.1115994135	0.1594854164	-0.0310075625	0.152705136	0.02895009	0.0797764413	-0.1407567051	-0.0553689959	0.0154354275	-0.0905014069	-0.1760559075	0.0900767963	-0.0329669846	-0.1370068664	-0.1483495679	0.1112825227	-0.0685567739	0.0121923028	-0.0772696381	0.1237131066	-0.0769109781	0.0792388337	-0.0947366342	-0.0458652214	-0.062923821	0.0909598997	-0.0525051794	-0.1014887833	0.0837103657	-0.0426181159	-0.1415054074	0.0504623339	0.014560786	0.0365114606	-0.0921247976	-0.0926144647	0.0052549323	-0.0775952496	0.0134862807	0.1605984911	-0.1564234293	0.1151272683	0.1057035763	-0.058684707	-0.0407990933	-0.1289693964	-0.0377768351	0.016127955	0.0192589047	-0.1161544782	-0.0453248131	0.0647855227	0.0014167994	0.048080743	-0.0794758944	0.0025385056	0.0105865967	0.0406143204	-0.0488517038	-0.0401601694	0.08932812	0.0462090435	-0.2530828128	0.1334161667	-0.0117205967	0.0340498704	0.0812423088	-0.0732635072	0.0441135949	-0.0858878199	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0350940340351968	-0.0002105988086925	0.0012315912248635	4.4351858222700725e-08	0.0009489906858561	-0.0027834655185615	7.747680293020839e-06	9.005833218416312e-07	-0.200193053137454	-0.0006925604922969	0.0400772585244954	4.796400354905334e-07	0.0041361551006653	0.0007460780511868	1.7107779016759575e-05	5.56632458462842e-07	-0.000461234670964	-0.0002131697691924	4.5441350497583723e-08	2.1273742169926935e-07	0.0006124573829474	6.053489036879996e-05	3.751040459267782e-07	3.664472951962629e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.2253100204248	-1.68810601182156	964766.5596447196	2.849701907148093	1197.8018724457556	2.4890400862491333	1434729.3256345582	6.195320550955093	902.6759509150846	-0.8989550865582032	0.8081202476488667	814823.8723604523	975.8647121563484	783.1841948856205	1.05847	20.406416	0.0851906376059658	0.0413422275862719	-0.013871899	0.0566177707	0.0251225021	0.0610745639	0.0850261333	0.1310729457	-0.0842996633	0.105497845	0.0377612459	0.0611815033	-0.0499380562	0.0135989954	0.037060823	-0.074541135	-0.0349412411	0.0375236092	0.0102584571	-0.0674790936	-0.0210488857	0.0128145813	0.0592434745	0.0430808015	0.1924712168	-0.0196852396	0.1146106351	0.0273955329	-0.0514603497	0.087347104	-0.0332624799	0.1092823693	0.0306323303	-0.0311578872	0.0628223255	0.1259774896	-0.0157960241	-0.0489936379	-0.0372208781	-0.1383707812	0.192239549	-0.016290547	0.024105799	0.0048094927	-0.0940740719	-0.139054747	0.0353125531	-0.046505271	0.1227343641	0.0278594617	0.0458875451	0.0115261736	0.0292879181	-0.1531069124	-0.0765333939	-0.0402417781	-0.0445154796	0.0736633927	0.0645488125	-0.0625693117	-0.0120108915	0.0542934374	0.0171310402	-0.0004605688	0.0885691407	-0.117566786	0.0087507307	-0.0215230025	0.0498593444	0.0710502366	0.0437250386	0.0957759718	-0.048724123	0.1351183087	0.1040285452	-0.0028607842	0.0818884935	-0.0234918465	0.0267719327	0.0400481639	0.0184599152	-0.0105547536	-0.0239601324	0.0188108977	-0.0947589797	-0.0515573791	0.0662705947	0.1241463611	0.0982813494	-0.0108390342	0.0399867689	0.0858089951	0.0734619047	0.0988794066	0.0749283985	0.1071372191	-0.0216747027	0.0153053383	-0.0513683981	0.0298112307	0.1260746919	0.0187001827	-0.005257736	0.0178436148	0.0350559177	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0194178090673204	0.0156762249678764	0.0003770513089749	0.0002457440292434	0.0050657777164104	0.0041167870305543	1.6947935454940095e-05	2.566210387208017e-05	-0.1833040278984938	0.0168890252389602	0.0336003666438117	0.0002852391735222	0.0036071597071943	-0.0005289953934709	1.3011601153206068e-05	2.798361263135378e-07	-0.0007122404622994	-0.0002510057913354	6.300390728391036e-08	5.07286476136463e-07	0.0004222865603823	-0.0001901708225651	1.783259390795139e-07	3.616494175508674e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
980.730538536166	-1.494771484258763	961832.3892174382	2.2343417901531453	1193.5367048247522	-4.265167621003457	1424529.8657639276	18.191654835256287	901.8425590238425	-0.8333918912421723	0.6945420443882047	813320.0012666727	973.167513217908	777.312912057139	0.988888	19.06493	0.1039689735038526	0.060259394321298	-0.029365054	0.1021627364	0.0752496449	-0.0696184988	0.0648511595	-0.018534625	0.0125971049	-0.0077138566	-0.1094842667	0.0499410126	0.0501738141	0.0139538172	0.0180564483	-0.096039832	-0.0959173335	0.0612176769	-0.0599607604	-0.0129848908	0.0822942436	0.0999715978	-0.0198082355	-0.0240620648	0.0116717718	0.0404101613	-0.1532490083	0.034361517	0.0370577502	0.0028995063	-0.0368082871	-0.0461305102	0.0484931104	-0.0092485122	-0.1360218218	0.1175091091	-0.0271696285	-0.0978017316	0.0737331662	-0.1154564838	-0.0081633789	0.0968101933	0.057025025	-0.0533419622	-0.2013125001	-0.0764538824	0.0581285521	-0.0055392582	0.0909698702	-0.0083987094	0.0143642261	0.0694982598	0.0079833113	0.0209818228	0.0420730216	0.0035521438	-0.0728010094	-0.027809067	0.0190298159	-0.131653047	0.0837349092	0.0360023439	-0.1511777789	0.0507942778	0.0546137851	-0.0078641664	-0.0223162891	0.0439303535	-0.0622330226	-0.0035423996	-0.1568162671	0.03434021	-0.1128229211	-0.0518092416	-0.0232749469	-0.109743031	0.121275566	-0.0823893047	-0.0237861797	0.1002447304	-0.0647415543	-0.0358928866	-0.0124866705	-0.0065250582	-0.0409209399	-0.1192579806	0.0290685982	0.0201977114	0.0978379268	-0.1876916608	0.0469962222	0.0911481228	0.0145210943	-0.0650136104	0.0215844793	0.0082365191	-0.0828304128	-0.2096996339	0.0631803356	0.0378281552	0.0525588106	0.0481114367	-0.0488751646	0.0266533053	-0.0077594915	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0185867849316849	0.0008310241356354	0.0003454685740967	6.906011140087283e-07	0.0191771672889302	0.0141113895725198	0.0001991313156674	0.0003677637452276	-0.1824556490033515	0.0008483788951422	0.0332900638532342	7.1974674972283e-07	0.0046200810178262	0.0010129213106319	2.134514861127798e-05	1.0260095815322468e-06	-0.0011497503023001	-0.0004375098400007	1.914148600974382e-07	1.3219257576391714e-06	0.0001091540930038	-0.0003131324673785	1.1914616019482222e-08	9.805194212654737e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.0558464826852	1.3253079465191604	964433.6856108232	1.7564411531068338	1197.5470737489331	4.010368924180966	1434118.9938446328	16.0830589080364	901.5299024828976	-0.3126565409448858	0.097754112595621	812756.1650708228	974.3299164369008	777.5135348645173	0.958431	18.477751	0.0610214436404967	0.0327290742497324	-0.0020019155	0.1116265739	-0.0157088145	0.0108555306	0.0439639589	0.1337490766	-0.0113867819	0.0337546577	0.0136137049	0.0830413555	-0.0569509383	0.0125500971	-0.1081674677	0.0286742723	-0.1223750734	0.049211679	0.0109770545	-0.0224413277	0.092939296	0.1724457121	-0.0159423529	-0.0207195536	0.027889502	0.0178982534	0.0204495726	-0.0596504685	0.1429483158	0.0665021767	0.0407372427	-0.2210961531	0.0562218974	-0.0994233771	-0.0637503162	-0.0668233713	0.1294355861	-0.0758852066	-0.1236123795	-0.0515610801	-0.1182063798	-0.1299924042	-0.0593324697	0.0190036212	0.0082804002	-0.1267017434	0.0923983713	0.030986216	0.1333703326	-0.1273767877	0.0169320081	0.09346433	0.0487544723	-0.0245471392	-0.049548385	-0.0172163244	-0.1345498958	0.0216974711	-0.0722255058	-0.1912187261	-0.0178670577	0.1448355188	-0.1190809547	0.0351173945	0.0359253325	0.0707506222	0.0107722676	0.1067665322	0.0993379905	-0.1028452401	-0.0710674002	-0.0259671509	-0.0017283662	-0.0136367536	0.0096979207	-0.0979696324	0.1353464083	0.0084130776	0.0380603011	-0.072198246	-0.0582927502	-0.0128684665	-0.0228870214	0.0076859588	-0.0448856557	-0.1904824248	-0.0327171574	0.1073062914	0.1594623099	0.0145771985	0.0078277028	0.1332955215	0.0705970909	-0.0050597232	0.1249106792	0.0486486931	-0.0865038382	-0.0602909822	-0.0509249193	0.0615274891	0.0871011497	-0.0441428784	0.0055369473	-0.055879491	0.0694681442	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0006775964135528	0.0179091885181321	4.591368996596172e-07	0.0003207390333779	0.0069012925140157	-0.0122758747749145	0.0001506971014893	4.762783836400914e-05	-0.1637271476157664	0.0187285013875851	0.0268065788663949	0.0003507567642247	0.0043780768418814	-0.0002420041759448	1.9167556833418216e-05	5.856602117472175e-08	-0.0011497668217295	-1.6519429399917962e-08	2.728915476988739e-16	1.3219637443499557e-06	0.0001090172091807	-1.3688382310000644e-07	1.18847518975485e-08	1.873718102647385e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
981.5828288244747	-0.4730176582104377	963504.849843058	0.2237457049788865	1187.35453001391	-10.192543735023037	1409810.7799445533	103.88794779035736	903.0499080466894	1.5200055637918697	2.310416913958239	815499.1364231342	973.5899374473696	769.1377066125586	1.094311	21.097412	0.0742187428776096	0.0347707935560665	0.001228167	0.0514127511	0.201005551	0.0131540887	-0.006838767	0.0347027967	0.0483040091	-0.0471346091	0.0036577158	0.0821714839	0.0768860182	0.068266813	-0.1206540803	0.0493067764	0.0299985109	-0.1662566273	-0.0168217649	-0.0171653073	0.0397682315	-0.0414622075	-0.1359957296	0.0880292175	0.1257628003	0.0330302497	-0.0913657411	0.0309765457	-0.1412641034	0.0285440285	0.005368551	0.0368196694	0.1255628408	0.1668236882	-0.1290543088	-0.1006688936	0.0436858227	0.0723170618	0.2429268315	0.0921171038	0.0259844895	0.1137318635	0.0208258923	-0.0525537516	-0.1734371144	0.0524804728	-0.0473146001	0.0283375524	0.0557405553	0.1513565318	-0.0229933317	-0.0100705394	0.0165851718	0.0549131937	-0.0054751286	-0.026836076	-0.1353947216	0.0965055881	0.0657316072	0.0404509137	0.0126878261	0.1253069692	-0.1022541957	0.1676354072	0.0476584828	0.0520811798	-0.1666785081	0.125650106	-0.2130165139	0.0679391015	-0.0372041111	0.0116168921	0.0114586592	-0.0196877993	0.1410011217	-0.0399403174	-0.0445467569	-0.0372527877	0.0887438616	-0.0401668082	-0.0228785958	-0.0040398209	-0.0171448929	-0.0250262537	-0.0659615828	-0.1372591959	-0.0426822735	0.0002796533	0.0974318335	-0.0710678875	0.2264400375	0.0918544668	-0.1011082423	-0.1135135102	0.0215021065	-0.024526599	-0.0862514731	-0.0027146648	0.042757097	0.0411542746	-0.0197768059	-0.0800065133	0.0064634802	0.0118697987	0.0005512609	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0099503576926593	-0.0092727612791065	9.90096182118641e-05	8.59841017392968e-05	-0.0144377209588668	-0.0213390134728825	0.0004553534959958	0.0002084477864861	-0.1720111654962721	-0.0082840178805057	0.0295878410553859	6.862495224453816e-05	0.0045494612910919	0.0001713844492104	2.069759803914358e-05	2.937262943118633e-08	-0.0008467845802979	0.0003029822414316	9.179823862291637e-08	7.170441254302906e-07	-0.0001230751050795	-0.0002320923142602	1.5147481490329967e-08	5.3866842338655437e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.4186712164258	0.8358423919510187	965146.4455546476	0.6986325041824004	1191.9777848700514	4.62325485614133	1420811.0396237143	21.374485464834382	902.0774590421424	-0.972449004547002	0.9456570664444552	813743.7421119282	973.9611599334398	768.5617751071328	1.08314	20.88204	0.0816491100175037	0.0399293155574717	0.0249690933	0.116909072	0.0554704127	-0.2732268692	0.0267681075	0.0409380664	0.1918302563	-0.0691292973	-0.0353186542	-0.0690178252	-0.058127047	-0.0031503632	-0.0300863677	-0.0457290832	-0.0484389807	-0.0611021977	-0.0879227253	0.0432413541	0.115556534	0.1141648054	-0.0711645238	0.0561102359	0.0881536315	-0.0668857479	0.005221383	-0.0603506479	0.1868539712	0.0297537326	0.0418816765	-0.0477717085	-0.095379902	-0.0539056247	0.0060383607	-0.0544475145	0.0004990669	0.1146960259	0.0668247305	0.0512285039	-0.0405260891	0.2497308373	0.0326928864	-0.1298454347	0.0530750206	-0.0413625576	-0.0806152791	-0.1196962711	0.0142054964	-0.0920585636	0.1105185727	-0.1784144385	0.1024620729	0.1173352645	0.0420955728	-0.1170952367	-0.0484281454	-0.0324992435	0.0781765214	-0.105931683	-0.0265854012	0.169809655	0.0122351091	-0.0223199546	-0.1954965027	0.0811118211	0.0438130532	0.0433601191	0.0664702679	0.0208316857	0.1027998069	0.0096895847	-0.0829321431	-0.0641061055	0.0670587151	0.0649579723	-0.0088050572	-0.1730649414	-0.0419273032	-0.0706681198	0.0102060593	0.0158453865	-0.0266807345	-0.0422264291	-0.112293931	-0.1399684655	-0.0569880302	-0.172919755	0.0792743083	-0.0760039883	-0.0472199929	0.05187862	-0.0637517645	-0.0245203751	0.1943540141	0.0256021952	-0.0881644797	-0.0237412391	0.0223561012	-0.0180050326	-0.0501185091	-0.1459398801	0.0602584801	0.0241119146	0.0904201905	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0347002869027477	-0.0247499292100884	0.001204109911133	0.0006125589959043	-0.0107694678778926	0.0036682530809741	1.3456080666076706e-05	0.0001159814383729	-0.1791401071372433	-0.0071289416409711	0.032091177985143	5.082180892037304e-05	0.0041459320398095	-0.0004035292512823	1.7188752478718962e-05	1.628358566405343e-07	-0.0005121383626336	0.0003346462176642	1.1198809099702205e-07	2.622857024810248e-07	-0.0003069393578422	-0.0001838642527626	9.42117693925821e-08	3.3806063443986026e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.7223471460884	0.3036759296626314	965743.2115803172	0.0922190702564634	1192.3003772126526	0.3225923426011832	1421580.1895014336	0.1040658195049191	901.5163310154732	-0.5611280266692802	0.3148646623137604	812731.6950876002	973.0853827060796	780.5007411249715	1.132783	21.839108	0.0785911609292828	0.0387893598224759	0.0041942602	0.0964381695	-0.0326817713	0.0559636815	0.0450876685	0.1156797296	-0.0061060053	-0.0341973509	0.0105995115	0.1565780384	-0.1733155371	0.1480348971	-0.0734672825	0.0557684478	0.001553268	-0.0344738703	-0.0162194119	-0.0017784194	0.0341177845	0.1615504141	-0.0225815472	-0.025234878	-0.0291768847	-0.049207182	-0.0022615898	0.1640992477	0.0557820964	0.1034396522	0.1384121516	0.0074903239	0.0389321566	0.0240089426	0.0305253622	-0.1003440321	0.0612559908	-0.0771327174	-0.1036357586	-0.0984202656	-0.1828689226	-0.0861440623	-0.1268086122	-0.0866129544	0.0875608221	-0.0087893763	-0.1258740909	0.0547772712	-0.0034226857	0.0979104422	-0.0925653639	0.0340253754	0.0325833777	0.019688976	-0.1494637452	0.0623683638	-0.1353693144	-0.1531158811	-0.0742269497	-0.0065076217	-0.0869906923	0.0201588593	-0.0682359002	0.0946180411	-0.0431337396	-0.0699620284	-0.0890821983	0.0627881081	0.0088137697	0.0492726829	-0.035559123	-0.0721035639	0.0163688728	0.1698869593	-0.0405931699	-0.0096537708	0.072940671	-0.0571702648	-0.0038032797	0.0401893899	0.1193979558	0.0049924936	-0.0145667331	-0.0290691843	-0.0636988384	-0.0753434276	0.0659986495	0.0532989274	0.1911593176	0.152022293	0.0438639163	0.0347637192	-0.0181378319	-0.2463116468	0.0527832473	-0.0722849083	-0.013056252	-0.1168572647	0.0136754777	0.0513468874	-0.023935964	-0.1115840716	-0.0225019463	0.0391511518	0.136296099	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0318173029864397	0.002882983916308	0.0010123407693309	8.311596261690615e-06	-0.0088056875430737	0.0019637803348189	3.856433203421431e-06	7.754013310624333e-05	-0.2022991730641834	-0.0231590659269401	0.0409249554224524	0.0005363423346083	0.0044819711045228	0.0003360390647132	2.0088064981777325e-05	1.1292225301338917e-07	-0.0009676988242133	-0.0004555604615796	2.075353341547093e-07	9.364410143838032e-07	-8.683226911088268e-05	0.0002201070887313	7.539842958944751e-09	4.844713050977599e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
985.5456036318274	2.823256485738966	971300.136838023	7.9707771842671375	1194.9377023392365	2.637325126583846	1427876.1124717738	6.955483823310501	903.2441066287342	1.7277756132610875	2.985208569779727	815849.9161595402	973.1542314636288	768.6286491682109	1.336641	25.769329	0.0813872121804183	0.0456915954308945	0.031414398	0.0087666904	0.2483841817	-0.0159666092	-0.0024817228	0.0613594961	-0.0602296878	-0.1005618186	0.0780707071	0.0714333475	0.0587389742	-0.0894240513	-0.1658208808	0.0250449876	0.060309114	-0.1811396257	-0.228072051	-0.1026365174	-0.0397627485	-0.1759499648	-0.1654179937	-0.0441004807	-0.002552729	0.0186610993	0.1169793234	0.090331417	-0.0402577707	0.0149674372	-0.2381536776	0.0887646547	0.0984442035	-0.1266972192	0.0668853129	-0.1480104997	0.029613727	0.0676703958	-0.0048196288	0.0421085906	-0.0212706927	-0.0217799222	0.0101759606	0.0173314702	0.1368619486	0.027873217	-0.0157806934	0.0911773911	0.0651457564	0.0211134716	-0.054598201	0.0981240625	-0.1400109575	0.06929273	-0.0037541991	0.0876299662	0.0054141701	0.1626032956	0.0269776251	0.0340638393	-0.0307248938	0.1229324674	0.0072127241	0.0552511716	-0.0197325316	-0.0339841257	0.0193531808	-0.0606115808	-0.1210063985	-0.1169286898	0.1699335277	-0.0504796719	0.1149749081	0.1235896028	-0.1287962969	0.0274175726	-0.1078736402	0.1177964109	-0.007295025	0.0339420664	-0.0078899272	0.0295429272	-0.0185353835	-0.0250375449	-0.2129425377	-0.014336744	-0.0302502497	-0.0792323024	-0.0580163766	0.0654316678	0.1603265629	0.0930864065	-0.0317485661	0.0358809188	0.0393856763	0.1093734622	0.015456719	0.1400772907	0.058518441	-0.0211218329	-0.0206722498	-0.1526897957	0.0130056299	-0.0996796443	0.0239595494	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0413553300743672	-0.0095380270879275	0.0017102633255598	9.09739607300388e-05	-0.0083648310163084	0.0004408565267652	1.943544771915634e-07	6.997039793139503e-05	-0.2052774455179999	-0.0029782724538164	0.0421388296383954	8.870106809162087e-06	0.004225236377706	-0.0002567347268167	1.7852622447490124e-05	6.591271995369654e-08	-0.000642024587701	0.0003256742365122	1.0606370832786949e-07	4.12195571212639e-07	0.0006993598897982	0.000786192158909	4.891042554585504e-07	6.180981107301243e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
985.516660058199	-0.0289435736283394	971243.087252268	0.0008377304543791	1188.6527253479517	-6.284976991284793	1412895.301477113	39.500935780979255	904.0154412620426	0.7713346333083564	0.5949571165409366	817243.9180402056	972.9874326410684	793.1691058178516	1.523991	29.381281	0.0468738655681151	0.0219289922688451	-0.0347920338	0.0209057084	-0.0650510581	-0.0559132928	0.0148515408	-0.0885494536	0.0235398422	-0.1965251207	-0.1055009258	-0.0875929793	-0.174941694	0.1275256541	0.0871076665	0.0918069331	0.0543809012	0.0126195692	0.0725002932	0.0463326969	-0.0883484989	0.000900684	0.0610223471	0.0132627626	-0.060758693	0.075945835	0.1256856724	0.1413292186	0.0865202248	-0.0135035662	0.0759604873	0.1397511965	0.088740105	0.0233104759	0.0137095063	-0.1039932474	-0.1093705779	0.0773596154	-0.1522150487	0.0268978256	0.1725520591	0.1336461585	-0.0628039512	0.0678307856	0.1655219857	-0.0987655034	0.0121790243	-0.0371378849	-0.1326535406	0.0207070131	0.1175944222	0.0364514217	-0.0385562767	0.0493708374	0.0325699898	0.0138974396	0.1164975304	-0.2054869849	-0.0551409414	0.1071683617	-0.118030795	0.0565886704	0.0385533377	-0.0633367184	0.0509012804	-0.0673036601	-0.1489237426	0.154633783	-0.0012448999	0.0461181844	0.0864528038	-0.014255414	-0.1680022047	0.1912655879	-0.0081676783	0.1224236083	-0.1640882296	0.1260924906	-0.0782648005	-0.0555402128	0.0516715837	-0.0176920821	0.0140380868	0.000528438	-0.0693504372	0.0475920856	0.1414877688	0.0165328417	0.1301203391	0.1432884836	-0.1187009305	-0.1595666779	-0.3508713084	-0.148580408	0.0517444765	-0.1327142308	-0.0588530819	-0.0057228887	0.1330766384	0.1260897156	-0.1143658674	0.0348613229	0.0967262534	-0.1587032332	0.0398538956	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0394438381674717	0.0019114919068955	0.0015558163693816	3.653801310127012e-06	0.005587246029151	0.0139520770454594	0.0001946604538824	3.1217318190263616e-05	-0.2100021744092401	-0.0047247288912402	0.0441009132566089	2.232306309571989e-05	0.0040653754853165	-0.0001598608923895	1.652727783661237e-05	2.5555504915567413e-08	-0.0007871313126357	-0.0001451067249347	2.10559616212747e-08	6.195757033316002e-07	0.0009201036269644	0.0002207437371662	8.465906843530438e-07	4.8727797498100414e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
