global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
943.4560314365476	1.381095778100189	1.9074255482861664	890109.2832539999	1156.302762993707	5.945538058811053	1337036.0797068807	35.349422808770704	856.3275290910266	0.7961151316720816	0.6337993028772558	733296.8370791429	876.4092551694058	802.2927059910247	0.925488	15.367771	0.0438828784552203	0.0327376258566098	-0.0970644875	-0.0415632357	-0.0419300598	-0.079513791	-0.0665966301	0.029704478	-0.1519100333	0.0373388943	-0.0731399366	0.1105529657	-0.0390561333	-0.0186472985	-0.0579361789	0.1321302979	0.0418684534	0.0818692176	0.0155446586	0.1029449492	-0.0223661891	0.0311892991	0.0146446535	-0.0659273739	-0.0446005411	0.064204392	0.0086973246	-0.0048975698	0.0251894511	0.015831367	0.0597171615	-0.0024677557	-0.1028631118	-0.0941867331	0.0107078588	-0.0818793678	0.0263464963	0.0870241644	0.2098214587	-0.2019117541	0.0096989005	0.1553966658	0.1240813943	-0.2081757837	-0.0204822403	-0.1139071688	0.0591626333	-0.0641198636	0.169364445	0.0049151362	-0.0540528708	0.1020387355	0.1182364994	0.0243915243	0.0905098402	0.0256126317	0.0676238242	0.1051032217	0.0255421271	-0.1226391997	-0.0167822596	-0.0190917622	-0.0119136054	-0.0314138532	-0.0957795728	0.0213838836	-0.0207984137	-0.0148971772	-0.0366153756	-0.0007337899	-0.1781259492	-0.025712632	-0.0162362792	-0.0822555394	-0.0193320645	0.1609384907	0.0462455974	0.0730395381	0.0417423554	0.0421783504	-0.018234984	0.0306611902	-0.0283040948	0.1190177957	-0.0949333406	-0.0155969778	0.0069136014	-0.0297090115	-0.051453878	-0.1039563645	-0.0443314027	0.0034020852	-0.0267964507	0.1165856758	-0.0635662451	0.1145568757	-0.077833399	-0.0066657761	0.008403562	0.015554742	-0.0199612703	-0.0151576384	-0.0235449909	0.0226693464	0.0095913526	-0.0661279147	-0.0145361529	-0.0801367323	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0016801311081309	-0.0039881381154742	2.822840540509166e-06	1.5905245628098103e-05	0.0164217995093451	-0.0322385147479026	0.0002696754991251	0.0010393218331507	-0.0073072630611292	-0.0022534550117186	5.339609344454329e-05	5.078059489839679e-06	-0.0001578698490036	0.0001079999255854	1.1663983926451937e-08	2.4922889224419466e-08	-0.0005670363969521	2.4924270399960188e-08	3.215302754684196e-07	6.212192549703316e-16	0.0004589553567916	3.0561746699976286e-08	2.106400195277049e-07	9.340203613535114e-16
944.3643963939516	0.9083649574039327	0.8251268958394485	891824.1131765124	1151.2908502875434	-5.011912706163457	1325470.6219558148	25.119268974202708	855.3391578653566	-0.9883712256699936	0.9768776797324056	731605.0749778174	875.1284725264748	800.0974054606345	0.860549	14.289454	0.036397474084903	0.022430771521783	-0.094020621	-0.0890390864	-0.0143984196	-0.0263584916	-0.0901066994	-0.0109214829	-0.1236623117	0.0042254033	-0.0258971206	0.1214317291	0.0065130962	-0.0595914617	-0.0829883858	0.1965814172	0.1089317588	0.0162901358	-0.0163385925	-0.0315170526	-0.0958118376	0.0040846936	-0.07631202	-0.0415754959	-0.1735948878	0.1172346326	0.1376307697	0.0343251878	0.042256422	0.0154916297	-0.0095749501	0.0697765832	0.1434797737	-0.0168099956	-0.095193641	0.0580223838	-0.0468092874	-0.017481851	0.0986097048	0.1335237757	0.0324405562	0.030105319	-0.1173853688	-0.0226845437	-0.0378437779	-0.1924853618	-0.1485811037	0.0153633206	0.1102821686	-0.1809987813	-0.0523125192	0.0946128796	0.1762580773	0.0482320905	0.0504680869	-0.010822004	-0.0526042786	0.1059271334	-0.0446255187	-0.0385971267	0.0538355431	-0.0733052383	-0.0275783274	0.0523719958	0.1339669619	0.0808608409	0.0363795859	0.097293612	-0.1356455669	0.1112585449	-0.074692711	-0.057713024	-0.0537272489	-0.0464402099	-0.0453834803	-0.0108252944	0.1235062652	-0.1122021483	0.1204097549	-0.0800640603	0.0268175621	0.0833718267	-0.0609335809	0.0582547474	-0.0898630269	-0.0232828872	0.069226953	-0.0443845338	-0.0636085579	-0.0650740491	0.0306677524	0.0307434395	0.0040424491	0.0776098288	0.0101723663	0.1207148707	-0.0101997133	-0.1117156756	0.0131723246	-0.063561815	0.148693013	-0.056661517	-0.0017466003	0.0906462575	-0.0314636379	-0.0325393082	-0.0363841199	0.0334589157	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0078734549724686	0.0061933238643377	6.199129320349054e-05	3.835726048857488e-05	0.0367766398677389	0.0203548403583938	0.0013525212399613	0.0004143195260156	-0.0072341505610395	7.311250008969986e-05	5.233293433978812e-05	5.345437669366362e-09	-7.039454027386267e-05	8.747530872973733e-05	7.65192963736286e-09	4.955391300368473e-09	-0.0004590161192972	0.0001080202776549	2.1069579777466137e-07	1.1668380384641687e-08	0.0004589837176486	2.8360856999995986e-08	2.1066605306652975e-07	8.043382097742213e-16
947.1926601246151	2.8282637306635934	7.999075730187147	897173.9353939447	1156.8374572753903	5.546606987846872	1338272.9025553905	30.764849077631744	857.3725938978567	2.0334360325001626	4.134862098270002	735087.7647671392	876.6468503970912	812.5299388843268	1.177741	19.556452	0.0458604691781264	0.0269715306269273	0.040608969	-0.0894062951	0.1239467222	0.0747165201	-0.1472223817	-0.0063366861	-0.0924200272	0.1273640846	0.0752842626	0.0308992023	0.0981703074	0.0646130779	-0.0096842372	0.015633572	0.2029616169	-0.0024753511	-0.0585185227	0.0685682137	-0.05525077	0.0785019805	0.0575484707	0.1954750512	0.1805378479	-0.0795706086	-0.10464051	0.1083469607	0.0915434404	0.0086600419	-0.0091370741	-0.1173338794	-0.0319358828	0.0513794285	-0.1922068191	0.0623742773	-0.1600875572	-0.0065430535	0.0844486875	0.0332272097	-0.0129527622	-0.0944124115	0.0847687896	-0.0789054098	0.247779829	0.1162166771	-0.0977370946	0.1417057427	-0.1492905197	0.0409552504	-0.1160157279	0.0214430023	0.0550804166	0.1709159378	0.0111497699	0.0653796161	-0.1344451851	0.0181471357	0.0983015577	0.1602621375	-0.0441769789	-0.0429963112	0.0869242446	-0.0150232986	-0.1210599538	-0.0171731463	-0.0112545304	0.0296207676	0.0390094223	-0.0597995597	0.1094390229	0.1289746649	-0.0818576878	-0.0972634114	-0.0030761204	0.0069788425	-0.0829920577	-0.1061810488	0.1322297809	0.0183984123	-0.0071442034	-0.1454693918	0.1595516032	-0.083967278	0.076758785	-0.1448369308	0.0858694484	-0.0500768704	0.0136348276	-0.0246189464	0.1710244699	0.0435185961	-0.0764790464	0.072117741	0.1493587294	0.0199274188	-0.0927733303	-0.0676638657	-0.0641591023	0.0820549249	0.1369316948	0.0198407477	0.0987408718	0.0329606998	-0.014828435	0.0483519187	-0.0395058175	0.2747683663	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0082328205771773	0.0003593656047087	6.777933465599399e-05	1.2914363784764973e-07	0.0359256386683313	-0.0008510011994075	0.0012906515137275	7.242030413931714e-07	-0.0234734996614278	-0.0162393491003883	0.000551005186355	0.0002637164592042	-0.0005298698115585	-0.0004594752712846	2.111175249220911e-07	2.8076201720104024e-07	-0.0005676217244103	-0.000108605605113	3.221944220225226e-07	1.1795177461982611e-08	0.0004588495285739	-1.341890747000112e-07	2.1054288987249026e-07	1.8006707768845188e-14
948.7366869735972	1.544026848982071	2.384018910377503	900101.3012096374	1153.9812799750434	-2.856177300346872	1331672.7945328397	8.157748771016744	857.7962923162327	0.4236984183759205	0.1795203497342565	735814.4791114756	877.0385414161304	798.9363009416456	1.233059	20.474998	0.0627763989887426	0.034771233027581	0.1254327459	0.0178453204	0.2152499816	-0.1459782026	-0.0619515887	-0.0156813156	0.1598981692	0.1864970069	0.0989009083	-0.0991893245	0.1234651277	0.0469103358	0.0470264949	-0.2260757708	0.1628752966	-0.1239379792	0.0114870688	-0.1388137805	-0.1465408417	-0.0899679437	-0.1566353662	0.1590661175	-0.1016349121	-0.0789740407	0.0006019592	0.0099327441	0.0701870266	-0.1413158676	0.0358937123	-0.0688206549	0.1711998528	0.0629318379	-0.1110211144	-0.0907950529	0.0263414361	0.0354008077	-0.0325594469	0.1247966551	-0.1067847176	0.0565115065	0.0634738187	-0.1487961254	-0.0782866558	-0.0520403237	0.0132676613	-0.067733977	0.0589543931	0.0897170455	-0.033194435	-0.1209655139	-0.1317307566	0.2164334467	-0.0555854565	0.0576467835	-0.1123471308	0.0706261919	-0.2026220252	0.0902583407	-0.1142674009	-0.1265635764	0.0366691616	0.0720245242	-0.0228598214	-0.1080398421	-0.01413768	0.1402337271	-0.1659603201	-0.0871512952	0.0154785317	-0.0967140348	-0.0287364863	0.0110256732	0.2014282964	-0.0069028041	-0.0889191818	-0.1411435716	-0.0526094616	0.0625264469	0.1565217039	0.0149427311	-0.1766377951	-0.0300750449	0.1649515988	-0.143613803	0.0189552259	0.024553739	0.0843653658	0.0201512354	0.120307794	0.0109757989	0.1960551783	0.1433346079	0.1935104265	-0.0612881486	-0.045668288	-0.0472050657	0.0736849577	0.105970159	0.0255515641	-0.1006666636	0.0082455802	-0.1030721858	0.007341175	-0.0219240337	0.1774320033	0.1654608633	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0079597063766243	-0.000273114200553	6.335692560207354e-05	7.459136654370482e-08	0.0129029816542782	-0.0230226570140531	0.0001664869355706	0.0005300427359867	-0.0374950798531443	-0.0140215801917164	0.0014058810131936	0.0001966047110727	-0.0001413972739279	0.0003884725376305	1.509109124931579e-07	1.999318907424159e-08	-0.000447032199389	0.0001205895250213	1.9983778729056665e-07	1.4541833544862746e-08	0.0004589684175704	1.1888899650001895e-07	2.1065200832707706e-07	1.4134593488781516e-14
947.558750817066	-1.1779361565312456	1.3875335888636031	897867.5862499985	1144.4082740614149	-9.573005913628547	1309670.2977402264	91.64244222236717	858.1645072321403	0.3682149159076289	0.1355822242968622	736446.3214729822	877.3071532674355	807.2440269770511	1.14524	19.016771	0.0628623920105022	0.0387618673779742	0.0282678597	0.1114440751	0.2327524532	-0.0535582799	0.073072513	-0.022834204	0.180479509	0.2327196075	-0.1412673209	0.0834468145	0.0268522757	0.0590529306	-0.1040443172	-0.1704560046	0.0835789171	-0.0556291604	0.0598586799	-0.0526360808	0.0233246903	-0.1278080162	0.0038484622	-0.0206308064	0.0388208957	0.1320276306	-0.0818837403	-0.0039573212	-0.112991524	0.0485593689	0.0339658199	0.0388710345	0.0555033456	0.0661451491	0.0082764887	0.0430031575	0.0303772066	0.023753402	-0.0588615854	-0.0072293174	0.1475865889	-0.1049843158	-0.0293568466	-0.0361590254	-0.0755163559	-0.0070120553	-0.0004414191	-0.0036061793	0.1326965773	0.1094713616	0.0530178081	-0.0144956443	-0.2040817532	0.1440802833	-0.026429356	-0.1100926056	-0.020901598	0.090982496	-0.0830481246	-0.0911405366	0.0150424985	0.0518595522	-0.0869904075	-0.0704412671	-0.0450412315	0.1168558271	-0.0600740878	0.0526097853	0.1303716508	0.0161554307	0.0138972004	0.0220585471	0.0120812277	0.0721356988	0.0988394555	-0.0355113157	-0.0505984026	0.0473152694	-0.0341712606	0.16949318	-0.0028016409	-0.1410938955	0.0209228277	0.0580745077	0.0632234914	-0.1556288024	-0.0553658422	0.1207877128	0.0900878276	-0.0104758589	-0.0224985786	-0.0212088244	-0.0442026592	0.1437655606	0.1396487697	-0.0051966363	-0.0336219744	-0.0357598722	-0.0855785437	0.0682091462	-0.0240782099	0.1258433784	0.0895744375	-0.05650777	0.0668032003	-0.1202939527	0.0457592559	-0.1504779221	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.006314027455275	-0.0016456789213493	3.986694270596649e-05	2.708259112173396e-06	0.0149856855180416	0.0020827038637633	0.0002245707704456	4.337655384134992e-06	-0.0573730935017238	-0.0198780136485795	0.0032916718579575	0.0003951354266131	0.0003715406483955	0.0005129379223234	2.631053121574464e-07	1.3804245341014856e-07	-0.0001754144678642	0.0002716177315248	3.0770235536080464e-08	7.377619207867833e-08	0.0004595326752584	5.642576879999971e-07	2.111702796301421e-07	3.183867384671021e-13
950.3556295567176	2.7968787396516746	7.82253068431554	903175.8226301452	1160.4815475802952	16.07327351888034	1346717.422274357	258.35012161274005	857.7726798450958	-0.3918273870444864	0.1535287012381097	735773.9702886372	877.3461111276457	820.1462244594522	1.215706	20.186848	0.0583815774578297	0.0323428392054615	-0.0770478268	-0.0309236399	0.1827043996	-0.0267149814	-0.0114232802	-0.1268056941	0.1014087917	0.1595347456	-0.0850951194	-0.1541356767	0.0166351566	0.0777426769	-0.1323275716	0.0840174023	0.0747415338	-0.0843734562	0.1191522789	-0.0722235402	-0.1304511235	-0.0544052977	0.0137880938	0.1217667777	0.0280298095	-0.0065103421	0.264926885	-0.1315774778	-0.2295288256	-0.0239900783	-0.0282500879	-0.0484037064	-0.0596514617	-0.111111368	-0.0427091061	0.0692746143	0.1019661296	0.0371789121	0.0646754098	-0.008074433	0.1363234838	-0.0882918163	-0.0851366116	-0.0907192912	0.1038061595	0.2236125856	0.0622138774	-0.0447400526	-0.068496961	-0.0465339976	-0.0805845597	0.0957841576	-0.0678577781	0.0948354921	-0.1666796133	-0.2102176956	-0.0399065141	0.0290098314	-0.0288461887	0.1171922646	0.0342335623	-0.1658228242	-0.0843898049	-0.0527952625	0.0079795991	-0.0670829386	0.0404871356	-0.0233247302	0.0661471822	0.1293047754	-0.1782163135	-0.1670227967	0.0724885891	-0.0329796053	-0.0628681561	0.1106392953	-0.1791443769	0.1183722221	0.0265251051	0.1041841438	-0.0905069871	-0.0830304916	0.1458265862	0.0720094968	-0.023595774	-0.1539924993	0.078688058	0.1033870473	0.0432422198	0.126706186	-0.0787269712	-0.0056118195	0.0419627925	0.2016094827	0.0124940535	-0.1286267266	-0.0244191979	0.0252507986	0.0239582053	-0.1637390303	0.0969119808	0.0003659779	-0.0215457932	-0.126092214	0.1324419162	0.0105024581	-0.044793703	0.0088860308	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0134468473514886	0.0071328198962136	0.0001808177036942	5.08771196718206e-05	-0.0051511590911985	-0.0201368446092401	2.6534439982836955e-05	0.0004054925108166	-0.0653630273120597	-0.0079899338103359	0.004272325339397	6.383904229354876e-05	-7.49630559670024e-05	-0.0004465037043625	1.9936555800943692e-07	5.619459759911935e-09	-0.0001600172068711	1.539726099309999e-05	2.5605506494828415e-08	2.3707564608963847e-10	0.0004589940577732	-5.38617485199976e-07	2.106755450711077e-07	2.901087953631464e-13
948.4365999355352	-1.9190296211824036	3.682674686975479	899531.9840972786	1158.0080339898004	-2.473513590494804	1340982.6067849228	6.118269482362496	858.1806605210222	0.4079806759264102	0.1664482319293705	736474.046092298	878.5687704747266	818.66055148642	1.367451	22.706579	0.075195577727516	0.0389121100013785	0.0913284085	-0.066555333	0.1547398944	0.0459670685	-0.0430020685	-0.0922901144	0.2167261849	-0.0062212298	0.0015888368	-0.1963405399	-0.0513244436	0.0818939994	0.0513325999	0.0040269098	-0.1312040792	-0.2068227755	0.1424021119	0.0278902712	-0.0012983031	0.0803391144	-0.0530739236	0.0063021514	-0.026237839	-0.0144805037	-0.035425277	0.1078136737	-0.0802700374	-0.1218037641	0.1485356387	0.0330615821	-0.002865988	-0.1940826009	0.0565296907	0.0578257545	-0.0448484149	-0.1255418792	-0.0352382445	0.037671584	-0.1083214993	0.0117975242	0.007377714	-0.058679109	-0.0636649743	0.13313596	0.0731226453	-0.0687271115	-0.0141428631	-0.1700475521	-0.0810616176	-0.081643565	-0.0982775693	-0.0944508945	-0.2663519424	0.0114604904	0.0136415564	0.0190438488	-0.059959145	0.0020775048	-0.1095030429	-0.0377889957	0.1517150808	0.230015935	0.0380844663	0.0268875523	-0.0430034277	0.0805921586	0.0307404235	-0.0544689432	-0.0887656104	-0.0033996168	0.1736901622	-0.1587664317	-0.0357926491	-0.0594293719	0.0306635064	0.0036464052	-0.0326016971	0.1208728718	0.0453902544	0.0702427763	0.0424191026	0.0141947868	0.1003105586	0.1021529591	0.1370002302	0.1726886081	0.1099601089	0.1005161801	-0.0269379109	0.0536782942	0.1223945076	0.0314870541	-0.0416824226	-0.0853244099	0.0499214893	-0.0064848761	0.1849609871	-0.0020574019	0.0807976701	-0.0439472147	-0.0202944686	-0.0748154888	-0.0606329598	-0.0536057572	0.0057935725	-0.0839096016	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0050042021716194	-0.0084426451798692	2.504203937444032e-05	7.127825763316863e-05	0.0287172069748322	0.0338683660660307	0.0008246779764353	0.0011470662199826	-0.0527262524491689	0.0126367748628908	0.0027800576973334	0.0001596880789353	5.1028297344404686e-05	0.0001259913533114	1.587382110923981e-08	2.6038871298689783e-09	-0.0002279934395099	-6.797623263879999e-05	5.1981008459554433e-08	4.620768203764257e-09	0.0002480058113489	-0.0002109882464243	6.150688246282618e-08	4.451604012920115e-08
944.924904478132	-3.5116954574032206	12.332004985546416	892883.0751030069	1161.289925672743	3.2818916829426144	1348594.291469005	10.770813018567903	857.2525525754512	-0.9281079455710142	0.8613843586320487	734881.9388971267	878.6338778769616	819.6373204258242	1.142386	18.969379	0.0742741124490288	0.0339054340515163	0.1312746709	0.0085718205	0.0459910939	-0.0388776869	0.0578706597	-0.0106209879	0.2027274506	-0.1256097369	0.0523155156	0.0275038958	-0.0021452533	0.0103168637	0.148967787	-0.1050480527	-0.0781479706	-0.0801151404	0.1337828009	0.0401844412	-0.0327697372	0.0057494563	0.0238787599	-0.1896242214	0.026146224	0.0082221242	-0.0539528907	0.1043534454	0.0352121273	-0.1764443683	0.0304599057	0.0355517323	-0.0983148148	-0.0543857109	0.0300985546	0.0405426915	0.0806046341	-0.1891797953	0.24093478	0.0549966517	0.1802605125	-0.0408979855	-0.100113952	0.2152198368	0.1291569219	-0.1571125509	0.020705009	-0.1029767006	-0.1723391755	-0.095024308	0.0515461988	-0.1630845767	-0.1206003189	-0.1266237458	-0.1188776142	0.0576895092	-0.1026622738	-0.0467656432	-0.0394808897	-0.1416393628	-0.0126072454	-0.0260417358	0.1017536308	0.0618786616	0.086645863	0.1007922674	-0.1067920899	-0.0908362213	0.004895352	0.0013860747	-0.0416790066	0.1524733924	0.1337914524	-0.0813454389	-0.0085066094	0.0496094829	0.013246068	-0.0338363758	-0.0125533763	-0.2012609897	-0.2364137345	-0.1562824761	0.0753802086	0.2081262453	0.1042253832	0.0915550084	0.0044892036	0.0682507182	0.0230818691	-0.0487449829	0.0505496856	-0.1113109634	0.1788148434	-0.0354299158	-0.0835538741	0.0863989116	0.0200092291	-0.0266674199	0.0058426689	0.0001834856	0.0346898904	0.0598915926	-0.0532998564	-0.1070612438	-0.0105390712	-0.031331278	0.0335357975	-0.0509730803	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0105127411987666	0.0055085390271471	0.0001105177275122	3.034400221360381e-05	0.0417958977658514	0.0130786907910192	0.0017468970700535	0.000171052152807	-0.0328926252319803	0.0198336272171886	0.0010819247946515	0.0003933727685904	-0.0001119907880692	-0.0001630190854136	2.6575222209088143e-08	1.2541936612360471e-08	-0.000567001933087	-0.000339008493577	3.214911921243948e-07	1.1492675871741461e-07	3.29682820661278e-05	-0.0002150375292827	1.0869076223917639e-09	4.6241139000039114e-08
943.3593323212104	-1.5655721569215757	2.451016178528074	889926.82987752	1157.659648844401	-3.630276828341948	1340175.862562542	13.178909850396474	855.9431400800551	-1.3094124953961457	1.7145610830995606	732638.6590501048	876.8042198596614	804.2696596171437	1.121841	18.628214	0.0372858024565801	0.0193925169111013	0.1279749618	0.0729864624	0.0243075832	-0.0221568146	0.0918909454	0.0406574221	0.0625153137	-0.0672259777	0.1394876534	0.051339252	0.1023862738	-0.0884006057	-0.0114526944	-0.1158362656	0.1596181279	0.0192328122	0.0511909126	0.0536356539	0.0204270733	0.1339680537	0.0850544479	-0.2407341109	-0.1445906527	-0.0108123103	0.0079738561	-0.0666007057	0.2227582666	-0.0782935125	-0.0959383286	-0.00085784	0.0792973073	0.0505770967	0.0597325454	-0.0702704284	0.0029651944	0.0178014168	0.0684516844	-0.083146494	-0.0025934958	-0.1129288364	0.0424369745	0.1047571515	0.0249857774	0.0824523501	-0.0191348024	0.1044231821	-0.1721185785	-0.0957384254	0.1305462251	-0.0593495497	-0.0506588906	0.0457861942	-0.0169414751	0.0567244683	-0.2029171604	0.0265519301	0.13673977	-0.141504884	0.0607240207	0.0502567375	0.0701677484	0.0394900857	0.1136343272	0.0750630124	0.0268684053	-0.1487382027	-0.1827947866	0.0238136169	-0.1056112609	-0.0554572569	-0.0694820594	0.1398169944	-0.0089442368	0.0389928723	0.0249301868	-0.0567175311	-0.0095235989	-0.1019397425	0.0413219012	-0.0012333013	-0.0173860327	0.0242001124	0.1406688507	-0.0525131161	-0.083264554	-0.071847458	0.0670165729	-0.0482182782	0.0482465761	-0.0486482171	0.0848972469	-0.1002400666	0.0748669852	0.0093649257	0.0473743194	-0.1310844906	0.0203511043	0.0142306526	-0.1200900186	-0.0576405122	0.0175496383	-0.0274131929	0.1098872318	0.1418166775	-0.0114836402	-0.0255425086	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0062958172375431	-0.0042169239612234	3.963731468854484e-05	1.778244769474089e-05	0.0288428717086048	-0.0129530260572466	0.000831911248399	0.0001677808840397	-0.0280788509734151	0.0048137742585651	0.0007884218719872	2.317242261242491e-05	-0.000319991891995	-0.0002080011039258	4.326445923435145e-08	1.0239481094253973e-07	-0.0004690046868727	9.799724621429992e-05	2.199653963085594e-07	9.60346026558612e-09	3.29250686153313e-05	-4.321345079649996e-08	1.084060143324274e-09	1.8674023297415237e-15
943.709504837546	0.3501725163355331	0.1226207911967592	890587.6295207263	1152.3505061848955	-5.309142659505596	1327911.689104585	28.18699577898216	856.1774223376055	0.2342822575504897	0.0548881762029539	733039.7785206665	876.4446070642755	809.4634157769648	1.215396	20.181713	0.0619432153083835	0.0366763527883727	-0.0225480608	0.1457512599	-0.0165001908	-0.0169417971	0.12580264	-0.0053433933	-0.0290306982	0.0506679871	0.0124641051	0.071399596	-0.0605759664	-0.0684806043	-0.1145753658	-0.084717769	-0.0340590866	0.0286141009	0.0282593684	-0.0175594119	0.016198446	0.1028001184	0.0965969281	0.0426495609	-0.0452173074	0.0531893969	-0.0409991765	-0.1127131725	-0.0629332847	0.0373269412	-0.1019472958	0.072079166	-0.0250598743	0.0600490645	0.0413456919	0.0156255536	-0.0407169344	-0.1230629993	0.0561225457	0.1364343244	-0.0771973929	0.0711638138	-0.2547912	0.0569724376	0.0226570509	-0.0270620176	-0.1195031737	-0.0575140224	0.0688867375	0.0220035866	0.1129830123	0.0652393806	-0.0332134634	0.0328076263	0.0512434779	-0.0791612865	0.0230255899	0.0372615971	0.1010601034	0.1050880418	0.1234359222	0.0235010718	0.0166756155	0.0107946271	0.1263663885	-0.0607186211	0.0605036134	0.0395563573	0.0352054432	-0.1205782606	-0.0487995194	0.0578215632	-0.0380845781	-0.0345978603	-0.1029776913	-0.0063372799	-0.0314906002	-0.0033329808	-0.1330224675	-0.1023927535	-0.0796412699	0.0506094093	-0.0408222456	-0.0043829614	-0.0326208099	-0.1020211223	-0.136662937	-0.0262914444	-0.0107677602	0.0369465871	-0.103750171	0.0175243874	0.0391804303	-0.051838974	-0.1064842044	-0.1861647213	0.0124324805	-0.0454469781	-0.0025878285	-0.0830931922	-0.0276214874	0.0143646097	-0.0018443568	-0.0777569491	0.0999350896	0.0094165116	0.0301296889	0.0761707082	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0032029330082963	-0.0030928842292468	1.0258779855633987e-05	9.565932855523574e-06	-0.0010247263335543	-0.029867598042159	1.0500640586796385e-06	0.0008920734128079	-0.0463600076264825	-0.0182811566530674	0.0021492503071275	0.0003342006885739	-0.0002679947939791	5.19970980159e-05	2.7036982020751115e-09	7.182120959990025e-08	-0.0003070045141781	0.0001620001726946	9.42517717257312e-08	2.6244055953080232e-08	3.2959325583035515e-05	3.4256967704215675e-08	1.0863171428885392e-09	1.1735398362876758e-15
