global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
953.1782289475012	-2.2218449364903563	4.936594921807836	908548.736139495	1049.4507576352073	-2.238638160342361	1101346.8927011106	5.011500812941033	895.6460893364887	-1.575440330627316	2.4820122353671072	802181.9173437455	914.2360959936073	797.8181446692896	1.323818	28.694738	0.1481449647787905	0.0769005670051872	0.0482407103	-0.1044167017	-0.1614919086	0.0084180866	-0.0358832216	0.0032609471	-0.0989874627	-0.1452636547	-0.014446109	0.0214570258	0.0756727966	0.0888323826	0.0617619845	0.2196496635	-0.0258848915	0.0202104119	0.0653604468	-0.1384828655	0.1490768657	0.0396699998	0.0658183504	-0.0523623268	-0.0973832679	0.0475999435	-0.1096201182	-0.0331141911	0.089402889	-0.0437953872	0.0280703299	0.0405289381	-0.0816998936	-0.0586339982	0.0116456641	-0.0605231795	-0.0161864814	0.011950566	0.0550714561	0.0807340057	-0.0216596274	-0.1882992574	-0.1188726547	0.0708228451	-0.1032754237	-0.1510659115	-0.0067742508	0.115417936	-0.0257498296	0.0609985428	0.0903061234	-0.0749682122	0.028655867	0.0287449188	-0.0018176252	0.0717245233	-0.1349858198	-0.0033990745	0.0200186115	0.0408916401	-0.0531031234	-0.0829947883	-0.1844102041	-0.0467279633	-0.01687154	0.0291971806	-0.0650732988	0.0926030558	0.0975144663	0.00634498	0.0456595709	-0.0487727151	0.0122348896	0.0648646728	-0.1923263767	-0.1288352234	-0.0781016142	-0.0773965429	0.0144377919	-0.0141300398	-0.0489597201	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0004693501582408	-0.0031981409184566	2.2028957104066402e-07	1.0228105334306426e-05	0.0271086075111384	0.0438217785524557	0.0019203482755004	0.0007348766011929	0.0245176578710015	0.054276934425303	0.0006011155474794	0.0029459856106086	2.79416723586058e-05	0.0003069131825572	7.807370541956754e-10	9.419570162739274e-08	-0.000380004279354	-0.0005150631634795	2.652900623735101e-07	1.4440325232735286e-07	-0.0003069950444498	0.0001149858716147	9.42459573167347e-08	1.3221750671015265e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.3199046850548	-0.8583242624464447	0.7367205395042332	906913.2008593518	1044.6164613269625	-4.834296308244802	1091223.5512752654	23.370420795909325	895.682596094946	0.0365067584573353	0.0013327434130622	802247.3129473822	916.4632045604563	784.1922755653736	1.557902	33.768684	0.1719672796007487	0.1169947455268751	0.0863669654	0.1757801097	0.0193766812	-0.017860666	-0.0400316124	-0.0919337571	-0.086081847	0.0535635141	-0.0141973575	0.0573177183	0.0919048952	-0.1096387725	0.0534841233	-0.2241059352	-0.2361465785	-0.0727634041	0.0037918136	0.0054123975	-0.1039268085	-0.0085851063	-0.0722310395	0.024465578	-0.0773100938	-0.0585687408	-0.1071352143	0.1576904746	0.2538067148	-0.0340478892	-0.16606926	0.0618774706	0.020678478	-0.0166715083	-0.0841979754	0.2016630997	-0.0004705319	0.0094152362	0.1510191701	-0.1022854088	0.0945682259	0.0683534265	0.19388182	-0.1962942675	-0.0156132229	0.1408926052	-0.1767319494	-0.0852790573	-0.1491353487	0.0251246214	0.0835107254	0.0507639906	0.0042965588	0.0497212026	-0.0264640481	-0.0513771114	-0.0640289243	0.0118422671	0.1096470332	0.0563618976	0.1865208921	0.265627904	0.1895242808	-0.1623756498	0.2216096248	0.0183077515	0.2407184166	-0.339713243	0.2308084713	-0.0222759303	0.2263672791	0.0755982108	-0.1306739884	0.1399263796	0.3739727361	0.1115527687	-0.2864390561	0.1262896053	-0.0095023936	-0.041218719	0.0229560167	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0017677217063294	-0.0012983715480886	3.124840031028125e-06	1.685768676885988e-06	0.0269622189693734	-0.0001463885417649	2.142960516008263e-08	0.0007269612517524	0.0413312470476014	0.0168135891765998	0.0017082719825098	0.0002826967809994	-0.0020130625865307	-0.0020410042588893	4.052420977289671e-06	4.165698384804284e-06	-0.0012078994978603	-0.0008278952185063	6.854104928255942e-07	1.4590211969311649e-06	-0.0001017159151595	0.0002052791292903	1.0346127396734605e-08	4.2139520922183727e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
949.4533674447296	-2.866537240325215	8.217035750171299	901461.6969521368	1028.4284634544736	-16.18799787248895	1057665.1044433294	262.0512751197068	891.8653448102827	-3.817251284663257	14.571407370263287	795423.7932735645	910.2352086526377	778.6302989232303	1.550966	33.61834	0.1634694302867718	0.0787177864793543	0.0476067567	-0.094775098	0.0142494936	0.0939638008	-0.1714519801	0.0148467317	-0.0248239295	-0.1133044591	-0.1254467139	-0.0190683981	0.050938442	-0.1066458128	-0.0634892054	0.086222804	-0.0322706715	-0.0339342888	-0.1950940929	-0.2494529333	-0.0857416438	-0.0770969235	0.1434462884	-0.0977502067	-0.202730504	-0.2344818667	0.1221883349	0.1752947811	-0.1533915531	0.0968508024	0.0034083027	0.1262384493	0.0762352136	0.1402581152	0.0560039736	-0.0471260703	-0.1210149779	-0.0371342235	0.0844274593	-0.0305646344	-0.1304766832	-0.0167785471	0.0894302328	0.0841603099	-0.0660543845	-0.0676972972	-0.1433500227	-0.0634808848	-0.1962520608	-0.1903619692	0.1356933439	-0.3482827244	0.1348205144	0.0814817499	-0.2158184891	0.0124228333	0.2567817841	-0.0112764739	0.0616570627	0.0364284049	-0.0855456938	0.1465563306	-0.057533656	-0.1976741257	0.0065749788	-0.232745841	0.1697041306	-0.1725995263	0.0737778063	0.0111467297	0.1771717242	0.0143013523	-0.0987905571	0.1895561036	-0.1694655414	0.1977532648	0.2959653704	0.0674812126	0.0256034435	0.0147630578	0.04354479	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0117349553557062	-0.0099672336493768	0.0001377091772004	9.934574662126918e-05	-0.019789382280436	-0.0467516012498094	0.0021857122194211	0.0003916196510412	-0.0063146982629902	-0.0476459453105915	3.987541415261144e-05	0.0022701361045398	-0.0014129737513752	0.0006000888351554	1.9964948220753054e-06	3.601066100782847e-07	-0.0007965488103762	0.0004113506874841	1.6920938809364176e-07	6.344900073117393e-07	6.89375637407813e-05	0.0001706534789002	4.752387694514285e-09	2.9122609860768758e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.1096578200452	9.65629037531562	93.2439438124131	919891.3357236842	1047.3454018002465	18.916938345772905	1096932.3906721198	357.85055637777333	901.0779927896616	9.212647979378858	84.87288279195334	811941.5490898455	919.8694541601488	801.8194226975452	1.923522	41.69376	0.3401339888889623	0.2198712982772819	-0.0123342439	0.1410930359	0.0860536057	0.1001353768	-0.056802511	0.0958244544	0.0536536468	0.1953890835	0.0832405021	-0.0915289385	-0.2121229087	0.1794976459	0.0442010886	-0.1020483708	0.1781000519	0.1106551209	-0.0124235931	-0.3352701164	-0.1587125339	-0.0398453581	-0.2298727499	-0.1991118951	0.0454170815	0.0905980847	-0.0063145417	-0.2440914336	-0.1369743846	0.0543654529	0.0220089803	-0.2531824955	-0.0577126086	-0.1283353907	-0.0211212327	-0.0414635002	0.0691177809	-0.0165508993	-0.17035202	0.1434036149	0.2462235298	0.0837068578	0.047541547	0.2578769096	-0.1721824156	-0.1274962912	-0.3452836293	0.0946290419	0.2077275088	-0.0972388734	-0.2903175091	0.0756304123	0.0304465592	-0.1364484914	0.1151282837	-0.0276517258	-0.1380397301	0.1285359263	-0.1231665147	0.090841986	-0.047770306	0.1836608087	0.075616935	0.2289098241	-0.0341667075	-0.2254719414	-0.2595255547	0.0828023476	0.2904406311	0.1513773659	-0.0082683771	-0.0880979622	0.0076127826	-0.331661883	0.2486031457	-0.015289019	-0.1128403888	-0.1730340338	-0.0901859882	0.0544670464	0.0205469799	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0003035165514972	0.0120384719072034	9.212229703275246e-08	0.0001449248058605	0.0462048744160057	0.0659942566964417	0.0043552419169158	0.0021348904197988	0.201108999151188	0.2074236974141781	0.0404448295395925	0.0430245902489685	-0.0016290473734086	-0.0002160736220334	2.653795344809459e-06	4.668781013863263e-08	-0.0002957494683732	0.0005007993420029	2.507999809506377e-07	8.746774804303045e-08	-0.0003077407296456	-0.0003766782933863	9.470435668280626e-08	1.4188653670847674e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.3773552014196	-0.7323026186255674	0.5362671252458633	918487.154962868	1053.6574691772462	6.312067376999721	1110194.0623529996	39.84219457178414	901.9297271501016	0.8517343604399912	0.7254514207541208	813477.2327170568	921.558348102334	810.7294945050766	1.585325	34.363094	0.2530525281745067	0.1456727014883864	0.0439619591	-0.1638660524	0.0238244879	-0.1149537555	0.0108726706	-0.0655289451	-0.0427983974	-0.0740598517	0.1118422663	-0.0757841068	-0.0108926416	0.1411172206	-0.0074578993	-0.0766623644	-0.2383735899	-0.039042992	-0.1743901539	-0.0781276541	0.026162075	0.0634142143	-0.1132133791	-0.0736172826	0.0128056471	0.0380855963	0.0091443178	0.1011655444	0.0925618153	-0.0865010989	-0.107035788	-0.1319588311	-0.0124172805	-0.0682358919	-0.1589949025	-0.0910954445	0.1061934995	-0.0555083404	0.0066766915	0.2130339477	-0.0437637705	-0.0974005197	0.1430008152	-0.1019617513	-0.2087851782	-0.0305234006	-0.0974071856	0.07367852	-0.1009813269	0.0338819158	-0.0848462506	0.3015996448	-0.1531200312	-0.0642243688	0.0152235339	-0.1009957641	0.0723687459	0.0504318941	0.0139553941	0.0414935349	0.0213619932	0.0924335581	0.011542857	-0.0646667591	-0.2245301218	0.0867291199	-0.2129989426	-0.1068589125	0.04151649	-0.0098384689	-0.0742977414	0.042310244	0.2708199775	-0.0031852411	0.189575726	-0.0142474427	0.0036486596	-0.2141568041	0.0246534423	0.0181887822	-0.1012568202	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0129696630828277	-0.0132731796343249	0.000168212160482	0.000176177297605	0.0910054276346983	0.0448005532186925	0.0020070895687009	0.0082819878589743	0.0937752246018988	-0.1073337745492891	0.0087937927491365	0.0115205391589976	-0.0002766144553557	0.0013524329180529	7.651555691173054e-08	1.829074797833082e-06	-0.0003499097060553	-5.416023768209995e-05	2.9333313457815595e-09	1.2243680239170644e-07	-0.0006540479893546	-0.000346307259709	4.27778772378795e-07	1.199287181271568e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.4323371294458	-1.9450180719737773	3.78309530030459	914762.815506894	1046.628187633696	-7.029281543550269	1095430.563149395	49.41079901849645	895.0052955635566	-6.924431586544984	47.947752796741874	801034.4790868093	914.7525860350808	795.2071934169253	1.334337	28.922735	0.2731106748055679	0.1397367449183763	0.0417883272	0.0508943666	-0.1046873923	0.044811467	-0.0104832919	-0.0136611015	-0.0560844299	-0.0993850943	-0.0462194966	0.0256243322	0.0112745092	-0.1902014932	0.0643025117	0.093830819	-0.0791511783	0.083733723	-0.0331995155	0.1203422842	0.0755149128	0.0207538768	-0.1366139066	-0.0182249302	0.2336724001	-0.0393445524	0.0173497458	0.0788739495	-0.0691435828	0.0413166605	-0.0307558404	-0.0132978821	0.1187646445	-0.1942154344	-0.2344045167	0.0103378183	-0.0402322906	0.0101502034	0.0414131439	-0.1837818982	-0.1091683543	-0.065045034	-0.0006298929	-0.0407070825	-0.0400774397	0.133043037	0.0569123708	0.0391068535	0.1006474536	0.0716195655	-0.041983942	0.120371246	0.0163528297	-0.006955464	-0.1281185596	-0.0817824419	-0.0060922543	-0.0280880622	0.049420803	0.0191756845	0.0032536656	-0.1027796481	-0.0690970736	-0.0290164101	0.141365223	0.0362873012	-0.0714197583	-0.048951122	-0.1575376925	-0.0948081425	-0.1187971836	-0.1243856118	0.1005643138	0.0303094014	-0.057296551	-0.0198863225	-0.0043539298	0.018204955	0.0230915024	0.0035417793	0.0741343903	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0059901591076965	0.0069795039751312	3.588200613551933e-05	4.871347573887223e-05	0.0183833673234943	-0.072622060311204	0.0052739636438441	0.0003379481941505	0.001577199550276	-0.0921980250516227	2.4875584213908163e-06	0.0085004758234196	0.0005572781480994	0.000833892603455	3.105589343490968e-07	6.953768740971245e-07	0.0006887752502722	0.0010386849563275	1.0788664385010606e-06	4.744113453875317e-07	-0.0008076921389242	-0.0001536441495695	6.523665912799492e-07	2.3606524696965604e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955.3110571577838	-1.121279971662034	1.2572687748504114	912619.2159279224	1049.622655378069	2.994467744373196	1101707.718682909	8.966837072091497	897.4889487042087	2.483653140652109	6.168532923071084	805486.4130461857	916.7815962897408	803.2407310764964	1.186265	25.713171	0.1161265848615964	0.0521784322215351	0.0419864921	-0.0097256257	0.0822359698	-0.1299969604	-0.0281393088	-0.043378579	-0.0686785123	0.0972312883	0.028318814	0.004646433	0.0705557449	0.0661236744	-0.1416375488	-0.0303808824	0.043061663	0.0781344492	-0.0333441188	-0.0113352098	0.2432367733	-0.0608741753	0.0035100798	0.0961471077	-0.0060257566	0.0146558689	0.0474612557	-0.0202881327	-0.1075656327	0.0645908653	-0.1534727846	0.0858680673	0.019098031	0.126744798	-0.0193670739	-0.0684821034	0.0232982642	-0.0187450462	0.0553954977	0.0782029744	0.0171003155	0.1214025275	-0.0427630578	-0.022893592	-0.059823876	-0.0710347406	0.0938687515	0.0554036646	0.1092809857	-0.0477185041	0.1151397249	-0.0404622082	-0.1107843543	0.0619627349	-0.1039359524	-0.1318048664	-0.0126100329	-0.0360256221	0.0574505576	0.0246118157	-0.093952774	-0.0552867639	0.0502166684	0.0794266529	-0.0960670109	0.0189165071	-0.0774392554	0.0021237428	0.0150007433	-0.0416593682	0.0411581792	-0.1710202131	0.0983284784	0.1611326293	0.064261107	0.0321475237	-0.0666609932	0.0887319416	0.0941726236	-0.0726713222	0.1145305675	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0023965353823882	0.0035936237253083	5.743381839038557e-06	1.2914131479098703e-05	-0.0089866732495096	-0.0273700405730039	0.0007491191209678	8.076029609345143e-05	-0.0203271602494297	-0.0219043597997057	0.0004131934438059	0.0004798009782349	-2.342883341997055e-05	-0.0005807069815193	5.489102354207288e-10	3.372205983853385e-07	0.0002560065468271	-0.000432768703445	1.872887506815529e-07	6.553935201833615e-08	-0.0005559966086171	0.0002516955303071	3.091322287937167e-07	6.33506399765723e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953.3632453107216	-1.947811847062212	3.7939709915559066	908901.4775093911	1049.2682367960613	-0.3544185820078382	1100963.8327491153	0.1256125312724468	897.0852078731322	-0.4037408310765613	0.1630066586783924	804761.8701847808	916.9348266036424	791.2373656972813	1.149196	24.909678	0.2077002206123193	0.1084781601042224	0.0892222329	-0.0824217393	-0.1020628391	0.0014981038	-0.0353793933	-0.0273080082	-0.080205715	-0.0785143443	0.0003779671	0.0037982565	0.0758181977	0.0591441668	0.0369723103	0.1551093315	-0.1427589324	0.0650186343	0.1442472162	-0.0905101969	-0.0536372882	0.0600693639	-0.1169871324	-0.0597777343	0.0359220834	-0.0112440088	0.0247055881	0.0007741266	-0.0258255864	-0.0299616328	-0.0715488127	0.0814689438	0.0535192177	0.0038543354	-0.0066431016	0.0556020456	-0.0022265924	-0.0135741105	0.0907861139	0.041592245	-0.0176903434	-0.1467063488	-0.1388818088	-0.0001521802	-0.0854049526	0.0780041649	-0.1115199672	0.1017481951	0.0713054395	0.058538735	-0.0598796153	0.0983806345	-0.0430519197	0.0363566495	-0.0957158166	0.0560736792	-0.0337033935	-0.0055398992	0.0557979984	0.1007547043	-0.0403525071	-0.01992576	-0.1107375783	-0.0410842911	0.0180674094	-0.0075509566	-0.0645081007	-0.0332263201	0.0654302528	-0.1563932657	0.0919409527	-0.1597198459	0.1072291062	-0.0125706998	-0.002966125	-0.1328160002	0.2063960494	-0.132514108	-0.0310291217	0.0807650443	-0.1736320312	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.00863546426325	-0.0062389288808618	7.457124304186787e-05	3.892423358045148e-05	0.049649562837942	0.0586362360874516	0.0034382081825033	0.0024650790899987	0.0509254127162748	0.0712525729657045	0.0025933976603229	0.005076929154233	-0.0004966489459093	-0.0004732201124893	2.466601754728189e-07	2.239372748644137e-07	-0.0006243815451647	-0.0008803880919918	7.750831925209621e-07	3.898523139422583e-07	-0.0004781551595322	7.784144908489995e-05	2.286323565872637e-07	6.0592911956370715e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
954.6994809933173	1.3362356825956567	1.7855257994418807	911451.0990089092	1044.438811093285	-4.829425702776234	1090852.4301179547	23.323352618635724	896.9541329900804	-0.1310748830517241	0.0171806249670231	804526.7166879869	915.9910672152484	781.3890718779384	1.082116	23.455666	0.0881741437120579	0.0558433505101128	0.0673075309	0.0537727692	-0.0050056491	0.0864606011	-0.0293070808	-0.0552645027	-0.0357060924	-0.0403603163	0.0071217233	0.0178307144	0.0825221188	-0.040361286	0.0191625988	-0.0345563467	-0.0616403193	-0.0561441399	0.1797291397	0.052841948	-0.0727003631	-0.1067083175	-0.0155160313	-0.0108499616	-0.1726357302	-0.0307889216	0.1495617956	-0.0809976523	0.099864085	0.0303322332	-0.1011946502	0.0926472679	-0.0753763245	-0.115426274	0.0144840135	-0.0369032937	0.0060433271	-0.0082724963	0.0803147597	-0.0812844748	0.050087639	-0.0327121412	-0.0557209335	-0.0984270813	-0.0657809948	0.0534618357	-0.0274295742	-0.1146477451	-0.009071812	-0.096710686	0.0877158011	0.1098388568	-0.002826331	0.1768311523	0.033403114	0.0302503624	0.0109305448	-0.0058283728	0.0585712191	0.0764260205	0.0603254427	0.1133361735	-0.0382996761	-0.0806180644	0.1032924106	0.0123382124	-0.005746108	-0.0615793345	0.1175194897	-0.1290453502	-0.1115883709	-0.0431067989	0.0913057037	-0.0279041548	-0.0932952784	-0.075766853	0.06256108	0.0307972934	0.2018094995	-0.0830869668	-0.1143469632	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.0094761671319361	-0.000840702868686	8.979774351238605e-05	7.067813134170366e-07	0.0359214313380249	-0.013728131499917	0.000188461594479	0.0012903492293724	0.0592885102104645	0.0083630974941897	0.0035151274429763	6.994139969732209e-05	-0.0014466988123063	-0.000950049866397	2.0929374535284598e-06	9.025947486409576e-07	-0.0009271919128206	-0.0003028103676559	9.169411875990133e-08	8.59684843199923e-07	-0.0004261711565998	5.198400293240002e-05	1.8162185471761125e-07	2.7023365608757733e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.4290932427284	-2.2703877505888386	5.154660538023847	907121.177655166	1047.0786786760602	2.639867582775196	1096373.7593380045	6.968900854587355	894.4846431906866	-2.469489799393841	6.098379869310234	800102.7769039699	914.5478447101734	794.678138153516	1.074439	23.289265	0.1248304794513267	0.0617945959046394	0.0906188068	0.1222343746	0.0254527319	-0.0725900066	-0.0586096417	-0.0483851851	-0.0858615663	0.137865556	-0.0684596115	0.0075502178	0.1015388107	0.0605681862	-0.0938799668	-0.1558279967	0.1273314575	0.055336765	0.0592506105	-0.0337507293	0.1495269179	-0.184994585	-0.1088051948	-0.0435517873	0.0710496697	-0.0307212631	-0.0102309811	-0.0369148141	-0.0996692628	-0.028510653	-0.1057612784	0.0471741262	0.0158858941	-0.0229949486	-0.0309092961	0.0592129825	-0.0579498936	0.0021368261	0.1070351657	-0.032433606	0.1446696361	0.1459038321	-0.0577231362	-0.0639230049	-0.0597512901	-0.0615385079	0.0664641907	-0.0581510217	0.1497064093	-0.0536748364	-0.122511944	-0.1112227162	-0.0937233367	-0.0447779251	-0.1376776467	-0.1056252796	0.0554014724	-0.0236760357	0.0697661493	0.1188367758	-0.0294072479	-0.0280761716	0.0713326304	0.1593108348	0.0340003612	-0.0402494319	-0.0271982133	-0.012832236	0.0192301334	-0.0552902387	0.0874145617	-0.0246300229	0.0342711905	0.064952194	-0.0395365401	-0.0010036904	0.1226110727	0.1708230487	0.0197741221	0.0149205937	-0.0676411036	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.0038623800572139	0.01333854718915	1.491797970636365e-05	0.0001779168411171	-0.0050935355303636	-0.0410149668683885	0.001682227507215	2.59441041990764e-05	0.0272404077227363	-0.0320481024877282	0.0007420398129009	0.0010270808730639	-0.0015980834975953	-0.0001513846852889	2.553870865286427e-06	2.2917322940049536e-08	-0.0003621175339134	0.0005650743789071	3.1930905369735775e-07	1.311291083675224e-07	-0.0004782893505248	-5.2118193925000005e-05	2.28760702825435e-07	2.7163061380039076e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
951.77931403444	-0.6497792082884644	0.4222130195239835	905883.8626238692	1041.034850928897	-6.043827747163277	1083753.5608485506	36.52785383738074	894.4878904039995	0.0032472133128749	1.0544394299312108e-05	800108.5860793974	911.2449380851086	767.2037125141287	1.195837	25.920656	0.2237205906349696	0.1516897150079312	0.0992932285	-0.0340519235	0.0226232776	0.1418602785	-0.0471825517	-0.0565554654	-0.0583359718	0.0052485009	-0.0575356039	0.0589691731	0.0107582359	-0.090716835	0.0262972527	-0.0548256968	0.1291593436	0.0824356777	-0.1165373721	-0.1713528627	-0.0258261783	-0.0090834829	-0.1371065696	0.2203872026	-0.1340790642	0.0683565906	-0.0566919911	0.036490564	-0.0298860157	-0.0660574161	-0.0557702944	0.0992241928	0.0357133073	-0.0308124901	-0.0276906586	0.188249084	-0.0545041653	0.0313333882	0.0468726193	-0.02412783	-0.0851125896	0.037191525	0.1403869948	0.1438901898	-0.0036848459	-0.0826424248	-0.041379314	-0.0308343625	0.1105298799	0.1173540188	-0.1333426275	-0.2048743993	-0.0047559128	0.1036569563	0.038389323	0.0553699013	0.123717682	0.0529092169	0.0250588686	0.131411839	0.0449480462	0.1127900087	-0.0628918455	0.0019141029	-0.0294299771	-0.1162325043	-0.0565132368	-0.0650314766	0.1429491297	-0.0645724155	0.0006725732	-0.0108564388	-0.0412626709	-0.1823209462	-0.0934784494	0.0062540684	0.1262257584	0.1559144048	0.096986408	-0.0225337902	-0.2101305751	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	-0.0051579256555385	-0.0090203057127524	2.6604197068062266e-05	8.136591515151357e-05	0.0549722493045692	0.0600657848349328	0.0036078985078364	0.0030219481936037	0.1657185184445708	0.1384781107218345	0.0274626273554635	0.0191761871490886	-0.0017350429852355	-0.0001369594876402	3.0103741606149157e-06	1.8757901254666097e-08	-0.0001760850979626	0.0001860324359508	3.46080672257885e-08	3.1005961724498445e-08	-0.0004781534868068	1.358637180000192e-07	2.2863075694550065e-07	1.845894986878874e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.3040303612554	5.524716326815451	30.52249049178121	916431.0065459034	1049.067558506557	8.032707577659949	1100542.7423109082	64.52439102819555	896.3895165196623	1.9016261156627932	3.616181883770764	803514.1653263539	914.8869767601108	795.4882262181284	1.215125	26.338726	0.171684384093173	0.0947257419473967	0.0152643114	0.0691242558	-0.0067176891	0.0145670468	-0.0129950509	0.0148250588	-0.0201078759	-0.0196447478	-0.0101670418	0.0117520025	0.0048230286	-0.0146182702	0.0611167678	0.0156933752	0.0539605906	-0.1469608056	-0.0206992035	-0.1181054363	0.0107159285	0.0389718866	0.1708914228	0.0911756784	-0.053621993	0.0874732987	-0.1121590186	0.0237283783	0.0849378681	0.0905989556	-0.1303318947	0.0566335133	0.2388400711	-0.1839502884	0.1328260644	-0.1337052855	-0.0115718955	-0.0073313698	0.0251979076	0.0042202875	0.0227231343	-0.0194702249	0.0842603866	0.0344113012	0.1435232877	-0.0963990218	-0.1316261466	0.0254361629	0.049788931	0.018750294	0.2090660054	0.0416824952	-0.1392105299	0.1518177232	0.0538515684	0.0258780622	-0.0998549173	-0.0073621534	0.005067894	0.0215993178	0.0468674756	-0.0205723788	0.0313490334	-0.0110536081	0.0418484591	0.010974749	-0.1734377743	0.0445563486	0.0118541372	0.0153997758	0.1484300354	0.0288483082	-0.0146857863	0.140273812	-0.0767428956	0.0028159311	0.0924618199	-0.1430615457	0.0277596933	-0.0985572915	0.1001299021	0.0540487397	-0.0838433825	-0.1242524367	-0.0201956026	0.0031799802976877	0.0083379059532261	1.0112274693681952e-05	6.952067568484489e-05	0.0390606162863633	-0.0159116330182058	0.000253180065306	0.0015257317446705	0.1017764253294899	-0.0639420931150809	0.0103584407528492	0.0040885912719376	-0.0008228620149523	0.0009121809702832	6.771018956513592e-07	8.320741225468002e-07	0.0005806969076149	0.0007567820055775	5.727190039659034e-07	3.3720889851350775e-07	-0.0004772614225343	8.920642724999784e-07	2.2777846543946365e-07	7.957786662709159e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
