global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
911.1163204360828	0.729953415194359	0.5328319883539082	830132.9493649867	993.368368437796	-0.9008332223602338	0.8115004945079224	986780.7154127688	836.3831984533518	-1.193689427669483	1.4248944497298976	699536.8546550589	839.5925728720965	674.9599213569236	1.337266	37.681793	0.6833444337478825	0.3379154566355944	0.1061211637	-0.0453629631	-0.0754035982	-0.1280575463	0.0433650603	0.1523381285	0.140919759	0.0723242225	-0.0425475785	0.0361639215	-0.1065109097	-0.2954040795	0.2462988042	0.1304053783	-0.0774618853	0.0804154875	0.0509145969	-0.1011581822	0.1524455196	0.1341243466	-0.1246367626	-0.0314502381	-0.19645719	-0.0726743914	0.1487108415	-0.2088794032	-0.2329399848	0.0453012438	0.018741431	0.0992404373	-0.0335211192	0.0020861187	0.0773133004	-0.2467793715	-0.0805118188	0.0909803352	0.0488257546	0.0875445871	-0.1277256962	-0.1623746104	-0.0650181328	0.0506552115	0.1631973101	0.0379857332	-0.1237893606	-0.1952985417	0.0071853805	-0.2587930873	-0.0857300557	0.2088566029	-0.2881393343	-0.0986110249	0.1262578667	-0.0190997326	-0.0229037099	-0.045767666	-0.0420669843	0.2816566018	0.0108609691	-0.1369840816	-0.2284727725	-0.1888746142	0.0752102691	0.1814997509	0.2723315501	0.0112505935	0.1055744387	0.3799580287	-0.0460859949	0.0024924419	0.0316371556	-0.0312185352	-0.2430871525	0.0154777474	0.1472112943	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.023279029664792	0.0967385721781965	0.0093583513470761	0.0005419132221342	-0.022068298314835	-0.2759620536409243	0.0761550550497164	0.0004870097905125	0.0136692361248265	-0.1248971174484765	0.0001868480162362	0.0155992899469385	-0.000908246188425	0.0007959907917868	6.336013406095359e-07	8.249111387885407e-07	0.0022970291196005	-0.0007870226418253	6.194046387456745e-07	5.276342776292648e-06	0.0032550514402188	0.0021319203759935	1.0595359878470483e-05	4.545084489576267e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.598220328279	-0.5181001078037752	0.2684277217062835	829189.118865029	997.7617951595422	4.393426721746209	19.302198359353643	995528.5998799924	834.0072771406851	-2.375921312666719	5.645002083983946	695568.1383236196	837.5263013272336	661.9972229770804	1.44145	40.617508	0.5354192272500896	0.2709974980689584	0.1264326536	-0.0976909797	0.0196879365	-0.0904699305	0.1545400665	-0.0596076686	0.1461210911	0.1518855571	-0.0701614272	-0.0070501671	-0.083191226	0.1103069301	-0.003171948	0.0829439853	-0.0309226328	0.1496978141	-0.0515866747	-0.1786192614	0.0246582427	0.0709926219	-0.0158734673	0.0605532858	-0.0902086467	0.1485133558	-0.0184833061	0.1116458206	0.0761317337	0.0075731723	0.27754422	-0.1102817276	0.1456216725	0.0085437893	-0.0718113494	-0.1397822983	-0.0475345604	0.1594564606	8.26006e-05	0.1666263079	-0.0355100125	-0.0107453146	-0.0765216414	0.0356922723	0.108140006	0.2064863603	0.0414176715	0.0592030936	-0.0551983755	-0.1023131869	0.0193134751	-0.103099744	0.0521909657	-0.1418381248	0.1573421791	-0.0111828719	0.00232796	-0.1105113113	0.0155508049	0.0089422569	-0.1961693605	0.1562292107	0.0138991186	-0.1286911958	0.04829759	0.0050047441	0.0522048758	-0.0412567345	0.1335464765	-0.0733320163	0.2453504718	0.2349510585	-0.0276716878	0.0466312825	0.0168592151	-0.0074032953	0.0462427649	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.014499783435923	0.008779246228869	7.707516434711055e-05	0.0002102437196886	-0.0260995506003638	-0.0040312522855288	1.6250994989581183e-05	0.0006811865415409	-0.1324526801793553	-0.1461219163041818	0.0175437124866945	0.0213516144244063	0.0011018091439678	0.0020100553323928	4.04032243928073e-06	1.213983389731056e-06	-0.001255293773037	-0.0035523228926375	1.2618997933556456e-05	1.5757624566254675e-06	0.0012876934166189	-0.0019673580235998	1.6581543352036565e-06	3.870497593022904e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906.2697148427554	-4.3285054855235785	18.73595973820771	821324.7960411692	984.3060969266024	-13.455698232939769	181.0558149359384	968858.492446882	831.5132803171167	-2.493996823568409	6.220020155969315	691414.3353437319	833.8006581599477	651.3097622508978	1.22898	34.630497	0.5443851999062943	0.2842856345668723	0.1213066067	-0.1572324519	0.0399851598	0.0688564749	-0.0226392305	-0.0332219801	0.0403576097	0.0282617109	0.1050603881	0.1014009562	0.0882261095	0.0696716381	0.0380621042	-0.0447181444	-0.0002959046	0.0953929221	0.0985422394	0.0028396525	-0.1068192548	0.1668864245	-0.0686196709	-0.0689681486	0.0717163954	0.0872423208	-0.0841879916	-0.0604213575	-0.0792720821	0.0834931132	0.0609990786	0.0144547355	-0.1010042051	0.1975064291	0.0026514743	0.0632888562	-0.0246329285	0.1158399148	0.0861345806	-0.0309534616	-0.1083801797	0.1032796722	-0.0874370181	-0.1491022691	-0.0068870993	-0.0360508832	0.1807294695	-0.1004115471	0.1449036319	0.0436803654	-0.0193634987	0.0389162442	0.0723015632	-0.1194600044	0.0828677157	0.0510827463	0.0150686654	0.0940203474	0.102387042	0.0170541683	-0.0739945285	-0.0635240493	-0.0773441611	-0.0955905253	0.0095008583	-0.0295314657	-0.024465165	0.1032923875	0.0724646532	-0.0284673865	-0.0594833569	0.0318119152	-0.0806442071	0.0590188645	0.0199487907	-0.067045135	-0.1360070984	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0147949956283355	-0.0002952121924125	8.715023854899518e-08	0.0002188918956424	0.1047479116572844	0.1308474622576482	0.0171210583792666	0.0109721249965622	0.0731442179364734	0.2055968981158287	0.0053500766175383	0.0422700845148504	-0.0017074370745293	-0.0028092462184971	7.891864316140258e-06	2.9153413634771744e-06	-0.0001199222249268	0.0011353715481102	1.2890685522581525e-06	1.4381340031394013e-08	0.0010793986364181	-0.0002082947802008	1.1651014163012535e-06	4.3386715458899656e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.7152966755616	3.4455818328061696	11.872034166563925	827581.921005505	996.1195742751612	11.813477348558765	139.55824706491097	992254.2062541284	833.9686162144087	2.4553358972920023	6.028674368530722	695503.6528305757	836.7376325773629	652.7128828224351	1.048175	29.535721	0.1399323791257517	0.0622197804007292	0.1131514991	-0.1489892747	0.1057194868	-0.0758048294	-0.0668224899	0.118908275	0.1250527998	0.0871260283	0.0185941939	-0.0722660527	0.111694026	0.0049799949	-0.1229347781	0.0177179304	-0.0479012326	0.1028741264	0.1661752845	0.0323925135	0.0086925309	0.0115401964	-0.1309439062	0.064618746	-0.050512004	0.0280824597	-0.0307100592	-0.0425964365	0.2078808938	0.1413431927	-0.0214865198	-0.102161902	-0.0252666504	0.1851887209	0.0224584244	-0.0945152387	-0.0647802354	0.1154130058	0.0711598867	-0.1053028861	-0.1146340402	-0.0326193695	-0.0696235703	0.1606362908	-0.0066195481	0.0035683166	0.1053652052	0.0144145294	-0.0270485677	0.1210032901	0.20114076	0.0270358421	-0.099283489	-0.1241184063	0.0762838537	0.0342315704	0.0243627928	0.1106180787	0.0939768436	0.0455504683	-0.0726299886	-0.0342012236	-0.0360710315	0.0905924321	0.0384249449	-0.0423778912	0.0648102703	-0.0769732883	-0.1695294569	-0.1712863031	-0.0588278582	0.0232836229	-0.0735476836	-0.0117217311	0.2091249924	0.0076185532	-0.0647309524	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0148709815443197	-7.598591598420058e-05	5.773859427957991e-09	0.0002211460920914	0.1332427613680096	0.0284948497107252	0.0008119564600368	0.0177536334569723	0.0991666364454957	0.0260224185090223	0.0098340217839131	0.0006771662650587	-0.0023331495309199	-0.0006257124563906	3.915160780823586e-07	5.44358673363175e-06	0.0004768063107514	0.0005967285356782	3.560849452926488e-07	2.2734425797236066e-07	0.0005950571286865	-0.0004843415077315	3.540929864006218e-07	2.345866961117195e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905.2536988333184	-4.461597842243236	19.9058553059095	819484.2592514043	973.1630625175708	-22.95651175759042	527.0014320763872	947046.3462485772	831.1197597630216	-2.848856451387064	8.115983080609697	690760.0550685428	830.9417532724195	654.1847924255367	1.411756	39.7808	0.2223784421709363	0.1324008232048582	0.1404504832	-0.0684531117	-0.0216965511	0.1019688069	0.1548748846	0.0352714316	-0.0371710303	-0.0255522605	0.1257379014	0.3314340753	0.1185130005	-0.0102472502	0.0129459256	-0.0456664555	0.0086663652	0.0738397237	0.0735414062	-0.0164048666	-0.0821981924	0.1117564805	0.146476087	-0.0895622256	0.2369220144	-0.2518819633	-0.1207916776	0.0048352652	-0.004284597	-0.0949352989	0.1687112556	0.0340205344	-0.0425321882	0.2270397815	-0.0910038215	-0.2021087686	0.008080714	0.0775551662	0.1557325082	-0.0241962812	0.1304826774	0.0374750183	-0.1220650251	-0.1631389652	-0.1570600499	-0.2897810636	-0.0815939857	0.1507457799	0.0721927525	-0.063136537	-0.106972566	0.0992876496	-0.0874007469	-0.123347573	0.0537740265	0.1074359	0.0309539582	0.0532401814	0.0646533407	-0.1285456793	-0.014746989	-0.0049452846	-0.0752363754	0.0980277715	-0.2235009117	0.1490987488	-0.0084299775	0.1089144256	0.0116083957	0.1738543462	-0.0720073121	0.0682338127	-0.0744896251	-0.0474540097	0.0337488639	0.074839173	-0.2638188111	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0044637570568113	0.019334738601131	0.000373832116774	1.992512706223268e-05	0.1857950790068088	0.0525523176387991	0.0027617460892092	0.0345198113831463	0.1080538879681398	0.0088872515226441	0.0116756427050313	7.898323962674e-05	-9.696464878355818e-05	0.0022361848821363	5.000522827095125e-06	9.402143113718792e-09	-0.000118028869732	-0.0005948351804834	3.53828891940719e-07	1.3930814090213429e-08	0.000593994503139	-1.0626255475000004e-06	3.528294697593475e-07	1.1291730541996756e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.9047167706644	-4.348982062653931	18.913644981285643	811629.3086996311	982.6586549701112	9.49559245254045	90.16627602474315	965618.032187668	824.0110635621853	-7.108696200836334	50.53356167578493	678994.2328728838	826.397273355125	655.7911081672797	2.257556	63.613941	3.192958657931098	1.654359410791467	-0.197317467	-0.148640189	-0.3111998369	0.0105895565	0.0518534317	-0.1302769543	-0.1825331236	-0.160157159	-0.1685196497	0.1766038496	-0.1473555626	0.0107127065	0.0218532303	0.2198183692	0.2594412199	-0.1966716371	-0.1078749299	-0.1824247776	-0.1695617638	0.2799638507	-0.0560696254	-0.267947567	0.1617126767	-0.3293574709	0.110237583	0.0797727759	-0.0053914355	0.1252582355	-0.1198406786	-0.1385920104	0.0570809263	-0.1418458829	0.0416423431	0.0763784808	0.2761094962	-0.154265915	0.0539134668	0.2096839713	-0.0828615306	0.1177245475	-0.2505559887	-0.2384698272	0.0010373864	-0.3746003946	0.0267018005	-0.1072037413	-0.350193877	0.117181606	-0.0056693813	-0.1020402583	-0.096821334	0.2373026662	0.2213365048	0.0055552081	-0.1206904118	-0.0014319018	0.0824641875	-0.2758443718	0.3321805855	-0.234834989	0.2154088754	0.006391272	0.1311889796	0.2447841121	0.0537438493	0.2428979451	-0.0443480144	0.0178232108	0.3146134866	-0.115669281	-0.281654202	0.1089973774	-0.1128634419	0.0694549886	0.138193387	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0084402487067336	-0.0129040057635449	0.0001665133647456	7.12377982315182e-05	1.2079384856738071	1.0221434066669983	1.0447771437928166	1.4591153851719303	0.9303430717860764	0.8222891838179367	0.8655382312203526	0.6761595018239684	0.0190101855577578	0.0191071502065413	0.0003650831890153	0.0003613871549403	0.0037530062757191	0.0038710351454511	1.498491309731762e-05	1.408505610558695e-05	0.0043282503847989	0.0037342558816598	1.8733751393511825e-05	1.3944666989711555e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.5462609600264	13.64154418936198	186.0917278703156	836394.8634359647	987.4310706478176	4.772415677706363	22.77595140081748	975020.1192806952	832.5497854513014	8.538721889116118	72.90977149967073	693139.145255008	835.2102783501585	664.4345169593079	1.954163	55.064873	1.1742222835893452	0.5197915690325033	-0.2450610885	0.0625760421	-0.0168177377	-0.1861382506	0.046529506	0.1201604211	-0.1743365359	-0.0529671046	-0.2139508851	-0.0922794453	-0.0313782357	0.0161115165	0.0488065882	0.180300895	0.0819623199	-0.1810970174	-0.0385515539	-0.0665327383	0.0427883717	-0.1125050896	-0.0375226279	0.0551633825	-0.2755241579	0.1423185598	-0.0303655918	0.004152771	0.0712266107	0.0930933662	-0.0853301546	-0.0080609687	0.1256669073	-0.0426567553	-0.0847258451	0.0552567395	0.1107954372	-0.1795941757	-0.0150498571	0.0477897271	0.0278461222	-0.0150823988	0.0448425249	0.23282512	0.2030390885	0.1576526124	0.0475499549	0.0381901527	-0.0243200106	0.0851192193	0.0200111489	0.0087686068	-0.006211115	0.2297902032	0.0255747083	-0.0842852853	-0.0080454984	-0.1238979544	-0.0924756154	0.1786206874	0.0577596233	0.0290896918	0.0885177409	0.1438171054	0.2635944187	-0.1354279821	0.0377955546	0.0831502646	-0.1276066771	-0.1422835744	-0.1157035783	-0.0020768818	0.0784283693	-0.1580895225	0.0809573523	0.2107798702	0.0036798986	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.1176420160725228	0.1260822647792563	0.0158967374918665	0.0138396439456077	0.8708152457064529	-0.3371232399673542	0.1136520789260863	0.7583191921547898	0.6502034233947072	-0.2801396483913693	0.4227644917941968	0.07847822260084	0.01570852139505	-0.0033016641627078	1.0900986243309007e-05	0.0002467576444187	0.0021982056305358	-0.0015548006451832	2.417405046262405e-06	4.832107994119295e-06	0.0080893281859351	0.0037610778011362	6.543723049976407e-05	1.4145706226199516e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.9649320946924	-4.581328865334058	20.988574172343046	828036.177642098	978.4337672378076	-8.997303410009977	80.95146865177715	957332.6368711684	830.274980228659	-2.274805222642385	5.174738800961071	689356.5427937001	832.3461148635877	673.1529089881907	1.120074	31.561697	0.3375085123750386	0.1488087727248519	-0.1680717582	0.1043355327	-0.1664926909	-0.0273114454	0.0854896183	0.0031129818	-0.1850343562	-0.0715490892	-0.1359326706	0.0536585742	-0.0142075246	-0.0959241751	-0.1217573768	-0.0424496755	0.0985963008	-0.137465973	-0.0601355698	-0.0606891596	-0.0547067351	-0.0517547607	0.0038061929	-0.0236648515	-0.083117501	-0.0800155673	0.0789643525	0.0231501816	0.0844600143	-0.0441200862	-0.0148496651	-0.0257994883	0.0942627874	0.1132195138	0.0204461887	-0.0179468422	0.1188131341	-0.1437516179	0.0070027061	0.0528704738	0.0935395629	0.0358377682	0.0351298258	0.0408883938	0.0313688514	-0.039154902	-0.0358782396	0.0173034908	-0.1265186592	0.0067581603	0.0215874844	0.0075233886	-0.0209555261	0.1860073435	-0.0262065721	-0.0376967559	-0.052462257	-0.1147688391	-0.0596127347	-0.0211898637	0.0447458338	0.0321168548	0.0380437609	0.0761659937	0.0860814091	0.0886734927	-0.072648061	0.1005811392	-0.0214657233	0.0212112635	-0.0015903869	0.0811436919	0.0875643682	-0.0469421381	0.0710716747	-0.0032476809	-0.0847843401	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0875044772508033	-0.0301375388217194	0.0009082712462306	0.0076570335389363	0.8080227543208593	-0.0627924913855935	0.0039428969744098	0.6529007715002678	0.6044443407243065	-0.0457590826704006	0.3653529610336415	0.0020938936468365	0.0139495438201762	-0.0017589775748737	3.0940021089089137e-06	0.000194589772791	0.001550063740825	-0.0006481418897108	4.20087909197887e-07	2.402697600620393e-06	0.0065200596605732	-0.0015692685253619	4.251117797743392e-05	2.462603704691513e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.3947686816542	-0.5701634130381308	0.3250863175672901	826998.8453055595	990.5852487275096	12.15148148970195	147.65850239456913	981259.134996542	833.631693690874	3.356713462214998	11.267525267415396	694941.8007259152	837.4924883978485	663.5699993979606	0.94529	26.636589	0.2688245364710092	0.1312565666354412	-0.1809184987	0.0781764095	-0.0280177358	-0.0096525779	-0.1359219545	-0.0627462348	-0.1009396735	-0.0770487241	-0.0033127958	-0.156236988	-0.0462348499	-0.0395291029	-0.0166370385	0.0506660237	0.0148034676	-0.1138888901	-0.1279614329	0.0341714741	-0.0047071665	-0.0707640097	0.035675692	0.0400450215	-0.1103343328	0.1932143876	0.0049918451	-0.0709365673	-0.0177710565	0.0536784119	0.1061146632	-0.0116192191	-0.1136536485	-0.008614982	-0.1145433353	-0.0318098308	0.0323254008	-0.1431053448	-0.1135470502	0.0182408328	0.002662989	0.0307655018	0.1029010033	-0.0165909686	0.0832454703	0.1663158246	0.1130529474	-0.0490526663	0.0336546683	-0.0350661432	-0.0377679952	0.0756203125	-0.0490958973	0.166844563	-0.0685501169	-0.0612665198	-0.0200591199	-0.0406875036	-0.0657051837	0.0485498405	0.0205589421	0.0234913934	-0.0004062939	-0.0272924778	0.1790943152	-0.1599975457	-0.0519393182	0.0220584017	0.034708906	-0.051660988	-0.0965285797	0.0172498537	0.0113483789	-0.006539809	-0.0762713171	0.0188006769	-0.0798509029	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.1014123926374281	0.0139079153866247	0.0001934301104015	0.0102844733804478	0.7419652773635477	-0.0660574769573116	0.0043635902619657	0.5505124728131662	0.5906819765553237	-0.0137623641689827	0.348905197427304	0.0001894026675197	0.0120913833234783	-0.0018581604966978	3.4527604314885838e-06	0.0001462015506752	0.0005192372536493	-0.0010308264871757	1.0626032466629938e-06	2.696073255772675e-07	0.005907111045285	-0.0006129486152882	3.489396090132805e-05	3.7570600498372186e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.2600160199896	0.8652473383353936	0.748652956496483	828573.2967647117	982.1419293952712	-8.443319332238389	71.2896413461505	964602.769476266	831.7834904747551	-1.848203216118918	3.4158551280723124	691863.775026367	834.8523816868068	666.4261935817901	0.911206	25.67617	0.1783233656163637	0.105128563203748	-0.148196418	0.0900963248	-0.0195940851	0.0148460055	-0.0117258091	0.0232113135	-0.1173921688	-0.066081772	-0.0415251663	-0.0281383313	0.0332535352	-0.0729969053	0.0582600517	0.0718885088	0.0461090663	-0.1227736971	-0.075723164	0.0168849862	-0.0177067973	-0.0205847779	-0.0063137588	0.0030803154	0.0479069501	-0.1081586017	-0.0238751315	-0.0342224949	0.0896006095	-0.0270934105	0.0699764021	-0.0581928795	-0.0709810559	-0.10562094	-0.0708056307	-0.0116517514	0.0610236961	-0.1308814449	-0.0302977853	0.0242389009	0.0504180855	0.0020294844	-0.001993299	0.0071264676	-0.0803825779	-0.0842882039	-0.0368300958	-0.0215921585	0.0087794228	-0.0838924321	0.0760963663	0.0462475761	-0.0487675365	0.1567707988	-0.0604505621	0.0054104766	-0.0038758854	-0.041673445	-0.0151064018	-0.0216700689	0.0749688903	0.0473434626	-0.1020983801	0.0531227298	0.0319881651	-0.0669731238	-0.0147506829	-0.0419427345	0.0125847905	0.0340462313	0.0535835438	0.0829162425	-0.1686259005	-0.0443638575	0.0515119401	-0.0581617021	-0.009591358	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0778045994246241	-0.023607793212804	0.0005573279003785	0.0060535556916262	0.8268226480101788	0.0848573706466311	0.0072007733530597	0.6836356912625641	0.5770596833228652	-0.0136222932324585	0.3329978781166854	0.000185566872911	0.0110188130198544	-0.0010725703036239	1.150407056215866e-06	0.0001214142403665	0.0005123116505907	-6.925603058599984e-06	4.7963977725289445e-11	2.624632273309675e-07	0.0058618887814781	-4.522226380690008e-05	3.4361740086418804e-05	2.0450531438208647e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.4967238921304	1.2367078721407552	1.5294463610149145	830826.2776660866	988.8057303688744	6.663800973603202	44.40624341579498	977736.7724103231	832.2565159368289	0.4730254620737923	0.2237530877701248	692650.9083193091	835.625136707309	674.7655516301611	0.863298	24.326214	0.1945465763583138	0.1052861162796867	-0.1233835033	0.1233942769	-0.0196144872	-0.0475221459	-0.0042207808	-0.0363627064	-0.105980101	-0.0294045043	-0.1129743639	-0.1245281695	-0.0124520199	0.0623049887	-0.1723995047	-0.0705188606	0.0467837177	-0.1152986577	-0.0218825419	0.0463047361	-0.0378006661	-0.1066017544	0.0343799746	0.0474617618	-0.0963182289	-0.0133939455	-0.0425197653	-0.0527574407	-0.0071751335	0.0540240811	0.0295103569	0.0627575336	0.0148015746	0.0816455016	0.0569609435	0.0259560484	0.0572037789	-0.1164259748	-0.035396199	-0.0329026348	0.0582805845	0.0544968988	0.0901882736	0.1021297757	0.0405967231	0.0449378417	0.0277058079	-0.0483736865	-0.0076411729	0.0498588597	-0.0234015061	0.0654438849	0.0784544425	0.1393714501	-0.0950220498	-0.0531274566	0.0187535584	-0.0321296719	-0.0529377611	0.0165355255	0.0167542254	0.0850985631	0.0259861138	-0.0003082567	0.0949297444	-0.0265546425	-0.0653506509	0.091234019	0.0339241761	0.007665827	-0.1121660703	0.0689045267	0.1016475159	-0.0674953561	0.0723840887	-0.0258466959	-0.0058555953	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0867717242573462	0.008967124832722	8.040932776562121e-05	0.0075293321305929	0.7412604269015759	-0.0855622211086029	0.0073208936810374	0.5494670204903065	0.5701284536040063	-0.0069312297188588	0.3250464536088956	4.8041945415592055e-05	0.0099968908921601	-0.0010219221276942	1.0443248350712438e-06	9.993782750975357e-05	0.0011819904267031	0.0006696787761124	4.484696631754021e-07	1.3971013688177769e-06	0.0056917696713222	-0.0001701191101558	3.239624199138323e-05	2.8940511640235187e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
