global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
926.1982380607466	-2.550313247370241	6.504097659712143	857843.1761868314	1117.2453135222638	-10.801537123807066	1248237.0905874616	116.67320423698222	863.0549879807693	-0.7636189152643738	0.5831138477495388	744863.9122784858	909.5625192695428	794.2540141251029	1.585099	35.385437	0.1082599537878861	0.0623210585244415	-0.078914258	0.0577396855	-0.0911089669	-0.0399677817	0.0877183495	-0.0192952608	-0.0111828909	0.0383023577	-0.0415093234	0.0588300658	-0.3249217574	0.030401385	0.0861384669	0.0592518321	-0.00107825	0.0708810977	-0.0620261347	0.0661783511	0.0894901291	0.0415579049	0.1533585958	-0.1153815143	0.1269936279	-0.0951734862	0.0830915307	0.2572472703	-0.0080979033	-0.04806313	0.1298364366	-0.1345670168	-0.0228227088	-0.0119036478	-0.0402916187	0.0048737566	-0.1391940101	0.0452692757	0.2186323642	0.0251906131	-0.0413678336	0.1392004818	-0.0232177352	0.175424211	0.0506889742	0.1370264877	-0.0888972294	0.0639478744	-0.0430369471	0.0951765843	-0.313998095	0.0928225696	0.1371450287	0.2205676351	0.246422972	0.0384641586	-0.0676270465	-0.1022396101	-0.0044196356	0.0992802365	-0.03230783	0.0645418154	-0.0272619241	-0.1183986465	0.0227503657	0.0619184853	0.1230540742	-0.0752569287	0.0488319557	-0.0143945261	-0.0925289453	0.0760616512	-0.1459345946	0.0367146359	-0.0978321892	-0.0942025747	0.1695651165	-0.0948111935	0.0536850893	0.0088869031	-0.019005163	0.1859008406	0.2460961521	0.0473025894	-0.0649513636	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	0.0499857681845412	-0.0236005660282642	0.0005569867168544	0.0024985770209986	-0.0728146147228869	-0.0012730689775252	1.6207046215373102e-06	0.0053019681172424	0.0538157675451387	0.0060746322090566	3.690115647530789e-05	0.0028961368364724	0.0007441164820027	-0.000313885951392	9.852439048126105e-08	5.537093387880746e-07	-0.000835006556983	0.0002630720798094	6.920691917524335e-08	6.97235950204604e-07	0.002669816308156	-0.0009692757002593	7.1279191192957335e-06	9.3949538311335e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.1164066728966	-10.081831387850002	101.6433241330375	839269.27057526	1104.41052621926	-12.83478730300385	1219722.6104239027	164.73176511334884	860.8919715920473	-2.163016388721985	4.678639897879898	741134.9867516424	908.0053479702988	779.9787768456994	1.323119	29.537056	0.1725803201773652	0.0745893992389132	-0.0173112146	0.0729383226	-0.1663048679	-0.1857285385	0.0424967384	0.1126618645	0.0647150357	-0.0734538907	-0.1277929327	0.1030426154	0.0618920406	-0.0134783339	0.1947572389	-0.0880678375	0.0435474816	0.1229035526	-0.1369116375	0.1687748483	0.0195501485	0.1956999514	0.0687171624	-0.068059474	-0.0496689132	-0.0926261559	-0.0784556244	0.091132618	0.0463828425	0.1217644107	0.0121965983	-0.0171528197	-0.4574907604	0.204311741	0.0686587456	0.0092098976	0.0116372369	-0.0767131001	0.0920237154	-0.0100959976	-0.0622631643	0.0051655701	0.2158617013	0.0845866445	-0.0118799078	-0.1672473106	-0.2279970536	-0.0329857459	-0.1224597407	0.0151367042	-0.0865439005	0.1404090566	-0.0230806811	0.0595809917	0.0018720823	0.3296972421	0.0488697428	0.0509886324	0.0688571205	0.2767451941	-0.1701136293	0.0583671464	-0.0243022588	-0.131826974	0.0664498665	0.0411034541	0.0836406775	-0.0529475767	0.0566111145	0.076816078	-0.0492254972	0.0875394108	-0.0285173211	0.2853460412	-0.1462385395	0.014593149	0.0916716121	-0.1163165932	0.0833392818	0.0805804108	0.0128360499	0.1603345802	0.039405792	-0.142689635	-0.0525351822	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	0.0541998784144368	0.0042141102298955	1.775872502971071e-05	0.0029376268201397	-0.0382944533856317	0.0345201613372552	0.0011916415387501	0.0014664651601043	0.1063968321657782	0.0525810646206394	0.0027647683566398	0.0113202858949127	0.0013347809879595	0.0005906645059568	3.488845585971908e-07	1.781640285818139e-06	-0.0002490179642931	0.0005859885926898	3.433826307626895e-07	6.200994654067962e-08	0.0022211697270112	-0.0004486465811447	4.93359495619101e-06	2.012837547729175e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.0178113046184	-2.098595368278211	4.40410251975876	835428.559382085	1103.0585439898111	-1.3519822294488222	1216738.1514689222	1.827855948745408	860.1868296148838	-0.705141977163521	0.4972252079580795	739921.3818429051	906.9873596281031	742.1690839918648	1.137098	25.384361	0.0497583489215621	0.0259611574463953	-0.0050407996	0.010585292	-0.1845920437	-0.2345366916	0.0870191543	0.0980974339	0.1246898438	-0.0579395926	-0.2509618021	0.1768645886	0.1440129705	-0.0230656235	0.1543786223	-0.0541998933	-0.0170831258	0.0657307705	-0.156463734	0.0302788489	0.1315241933	0.2214631426	0.0419120811	-0.1003886528	-0.0576069269	-0.0383284469	0.0418554451	-0.0297818055	0.0958266332	-0.0281694916	-0.0509783715	-0.035447764	-0.0399326698	-0.0030051611	0.0421441961	0.0662054608	-0.2818684617	0.0188182945	-0.0535452843	-0.0076604288	-0.0632488729	0.1054033563	0.1063125688	0.1095838648	-0.0163982673	-0.0880326636	-0.2174530929	-0.074445218	0.0799179498	0.1614233301	-0.1029809225	0.1150684297	0.0261632973	0.0534349016	0.0425787195	0.0833130601	0.0147706664	0.0353344396	0.0524426078	0.0214066378	0.1047584365	0.0575709814	-0.0179569195	-0.1378249943	0.0799692945	0.0061873842	0.0407539879	-0.006168993	0.0327463863	0.0786088743	-0.0167565999	-0.0837225289	0.1048407224	0.344915905	-0.0980260635	0.0357385369	-0.0751128034	-0.0428376469	0.2036439508	0.003175746	-0.1414566723	0.0309463781	-0.0572700391	-0.0948446122	0.1958655615	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.0644834531075133	0.0102835746930765	0.000105751908468	0.0041581157246688	-0.0491397795103409	-0.0108453261247092	0.0001176210987512	0.0024147179303249	0.1258773608923746	0.0194805287265964	0.0003794909994677	0.0158451099852291	0.0012082119759801	-0.0001265690119794	1.6019714793441525e-08	1.4597761789017377e-06	-0.0001926587609581	5.635920333499998e-05	3.176359800555873e-09	3.7117398173910325e-08	0.002221119554782	-5.0172229200222413e-08	4.93337207663499e-06	2.5172525829196503e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.8576065099442	3.8397952053258	14.744027218843	842462.5858281635	1107.3529213590575	4.2943773692463765	1226230.492442439	18.44167698949543	860.3762409855769	0.1894113706931648	0.0358766673478634	740247.2760524716	906.0852802293416	740.3078577716176	0.937693	20.932878	0.1082334969897567	0.0683094465825534	-0.0247945398	-0.0527627171	-0.1236478279	-0.1489578935	0.0373827928	0.0555780175	0.1284236254	-0.0758412389	-0.1758984138	0.0612838788	0.1982113146	-0.0235296433	0.0822488694	-0.0152429725	-0.0699496064	-0.0355355532	-0.2500949375	0.0074790403	0.0272230152	0.0388352614	-0.0578552482	0.0616483574	-0.0139055227	0.1835267616	-0.1430995533	-0.0270561135	0.234415818	-0.0427542428	-0.1855627625	-0.1237762698	0.0808722949	0.0353128365	-0.0236020356	-0.0891724907	0.0575625828	0.0040719734	0.0395041174	-0.010138555	-0.1081494695	0.0119502646	-0.0020536986	-0.0327164823	-0.0577371453	-0.1853991039	-0.2095929535	-0.0041468997	0.0947516249	0.0577111129	0.1857745436	0.0269772561	0.0331286759	-0.0853850614	0.0591932009	0.0568045957	-0.1909653528	0.0141451498	-0.0208963203	0.0311376666	0.0416279256	0.0512040648	0.013540838	-0.0811934345	0.0860612945	0.0003783186	0.0257907075	-0.0585120018	-0.0443337265	0.0594841648	-0.020778224	0.0049620369	0.1124261158	0.2515924372	0.0083752913	0.0209952811	-0.0853852567	0.0368293794	0.1402264812	-0.1575282821	-0.1575142199	-0.0191984799	-0.1389440352	0.0920149901	0.2207503233	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.063032517539753	-0.0014509355677602	2.1052140217918967e-06	0.0039730982673992	-0.0519249702110755	-0.0027851907007345	7.757287239458466e-06	0.002696202531421	0.0698334021933178	-0.0560439586990568	0.0031409253066615	0.0048767040618936	0.0016901554067892	0.0004819434308091	2.3226947050004586e-07	2.856625299098766e-06	-0.0001720102814553	2.06484795028e-05	4.263597057775516e-10	2.9587536926331528e-08	0.0017646432246498	-0.0004564763301321	3.1139657103024446e-06	2.083706399709612e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.3472048590414	3.489598349097264	12.17729663802235	848880.6719015684	1109.2499521941388	1.897030835081296	1230435.4564426993	3.598725989249238	861.7112120643029	1.334971078725971	1.7821477810347826	742546.21299733	906.4855055395902	751.3678285678712	0.930381	20.769642	0.0688471159429254	0.038301524743328	-0.0592227351	-0.0838994617	-0.0746963172	-0.1530562086	0.0605773836	-0.006900689	0.1912694733	-0.0058087308	-0.1065085425	0.0626956219	0.0571612109	0.0127626218	0.0041468493	0.0695050362	-0.0436538947	0.0365052505	-0.2008925078	-0.0829060964	0.0496983143	0.1747063219	0.0384049049	-0.0074052074	0.1304420389	-0.013017333	-0.0672570674	0.0404320855	0.030286006	0.0391383183	-0.0736035305	-0.0925508882	0.0681175492	-0.0666559814	-0.178155138	-0.0787072045	0.0279547624	-0.0419876898	-0.1662131207	0.020451772	-0.0666985069	0.0757059289	-0.1280164393	0.0271821632	0.0454779759	-0.084877987	-0.1297930944	-0.0562153086	0.1260435785	0.1452794982	-0.0506531154	-0.0914254014	0.0124084304	0.07807673	0.0803955553	-0.0194017922	-0.0580517066	0.0735462316	-0.051387803	-0.0047690567	-0.1968308516	0.0518713644	0.0077230885	-0.0743101016	0.0359454243	0.0537602421	0.1201229172	-0.1189556295	-0.0890228724	0.0945363198	-0.1234411686	0.0042754858	0.0029887954	0.0729913348	-0.0158062983	-0.0454454264	-0.0793179844	0.1066933591	0.0629086811	-0.0602010188	-0.1546614799	-0.000534872	-0.0164608313	0.180399411	0.1431367498	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0614285026858709	-0.0016040148538821	2.57286365147443e-06	0.003773460942228	-0.0631315601163322	-0.0112065899052566	0.0001255876573046	0.003985593882722	0.0831854344821394	0.0133520322888216	0.0001782767662417	0.0069198165099823	0.0013200822650711	-0.0003700731417181	1.3695413022110492e-07	1.742617186555246e-06	-0.0006553344920954	-0.00048332421064	2.336022925908757e-07	4.294632965299358e-07	0.0017649354501909	2.922255410999462e-07	3.114997143340555e-06	8.539576687115636e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.78734037248	3.4401355134385767	11.8345323508213	855231.6249132052	1120.7021693337726	11.45221713963383	1255973.352349424	131.15327741332288	862.5258441005609	0.81463203625799	0.6636253544978391	743950.831741385	907.8684351804848	755.2892612899223	0.913043	20.382593	0.0650869532843999	0.0315993890402312	-0.0622504168	-0.0677083144	0.0655478411	-0.0790817586	-0.0005440814	-0.0575324695	0.1180611407	-0.0454647726	-0.0378367442	-0.0327666062	0.1306414838	0.0233474622	-0.0500695586	0.0191578931	-0.0408518652	-0.0811696944	-0.0961532717	-0.03947843	0.0083227077	0.1861958363	-0.016650697	-0.0075002519	0.0811678885	0.1309693395	0.0361584698	-0.1559500026	-0.1123024016	0.0989402617	-0.0040338523	-0.012607521	0.1123385261	-0.0831118934	-0.0201114504	0.0677220256	0.0958459134	-0.0195752197	0.162734421	0.0305052941	-0.0214043038	-0.0202840135	-0.0882841372	-0.1083188108	0.0512654901	-0.0754015335	-0.0869088675	-0.1342151002	0.0729175384	0.0600742578	-0.0201544691	-0.1522412433	0.0687854878	0.0377643124	-0.1495132225	0.0145379343	0.0159068047	0.000538641	-0.0030781376	-0.1482508331	-0.1117304712	0.0479428382	0.0190447256	-0.0415642699	0.0234340211	0.0503967866	0.0655979691	-0.0996056649	-0.1362699809	0.1861822555	-0.127759771	0.0955686747	-0.0473545072	-0.0754573783	-0.0066218646	0.0874881408	-0.0508984293	0.0259120521	-0.010776905	0.0205466495	0.0050162299	-0.0461276606	-0.0257084604	0.0680555987	0.0757227258	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0799129779518637	0.0184844752659927	0.000341675825859	0.006386084045135	-0.0486735945354723	0.0144579655808598	0.0002090327687373	0.0023691188050035	0.0710903254758221	-0.0120951090063173	0.0001462916618746	0.0050538343762583	0.000920080285861	-0.0004000019792101	1.6000158337199728e-07	8.465477324300595e-07	-0.0006561891484408	-8.546563454000155e-07	7.304374687325107e-13	4.305841985314622e-07	0.0017648040171218	-1.3143306909989792e-07	3.114533218849243e-06	1.7274651653018544e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.1132718702328	2.3259314977527765	5.409957332238474	859539.0188779281	1119.646268196294	-1.0559011374787133	1253607.7658858874	1.1149272121288405	863.6365683844151	1.1107242838542106	1.233708434743449	745868.1222508085	909.2040026156388	766.5111642884045	0.958018	21.386616	0.1043717527290985	0.0519992802501479	-0.0524284163	0.0951490955	0.1145134327	0.0214879968	0.0297609496	-0.0430859422	-0.0314091534	0.0279505351	0.0426005125	-0.0176947951	-0.0288632054	0.0467194238	-0.0527176124	0.0152512805	-0.0164567631	-0.1095178468	-0.0042930015	-0.0607609455	0.0595329033	0.0536872448	0.045652901	0.002690946	0.1043997228	0.0488906064	-0.1202953749	0.2425974353	-0.1799388777	0.115606865	0.0090460673	0.0967011511	0.0468932491	-0.1326568957	-0.0644370901	0.0346641849	-0.037510148	-0.1248783929	0.103329065	0.0440660284	0.007828929	0.0273387712	-0.0694421736	-0.0886728532	-0.0015244752	0.1037561017	0.0247973811	-0.0202318615	0.1229118069	0.0500364194	-0.0692219219	-0.1839735744	0.0647764689	0.305947211	0.0546587113	-0.0595910143	0.1151007401	0.0515161391	0.0467649044	-0.1560791184	-0.1129890039	0.0326443824	0.0445766595	-0.0204512605	-0.0330956435	0.050352132	0.0811836236	-0.0546297617	-0.003217676	0.0934596527	-0.1156865644	0.1455061495	-0.1267956216	-0.2075646432	-0.0823250233	0.2240154066	-0.0337423277	0.088237186	-0.0071018371	0.1163448396	0.209032676	-0.1393777565	-0.0482429087	0.061110368	-0.0220626311	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0754821714007789	-0.0044308065510847	1.9632046693135965e-05	0.0056975581993765	-0.0716733452866122	-0.0229997507511399	0.0005289885346145	0.0051370684245739	0.0431833220101083	-0.0279070034657138	0.0007788008424353	0.0018647992998287	0.0015148253061086	0.0005947450202476	3.537216391093182e-07	2.294695708027014e-06	-0.0003922574332833	0.0002639317151574	6.96599502659797e-08	1.5386589396600258e-07	0.0016427969133037	-0.0001220071038181	2.6987816983601645e-06	1.4885733382080657e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.286209722498	1.1729378522652496	1.3757832052766166	861715.2871609615	1116.6973663480412	-2.948901848252717	1247013.0080086514	8.696022110628292	863.0758805964543	-0.5606877879607737	0.3143707955683455	744899.9756673451	908.5157165527344	775.5639498768783	1.007895	22.500057	0.0431029003844933	0.0262728372587468	-0.0623166609	0.0301715967	-0.0282784011	0.1319433283	-0.0051612245	-0.0274186166	-0.0934264422	-0.0498774599	-0.0020728207	-0.0249380736	0.0231060498	0.0220509393	-0.0447724311	0.0622238333	-0.0855753351	0.0476288416	-0.0050788502	-0.0016187824	0.0755726439	-0.1072202528	0.0399679393	-0.2263988491	0.0038880813	0.13556143	-0.0871341195	-0.0298019654	-0.0287258086	0.0303077443	-0.0770267213	0.0317846807	0.1662830538	0.1029586956	0.1659360324	-0.0056027417	0.1181330021	0.0967345493	-0.091759808	0.0201842219	-0.0442194824	-0.1107219101	-0.0213774134	-0.0015830394	-0.1645921349	0.0430956768	-0.0039049424	0.0695778383	0.0124384394	-0.0734796334	-0.0877598395	-0.0826365749	0.0377461951	0.1773061577	-0.0569512215	-0.0635837132	0.0060072602	0.0316864333	0.0705784285	-0.1060605696	0.1823132386	0.026468237	0.0563121937	0.0059423792	0.0201565338	0.0300560629	0.0216687275	-0.1004273815	-0.0222307216	-0.0615039831	-0.0050966015	0.094998333	-0.097956252	-0.0810739215	-0.0839861119	0.3111615425	-0.012613921	-0.0288844252	-0.1241997337	0.0665622292	0.1776779619	-0.1175129955	0.0084834861	-0.0061369678	-0.0435653037	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0803339190111813	0.0048517476104023	2.3539454875045385e-05	0.006453538543695	-0.0485024424684183	0.0231709028181939	0.0005368907374101	0.0023524869254022	0.0334010772132913	-0.0097822447968169	9.56923132648532e-05	0.0011156319590082	0.0015247842879822	9.95898187360002e-06	9.918131995869375e-11	2.324967124877385e-06	-0.000337716828447	5.454060483629997e-05	2.974677575909428e-09	1.1405265621630046e-07	0.0016842574297754	4.1460516471699934e-05	2.836723089753636e-06	1.7189744261001015e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.2785204334976	-1.007689289000382	1.0154377031660953	859845.4544573366	1111.2414337308535	-5.455932617187727	1234857.5240402028	29.767200723292923	863.2860983198117	0.2102177233573456	0.0441914912135455	745262.8875522435	908.0435799978204	774.7403874385648	0.976711	21.803915	0.0282493779027999	0.015548744416836	-0.0842364142	-0.1214698875	0.0013142698	-0.0088951616	0.0167945269	-0.0525100266	0.0973238472	-0.0746473497	0.0010041823	0.0183556583	-0.0034841251	0.0405968694	-0.0087050029	0.0406552597	-0.0910412619	0.0637839824	-0.0385810052	-0.1286110636	-0.0565705065	0.1083823216	-0.0852892625	-0.0387774938	0.2072359599	0.0267825379	-0.0933775975	0.1497672457	-0.0331663125	0.0044979391	0.0082608029	0.0406692717	0.0643562391	0.0750823746	0.1626119755	-0.0778163238	-0.055919062	0.0350864811	-0.0629215735	0.0452930878	-0.0913590701	-0.0147865339	-0.0898211326	0.0152558632	-0.0684912069	-0.1172040263	0.060981817	-0.0651401612	-0.0004321264	-0.0417257033	-0.0924807663	-0.1202088837	0.0306434825	0.1317264661	0.0943461205	0.0843279715	0.0326054726	-0.0890706444	0.1528736847	0.0450767233	-0.0674131061	0.0287400375	0.0569640363	0.0035760302	-0.0200028555	0.0242984913	0.0923269809	-0.1457585905	-0.1398926744	0.0293989145	-0.0419683511	-0.0036615146	-0.0563479474	-0.0840208322	-0.0671756876	0.206337972	0.0165986706	-0.0135590108	-0.0143583677	0.0098335703	0.043451137	-0.025434951	-0.0023286951	0.1283581574	-0.1589267353	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0781834589368344	-0.0021504600743468	4.62447853136006e-06	0.0061126532513276	-0.0615715152204074	-0.0130690727519891	0.0001708006625967	0.0037910514865368	0.0332237599505873	-0.000177317262704	3.1441411652839585e-08	0.0011038182252542	0.0016466927878361	0.0001219084998538	1.4861682336628291e-08	2.7115971375114267e-06	-0.000233139645646	0.000104577182801	1.0936387162593772e-08	5.435409437194245e-08	0.0016536925561551	-3.056487362029987e-05	2.734699070282789e-06	9.342114994249028e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.6799987533464	1.4014783198487066	1.9641414810059536	862446.5400845153	1124.3399686766377	13.098534945784197	1264140.3651637826	171.57161772592977	864.08089061248	0.7947922926682622	0.6316947884848726	746635.7855216565	910.169926401102	774.373251682956	0.900806	20.109423	0.1271191220583444	0.0657492605083235	-0.080719778	-0.1063372247	0.066609395	0.0501665647	-0.0102502436	-0.0939465696	0.0876681476	-0.0350615309	0.0711479277	-0.0271609086	0.0619143446	0.0513934208	-0.0212848621	0.0236836363	-0.03574082	-0.0740845258	0.0495856425	-0.0922737061	-0.0249902738	-0.0492799584	-0.0381519122	-0.0643834313	-0.0157057667	0.0646862784	-0.0339442437	0.016474179	-0.1128340185	0.2941051793	-0.0321951911	0.0860420193	-0.1398347364	-0.1402192701	-0.0736255267	0.0747131915	0.1634978541	0.0972996989	-0.108487947	0.0542420681	-0.0474693887	-0.0405388607	-0.0498511742	-0.083994422	-0.010661139	-0.0406775768	0.0808713999	-0.0638345816	0.0125624245	-0.0516775286	-0.0263911385	-0.0656003502	0.0287711149	0.1233913778	-0.160178591	0.1324578993	-0.0017086051	0.1166679525	0.1596243179	-0.1365209763	0.1101665679	0.0225408001	0.0655936068	0.015686709	0.0189887057	0.000406674	-0.0083106017	-0.0586337599	-0.0695569797	-0.0002314816	-0.0187057809	0.0182756082	-0.0368305073	-0.0637439764	0.0255928383	0.1469598283	-0.0229675949	0.0096556034	-0.073108533	-0.126379951	0.0075087314	-0.0569719653	0.0351505512	-0.0997865284	-0.0015011563	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0715960401837207	-0.0065874187531136	4.339408582887397e-05	0.0051259929699889	-0.0088002582436672	0.0527712569767402	0.0027848055629051	7.74445451552325e-05	0.0399262935903479	0.0067025336397605	4.4923957192122415e-05	0.0015941089198626	0.0010120687673747	-0.0006346240204613	4.027476473465912e-07	1.024283189895345e-06	-0.0006090549854922	-0.0003759153398462	1.4131234273168406e-07	3.70947975352904e-07	0.0018643114496221	0.0002106188934669	3.475657181192056e-06	4.4360318285263455e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.593330836204	0.9133320828576644	0.8341754935771194	864143.7607351482	1127.2496997852045	2.9097311085668025	1270691.8856658335	8.466535124161393	864.7809576572516	0.7000670447716857	0.4900938671753613	747846.1047265932	911.298908026383	781.9266591211644	0.930467	20.771564	0.1376102853053334	0.0699709443922531	-0.0653458217	-0.0941775608	0.0394079507	0.0789514981	-0.0297113892	-0.1139532198	0.0240441586	0.0010439002	0.0196584568	-0.0022405416	0.0044990794	0.0630926645	-0.084516007	0.0294973642	-0.0746301366	0.0326998198	0.0703492186	-0.0288157288	-0.1062323034	-0.155851802	-0.0139355932	0.0026211863	-0.0210005676	0.0095379152	0.0941984773	-0.0194086819	0.1381960887	0.0069343805	-0.1955904747	0.1183290099	-0.0898500511	-0.2115064255	0.0972259896	0.0216364637	-0.049721184	0.1352205384	-0.0818970038	0.0671555727	0.0146235747	-0.0116438424	-0.1190333436	0.0030803511	-0.0516394139	0.0117870693	0.0808545859	0.0172172208	-0.0636251629	-0.1288524234	-0.0345661661	0.00707872	-0.0139977942	-0.0954036577	-0.0418523851	0.0936101811	-0.0798019027	0.0536200052	0.1691410931	-0.0964817745	0.2912208984	0.0091992532	0.0896144088	0.0449994986	-0.0171640448	-0.0553891805	-0.0499058687	-0.0370173139	-0.0879995009	-0.0648259923	0.0430186318	-0.1397598059	0.0144367427	0.0278006866	0.0078968993	0.2482071469	0.0857996614	-0.0782881949	0.0333392398	0.0363703472	-0.055636329	0.0293981774	0.0334387004	-0.0359390004	-0.1560639596	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0565180347418277	-0.015078005441893	0.0002273462481057	0.0031942882510784	-0.0667029946688302	-0.057902736425163	0.0033527268855218	0.0044492894977899	0.0229628971666855	-0.0169633964236623	0.0002877568182263	0.0005272946462877	0.0016297155837382	0.0006176468163634	3.81487589763967e-07	2.655972883879142e-06	-0.0008200878303339	-0.0002110328448416	4.4534861601981015e-08	6.725440494617635e-07	0.001739668170535	-0.0001246432790871	3.0264453435725936e-06	1.5535947021584706e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
