global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
961.874734002284	-0.968162438197055	925203.0039119644	0.9373385067356664	1191.0746369995825	-2.173965718704721	1418658.7909036872	4.726126946103336	913.6727030773408	-0.212119648689395	0.0449947453601123	834797.8083486545	949.8479070213366	777.7023841857911	1.007324	15.284246	0.1628768327252319	0.0818462741063368	-0.0940048602	0.0147489488	0.1604905722	0.138123549	-0.1060482924	-0.0365248348	0.2121101457	-0.0197662404	-0.0288973051	0.0007516203	0.04707748	0.2280980397	-0.0069184813	0.125877684	-0.1375889286	-0.0619729702	0.1052303255	-0.0242791151	0.0794614665	0.0266846752	-0.128698985	-0.0074250926	-0.0717206978	0.1528965075	-0.1290866108	-0.0251955843	0.0554310515	-0.1538779091	0.0784710986	0.1256396807	0.1459476085	0.1310831942	0.1378767365	0.080583475	0.0742282548	-0.0065376173	0.0998720937	-0.0225272318	0.0119669377	0.1089846496	0.0223551627	-0.0801403989	-0.0327769405	-0.1167320055	-0.0231153902	-0.0541885281	0.0672196091	-0.1591018675	-0.0764380866	0.1084952505	-0.026605232	-0.1431094585	0.1174464963	0.0592295627	-0.038971293	-0.1315160864	-0.1263811872	-0.1095606421	0.0883043744	-0.086794494	-0.0979721273	0.0704933115	-0.1705039693	-0.0578875844	0.0154945749	-0.0222035981	-0.0614604406	-0.1123157495	0.0329933362	0.0581599506	-0.1995944068	-0.1366696223	-0.2431761117	-0.1586065204	-0.0255410087	0.0248678459	0.0336360443	-0.0486796848	0.1518413726	0.123211993	-0.1697143145	-0.1671660967	-0.0717145159	0.1764535856	0.0047752584	-0.0679813435	0.0244901117	-0.0790189476	-0.0156879878	-0.1235832808	0.0983155154	-0.1944556446	-0.2566298063	0.1354131334	0.0377185125	-0.077600119	-0.0263812866	0.1484650256	0.0209965203	-0.1239743843	0.0116345507	-0.1245615126	-0.031721406	0.0922728684	0.0017112041	-0.0898369411	-0.1295955703	0.0	-0.0586623635587955	-0.0191606069032276	0.0034412728983042	0.0003671288569	0.1264080933089815	0.0304991404664321	0.0009301975691911	0.0159790060540121	0.0920838459067354	0.0550817429108576	0.0084794346769753	0.0030339984020978	-0.0009505389634501	-0.0009025183477246	8.145393679795767e-07	9.035243210367904e-07	-0.0001382351831507	-8.225292268537404e-05	6.7655432902861195e-09	1.910896586070757e-08	-0.0005570661732451	0.0001779355784843	3.1661070090542486e-08	3.103227213739397e-07
960.7463961064506	-1.128337895833397	923033.6376315329	1.2731464071737375	1188.5428544413835	-2.531782558198984	1412634.1168436718	6.40992292200059	912.0307412612945	-1.6419618160463187	2.696038605354125	831800.0730056262	949.0826323348714	780.2728926559975	0.997812	15.139924	0.2210717513399457	0.1111418471598871	-0.1002373212	-0.0037373239	0.0977740134	0.1612933672	-0.1346290734	-0.0204695894	0.1055549932	0.0589570191	0.021591713	-0.0973870113	0.0317146589	0.0751642225	-0.0152204597	0.0270497958	0.0984952601	0.0542328092	0.0624455984	-0.0350964438	0.0402922957	0.0062075914	-0.0074054645	-0.1502317434	0.0344669007	0.0066743756	0.1413312214	-0.0108347259	-0.0639300625	0.1631079843	0.0178392211	0.1665680771	0.0826130308	-0.054653933	-0.0663498974	0.0634009793	0.0675077804	-0.1155027121	-0.0255347343	-0.0008210657	-0.2028949177	0.0100204134	-0.1623991813	-0.0243005697	0.0112248949	-0.0823392579	-0.030963893	0.0325853526	-0.2045686922	0.003667668	-0.1205386973	0.1060075058	-0.0339927473	-0.0212382806	0.012082239	0.1784983501	0.0241778856	0.0065873648	-0.0778933484	0.0813224097	0.0273407815	0.0082970921	-0.0581058153	-0.0086090662	0.2326307112	-0.0667112018	0.1128490565	-0.1679418729	-0.0301644603	-0.2011208428	0.052436148	0.0936844433	-0.0023056804	-0.0502924403	0.0456492992	0.1305464009	0.2377544904	0.1537925034	0.0774520877	-0.0556377104	0.0382426587	0.0397441828	-0.104367388	-0.1272020199	0.0355419015	0.106486979	-0.1387404758	-0.0214567475	0.0513647595	-0.0907623681	0.0645229927	-0.1563781737	0.0147267166	-0.1329388759	-0.0319452986	-0.0409298041	-0.0258191185	-0.181954411	-0.1072352267	0.0304252496	-0.0291163598	-0.0392156774	0.2069656577	-0.1280177989	0.0037904489	0.0898369411	-0.0051324198	-0.0969501507	-0.1292343642	0.0	-0.0384705322392591	0.0201918313195363	0.0014799818507718	0.0004077100520366	0.0418146759553081	-0.0845934173536734	0.0071560462595727	0.0017484671252474	0.0390009985787145	-0.0530828473280209	0.0015210778901368	0.0028177886804499	-0.0001441210216101	0.00080641794184	6.503098969214617e-07	2.0770868869938917e-08	-0.0002759365830649	-0.0001377013999141	1.896167553833044e-08	7.614099787353246e-08	-0.0008770199382652	-0.0003199537650201	1.0237041175053737e-07	7.691639721146951e-07
961.1325159582916	0.3861198518410447	923775.7132323156	0.1490885399857503	1189.9854231817874	1.4425687404038854	1416065.3073851375	2.0810045707904523	913.523607791458	1.4928665301634965	2.2286504768823976	834525.3819923215	947.835847931044	781.8217075295283	1.173969	17.812778	0.1168723576436729	0.0663801072841042	-0.05655957	-0.1409196837	0.1347323229	-0.0583734745	0.030001879	-0.1877164943	0.0400581294	0.1772716785	-0.0923367627	0.0051429237	-0.1466313801	0.0559370178	-0.0253216354	-0.182232962	-0.0914738347	-0.2491240861	0.0073456889	0.1828801721	0.0301253159	0.1209358112	0.0804488132	0.0420199883	0.0639061613	0.0251252896	-0.0271988881	-0.0314290742	-0.0981261374	-0.1433870314	-0.0374091021	0.087832189	0.1079310038	0.1465804978	0.0747822468	0.0650335975	0.0283106785	-0.106447004	-0.0834874223	-0.1289220933	0.0094312366	0.1106577137	0.0259214628	-0.0476835673	-0.0765785641	0.0903394074	-0.1757673889	-0.1755220224	0.1256867694	0.1175518376	-0.1398095684	0.0543519684	0.220439809	-0.0279861002	0.1259038968	-0.0374850539	0.0605125205	0.0811218072	-0.0687347444	-0.0157668789	0.1011097248	-0.0554565855	-0.0991476232	0.0943118715	-0.048827443	-0.0502947798	0.1338717588	0.1327751888	0.1817421513	-0.0706356029	-0.0996817343	0.0541069209	-0.2184421731	-0.1341876848	-0.0501467895	-0.0507296903	0.0278199202	-0.0857227165	-0.0416506301	0.0330946483	0.0838903617	0.0819026885	-0.2316517031	0.0567982179	-0.0978226772	0.0752618242	-0.0158396463	0.0219710799	0.0823912464	0.1409292501	0.0433244835	0.1418751859	0.0141300238	-0.0030573445	0.0640945008	-0.0909127957	-0.1066327537	-0.2004285924	-0.0457379408	0.1118127348	-0.1177178303	0.1624593455	0.0477593208	-0.0563798097	0.0065723522	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	-0.0393875823723277	-0.0009170501330686	0.0015513816451368	8.409809465611377e-07	0.0991829312805379	0.0573682553252298	0.0032911167190607	0.0098372538573999	0.0618095733755836	0.022808574796869	0.0038204233608716	0.0005202310842643	1.4927622141026713e-06	0.0001456137838242	2.120337403960163e-08	2.2283390278527093e-12	-2.6000945290594046e-05	0.0002499356377743	6.246782302964906e-08	6.760491560044647e-10	-0.0005569998120936	0.0003200201261715	1.0241288115488673e-07	3.1024879067230574e-07
961.5007157788832	0.3681998205915988	924483.6264433048	0.1355711078836855	1189.2273559570312	-0.7580672247561324	1414261.7041565515	0.5746659172494646	913.2516630113016	-0.2719447801563319	0.0739539634542757	834028.599992908	948.6658498843864	782.5599224643049	1.250857	18.979404	0.029130475283015	0.0151783440957218	0.0432439032	-0.1651783454	0.0786910107	-0.1173824268	0.1274294515	-0.0883514923	-0.0384108987	0.208938843	0.0648253864	-0.1151005566	-0.0014052074	-0.0224054755	-0.0005326439	-0.0577971974	0.0096346012	0.0946953666	-0.1417082497	0.0873266346	0.199041272	-0.1032994176	-0.0054789862	-0.0232246852	-0.0485258749	-0.1035779318	0.0767525322	-0.0559656035	-0.0219687314	-0.0421893158	-0.0993422535	-0.0300437387	0.0735709294	0.0510778122	0.1665730412	-0.0788432973	-0.0605164196	0.1267499464	0.0426011312	0.169846228	0.120483177	0.0114710766	0.031556159	-0.0405101999	-0.0598288508	0.057645431	0.0411723483	-0.0198565316	0.0170206999	-0.0252067856	-0.107848592	-0.0875846869	0.135518984	-0.1243090039	-0.1117082512	0.1697385471	0.1145397137	-0.1033765424	0.1113469389	0.02492314	0.0693409683	-0.1064980762	-0.0714279124	0.0950129824	0.0255317453	0.0531480994	0.0118207493	0.0030244312	-0.0467663001	0.0090919992	0.0714696024	-0.1850381632	-0.0243921331	0.0811066618	-0.1581756596	0.0272529164	-0.0873838011	-0.0111407124	0.1357607989	-0.0085170826	0.0456769652	0.0827840742	-0.056477496	0.0146226317	0.176976791	0.2041900147	-0.0222914553	-0.0170276359	0.0051701184	-0.0734932331	-0.2090903738	0.0993655486	0.0320398277	-0.0177078798	0.0731546932	-0.0994267612	-0.0055903073	-0.1801166213	-0.0202985991	0.0337803382	-0.0778768608	-0.100827542	0.0099762453	-0.0175579284	0.0306618511	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	-0.0500283043034244	-0.0106407219310966	0.002502831231476	0.0001132249632149	0.094244941697184	-0.0049379895833538	2.438374112531159e-05	0.0088821090355056	0.0553849144664013	-0.0064246589091822	0.0030674887504505	4.127624209933548e-05	-0.0001410071549781	-0.0001424999171922	2.0306226399784615e-08	1.988301775501791e-08	-2.5960487792353604e-05	4.0457498240442646e-08	1.6368091638754198e-15	6.739469264169404e-10	-0.0005570015345908	-1.7224971999955931e-09	2.9669966039926576e-18	3.1025070953650616e-07
961.3320828432036	-0.168632935679625	924159.373503652	0.0284370669959285	1188.5316162109375	-0.69573974609375	1412607.4027329832	0.4840537942945957	913.2257376823636	-0.0259253289380012	0.0006721226805435	833981.2479654972	948.8639813607438	784.0839624286521	1.170905	17.766289	0.2235333600162767	0.125512128319787	0.1409937979	-0.0299384153	-0.0481010674	0.03003914	0.0988980903	0.0069280119	-0.0175318817	0.0260299821	-0.0962048622	-0.014688154	-0.0102471239	-0.1400246331	0.0166739041	-0.0467302055	-0.1386510269	0.1120429855	-0.1172311415	0.0268468543	-0.0507105955	-0.0845093562	-0.0958064393	-0.0273926132	-0.087270193	-0.1068097765	-0.0631343519	0.0356111938	0.0098150695	0.0576775203	-0.0901705495	-0.0249187007	0.0685679461	-0.1339164187	0.0346436473	-0.03118725	-0.0945862697	0.0159220772	0.056994105	-0.0286444169	0.1244728075	0.0225697735	0.0823194554	0.1202071227	-0.036400681	0.0550184861	-0.0099995024	-0.1253565512	-0.1605576667	0.0207092503	-0.022385003	-0.1167859345	0.0311633362	0.0444676703	-0.0103352108	0.0018736777	-0.0475245293	-0.1121514818	-0.0555566592	0.0112851609	-0.0534845788	0.0761350407	-0.0758340106	-0.0015309961	-0.0393431022	-0.0183243604	-0.1149804419	-0.0067098624	0.1505337206	0.0281305947	0.0165288931	-0.1704978021	0.0297754478	-0.0698745844	0.0228544245	-0.0041471974	-0.0739781934	-0.0342696991	-0.0804921408	0.0385653297	-0.1443408095	-0.0003418427	0.0696116928	0.1258520875	-0.0431971972	0.0505790618	-0.0846276478	0.0295498949	0.0211672499	-0.0426220592	0.0524455554	0.0431447268	-0.0155574788	0.1027116289	0.0346867809	-0.1803384793	-0.1675437267	-0.0212261892	-0.1147891853	0.0454521391	0.2005594989	0.0494720789	0.0759232992	-0.0389557255	-0.1928613604	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	-0.0340074917376966	0.0160208125657278	0.0011565094942895	0.0002566664352661	0.0059277906653534	-0.0883171510318306	0.0077999191663791	3.51387021722509e-05	-0.0277790458169207	-0.083163960283322	0.0007716753864985	0.0069162442900059	0.000412994514549	0.0005540016695271	3.0691784983881416e-07	1.705644690475642e-07	-2.6580721263380624e-05	-6.202334710270208e-07	3.846895585822262e-13	7.065347428815348e-10	-0.000390994714881	0.0001660068197098	2.7558264190162042e-08	1.528768670648745e-07
961.5459056465158	0.2138228033122686	924570.5286655783	0.0457201912163171	1189.8886863399791	1.357070129041631	1415835.0858798812	1.8416393351370688	913.9442662472665	0.7185285649028401	0.5162832985813349	835294.1218062543	950.4690667251764	785.9120910460373	1.171277	17.771931	0.0968990645527083	0.0595361991418593	0.0165527171	0.1039783988	0.0257244074	-0.068139211	-0.0271970439	0.0869652268	-0.0354341879	0.1356083775	-0.0727418439	0.0014739084	-0.0078508714	-0.047906454	0.0351483707	0.083995137	0.0786270461	-0.1428292693	0.0084612313	-0.0209294633	-0.0686664972	0.0418337997	-0.2068132221	0.0354866242	-0.0289637218	-0.0936368335	-0.0137969441	-0.0852085199	-0.0728391215	0.0663725976	-0.0551125635	-0.0127473556	-0.1536188404	0.0699082394	-0.0392343443	0.0314368005	-0.0721054458	0.1307716448	0.0684013073	0.0312378732	-0.0385134515	0.043460738	0.0392721673	0.1972465114	0.0361891403	0.1346170271	0.118709388	-0.0737501919	0.0820585077	0.0073575669	0.1097876347	-0.0152932786	-0.0951465905	0.0564384716	0.0589429912	0.0839631127	-0.0001518277	-0.0388278875	-0.0061893643	-0.1376449832	-0.0310376248	-0.0387010274	-0.0658026289	-0.0525223221	0.1176412652	0.015408773	-0.0206080406	-0.072056942	0.0127058254	0.0497878345	-0.0914679964	-0.0284256241	0.0287562021	0.0099058791	0.0672362725	0.2783850275	-0.2608556812	-0.1753696683	-0.136738122	0.0478923411	-0.0223780842	-0.025118485	0.0357527634	-0.0537428625	-0.1323612073	0.0102442092	0.0739865753	-0.0068531819	0.0470993817	0.050535479	-0.0582543362	0.078318358	-0.1559321037	-0.0025305182	0.0724174582	-0.0574959649	-0.2166248462	-0.1029430249	0.0811262129	0.1115921431	0.1164634101	-0.0479298945	0.0013467227	0.1248960075	-0.0377148085	0.0794847672	-0.032174038	-0.1189375786	-0.1136709395	0.0	-0.0204024358673251	0.0136050558703714	0.0004162593893203	0.0001850975452359	0.0615526059022215	0.0556248152368681	0.0030941200701357	0.0037887232933541	-0.0363202850257451	-0.0085412392088244	0.0013191631043513	7.295276722235928e-05	0.0001059957183019	-0.0003069987962471	9.424826089716843e-08	1.1235092298335741e-08	-2.601653300149387e-05	5.641882618867555e-07	3.183083948507983e-13	6.768599894178196e-10	-0.0003159986146571	7.49961002239e-05	5.624415048793255e-09	9.985512446520639e-08
960.9238597824354	-0.6220458640804054	923374.6642991736	0.3869410570195382	1187.9060891212066	-1.9825972187725256	1411120.87657124	3.930691731884554	912.2966381656092	-1.647628081657217	2.714678295465441	832285.1560082725	949.5723547863304	780.9866472336341	1.008494	15.302007	0.0795787680204327	0.036852549990931	-0.0701779915	0.0792693781	0.092784281	-0.0517123291	-0.0788270218	0.117602591	0.0708961039	0.1761565359	0.0267567228	-0.0854773405	0.0014769279	-0.1125789164	-0.1344900545	-0.0082710369	0.031778052	0.0005620948	0.0772681352	-0.0928152399	0.0791305085	0.0466369324	-0.0303160504	0.0054522749	0.1096106931	-0.1422789054	0.0712981075	0.0334463598	0.0319514402	0.1978689017	0.0632188588	0.1105856797	-0.0365064949	-0.0259842803	-0.0452564857	-0.1041566344	-0.0360737733	-0.0138473095	-0.0910239928	-0.0366941626	0.0342350336	0.0880023613	-0.07373552	0.2011998878	-0.0168783748	-0.1327245743	0.0938961706	0.0841045972	0.0434618341	-0.0666101281	0.0446924184	0.0515805683	-0.104539288	-0.1123512499	-0.054632508	0.0126035657	0.0560245372	0.0577440815	-0.0139438506	-0.0444899965	0.0228869186	-0.0707773192	-0.0678383057	-0.059174042	0.0481261607	-0.2261916056	-0.0988210072	-0.0468088442	0.1180518845	0.0547101406	0.0278336823	0.0802526603	0.1050616643	0.0066697358	0.0216661977	0.1741644347	0.126550834	-0.0203688276	-0.0550632399	0.0875635387	-0.0107885424	-0.0175408866	-0.0009228761	-0.1368988449	0.0155168564	-0.008786809	-0.001294463	-0.084929432	0.020112033	-0.0243003645	-0.1649679727	0.142960849	-0.0490664745	0.0914699641	0.150913365	-0.0690884925	-0.0519405416	0.0607318229	-0.0720562711	-0.003614489	-0.0482578849	-0.0747393763	-0.010191122	0.0155330953	-0.0457059082	0.0767536265	-0.0387569845	-0.1226456664	-0.1064674152	0.0	-0.017887056916507	0.0025153789508181	0.0003199468051343	6.327131266218765e-06	0.0355685021712446	-0.0259841037309769	0.0006751736467021	0.0012651183467058	-0.0277192041940921	0.008601080831653	0.0007683542811537	7.397859147262868e-05	0.0003745873522788	0.0002685916339769	7.214146584238103e-08	1.4031568448724182e-07	0.0003138956244479	0.0003399121574493	1.1554027478190153e-07	9.853046304753707e-08	-0.0005570589133705	-0.0002410602987134	5.8110067615793654e-08	3.103146329655223e-07
959.486900859051	-1.4369589233843951	920615.1129201064	2.0648509474940404	1187.1048622792855	-0.8012268419211068	1409217.954047121	0.6419644522148703	912.0100658550228	-0.2865723105863935	0.0821236891948244	831762.3602208832	948.4694754378878	776.2685066380994	0.915331	13.888433	0.0985360815038406	0.049631660895223	-0.0298707936	0.1265154777	0.0578071538	-0.0850223831	-0.0729209728	0.1548482675	-0.0461693628	0.159483216	-0.0053994458	-0.0964301362	-0.0615072338	0.0643385274	-0.0801357966	0.0017561469	-0.0197216719	-0.0031361877	0.0275037074	-0.110149858	0.0484387719	0.0465230723	0.098193174	-0.0532389049	0.0314748379	-0.0799942762	0.0388886576	0.0225749372	-0.1962104879	-0.006775806	0.1488946223	-0.087022331	-0.1586924358	-0.0237368235	0.0310194501	-0.1341580019	-0.0412522659	-0.0776979974	-0.0499733419	0.0680050903	-0.0026865925	0.0408258225	-0.055115716	0.0230359051	-0.2021672624	-0.0737034941	-0.035007369	0.0016431207	0.2282502116	0.0007330544	0.0844558685	0.0101937549	-0.1440005953	0.0027806933	-0.0328155176	-0.012701951	0.1308999178	0.1652544659	0.0439442519	0.0409892037	0.1167761859	-0.1595186429	0.0407766708	-0.0375902041	0.1309930094	0.0635978011	0.0748007144	-0.0199198534	-0.021276053	0.1236815965	-0.0564317733	0.1291109798	0.1758387536	0.0619442261	-0.126151894	0.0202042353	-0.0249039665	-0.1293833847	-0.109497064	0.0304109135	-0.0552682605	-0.0584715438	0.0537242359	-0.101291189	-0.0269500093	-0.071052672	-0.1106222904	-0.0051738853	0.0091348229	0.0119318062	-0.12714233	0.0450104677	0.0112982111	0.054416825	0.2142299224	-0.029790411	-0.0189319308	-0.0303994689	0.0140707047	-0.0019193181	0.1192555974	-0.0741613412	-0.0328580905	0.0319236509	-0.0235030354	0.0739689949	-0.0452319084	-0.1255848477	-0.0980777428	0.0	-0.0327737288459957	-0.0148866719294886	0.0010741173024708	0.0002216130011362	0.0085666680443523	-0.0270018341268922	0.0007290990462162	7.338780138212687e-05	-0.0644900188563468	-0.0367708146622546	0.0041589625320919	0.0013520928109258	0.0006250464975494	0.0002504591452706	6.272978344967952e-08	3.906831240987721e-07	0.000166825917977	-0.0001470697064708	2.1629498561436682e-08	2.783088690886873e-08	-0.0005570525494079	6.363962600061841e-09	4.050001997498587e-17	3.103075428018409e-07
961.8286409693033	2.3417401102522035	925114.3345888568	5.483746743964002	1189.5145410085688	2.409678729283314	1414944.8432708262	5.806551578360447	911.854410694888	-0.1556551601348701	0.024228528876612	831478.4663037214	947.8022017984227	779.2029079621414	1.045115	15.857657	0.090006000806646	0.0422683156641239	-0.1038894639	0.0208085084	0.0257148355	0.0426392313	-0.1257969484	0.0148990262	-0.0071810979	-0.0050999752	-0.0791080385	0.0418506503	-0.1833186552	-0.0422977916	0.0063036526	0.1045872029	-0.1614193768	0.0638371724	0.0641942989	-0.0678465428	-0.0254899682	0.110563805	0.0240135628	0.1803152437	-0.0502059547	-0.0376241806	0.1784793301	-0.0261060325	-0.1669607729	-0.0716691208	0.0173763996	0.0360512345	0.0304632457	0.1391975886	-0.0563857119	-0.1566349597	-0.0074321656	0.0726175992	-0.0189943299	-0.0365617896	0.1374073872	-0.2451024513	-0.0154087445	-0.0567192047	-0.0674983779	0.1043211011	0.0147816684	0.0502399675	-0.0343124667	0.0510564458	0.0751626649	0.0955798444	-0.0213714292	-0.0602948135	0.086755615	-0.1772928127	-0.0396596986	-0.1110187361	0.1453639874	0.0989576094	0.1603895861	-0.0114164045	0.0114639531	-0.0809915941	0.1565611778	-0.0200850947	-0.01070893	0.0910828729	0.0439989908	-0.0187443984	-0.0651798547	-0.0199159781	0.0922429148	-0.0066387064	-0.0077221642	-0.0794855929	-0.1097601408	-0.07552364	0.1888490029	-0.2518081095	0.0069306798	-0.0537898296	-0.0421638734	-0.0356237305	-0.0801530478	-0.0849219606	0.0087816284	-0.1103491832	0.0319453488	-0.0526604348	-0.073013128	0.1292192315	-0.0836919629	-0.0084854866	-0.0283422303	0.0242526128	-0.1564325076	0.2206511173	-0.025657065	0.0050156486	-0.2701304894	-0.0357410983	-0.0638305266	-0.0019325517	-0.0212274759	0.0711328131	-0.0515807628	-0.1277366958	-0.0885953913	0.0	-0.0269441682800675	0.0058295605659281	0.0007259882043045	3.398377639182509e-05	0.0382040410923707	0.0296373730480184	0.0008783738811874	0.0014595487557875	-0.0580313652923223	0.0064586535640244	0.0033676393576909	4.171420586008632e-05	0.0001810881080897	-0.0004439583894597	1.9709905157165066e-07	3.2792902891506865e-08	0.0004879674159243	0.0003211414979473	1.0313186170383569e-07	2.381121990038388e-07	-0.0003605441642414	0.0001965083851664	3.86155454407455e-08	1.2999209436852962e-07
962.0945282756932	0.2658873063899136	925625.8813380286	0.0706960596992838	1189.3103348395728	-0.2042061689960519	1414459.0725562167	0.0417001594560441	912.5385869203571	0.684176225469173	0.4680971074972446	832726.6726186022	948.9816433642447	782.0278942713244	0.94528	14.342846	0.0640914693908531	0.0361017777866778	-0.1141955731	0.0170271749	-0.0099595064	0.0868301608	-0.1735837793	-0.0233373235	-0.0587834821	-0.0047722056	0.080893874	0.0532733081	-0.0042332681	-0.0754396237	0.0537336789	0.2366216806	0.0394730495	-0.0195763799	0.1242127176	-0.049419407	0.0903706444	-0.0468639965	0.0779489603	-0.0539429027	-0.0904357011	-0.0291878353	0.0557804781	-0.138207558	-0.1412274304	-0.0934590726	0.1345498871	-0.0764207124	-0.0367745466	-0.118435275	0.0550149343	-0.1226294836	0.0451585632	0.0194254265	0.0114709802	0.1306640695	-0.0691990086	0.0394639668	0.0639627775	-0.2385655209	0.0219688527	0.0915835818	0.1425321058	-0.0034482776	-0.0189884338	0.0449917978	0.1438383897	0.1365718804	-0.0447288387	-0.0837510219	-0.0411208781	0.0279873437	-0.0840896453	-0.0990650717	-0.006270025	0.0657834345	-0.0214635374	-0.1218470522	-0.0537568756	-0.051389003	0.0777557813	0.1674632387	0.0508531042	-0.0855822325	-0.2416768234	-0.0609726844	-0.2066574815	-0.0681041743	0.1200681717	0.1384549666	-0.0861123056	-0.122774884	-0.1270659131	0.0191384041	-0.0362506277	0.0812464839	-0.048016853	-0.0616511827	-0.0193065491	-0.1022852217	0.0415473063	-0.0211617691	0.0828556348	-0.1593098378	-0.0162925245	-0.1201573	-0.0068580903	-0.0244966523	-0.0926874146	-0.0014316842	-0.0297284708	0.0152944783	-0.0044503729	0.1332347085	0.032950183	0.0085373908	0.111694856	-0.246388977	0.0361236683	0.1443712095	-0.1100198851	0.0682470576	-0.0577858524	-0.1290877201	-0.078126003	0.0	-0.0316441708095851	-0.0047000025295175	0.0010013535462261	2.209002377747182e-05	0.0324658068573882	-0.0057382342349825	3.2927332135525204e-05	0.0010540286149012	-0.0887116203533153	-0.030680255060993	0.0078697515857107	0.0009412780506075	0.000508062899122	0.0003269747910323	1.0691251397061629e-07	2.581279094642516e-07	0.0004109224607788	-7.704495514549998e-05	5.9359251133721045e-09	1.6885726877250446e-07	-0.000305104359112	5.543980512940001e-05	3.0735719927858473e-09	9.308866994914426e-08
