global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1006.9803365696722	-0.1346353676050284	0.0181266822101411	1014009.3982379704	1178.4919780435598	-4.076158474292242	1388843.3423130224	16.61506790754446	947.1815500625116	0.256808525693259	897152.8887788223	0.0659506188687453	968.586122553073	868.7545109547484	0.976446	16.887875	0.1164932838048472	0.0751503343508656	-0.1060759677	0.0180164036	0.1106195096	0.0017401374	-0.0323908445	0.1271233153	0.0023381492	-0.0688633524	-0.0235215687	0.1180979191	-0.1288592033	-0.1036489999	0.0058145952	0.137041698	-0.0648446147	0.1321503667	0.1212483229	-0.0884248975	-0.0085434113	-0.0204536631	-0.0338256219	-0.1432567817	-0.128934649	0.0403826921	-0.1279947266	-0.0663075298	-0.03650418	0.05603479	-0.1526613731	0.0074178815	0.2766019667	0.0460581674	-0.1265873942	0.0509826654	-0.0695530644	0.0798383959	-0.0247979931	0.040064006	0.1203110683	-0.1807851804	-0.0661164927	0.0420435993	0.0089973761	0.0653529759	-0.1107129528	-0.0623956957	-0.1121660029	0.0636647502	-0.008159861	0.0203985834	-0.0636486214	-0.1055474593	-0.0530884026	-0.1724138563	-0.0244897825	0.0317946442	-0.0964280627	0.033424286	-0.055350098	-0.1034261629	0.0201670214	-0.0448162257	0.0498331096	0.2486363149	0.0041621192	-0.0177019632	-0.1243890186	0.0647774035	0.0551704409	-0.0028018404	0.0791904551	-0.0866139503	0.0066831766	0.1869628629	0.0772055925	-0.0132688813	-0.0814054237	-0.0978501139	0.0575778408	0.1819733427	0.0578631964	-0.0596425762	0.0480460684	-0.0832796183	0.0822425223	-0.0776309203	0.0960237592	0.0522166579	0.0339195588	0.111648534	0.0754558873	0.1213252095	0.0021874331	-0.1388667639	-0.032954698	-0.076640324	-0.0488672705	0.0161277812	-0.1436300764	-0.1068305482	0.0638170298	0.1040789971	-0.1117307416	-0.0203671262	0.0075283097	-0.0637273257	0.0370382409	-0.0057418376	0.1130346355	0.0660924577	0.0017330019	-0.0630831501	0.0	0.0	0.0315779437497809	0.0026199498728374	6.864137336180724e-06	0.0009971665314643	0.0705000309076666	0.0655259195431483	0.0049702543579819	0.0042936461319751	0.0851069565658093	0.0335747787423415	0.0011272657675971	0.0072431940558945	0.0033321904529265	0.000185041886093	3.424049960885483e-08	1.1103493214574515e-05	-0.0007916240925762	3.318353088000012e-07	6.26668703947092e-07	1.1011467216639214e-13	0.001729829624686	0.0001100789915285	1.2117384375953569e-08	2.992310530441308e-06
1007.4116500782036	0.4313135085313888	0.1860313426416564	1014878.232713289	1177.4466378187342	-1.0453402248256225	1386380.5849106414	1.092736185638483	947.7900148464868	0.6084647839751369	898305.9122427036	0.37022939333791	968.463946333842	863.5411304155248	0.87585	15.148043	0.0340398795219208	0.0189977714007463	-0.0945392192	0.011025286	0.1237406365	0.0042264165	0.0664148926	0.1087032158	0.0508736861	-0.0905698573	0.0127556574	0.1378709583	-0.056599945	-0.0681065561	-0.0135931886	0.099456249	-0.0197969822	0.1383234998	-0.037745064	-0.1208189626	-0.0419612415	0.0539660017	-0.0304076167	-0.0313584842	-0.0489489956	-0.0066828179	-0.1368941141	-0.1928813912	-0.1606175551	0.0589922961	-0.0262036872	0.1590323549	-0.114915174	0.1713584327	0.0082396612	-0.1567843363	-0.0752091327	-0.2576475972	0.271018592	0.1107276673	0.1541093038	0.0519403545	0.1067327895	0.0736782839	-0.0593246481	-0.1320820258	0.1228333127	-0.0135601815	-0.0874539509	-0.0076687337	0.0413873236	0.0805998012	-0.0524228	-0.0966251386	-0.1224381461	-0.1076713725	-0.0353586616	-0.0817312602	-0.0908948395	0.0456493069	-0.0246972725	-0.089394795	-0.0107330521	-0.1204228769	0.0690094007	0.1451003503	0.1556683187	-0.0806328192	-0.159574348	-0.0094244861	0.0712182331	0.0077781144	0.0481407093	-0.1422596385	-0.1622424643	-0.1652517772	0.1321009957	0.0948426533	0.022989971	0.0175155385	0.2893988305	-0.1547911819	-0.0796565412	0.0466734251	0.0124498426	0.062327007	0.1393536111	-0.0120532871	0.0746490137	-0.0262021106	0.0202278407	0.1091727026	0.0404694021	0.1128991197	-0.0309011775	-0.1254943787	0.0994836955	-0.0333219471	-0.0591337075	0.0983444814	-0.1806970069	-0.0864894023	0.1022985699	0.058789192	-0.0400210272	0.1156399481	0.0512640535	-0.0187178997	0.1368561223	-0.1045159463	0.1112750639	0.0600291306	-0.0086588688	-0.074830947	0.0	0.0	0.0374877474229577	0.0059098036731767	3.4925779455493966e-05	0.0014053312068474	0.0850217002213895	0.0145216693137228	0.0072286895085358	0.0002108788796571	0.0850661651690032	-4.079139680610022e-05	1.6639380533927232e-09	0.0072362524565601	0.0033070247462985	-2.5165706628000207e-05	6.333127900865734e-10	1.0936412672630658e-05	-0.0005825776255168	0.0002090464670594	3.393966897527928e-07	4.370042539001681e-08	0.0017669697537629	3.714012907689995e-05	1.379389187848789e-09	3.122182110712923e-06
1008.052395615876	0.6407455376723874	0.4105548440470768	1016169.6323069064	1179.3653239007365	1.918686082002296	1390902.567219489	3.68135628126932	947.8127245157516	0.0227096692648274	898348.9607539721	0.0005157290781178	968.4767358061056	862.124451971386	0.929878	16.08247	0.059284642401624	0.0347496795440403	-0.1014051076	0.0142222987	0.0959781429	-0.0240726207	-0.0163229024	0.1022608456	-0.0168708912	0.0129234784	0.0641399883	0.1565432441	0.0685626108	0.0049044623	0.0055228781	0.1110716026	-0.0086529054	-0.0258991328	-0.1577203281	-0.1913858248	0.0284363427	0.0556192964	-0.06031591	0.0382927331	-0.0656206109	-0.1755152274	0.0053175172	0.0694124588	-0.0844697714	-0.0047461093	0.046022331	-0.016583534	0.0792313703	-0.12057116	0.0583922938	0.0453364533	0.0027850146	-0.1657257428	-0.1595760151	0.0432486112	0.0510184063	-0.0058909171	0.1427591103	0.0360198037	-0.064818149	-0.0398894849	0.1089329396	0.0715544787	0.1438456574	0.0646584658	0.0359562699	0.0466659537	-0.0476336111	-0.0825589819	-0.0149794115	-0.0805344632	-0.0149977538	-0.2192551646	0.0553911029	0.0135214628	-0.0481785136	-0.1046178916	-0.0292516776	-0.1141917853	-0.0771090337	0.0516312993	0.1129166992	-0.0255096692	0.1040908759	-0.0315585904	-0.1005752101	0.0130564199	0.0995150559	0.0479421584	0.0694288432	0.0094069265	0.1879139825	0.0427717609	0.0615018264	0.1897348223	-0.1682782855	-0.0194438306	0.0442573536	0.1219074548	-0.0378203869	0.0237251434	0.0909009676	-0.072107683	0.0037803561	-0.1477403815	-0.0218537748	0.0248318498	0.0712041295	0.0025301641	-0.0822365742	-0.1380681929	0.045306157	0.0341901658	-0.0727053984	0.1450914639	-0.1407353028	-0.0732049087	0.0740176963	-0.0735804825	-0.0185672447	0.07935997	0.0352737101	-0.0181975434	0.1887699079	-0.0475969529	0.109436623	0.0537956445	-0.0189955306	-0.0857308793	0.0	0.0	0.0422797502096443	0.0047920027866866	2.2963290707612154e-05	0.0017875772777899	0.1090376202484009	0.0240159200270114	0.0118892026294344	0.0005767644147438	0.1097189461664243	0.0246527809974211	0.0006077596109068	0.0120382471478707	0.003243993682855	-6.303106344349987e-05	3.972914958818506e-09	1.0523495014403146e-05	-0.0005591842920629	2.339333345389993e-05	3.126870724898867e-07	5.472480500853537e-10	0.0017369153788502	-3.0054374912699905e-05	9.032654513931253e-10	3.016875033286334e-06
1008.261635262251	0.2092396463750674	0.0437812296151632	1016591.5251417086	1181.46493935673	2.099615455993444	1395859.4029292015	4.408385063046557	948.3534952349368	0.5407707191851614	899374.3519243213	0.2924329707280367	968.819072106136	863.8225390374522	0.8613739999999999	14.897676	0.098481316389681	0.0598574761827536	-0.0897547489	-0.0003122375	0.0480430441	-0.0838437876	-0.1014893023	0.0603202552	-0.0862687839	0.1430466235	0.1052529122	0.0321094181	0.0362040899	-0.0465562115	0.0443734831	0.0768164623	-0.0669452529	-0.1288807594	-0.1061887661	-0.0533268048	0.0113554255	0.0687244119	-0.1289813027	0.197196283	0.0603148461	-0.0912137316	0.0088603955	0.0188425046	-0.2022118514	0.1810375285	0.0096776911	-0.1322013993	-0.0676663517	-0.1249962933	0.0967343064	0.0621667298	0.0145493476	-0.0658044548	-0.1366198263	0.0361017459	0.0239512112	-0.1188344039	0.0328225195	-0.0648098145	-0.0358004532	0.0832995978	0.0067400785	-0.2264478838	-0.0011664428	0.0544086486	0.1397621381	0.2465856849	-0.0517249927	-0.0217017143	0.158265185	-0.0227356925	-0.0659124729	-0.0834153776	0.0554860393	-0.003693352	-0.0737416612	-0.0531325193	-0.1181296331	-0.0041497415	0.0204449772	-0.0740478115	0.1863804828	-0.0982189785	0.0185544199	-0.2452177013	-0.1633201237	-0.0348587309	-0.0225188936	-0.1045273458	0.0567492027	0.0742501342	-0.0321876231	0.0518981697	0.0416740634	0.1497030609	-0.0767456445	0.1039742943	0.1424970767	-0.0313035223	-0.0072794165	0.0646293105	0.035429272	-0.09402738	-0.0205914627	-0.127806473	-0.0183622568	0.0390610162	0.0569435265	-0.1311418831	-0.0057922118	-0.1258712141	0.0325450286	0.0268914241	-0.0221299124	0.119370508	-0.1208733512	-0.046469172	0.1513164133	0.0256796547	0.0131319282	-0.0231969638	0.2013304909	0.0555652865	0.1531868854	0.0052162947	0.1075206159	0.0474096687	-0.0292110772	-0.0956594465	0.0	0.0	0.0465481416864435	0.0042683914767992	1.821916579921206e-05	0.0021667294944612	0.0600187332200334	-0.0490188870283675	0.0036022483373375	0.0024028512854998	0.0759708673055499	-0.0337480788608744	0.0011389328267997	0.0057715726791574	0.0031470568192946	-9.69368635604e-05	9.396755516927604e-09	9.903966623868643e-06	-0.0006021281067218	-4.294381465889995e-05	3.625582569043793e-07	1.8441712174579502e-09	0.0018259538811037	8.903850225349991e-05	7.927854883546509e-09	3.334107575917665e-06
1008.2631510359096	0.0015157736585251	2.2975697838788e-06	1016594.5817368614	1184.8391784442747	3.374239087544765	1403843.8787765035	11.385489419914933	948.1531786173142	-0.2003166176225477	898994.4501221166	0.0401267472957379	969.1441500256408	868.1346636327403	0.983883	17.016495	0.0632088135712716	0.0352956124237805	-0.0993141829	-0.0554831249	-0.0422842013	-0.2220382015	-0.094833275	0.0960797484	-0.00916202	0.1901909722	0.1324139584	-0.0806422179	-0.0804442724	-0.0399525325	0.0555571406	0.11657492	-0.0060101562	-0.1946149428	0.0584193929	0.0283123119	-0.0027760846	0.1074301956	-0.0921630644	0.2312918102	-0.2410649293	0.0479127891	0.0277969782	-0.140456496	-0.0613575729	-0.079908137	0.1808800126	-0.0834788776	-0.1417873262	-0.1605535374	-0.0084596748	-0.0425022985	0.1231298422	0.0949961561	0.0714487261	0.1874037554	-0.1247947395	0.0019714072	-0.07506598	-0.0071462591	-0.0170358297	0.0203178539	-0.1130385275	0.123700118	-0.207799769	-0.0683980683	-0.0659950043	-0.0807520926	-0.1051417313	-0.0184979683	0.2176482337	0.018427617	-0.0289904466	0.0370416416	0.0070509579	0.1177911619	-0.1796459037	-0.070116907	0.0533859287	-0.1657342255	0.0968094565	-0.1282091094	-0.0874989277	-0.1848076042	0.0452854867	-0.1690753241	-0.0285212299	0.0158929365	-0.0066236581	-0.0766480282	-0.0708684672	0.0385022361	-0.2395897406	-0.0948924756	0.1123886522	0.0102322379	0.0411461438	0.1007688671	0.01197562	0.1158930655	-0.1049049502	-0.1225668348	-0.0315468705	-0.1585471269	-0.0403656699	-0.0013795444	-0.0197475394	0.0245116766	-0.0711943626	-0.1484895852	0.1035009941	-0.1173103115	-0.0443965985	-0.0653678554	-0.0698855049	0.1280706578	-0.0088323062	0.1020591254	0.2097481218	-0.051851597	0.1044331637	-0.0475742247	0.1483718907	-0.0076527799	-0.015092899	0.0156164569	0.1055284005	0.0408893051	-0.0392403744	-0.104504154	0.0	0.0	0.0467444549634166	0.0001963132769731	3.8538902715917376e-08	0.0021850440698268	0.0817809728419547	0.0217622396219212	0.0066881275189765	0.0004735950733619	0.0869256880488222	0.0109548207432722	0.0001200080975172	0.0075560752427611	0.003147382844931	3.260256363998328e-07	1.0629271558991597e-13	9.906018772565957e-06	-0.0007714392741233	-0.0001693111674015	5.95118553659884e-07	2.866627140685876e-08	0.0022622254866479	0.0004362716055442	1.903329138041141e-07	5.117664152439328e-06
1008.1886150393198	-0.074535996589816	0.005555614787637	1016444.2834949016	1184.870577090781	0.0313986465062043	1403918.2844554402	0.0009858750024215	948.0761661585803	-0.0770124587338614	898848.4168379521	0.0059309188002347	968.4769141115736	869.9113436209907	1.163067	20.11552	0.0641841046544649	0.0342855538204936	-0.0290398109	-0.1266546349	-0.1125914147	-0.030552727	-0.0026105604	-0.0141877367	0.1214908381	0.1166940289	0.0493192422	-0.0887578365	-0.1031048071	0.0012982057	0.1305572254	0.0162315675	-0.0275196143	0.0394686962	0.1570107338	0.0395854292	-0.1044164385	0.1019258763	0.0548126273	0.0067426433	-0.1403086433	-0.1542975141	0.0250425672	-0.0414817388	0.0482620701	0.1277267985	0.1330997251	-0.0122630478	0.1571407268	0.0280052728	-0.1283000855	-0.1730044097	0.0282504961	0.1243136149	0.0827783234	-0.0875609195	-0.0244766654	0.0932478894	0.0783942985	0.102820262	0.0229030337	0.0282403031	-0.0961199608	0.1063823332	0.0663857468	-0.1021653652	-0.0349833885	-0.0507546743	-0.1098342434	0.0721096266	-0.0057054205	0.0334016825	-0.0196058765	0.1867061153	-0.0812180938	0.0507540217	-0.0249217851	-0.0048591707	0.0045735915	-0.2045031719	-0.020182849	0.117495932	-0.0403112423	-0.0618511553	0.1067398381	-0.1136825376	0.0261627485	0.0759183383	0.043694454	0.0390379776	0.1923988037	0.0319121784	0.0294197131	-0.1552517473	-0.0512996657	-0.1861120504	0.037564637	-0.1579457489	-0.0158918948	0.0035590137	0.049463435	-0.2492068437	0.032183848	-0.0366282604	-0.0302231109	0.125486627	-0.002685257	0.1037598092	-0.0761879323	0.0348311119	0.1653857985	0.0522754599	-0.0227419871	-0.0268046462	-0.0067786311	0.0619771683	-0.0685955207	-0.0453446483	0.2317592136	0.0320708324	0.090289357	-0.0671523735	-0.0675855732	-0.0485203286	-0.1566803104	0.0470770229	0.103461389	0.0342530363	-0.0490194755	-0.1121647876	0.0	0.0	0.046864487000036	0.0001200320366194	1.4407689815001233e-08	0.0021962801417765	0.0605284753701766	-0.021252497471778	0.003663696330638	0.0004516686487879	0.0685405305299298	-0.0183851575188924	0.0003380140169944	0.0046978043253242	0.0035203390530209	0.0003729562080899	1.3909633315279694e-07	1.2392787048224088e-05	-0.0007712237760106	2.154981126999828e-07	5.947861126840481e-07	4.643943657725447e-14	0.002146868840307	-0.0001153566463409	1.3307155855019506e-08	4.609045817481122e-06
1008.8548879507852	0.6662729114653985	0.4439195925525787	1017788.1849421912	1176.49131279414	-8.37926429664094	1384131.809080079	70.21207015296159	947.3492083704224	-0.7269577881579607	897470.522600066	0.5284676257635146	968.7969288888288	877.7933769380963	1.22853	21.247721	0.0741814464912722	0.0618610514970022	0.0988633213	-0.1342226877	0.0788657083	0.0684156486	0.0216879492	-0.0931863738	0.1190424856	-0.0826601364	-0.0503309457	0.1339999352	0.0015878111	-0.033056573	0.0818406747	-0.0844470236	0.090590317	0.2099397254	0.0173163464	-0.0228319606	0.1704393223	0.0614028508	0.1383557323	0.0073753826	-0.1643877194	0.0529900982	0.2212207125	-0.0067716453	0.0537489207	0.0888402954	0.0570091506	0.0502806635	0.0044806573	0.1463470597	0.0966497537	0.1018813221	0.1425033513	-0.0862134712	0.0562766824	0.0008778698	0.2219399153	-0.0194013747	-0.107764933	-0.0767559971	0.0772053528	-0.1746550544	-0.0888940237	0.0857554652	0.0818392437	-0.0394295328	0.0422879726	-0.0293884794	-0.0326918546	0.1265692206	-0.1930400529	-0.1171750255	0.0737009779	-0.0508620447	-0.0324441741	0.1383883261	-0.0550490566	0.1818658933	0.1960455538	0.0008560615	-0.0658409318	-0.0890397552	-0.057455549	-0.1603874908	0.0804491617	0.0844829686	-0.0189550832	-0.0174608255	0.0901762151	-0.1222943592	-0.1426698825	0.0739535457	0.0180583315	0.037241579	-0.0049489674	0.01768089	0.0325373878	0.0052371888	0.0549988414	-0.1049497084	-0.0624577522	0.1105392616	0.0773982606	0.1163303502	-0.1022935979	-0.0045279316	0.024223539	0.2009003208	-0.0657169807	0.0365605822	-0.0303335761	-0.0072086135	0.1258484835	0.0733272346	-0.0237296084	0.088389363	-0.0314151571	0.0702000103	0.1436692463	-0.0828679392	-0.0173397898	-0.0809982396	-0.0045016414	-0.0770625505	-0.1615872627	0.1496137542	0.1013210464	0.0275196736	-0.0584860291	-0.1185545494	0.0	0.0	0.046936355621824	7.18686217879988e-05	5.1650987977064154e-09	0.0022030214790583	0.121134028800526	0.0606055534303493	0.0146734529334466	0.0036730331065989	0.0690841687022896	0.0005436381723598	2.955424624467102e-07	0.0047726223652864	0.0036709533005863	0.0001506142475653	2.268465156969157e-08	1.347589813508545e-05	-0.0008780652919897	-0.0001068415159791	7.709986569969571e-07	1.1415109536712287e-08	0.002148620802098	1.751961791000064e-06	3.069370117124152e-12	4.616571351208252e-06
1009.1014949578156	0.246607007030434	0.0608150159165085	1018285.8271260984	1173.6160762547568	-2.875236539383195	1377374.694443611	8.266985157404251	946.1602495131592	-1.1889588572631735	895219.2177588037	1.413623164264552	966.155779998626	879.0504316686201	1.388529	24.014948	0.0739811801560125	0.0366213196378131	0.1388797677	0.0659074921	-0.0936183652	-0.1475122657	-0.1093658301	-0.0673272121	-0.1369629733	-0.0146855476	0.0039446589	0.0160316529	0.0051755607	0.117188631	-0.0836480087	-0.088906671	0.1150989121	-0.1111546093	-0.0016995407	-0.0154364447	0.1354982227	0.0958999401	0.065062523	-0.0624630385	-0.0276221027	-0.0673847797	-0.0742767895	-0.0242377711	-0.1590203014	-0.0690298662	-0.0425963707	-0.1590578127	-0.0352072046	0.1858104229	-0.1784023259	-0.0206156652	0.0647874144	0.1811792717	-0.1151244238	-0.0272423727	0.021880279	-0.0473244742	0.1616651611	-0.122870263	0.0773175683	-0.0509858547	0.0855690206	0.1299532351	0.1947050229	0.1257667179	-0.0062814791	-0.0425605543	0.139548259	0.0816538632	0.0878991732	0.0084516437	0.0861483424	-0.0883951765	0.0694014501	0.2080790835	0.012449716	-0.0148954405	0.198657991	-0.0159773228	0.0974893806	-0.0005126692	0.005449367	0.0984963771	-0.1045497724	0.0321448717	-0.1019125114	0.1723561164	-0.0250514873	0.0431678559	0.1993807509	-0.0154074888	-0.0140357189	0.0366925332	-0.0901501117	0.1473059111	-0.008277786	0.1127630721	0.0600180595	-0.0003537144	-0.066734702	-0.0093136522	-0.1345440266	-0.036722668	-0.0611215941	-0.1496603186	0.072925473	0.0552957199	-0.2075776131	-0.1205484641	0.0428140225	-0.0083034003	-0.0401163581	0.09196036	-0.0533750792	0.1414965054	0.0676063283	-0.1246474238	0.0241746929	-0.0417533435	-0.0603053792	0.1129675518	-0.1033195044	-0.0264504504	-0.0845587406	-0.132490509	0.0991088896	0.0207083033	-0.0675796767	-0.1236010407	0.0	0.0	0.03795352637934	-0.008982829242484	8.069122119962572e-05	0.0014404701646272	0.0904267554677034	-0.0307072733328225	0.0081769981044158	0.0009429366355366	0.0689219014851687	-0.0001622672171208	2.6330649752160757e-08	0.0047502285043313	0.0039428471658009	0.0002718938652146	7.392627394133513e-08	1.5546043772864192e-05	-0.0011730413212132	-0.0002949760292235	1.37602594127361e-06	8.701085781646314e-08	0.0022643271149316	0.0001157063128335	1.3387950829546881e-08	5.127177283414462e-06
1009.9994797608116	0.8979848029960067	0.806376706411777	1020098.94911711	1177.7950564451323	4.178980190375569	1387201.1949865925	17.463875431551426	947.120741357494	0.960491844334797	897037.698709569	0.9225445830336598	966.374285397937	863.3937493211432	1.276839	22.083244	0.0554405169995333	0.0301086980685331	0.0360751284	0.1811069304	-0.1145612251	0.0855286348	0.0023394941	0.000347052	-0.1756122085	-0.0464192426	0.0223109524	-0.0824113834	-0.1251528167	0.107614742	-0.1569072464	-0.0333313583	-0.0985136514	-0.1487506014	0.0535567162	0.1049158982	-0.1608602265	-0.1413095827	0.1430857927	-0.0189438262	-0.0287916232	-0.0303175939	-0.0874446229	0.1270920609	0.0622089483	-0.0170139695	0.1509741691	-0.0993981989	0.0629297656	-0.1120355761	0.0078929528	-0.1396452134	-0.0540259733	0.0321407225	0.093774904	-0.1090384219	0.1683473851	-0.0956142891	0.0548532585	-0.0694269133	0.1208340524	0.0959214304	0.1323097647	-0.0170608701	0.0424361013	-0.1313303194	0.0437624891	0.0603381745	0.1547384565	-0.0388492398	0.1138316301	0.0911831332	-0.0622593221	0.1037690517	-0.06647525	-0.1192503667	0.1196830694	0.0584455962	0.0968970245	-0.1627458942	0.0468225192	0.0525036906	-0.0601696311	0.0872201038	0.0513487978	-0.1949480522	-0.0961710974	0.1460989792	0.096813101	0.0273611121	0.02321035	-0.0285399527	0.1290315078	-0.1382910894	0.0654770804	-0.0489581165	-0.0696283953	0.1118887939	-0.1666747339	-0.2123285562	0.0658097902	0.0051510662	-0.107050529	-0.0833469314	0.0865545701	-0.0215040433	0.1092135086	0.0842316236	-0.1290025024	-0.0078398753	0.0774392783	0.1662493095	-0.115065049	-0.0085402184	0.1328698816	-0.0278144838	0.053232456	-0.0898188035	-0.0291756167	0.1645214704	0.1081797638	-0.1178227741	0.0551235021	-0.0601081838	0.008037405	0.0014405177	0.0968264867	0.0138382331	-0.0762424371	-0.1272470829	0.0	0.0	0.0447117587174688	0.0067582323381287	4.567370433612985e-05	0.0019991413676091	0.0692967357426823	-0.0211300197250211	0.0048020375845911	0.0004464777335797	0.0505171321266502	-0.0184047693585185	0.0003387355351402	0.0025519806383014	0.0039081755145348	-3.4671651266100084e-05	1.2021234015180595e-09	1.527383585240935e-05	-0.0010250808957998	0.0001479604254133	1.0507908429337206e-06	2.1892287488514292e-08	0.0022640092800538	-3.178348777998184e-07	1.0101900954602553e-13	5.125738020169726e-06
1011.0617054405832	1.0622256797715863	1.1283233947662086	1022245.7722084206	1174.4286119524404	-3.366444492691926	1379282.564572536	11.332948522375798	947.9151315604691	0.7943902029751371	898543.0966413015	0.6310557945828795	967.6731962577782	862.2872415706343	1.254343	21.69416	0.050305254366556	0.0312102727360208	-0.0846776724	0.0780826342	0.1033314667	-0.0473013148	0.1329352571	0.11070065	-0.0827670732	-0.1364733432	0.1347366529	-0.0057750231	-0.0024371112	0.00103424	-0.0952475985	0.0803728703	-0.123740292	0.0450520122	-0.0249019234	-0.0944124015	-0.0387185434	-0.0914994142	0.0948402187	0.0181947358	-0.0579485732	0.0218416835	0.0938223899	-0.1026094675	0.0125099153	-0.0945529416	-0.0914887712	-0.0476771215	-0.1230051504	0.0712937897	-0.0038791113	0.083668856	0.1304146497	-0.0094093447	-0.0924701643	-0.0315349742	0.1730770201	-0.0442232601	0.1668986182	-0.079201271	-0.0653460937	0.0053807316	0.0673280819	-0.0028975259	-0.0322971836	-0.2501498817	0.0719511644	-0.1409674193	0.0472615778	-0.1226208026	-0.0211636197	-0.0545715814	-0.1485783177	-0.0191460907	-0.1010568937	-0.0771203306	-0.0353851425	0.0343359388	0.0341535803	-0.1186073974	0.0474238969	-0.1612896934	-0.1232487774	-0.0339683093	-0.0067027258	0.0845350948	-0.0276961268	0.1278508311	0.0049202017	0.0644695208	0.0691659649	0.0207199601	0.1294716184	0.2351444579	-0.1354558682	0.2089147316	0.0226857051	-0.1318904441	-0.0124588818	-0.1205847995	-0.0032952186	-0.0357668949	0.0487072271	-0.026848171	0.1001591627	0.0027578389	0.0816965494	0.1571853167	-0.045555897	-0.0323756597	0.0782347254	0.0018340534	0.0534485549	-0.1302900616	0.0435295254	-0.1310165858	-0.0106571869	0.0323112339	-0.0764721608	-0.0056098249	0.0997916543	-0.0097615211	-0.07820942	0.1164920046	0.033804898	-0.1359808563	0.0944754553	0.006928937	-0.0844190769	-0.1294513648	0.0	0.0	0.0337827309763412	-0.0109290277411275	0.0001194436473663	0.0011412729122198	0.0954168590909745	0.0261201233482921	0.0091043769987868	0.0006822608437299	0.0520579520745414	0.0015408199478912	2.374126111819446e-06	0.0027100303741952	0.004125159312569	0.0002169837980341	4.708196860934648e-08	1.7016939354074744e-05	-0.0010078355852172	1.7245310582600154e-05	1.0157325668300955e-06	2.9740073709034087e-10	0.0022640858380219	7.655796810000434e-08	5.8611224796012825e-15	5.126084681931329e-06
