global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
905.3910387797728	-0.3203315151580455	0.1026122796034491	819732.933102716	1133.1086143776222	0.7075043854890737	0.5005624554862718	1283935.131976775	863.3952747951045	-1.3504886235031108	1.823819522211327	745451.4005385139	920.0650033761788	788.7824377231256	1.053869	23.064703	0.0328844673096315	0.0211076798519639	0.0115866653	0.0772987382	-0.007546761	0.123730762	-0.0517458616	0.1392670249	0.0170861702	-0.0231853903	-0.0301567469	0.0381225365	0.0804573554	0.0620214192	0.0161995186	-0.0229481712	-0.0350313331	-0.0107817822	0.025193883	-0.021043365	-0.0559265235	0.0035846028	0.0689001654	-0.0054716568	0.0691480372	0.0021389417	0.0045118379	-0.0602217122	-0.0180091099	-0.0220097878	-0.0190069922	0.033027437	0.0312850137	0.0031904328	0.0262612986	0.0013201229	-0.000246152	-0.0103417968	-0.0502022098	-0.0664000787	-0.0084536691	0.0515760108	0.1256786948	-0.0065232834	0.030456235	-0.0333028391	-0.0489637814	0.0074918677	0.0750864186	-0.018656931	0.003273118	0.0883362754	-0.0511627721	-3.32964e-05	0.1036562182	0.0625178263	0.0033591951	-0.0029168167	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0074608692339097	0.018273080393527	5.566456972550031e-05	0.0003339054670683	0.0333639200739099	1.0525457213299285e-05	1.1078524954899392e-10	0.0011131511626982	-0.0608888613454894	0.0082002449940431	0.0037074534359502	6.72440179623304e-05	-0.0002319900641239	-5.599708109059999e-05	3.13567309066723e-09	5.381938985221123e-08	-0.0002400097628703	-7.20020993997e-05	5.7604686273057645e-08	5.184302317964279e-09	8.29722024819981e-05	-1.3148806660693473e-08	6.884386384713693e-09	1.7289111660029702e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.0095721768112	-1.3814666029616092	1.9084499750982884	817233.3065873012	1122.2909957885745	-10.817618589047695	117.02087193811028	1259537.07922811	862.278589836905	-1.1166849581994711	1.2469852958689545	743524.3664911215	916.9093106289884	769.6088636318367	1.06984	23.414246	0.0447373984711095	0.0262576041093261	-0.0350225618	0.0082255963	-0.0975450851	-0.1419381896	-0.0146923513	0.0210498396	-0.0034824498	0.001793733	-0.0440240999	0.0208418728	-0.0784155346	-0.0712790464	0.0444301046	0.0295258104	0.0321449366	0.0214966527	0.0174729502	0.0993010655	0.0368999448	-0.1138045763	0.1014197138	-0.0172636912	0.0837370158	0.0363296563	-0.0257816494	0.0011674201	0.0355963135	0.010778497	0.0424784523	0.0645053372	0.0774343349	0.1519926965	0.0022599299	-0.0077894044	-0.0140094499	-0.0547473846	-0.041682082	-0.0449134411	0.0086721766	0.0541365157	0.0821969393	0.0187102619	-0.0258234241	0.069186155	0.0750590203	-0.0885599781	0.007791722	-0.0479963681	0.005112684	0.1497430857	-0.1027056296	-0.0474266321	-0.0015680316	0.0620437279	-0.0499386707	-0.0539465907	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0037685665572979	-0.0036923026766117	1.4202093896784147e-05	1.363309905571466e-05	0.030427785490886	-0.0029361345830238	8.62088628962891e-06	0.0009258501298793	-0.0431796587397386	0.0177092026057508	0.0018644829288802	0.0003136158569315	-0.0005139953868564	-0.0002820053227325	7.952700204946151e-08	2.641912577096604e-07	-0.0001140213898598	0.0001259883730105	1.3000877345560502e-08	1.5873070133832888e-08	8.297072611053677e-05	-1.4763714613363376e-09	6.8841413913097085e-09	2.1796726918483937e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.6500740115994	3.6405018347882105	13.253253609096328	823828.6568532619	1118.2772198147245	-4.013775973849988	16.11039756825542	1250543.9403565496	864.2791202153	2.0005303783950694	4.00212179488152	746978.397640133	917.8807999527849	785.393236532611	1.025613	22.446289	0.1201316473052781	0.0683067058484089	0.0733909197	-0.0034916138	-0.0472038927	0.0275107651	-0.0178727009	-0.120021384	0.108029431	-0.0097573468	-0.0564507233	0.0219452723	-0.1261462039	0.031243626	0.0047769921	0.0694748175	-0.019023098	0.0131569909	-0.0112046677	0.0706112136	-0.132118361	0.0336489072	0.0460351307	-0.0105506196	-0.001924825	0.0066375086	-0.0740905339	0.0033618838	-0.0254523392	0.0667415685	0.1218915854	0.0464404136	-0.0489289009	-0.0844407901	0.0368427084	-0.0005377415	0.0038790046	0.0381300219	-0.0009288171	-0.0496622338	-0.0542300961	-0.0152531295	0.0684291139	0.0520200097	-0.0296127622	-0.0021241867	-0.1298400267	-0.0636256935	0.0055079202	-0.0501476976	-0.1163275898	0.0462129693	-0.1144163477	-0.0700588908	0.0030984215	0.0086226038	-0.0193475755	-0.0635299789	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0099537418377053	0.0061851752804074	9.907697657168489e-05	3.825639324936276e-05	0.0114073102293446	-0.0190204752615414	0.0003617784791749	0.0001301267266685	-0.0827558939438048	-0.0395762352040661	0.0068485379824382	0.0015662783929275	0.0003690193082527	0.0008830146951091	7.797149517786169e-07	1.361752498633012e-07	-0.0001359473610544	-2.192597119460001e-05	1.8481684977655395e-08	4.807482128264291e-10	0.0002850252909921	0.0002020545648815	8.123941650513129e-08	4.082604718947785e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906.7846588203656	-0.8654151912337511	0.74894345321815	822258.4174719669	1120.1252332334166	1.8480134186920625	3.415153595665924	1254680.5381262158	865.3985775956484	1.119457380348308	1.2531848264162966	748914.6981045714	919.4177019915423	774.9943504470551	1.036058	22.674885	0.0732556438265373	0.0417820907673038	-0.02484222	-0.018824311	-0.0052267012	-0.0874273685	0.0589420323	0.1301005127	0.0328996574	0.0122070847	0.0116976813	0.0661920706	-0.0095477346	-0.0167903095	-0.0207962706	0.0013063392	0.0166547457	0.0398426686	-0.0072938268	0.0359722399	0.0707506163	-0.0686443821	-0.1163889865	-0.0463959476	0.0821402364	-0.0175479156	0.0063754664	0.0375279833	0.0155043821	0.016003963	0.0358629361	-0.0322793141	0.0356846717	0.0930144458	0.0095615232	-0.0072174171	-0.0099838853	0.0098512911	-0.0207971861	0.0004209889	-0.0888309908	-0.0003325312	0.0622171997	0.0704691886	-0.0862071902	-0.0161738978	0.0622680398	-0.0099197182	-0.0104087355	-0.0163450479	0.1403855186	0.1168195947	-0.0600263537	-0.0398280268	0.0242442502	-0.0274719612	0.0037507238	0.0143018226	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0032843068245398	-0.0066694350131654	1.0786671317718705e-05	4.4481363394837886e-05	0.0327037576895179	0.0212964474601733	0.0004535386744239	0.0010695357670147	-0.0690976499945463	0.0136582439492584	0.0047744852347688	0.0001865476277774	-0.0002509816470538	-0.0006200009553065	3.844011845809727e-07	6.299178715783823e-08	-0.0001360340620626	-8.670100820000038e-08	1.850526604125131e-08	7.51706482289653e-15	0.000272482599228	-1.2542691764099983e-05	7.424676688204688e-08	1.5731911668922158e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.7696488519416	2.9849900315759896	8.910165488608028	827680.8139721851	1126.871063317193	6.7458300837763545	45.5062235191821	1269838.393341621	866.2560327832944	0.8574551876459964	0.7352293988210309	750399.514333452	921.3772064300628	799.023977908974	1.049429	22.967535	0.0372264634079051	0.0207705692520438	0.0824797559	-0.0283208853	0.0551307601	-0.0145669606	0.0370656924	-0.0998618319	0.0208996456	-0.0219028608	1.33105e-05	-0.0085731305	0.0073088337	-0.0614484908	-0.0478851697	-0.0344020248	-0.0047082664	-0.0577660632	-0.0207772414	-0.0166181592	-0.0156031199	0.0361638277	-0.0510065349	0.0954225276	-0.1012012315	-0.0439467334	0.0139979408	-0.0033508517	-0.0399051689	0.0043718565	-0.0450393722	-0.0064727329	-0.0107398758	-0.04179236	0.0407034208	-0.0076837715	0.005117245	0.0583337803	-0.0007207678	-0.0001049452	-0.0798809018	-0.0361790432	-0.0041736546	0.0669159028	-0.0569654941	0.0470116816	-0.0526296961	-0.0223709371	-0.0180008144	-0.0526536975	-0.0688378626	-0.0383554098	-0.0489920505	-0.0673018421	0.0631681006	0.0075102757	-0.0066894438	0.0355000272	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-1.2079016016741662e-05	-0.0032963858405565	1.459026279327016e-10	1.0866159609821656e-05	0.0445012562477273	0.0117974985582093	0.0001391809722309	0.0019803618076258	-0.0717049246065855	-0.0026072746120391	0.0051415962128361	6.797880902584108e-06	-0.000251015641587	-3.3994533200020466e-08	1.1556282874872931e-15	6.300885232133325e-08	0.0001679765953828	0.0003040106574454	2.8216136596396904e-08	9.242247984038434e-08	0.0001860211632646	-8.646143596340001e-05	3.4603873182314974e-08	7.475579908853121e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906.7921809795364	-2.9774678724052137	8.86531493120523	822272.0594856243	1121.0517436274777	-5.8193196897152575	33.86448165110768	1256757.011890208	864.6687685387157	-1.587264244578705	2.5194077821180074	747652.079286259	919.2550086035744	779.0053253310883	1.126404	24.652185	0.0429111673285892	0.0223697324372841	-0.0396526615	0.0504763238	0.049538883	0.0468114686	0.0943083914	0.1504317921	-0.025021713	0.0092015846	0.0573096093	0.0381712323	0.1259179036	-0.0547478284	-0.0103945586	0.0061159828	0.0219347696	-0.0083917853	-0.0199728587	-0.0313938253	0.020128317	-0.1153424658	-0.0682330533	0.0122959609	0.0988277864	-0.0124766012	0.0060806974	0.0142087369	0.0219165516	-0.070762443	-0.0356469789	-0.0107763727	0.062356181	0.0464302225	0.0040572413	0.003685476	-0.0088594986	-0.0251368103	-0.0304872717	-0.0024202152	-0.0775950512	0.0533372568	0.0951238297	0.0657187297	-0.0646279867	-0.0709199541	0.0587394662	-0.024137418	0.0056609967	-0.0410914229	0.1314901894	0.0983824409	-0.0520033407	-0.0253931204	0.0580165285	0.075806549	0.0565899623	0.0677079989	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0060851111923483	-0.0060730321763315	3.702857822324255e-05	3.6881719814758425e-05	0.0331392339265903	-0.0113620223211369	0.000129095551226	0.0010982088252412	-0.0638784615631848	0.0078264630434006	0.0040804578516792	6.125352376971681e-05	-0.000250982685076	3.295651099997866e-08	1.0861316172917144e-15	6.29923082079586e-08	-0.0001660256923567	-0.0003340022877395	2.7564530522521597e-08	1.1155752821521976e-07	0.0002049789147685	1.895775150389999e-05	4.201635549967198e-08	3.5939634208362237e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.6622949377066	0.8701139581702364	0.7570983002026759	823850.8416515844	1134.6800027917932	13.628259164315525	185.72944784975004	1287498.7087355838	865.061549391702	0.3927808529863341	0.1542767984726722	748331.484235972	921.4017168474628	795.7378897752591	1.108473	24.259745	0.0441814881470346	0.0244637011503941	0.0495479342	-0.0346081924	0.0599632878	-0.0730404474	0.0321912023	-0.0714119704	-0.2142461051	-0.0315681513	0.0304671621	-0.003381948	0.0644624747	-0.035773256	-0.0308674525	-0.0350518277	-0.0138690316	-0.0598842862	0.0059658237	-0.0054206764	0.0105053344	-0.0868100677	-0.0243122849	0.133658661	-0.1044499	-0.0319339466	0.012460338	-0.0098431568	-0.0211416837	-0.0152589283	-0.0665583105	-0.0097604835	0.0936274315	0.0237724598	0.0474971672	-0.005734357	0.0067215622	0.0554593754	0.0234045372	-0.0051300443	-0.0729498036	-0.0370921852	0.0403749543	0.0491574813	-0.0434448524	0.128366679	0.0758367591	-0.0988189418	-0.0217554502	-0.0668565297	-0.0317892817	0.0470146468	0.0216339503	-0.036930862	0.0813675269	0.0984783237	0.0239752309	-0.0893080107	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0027814947379454	0.0033036164544029	7.736712977217948e-06	1.091388167780159e-05	0.0102778323008294	-0.0228614016257609	0.0005226436842943	0.0001056338368039	-0.0617128003989293	0.0021656611642555	0.003808469733078	4.6900882783645065e-06	-0.0001199958091437	0.0001309868759323	1.7157561666503756e-08	1.4398994212051276e-08	-3.101558940499238e-05	0.0001350101029517	9.619667861390755e-10	1.822772789903069e-08	0.0002559981139368	5.101919916830001e-05	6.553503433919883e-08	2.602958683774664e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.3668948438352	-4.295400093871422	18.450461966430616	816071.7466997928	1126.5443313033493	-8.135671488443904	66.18915056787905	1269102.1303917104	863.9742849189545	-1.0872644727475065	1.1821440336989129	746451.5650012187	919.2414223610816	784.575817425665	1.263968	27.662867	0.0745611652615752	0.0395255027589873	-0.0240100478	0.0976117585	-0.0727184433	0.0993639665	-0.0038805593	-0.0528340915	-0.0231148592	0.0161437831	0.0186478349	0.0615246551	0.0230080551	0.0115075265	8.5237e-06	0.0343559838	0.0116965718	0.0043828539	-0.0525950082	0.0269746086	-0.026899554	0.0020363756	0.1087463137	0.0476963077	-0.0346297014	-0.0006647057	-0.0049937808	0.0092725284	0.0138351031	-0.0755663045	0.0322325591	0.0175910971	-0.0012599313	-0.0317675597	-7.92077e-05	0.0127536836	-0.0009180565	-0.066894671	-0.0130631864	0.0052189579	-0.071395223	0.0516008446	0.1170842552	0.0468196088	-0.0067054264	-0.1474156683	0.0077181836	-0.0995654001	-0.0369298372	-0.0684315996	0.029459375	-4.38488e-05	-0.1706862955	-0.1301813928	-0.0144469387	0.0872121339	0.0967467185	0.1009190375	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.020168680620813	0.0229501753587584	0.0004067756779843	0.0005267105489977	0.0386483687947389	0.0283705364939095	0.0008048873409522	0.0014936964104941	-0.0608956786799623	0.0008171217189669	0.0037082836818932	6.676879036075753e-07	-0.0003139640384343	-0.0001939682292905	3.762367397413076e-08	9.85734174299746e-08	-0.0002325487114887	-0.0002015331220837	5.4078903215054634e-08	4.06155992968066e-08	0.0003089633963613	5.29652824245e-05	9.545838029110977e-08	2.805321142307048e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.771451177353	4.404556333517803	19.400116495131797	824049.0075726374	1130.8090081108942	4.264676807544902	18.187468272811376	1278729.0128247445	867.4039071626752	3.4296222437207007	11.762308734623812	752389.5381610749	922.8351084666208	776.3270657156755	1.574258	34.453804	0.5387586317976382	0.2728082170109405	0.0139644865	-0.0359872627	-0.0728733088	-0.1500784004	-0.0665177486	0.1260992024	0.0865087392	-0.049713777	-0.0385024236	0.0269590427	-0.0361239991	-0.0036519808	-0.0794608475	-0.0634242863	-0.1945246853	-0.0380531662	0.0403478601	-0.0416798169	-0.0563159369	0.0357934767	-0.0837152386	-0.3192253933	-0.0510073412	-0.0834799537	0.0362155847	-0.033819485	-0.0597263566	-0.0004641139	-0.0404428627	-0.0981746181	0.1407291563	-0.1078473779	0.0303287582	0.0274652942	-0.0038361729	0.0348627609	0.1994241238	-0.1410424656	0.0659420085	-0.1189026411	-0.2170683026	-0.1811425656	0.0658164814	-0.1695479753	0.1488426819	0.0101248514	0.2168831716	0.0508358684	0.0887612494	-0.2265537927	-0.4051185523	-0.003238805	-0.2870159749	-0.0988088958	0.2820563491	0.1415366932	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0404795032068108	-0.0606481838276238	0.0016385901798702	0.0036782022015892	0.1135990818790873	0.0749507130843483	0.0056176093918523	0.0129047514037715	-0.1896474096625482	-0.1287517309825859	0.0359661399917143	0.0165770082310121	0.0028566485968769	0.0031706126353112	1.0052784483195031e-05	8.160441206038763e-06	0.0015972515632791	0.0018298002747678	2.551212556397529e-06	3.348169045540316e-06	-0.0001787837716213	-0.0004877471679826	3.196363699513715e-08	2.3789729987504666e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.43702134159	5.66557016423701	32.098685285892586	834367.1919573963	1136.3116257279007	5.502617617006536	30.278800638990685	1291204.1107643847	868.2831228095795	0.8792156469042993	0.7730201537613456	753915.5813559553	923.4883512846344	816.2822582998675	1.603063	35.084209	0.3579491835105728	0.2371987442300525	0.0135338067	-0.0070426955	0.1475559052	0.0212278541	-0.0504795504	0.0284867102	0.0725029509	-0.0255534443	0.0619202233	-0.0152475282	0.097789477	-0.025089533	-0.0760151946	0.0302483706	0.0171395021	0.0887275469	0.0257017024	-0.099678572	0.0864181909	0.1659024184	-0.0259417246	-0.0206472035	0.0807174792	-0.0707053687	0.0116951676	0.0001073019	0.0640769479	-0.0555475321	-0.0542196724	-0.0867451553	-0.1637639932	-0.0386522373	0.0084506856	-0.0496432758	-0.0103182635	-0.0496443425	-0.038524594	-0.0193356698	0.0213781621	0.0768908602	-0.119052955	-0.0632181834	0.0432016602	-0.0753283966	-0.0622955519	0.1343249868	0.0192510279	-0.0180753723	-0.0266704416	-0.0944445857	0.1609369422	0.1145714842	-0.0005188249	-0.1407512282	0.0008524766	0.0516570547	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0397599307698044	0.0007195724370063	0.0015808520948196	5.177844920993266e-07	0.1360127215348399	0.0224136396557526	0.0005023712426179	0.0184994604193139	-0.0128092616902293	0.1768381479723189	0.0001640771850487	0.0312717305782797	0.0004292465763443	-0.0024274020205326	5.89228056928575e-06	1.8425262330330297e-07	0.0014050793357864	-0.0001921722274927	1.974247939853951e-06	3.693016501950605e-08	0.0003611984492633	0.0005399822208845	1.304643197502127e-07	2.915807988714649e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.1388805291162	-5.298140812473775	28.07029606880028	824716.2263286765	1141.3533563119397	5.041730584038987	25.419047282034107	1302687.4839645296	865.960214090793	-2.3229087187864934	5.395904915814309	749887.092388172	924.6219050410274	803.3307593608331	1.18951	26.03331	0.1643818415954218	0.0860884103830004	0.0122674237	0.0645764466	0.098271027	0.0658975558	-0.0530371453	0.140166144	-0.1596627678	-0.0539246292	0.0272711173	-0.0342841206	0.1419628019	-0.0394575394	-0.0537949927	-0.0261627329	0.0106614049	-0.0542955718	0.0550290656	-0.05100787	0.1205883047	0.0378366371	-0.0805156703	-0.0164314745	0.153725509	-0.0647447793	0.0203687546	-0.0483491866	0.030166274	-0.0594562234	-0.1559018362	-0.0173282475	0.0167232861	0.0921316944	0.0593631893	-0.0603167317	0.0102440317	-0.052254597	-0.1118396878	-0.0446160778	0.033196549	-0.0037157398	-0.0029405953	-0.0596254864	0.0556278422	-0.0616233397	0.0640171299	0.0305297439	0.0147422493	0.0655264434	0.0228519065	0.0497310341	0.1056535341	0.0985360615	0.0360944321	-0.0065400462	0.0752796075	-0.0646057891	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0399329094670974	-0.0001729786972929	0.0015946372585073	2.992162971718276e-08	0.0873200960379136	-0.0486926254969262	0.0023709717777839	0.0076247991720704	0.0327401507576183	0.0455494124478476	0.0010719174716315	0.0020747489743441	-7.816350000389817e-05	-0.0005074100763481	2.574649855796843e-07	6.109532732859389e-09	0.0006529800608807	-0.0007520992749057	4.263829599077626e-07	5.656533193136798e-07	0.0005010255970765	0.0001398271478132	2.5102664892586335e-07	1.9551631265574492e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.0119091910318	-4.126971338084445	17.031892425370515	817237.5319592144	1128.2224208125365	-13.130935499403222	172.42146708948775	1272885.8308241002	861.9348448566187	-4.025369234174264	16.203597471436698	742931.6767780033	917.5787114873664	787.8828681466108	1.197117	26.199785	0.0425276190361752	0.0231560884063521	0.0164387074	-0.0225708743	-0.0666829887	-0.0513275255	-0.0824362029	-0.0464444188	-0.1141867372	0.0034108899	-0.0260656072	0.0376501393	-0.0905037712	0.0112171631	0.0244047532	0.0044965553	0.0588639363	0.0198442762	0.017023184	0.0297709766	0.1178681017	0.0428777132	0.0937956057	0.0513905477	-0.0580384889	0.0153309833	0.0114779631	0.0064369021	0.0450985882	-0.0148264679	-0.00415066	0.0276731022	-0.0095277455	0.1137418947	0.0090464907	-0.0677846681	-0.0083129352	-0.0925147186	-0.0425462072	0.0349948395	0.0246075376	0.0437854382	-0.0643186395	-0.0653161964	0.0646928043	0.1304048311	0.0848286624	-0.0117637116	-0.1649912607	0.0820041326	-0.036600944	-0.0487153933	0.1188255817	-0.00337957	-0.0790232704	-0.0071571882	-0.0131066805	-0.0200481433	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0302309720895976	0.0097019373774998	0.000913911673482	9.412758887692768e-05	0.0911827338834712	0.0038626378455575	1.4919971125933843e-05	0.0083142909584639	0.040721530822573	0.0079813800649547	0.0016582430725337	6.370242774125636e-05	-9.080318177566176e-05	-1.2639681771763595e-05	1.5976155529145287e-10	8.245217820583872e-09	0.0007229627938742	6.99827329935e-05	5.226752013263889e-07	4.897582917239513e-09	0.0008380364572745	0.0003370108601979	7.023051037211948e-07	1.1357631989139589e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.4451324183937	4.43322322736185	19.653468183620618	825272.5586146727	1121.0407981024848	-7.18162271005167	51.57570474952989	1256732.471010256	864.526948903877	2.592104047258317	6.719003391812948	747406.8453810469	919.3862662467154	777.6926369529998	1.157581	25.334513	0.0590791886692004	0.0337399260751867	0.0977002002	0.0008396628	-0.1006695086	0.1433474483	0.0003024367	-0.0480833242	-0.0200649745	-0.0416657365	-0.0206364748	0.0521478205	-0.111197448	0.0230223007	-0.0251533587	0.0572473101	0.0306641435	0.0003634187	-0.0045068053	0.1282589149	-0.097505016	0.1056923328	0.1448961576	0.0029471476	-0.009268204	-0.0277627772	-0.0555266733	0.0188033495	-0.0104864565	0.0869035018	0.122357653	0.0802694123	-0.0564611429	-0.0535298974	0.0726736348	-0.052675024	0.0140298985	0.0129258229	-0.0607733434	0.0093124744	-0.0017041886	-0.0351732473	-0.0217275543	-0.0656671365	0.1089932705	-0.0506130595	-0.0748831809	0.0616542707	-0.0712600989	0.0933024514	0.0057686039	-0.1059477881	0.0504251266	-0.0929695296	0.0466553327	-0.0256137924	0.0089729303	0.0417475872	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0300126795635975	0.000218292526	0.0009007609345871	4.7651626907504134e-08	0.1109695023831278	0.0197867684996566	0.000391516207659	0.012314230459159	0.0125470306891912	-0.0281745001333818	0.0001574279791155	0.0007938024577659	-0.0002667874650277	-0.000175984283252	3.0970467951733617e-08	7.117555149590625e-08	0.0007228940907912	-6.870308299990104e-08	5.225758665008358e-07	4.720113613691292e-15	0.0007960968934063	-4.193956386819992e-05	6.337702636911618e-07	1.7589270174548194e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
