global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
971.423545799562	-0.2711113037023551	0.0735013389951906	943663.7053337938	1171.1615122141854	-5.406989911537039	29.23553990346332	1371619.2876918176	908.8667497537904	2.7542514089811903	7.585900823874872	826038.768808019	958.975348563522	796.9897309749084	2.226543	40.607868	1.1831400805752184	0.5179571575226771	0.2899749114	-0.009304905	-0.1497094183	-0.1332605812	-0.0756031996	-0.1332272103	-0.1559788981	0.0793588678	0.0217592965	-0.2640946704	-0.0010418585	0.0892260418	-0.0804227918	0.0448468624	-0.0842450278	-0.1057032252	-0.2141593213	0.1349565011	-0.1961877621	0.2395200864	0.0326955394	-0.2485663109	-0.1406114233	0.3279481954	-0.2611876867	0.0174135766	0.108155676	0.0020948584	0.0105242127	0.0931131455	-0.0795920376	0.035012823	0.0891464034	-0.0918506046	-0.279249033	0.149476142	-0.0329378947	-0.1605988667	-0.123739142	-0.1522192741	0.002946309	-0.1823578041	-0.0670929107	0.0890095249	-0.1612722975	-0.0632187875	0.0996651191	0.148205626	-0.0588484721	0.0114639157	0.027821007	-0.0669309906	0.168864167	-0.1980419015	0.0906971105	-0.0237038446	0.0191791912	0.1215256204	-0.3888919879	0.0106749112	0.543750037	-0.0540123206	-0.1168295243	0.037660661	-0.0718694503	0.0600676407	-0.0911194374	0.2031018312	0.2114583418	0.1238277064	0.1213924938	0.0486096249	0.0760147573	-0.1531010982	-0.1073943902	0.0543055006	0.0597640705	0.029338941	0.0276714823	-0.0050540771	-0.082689688	-0.0321712902	-0.1004438719	0.0241038491	0.2979696094	-0.0999905898	0.1357113868	-0.0129489714	0.2634649123	0.5914108654	-0.0699372733	0.3237620885	-0.0157784766	0.0713342331	0.1567230409	0.2009328919	-0.0738414803	0.0337594094	-0.2935828554	0.1937118014	-0.0987423957	-0.0872380913	-0.011815071	0.1204634758	0.0933075048	-0.0246299058	0.0359271885	0.0631441463	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0843097302956437	0.0627438009864108	0.0039367845622223	0.0071081306225241	0.3554404309735162	-0.2892797897329586	0.1263378999706389	0.0836827967479447	0.0993012075750385	-0.3297525540554389	0.0098607298258608	0.1087367469060851	0.0099340964410347	-0.0030129861866838	9.86862720997783e-05	9.078085761147988e-06	-0.0055601315165072	-0.0050419179536088	3.0915062480856655e-05	2.5420936650922757e-05	-0.001300918244495	0.0019723745757155	1.6923882788599529e-06	3.890261466928898e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
974.5176038836906	3.094058084128619	9.57319542796166	949684.5602792096	1175.9644780979925	4.802965883807019	23.06848128101414	1382892.453748284	913.9089607885328	5.042211034742422	25.42389211887825	835229.588609576	965.44550325178	810.759474328848	2.084084	38.009705	0.5116241617561905	0.2545376609886456	0.23070721	0.1342207248	0.1169169793	-0.0518426403	-0.2055991819	-0.2815609431	0.0580628089	0.1333010836	-0.0259874259	-0.1848528349	-0.1274421985	0.2872510434	-0.1005011139	-0.0920397875	0.2663731025	-0.1010350291	-0.0429615406	-0.161740666	-0.3264089758	-0.0910498216	-0.008219158	-0.0859917398	0.0558513104	0.0107544234	-0.1078042992	-0.1095715669	0.1214601696	-0.2383554503	0.1318060132	0.0539787805	-0.1404214387	-0.0599666838	0.1275503937	0.1079266673	0.1198695684	-0.1419939833	0.078270266	0.0274776883	-0.1669733469	0.0826545388	0.0411657268	-0.0739522614	0.0029444346	0.0144707885	-0.1159242239	0.019251445	0.0353802261	-0.2658895854	0.0074216597	-0.0418821437	0.0317158853	0.091724372	-0.0616829312	-0.2702007175	-0.2520360074	-0.0583292756	0.1087816869	-0.016869041	-0.0525580862	-0.0359051675	0.1017542612	0.0372513469	0.0406065619	0.0270071429	-0.0686075776	-0.2088215197	0.3273309113	0.1823974166	-0.1755554873	-0.018702683	-0.1384748061	0.1292931586	0.0739962077	-0.0972959779	0.0601628045	-0.0174722154	-0.2202137187	-0.027982477	-0.1260613241	-0.1627731354	-0.0140910076	-0.0984831782	0.041408516	0.1640651553	0.2918291814	0.1761548868	0.3952361822	0.0945544288	-0.0511592197	-0.0145294765	-0.2385672184	-0.1269957006	0.2355033551	0.3515564648	-0.2192580266	0.1408559805	0.1056603831	-0.1075045821	0.169608854	-0.0956596593	0.0115293725	-0.2330477047	0.113021199	-0.1777241063	-0.1343255705	0.0019732369	0.055018183	-0.065546105	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0039510175636507	-0.0882607478592944	0.0077899596126819	1.5610539788276314e-05	0.2733481260455335	-0.0820923049279827	0.0747191980126048	0.0067391465283888	-0.0608908945757349	-0.1601921021507734	0.0037077010422332	0.0256615095914838	0.010007307973447	7.321153241230012e-05	0.0001001462128754	5.359928478157271e-09	-0.0087299382907661	-0.0031698067742589	7.621182256058413e-05	1.0047674986137612e-05	-0.0009223564148034	0.0003785618296916	8.507413559289817e-07	1.43309058899452e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
972.6046714777914	-1.9129324058992552	3.6593103895395127	945959.8469804224	1169.4371885642026	-6.527289533789826	42.60550865792221	1367583.3379969464	912.5356053239208	-1.3733554646120183	1.8861052321796927	832721.2309838946	963.758630029378	806.4036700796094	1.660552	30.285286	0.2602228986250674	0.1607964523584659	0.2256010654	0.1991482346	0.0529413883	0.106987149	-0.1166196572	-0.0543018549	0.218056967	0.0523744135	-0.3201756381	-0.0002533771	0.0352986192	0.2640991101	-0.2494515481	-0.0965420948	-0.0848187822	0.139196237	0.0428875313	-0.2013332728	-0.2104686879	-0.01970335	0.0103801679	0.014967775	-0.0218305965	-0.0357672646	0.0853717155	-0.3184669755	0.1220078293	-0.1502893067	0.0539416918	-0.0037232041	0.0140625515	-0.1431590143	0.0191666401	0.0246779101	0.0344782985	0.0789555094	-0.1247459343	0.1220524059	0.1031214508	-0.1081580144	0.0911300415	-0.0121236949	0.0377332392	0.178136655	0.075072581	-0.1530399993	-0.0974202986	0.092740037	0.0714423579	-0.0639778934	0.0457476679	-0.0837593581	-0.0955287479	-0.2796142138	-0.1391270544	-0.002865274	0.0424121359	0.0042455002	0.193718932	0.1764841614	-0.006773632	0.067579541	0.3044720043	0.0442990823	-0.1873057646	-0.3659994321	-0.0232346145	0.004228068	0.0465079743	0.0383110092	-0.0034681323	-0.0390346108	-0.0172670874	0.0252960159	0.0197326304	0.1016241195	0.1793862136	0.0982705662	0.0148535601	0.1128449801	0.0117063545	0.0657320057	-0.057545963	-0.225771765	0.2721100506	0.1229971809	0.1445301393	-0.032919467	-0.0484464492	0.1398897196	0.0418035253	-0.2765405372	-0.0053889577	-0.2071798369	-0.3157089492	-0.2730514969	-0.018770161	-0.028627243	-0.2713534643	-0.1237490536	0.2759480028	0.1897352321	-0.0976334391	-0.0435289412	0.2037531578	0.1713697948	-0.1922342765	-0.118376956	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0154469659349416	-0.0114959483712909	0.0001321568289553	0.0002386087565952	0.2566495875004619	-0.0166985385450715	0.0658690107641572	0.0002788411895412	-0.0856659386049898	-0.0247750440292549	0.0073386530370738	0.0006138028066515	0.0109241699492933	0.0009168619758462	0.000119337489081	8.4063588275278e-07	-0.0058340613650147	0.0028958769257514	3.403627201075718e-05	8.386103169099382e-06	-0.0012546848667947	-0.0003323284519913	1.5742341149636342e-06	1.1044220000293385e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
972.0130550727428	-0.5916164050486259	0.3500099707226597	944809.3792318468	1184.8831903366815	15.446001772478894	238.57897075542112	1403948.1747424328	910.1270722987288	-2.408533025192014	5.801031333440595	828331.2877310554	962.4329596813396	802.675258505556	1.534112	27.979254	0.4558542214248839	0.219124391726501	0.1284237822	0.0658628948	-0.013537639	0.0867202053	-0.0278841269	0.0246052022	0.0058254097	-0.1017772416	-0.1503700927	0.0328683242	-0.0615124973	0.1458135502	-0.0631334919	0.0188699886	-0.0028691545	-0.0211896729	0.1090331914	-0.0436702335	-0.1246067133	0.0790693483	0.0543186713	-0.0562626232	0.0699544875	-0.093113818	0.1431610826	-0.0270140157	0.0691693109	-0.0255014803	-0.0615811447	-0.0211838939	-0.0283655671	-0.0787596696	0.2252509946	-0.1179370145	-0.0488182013	-0.0630872439	0.0788594236	-0.0404127077	0.2166145281	0.0223903691	-0.012600921	0.009945763	-0.0580560899	-0.0188289217	0.1006323398	0.0751467802	0.0186428722	-0.0619937559	-0.041924593	-0.003484342	-0.1130910531	0.0647185494	0.0233033058	-0.13287895	-0.0244385691	0.1487441326	0.1178454251	0.0239302897	0.1531362045	0.081651829	-0.0769534689	-0.0057066867	-0.0535223585	-0.0748998383	0.1663177094	-0.2028709892	-0.0703417667	0.0574477201	-0.0312144103	-0.1576790216	0.0366144326	-0.0499843926	0.0077502376	-0.0958542838	-0.1689120173	-0.0152097026	0.0527639446	-0.0039275395	0.1931604308	0.0319370872	-0.021173885	0.0054730148	-0.0569902769	-0.0341459036	0.1158971582	0.1639976678	-0.1020266388	0.002899868	-0.0782855707	0.0430093137	-0.0847374186	-0.0256451062	0.0747956757	-0.1468990622	0.174908198	-0.1984115483	0.0339971004	-0.1560099299	-0.0212103766	-0.070672905	0.0466422592	-0.1927996387	-0.1528576741	0.159947754	-0.2215266985	0.2087783212	-0.1395108971	0.1227721078	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0044984134000571	0.0199453793349987	0.0003978181568169	2.023572311781328e-05	0.1545267136083907	-0.1021228738920712	0.0238785052186096	0.0104290813719758	-0.1020507972200874	-0.0163848586150976	0.0104143652132554	0.0002684635918367	0.0082225285459273	-0.0027016414033659	6.760997568858931e-05	7.298866272381409e-06	-0.0033872899094411	0.0024467714555735	1.1473732930601496e-05	5.986690555809751e-06	-5.5075534079972e-05	0.0011996093327147	3.0333144541941563e-09	1.4390625511362752e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
973.6641619125112	1.6511068397684312	2.726153796330096	948021.9001927928	1180.5116106529376	-4.371579683743903	19.11070893132244	1393607.662886393	908.5517802610236	-1.5752920377051396	2.481545004057211	825466.3374154754	958.7422489073218	789.0496889915692	1.387668	25.308409	0.2994564047170279	0.1683378885505279	0.0540193843	-0.0946858268	0.0143691785	-0.0032382396	-0.1137771993	-0.0887218412	-0.0958516847	0.123545224	-0.0981925619	0.0184850346	-0.0816411542	0.0722566624	-0.0177438234	-0.1035220262	0.0399746352	-0.1902179514	-0.0282440455	0.1225079966	-0.0573195723	0.0400663241	0.0335182042	0.0069594565	0.2653986507	0.014685747	0.084893032	0.1409055016	-0.2162581859	-0.0877720153	-0.1058470444	0.0857504546	0.0823899432	-0.1156738262	-0.0090463408	-0.0622687823	-0.2007367762	0.002111108	-0.0348753878	-0.0242727781	-0.0728993974	0.1274360223	-0.020373478	0.1065667191	0.1298012555	-0.1060331225	-0.043416443	-0.0372547147	0.0864692342	0.0929532251	0.1477273407	0.0547813178	0.0547060934	0.0129071077	0.1434829777	0.0285589391	-0.0675669825	0.0976745428	0.1956842375	0.2322844795	0.2069305873	-0.0011911379	0.0013532087	-0.0279099327	-0.1912691424	-0.0367814701	-0.0265545242	0.1283837951	0.0176262764	0.0403668563	0.0771315229	0.0581833042	0.0717048357	-0.0918459123	-0.0184577036	0.0670727943	-0.0548684226	0.0802891696	-0.2639698512	0.0707603487	0.0693163624	0.1026878337	0.0225937929	0.132095563	0.2463065803	-0.1761538137	0.0036921945	0.094422151	-0.1088245532	0.0210427923	-0.0738121673	0.0397260224	-0.0052155992	0.1484299526	0.0045803804	-0.0939994772	0.1376694793	-0.2329740314	-0.1008531947	-0.141439836	0.1428712383	0.083474409	0.0091210017	0.1000275106	-0.027760302	0.0087989168	-0.0049804289	0.0093651522	-0.0643074762	0.0150622835	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0022986722133993	-0.0021997411866578	4.838861288278667e-06	5.283893944654036e-06	0.1409110401458662	-0.0136156734625245	0.0198559212349899	0.000185386563838	-0.0570005158966182	0.0450502813234692	0.0032490588124806	0.0020295278473237	0.0057960552113181	-0.0024264733346092	3.3594256012647704e-05	5.88777284356949e-06	-0.0015917664188025	0.0017955234906386	2.5337203320273355e-06	3.2239046054350232e-06	-0.0006048928837197	-0.0005498173496397	3.658954007747345e-07	3.022991179648549e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
971.0074346345244	-2.656727277986761	7.058199829598943	942855.4381155204	1180.959010756496	0.447400103558266	0.2001668526639471	1394664.1850869614	909.2176961607852	0.6659158997615577	0.443443985555245	826676.8190119258	962.5691258161928	795.1557541773869	1.334567	24.339943	0.0862263780535281	0.0448623445897176	0.0220944333	0.0262433673	0.2012631044	-0.028887606	-0.0286939177	-0.0295413897	0.1351759527	0.0830914123	-0.0331072911	-0.0663010223	0.0455780567	-0.0254990487	0.1074735169	-0.0121294792	0.1561243796	0.0212654865	-0.0768333018	-0.0545841942	-0.0139422555	0.0556937793	-0.0520047982	0.0161311714	0.1194781329	-0.1480393072	-0.0207840518	0.3201875798	0.0055731165	-0.049567538	0.0431281356	0.1476755406	0.0131057245	-0.1485634375	0.0621299167	0.0537594588	-0.1822142705	-0.0945990448	-0.0080343149	0.0155475768	0.1183019226	-0.1300478094	0.0225991826	-0.0163663286	0.0541752404	0.0081108354	0.0904440381	-0.1715865623	0.0033014587	-0.1288064286	-0.1083079439	-0.0388894648	0.2079128748	0.0596758835	-0.0280988036	-0.0306406601	-0.0090550658	-0.0287536356	0.0601362452	0.1037408575	0.1716090733	-0.0532676667	0.0237327024	-0.0115952564	-0.2841040878	0.1394154301	-0.148055368	-0.0539784487	-0.161346727	-0.0858296703	-0.037421945	0.0091212333	0.04677742	0.0927504066	0.0991599263	-0.0667186112	0.017359268	0.0029231736	-0.0653359211	-0.1018587508	0.1132097205	0.0571261018	-0.0428553199	-0.1615154802	0.0714264903	0.2706775172	0.027796869	0.1125012763	-0.0300430366	0.0784579235	-0.0748861457	-0.136137042	-0.0963432387	0.0650104783	0.0730677057	-0.0523148644	0.0069959419	-0.1449901489	-0.1835132012	0.1118218132	0.0088348868	0.1078305159	-0.229542615	-0.0700380738	0.0507093334	0.0616418538	-0.0084099235	0.13748165	0.0774380639	0.0667132298	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0217624566123362	-0.0240611288257355	0.0005789379203686	0.0004736045178038	0.1525330278238357	0.0116219876779695	0.023266324577107	0.0001350705975868	-0.0573483506195913	-0.0003478347229731	0.0032888333187875	1.209889945057755e-07	0.0057170102189738	-7.904499234429995e-05	3.2684205843850856e-05	6.248110814710438e-09	-0.0021742298250704	-0.0005824634062679	4.727275332225664e-06	3.392636196412051e-07	-0.0009472930216445	-0.0003424001379248	8.973640688563671e-07	1.1723785445092209e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
972.0370621187514	1.0296274842269213	1.060132756275459	944856.0501324532	1184.2390396062272	3.280028849731252	10.75858925506932	1402422.1029274792	911.3090794450146	2.091383284229437	4.373884041554305	830484.23827892	963.9498653707906	791.3166558282616	1.163514	21.220263	0.0642208793360053	0.0327694269619066	-0.0104849396	0.131122966	0.0194249784	0.0955591799	-0.0596561344	0.0407883853	0.1005512144	-0.034141873	-0.0533340811	0.0330507658	-0.068821244	0.0099529817	-0.0104280081	0.0700511462	0.0211955625	-0.0473959381	0.0398547818	-0.1271215976	-0.0480866967	-0.0111267994	-0.0041507169	0.0627002574	-0.0343972647	-0.085831342	0.091175376	-0.0304292446	-0.121736191	-0.1348110496	-0.0402843463	0.1788427907	-0.0331978105	0.1323081893	-0.0803119282	-0.0078289108	-0.0415974875	0.0717525426	-0.1865290514	-0.0559166636	0.0496730904	0.1360740697	0.04529572	-0.0457138517	0.0291007827	-0.0006960912	0.0441227353	0.1757995227	-0.0877638386	0.0184896247	0.1089914485	-0.0042176379	-0.1382883749	-0.0529777046	-0.0760606197	-0.0735482748	-0.037075259	0.0511095202	-0.0192749302	-0.0238934835	0.1586366053	0.1111426515	-0.0794024569	0.0095283487	-0.0868199023	-0.0908136331	0.00224587	-0.0049184402	0.0049809282	0.0423652949	0.1488452862	0.1304905012	-0.1141912767	0.0464427649	-0.0681846169	-0.0229419636	0.051481552	-0.206124903	-0.047881088	-0.0465527297	-0.0843112463	-0.0918232309	0.1465862765	0.0282906659	0.0352024052	-0.0257545852	0.0128124294	0.1070937081	-0.013481622	0.0633695244	0.0202970662	-0.0368304519	-0.038205526	-0.0590527256	-0.0034255313	-0.2202452523	0.0012199405	0.0192581716	-0.0390247492	-0.0646763862	0.1029597695	0.0507891198	-0.1939158942	0.1552991254	0.0433060787	0.1566948108	-0.006109839	-0.0832395382	-0.0095456592	-0.0222243436	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0274337716794974	-0.0056713150671612	3.2163814591009646e-05	0.0007526118285627	0.1258178839541273	-0.0267151438697084	0.0158301399226942	0.0007136989119792	-0.0474292104013756	0.0099191402182157	0.0022495299992979	9.838934266862424e-05	0.0060209590494929	0.000303948830519	3.625194787567044e-05	9.238489157392843e-08	-0.0023058627171264	-0.0001316328920559	5.3170028702335445e-06	1.7327218271026502e-08	-0.0009445691406012	2.7238810432999964e-06	8.922108613760895e-07	7.419527938049078e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
972.9150334937896	0.8779713750382143	0.7708337353864928	946563.6623982216	1184.699651920752	0.4606123145249512	0.2121637042920325	1403513.2652611511	910.9213342181708	-0.3877452268437764	0.1503463609401316	829777.6771338125	963.151364091759	785.6706545225967	1.030757	18.79904	0.1501021483031643	0.0965335237431384	-0.0055062265	0.0484862943	-0.0315884851	0.1280444022	0.0481494741	-0.0572724323	-0.0137244462	-0.1191061527	-0.0071460309	0.0701479421	0.0084387018	0.1117526158	0.0058564329	-0.0943440249	-0.0133279113	0.0148358732	0.1148169555	-0.0398564782	-0.0161861607	-0.0076959917	0.06302993	0.0647486416	-0.0753541741	-0.1081419576	-0.0196363837	0.0609786139	0.0861602974	0.0363896597	-0.1378005932	0.0232006652	0.0478820953	0.1661836891	-0.0175200056	-0.0425034063	0.0260770215	-0.0718554224	0.0538366252	-0.0111831055	0.1139962258	0.1709450231	-0.0329461389	0.0440990835	0.0970033397	0.0302070683	0.0938305868	-0.2502055937	-0.0565141137	0.2394472615	-0.0767970966	0.0523363598	-0.152522909	-0.0900222494	-0.0049985854	-0.0194602623	-0.0412466451	0.1021956061	0.0002766149	-0.0529106348	0.1313689107	-0.0006785237	-0.0830571121	0.0636223361	0.0237781966	0.1544963956	0.0961052696	0.0808470184	-0.114675202	0.0504249193	0.0697346444	-0.0827408158	-0.0530425883	-0.0205841712	-0.0429619909	0.0167553505	0.0463218361	0.020567463	0.005502941	-0.1855279717	-0.0254495721	0.1189649332	-0.1774302647	0.0506269199	-0.015396188	-0.0450673081	-0.0201654093	0.0628116239	-0.0113118947	0.0958413101	0.0002397458	-0.0474855762	-0.0123207793	-0.0519484975	0.005132549	-0.083440277	0.1424345145	-0.0675751698	-0.011469761	0.1420514495	0.0106429325	0.1478686907	-0.1417890431	-0.0550283421	0.0329211875	0.0246989756	0.0161417582	-0.0199385901	0.0460038794	-0.086752726	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0180588540918762	0.0093749175876211	8.788907977468927e-05	0.0003261222111116	0.1571995556828653	0.031381671728738	0.0247117003068902	0.0009848093204902	-0.0363619000239054	0.0110673103774701	0.0013221877733484	0.0001224853589912	0.004330221872904	-0.0016907371765888	1.875082146857623e-05	2.8585922002998024e-06	-0.0022760277194882	2.98349976382002e-05	5.180302179878656e-06	8.901270840714113e-10	-0.0006995763426416	0.0002449927979595	4.894070591837974e-07	6.002147105207337e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
972.7100685729076	-0.2049649208819346	0.0420106187921377	946164.8775031108	1186.6837468968206	1.9840949760684907	3.936632874060225	1408218.3151490774	910.9895327810514	0.068198562880525	0.0046510439789689	829901.9288366382	962.8870747094672	782.2186201016578	1.063047	19.387932	0.1485221593503188	0.0774339600300754	0.0002356293	0.0107737538	-0.0168491161	-0.0639998538	-0.0091571658	-0.1514278184	-0.0816318954	-0.0871947539	0.0680337094	0.0168271796	-0.012057199	0.0063975888	0.0339893165	-0.0953915304	0.1035896124	-0.0180881868	-0.0031296793	-0.0344440474	-0.0414974195	-0.0484013263	0.0519849131	-0.0035285544	0.0891584778	-0.0195402656	-0.0998803813	-0.0232395286	-0.2284427755	-0.0017804214	-0.0661878886	-0.071627961	-0.1672356918	0.0918537449	0.0550269442	0.0445180325	-0.028396675	-0.0429208706	0.0245092582	0.0006708461	0.0358190674	-0.048927847	0.0672331571	-0.0696774493	0.1394540251	0.0758320285	0.0231496485	-0.032124027	-0.0834718892	-0.0322343335	0.0274395427	0.1033216847	-0.2644534554	0.0312218748	0.0272353844	0.005241987	-0.0834903469	0.0615199576	0.021331844	-0.0047547103	0.0924700484	-0.0384441623	0.0273461346	0.0513546199	-0.0572534084	-0.2011832047	-0.0180182974	0.1150628611	0.0128904673	-0.0764875543	0.0104966295	-0.0576177527	-0.0266609102	0.0606896588	0.0632685884	-0.1326453777	0.0925736448	-0.0120330751	0.0148887898	-0.1786617366	0.0104582719	-0.0220126813	0.0154663024	0.0469688562	-0.1847307933	-0.1061654569	-0.00506399	0.0775931914	0.0264201572	0.0590559862	0.0248275527	-0.0242561614	0.0110013241	0.0837739912	-0.1296125619	0.0495243351	0.0292433165	0.0017669687	0.0581169123	-0.1202136092	0.0778329926	0.1893021068	-0.128408321	0.1830385662	-0.0170835608	-0.043724278	-0.0695730331	-0.0402242408	-0.1094252764	-0.0388118052	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.011733893886813	0.0297927479786892	0.0008876078321216	0.0001376842657469	0.1018889015889072	-0.0553106540939581	0.010381348266994	0.0030592684563014	-0.0199489541062689	0.0164129459176365	0.000397960769934	0.0002693847936952	0.0052242512381136	0.0008940293652095	2.7292800998931485e-05	7.992885058570799e-07	-0.0022318403962016	4.4187323286599967e-05	4.981111554117314e-06	1.9525195392345e-09	-0.0006976768039371	1.8995387045000385e-06	4.867529227518866e-07	3.6082472898936843e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
971.677632908788	-1.032435664119589	1.065923400546057	944157.4222952254	1183.3819003262363	-3.3018465705843028	10.90219077567932	1400392.7220197343	911.2381458347128	0.2486130536614155	0.0618084504508538	830354.9584242853	964.6233450303848	781.5755241439188	1.100023	20.062319	0.1797164004567369	0.093283948399775	0.0218058083	0.0736551694	0.0383656623	-0.0937397334	-0.0716089199	-0.0210318686	0.0436882378	0.0542694993	0.0609731192	-0.0511107222	-0.0633254149	0.0280654037	0.1413828403	-0.1313721778	0.0593936231	-0.0486579778	-0.0850844258	-0.0723538795	-0.0201375936	-0.0693292416	-0.0655740777	-0.1032259057	0.1442911006	-0.0449008722	0.0075788559	0.0832670406	0.023585125	0.0474805048	0.0251709689	-0.0145901568	0.0437388268	0.0942343876	-0.2248562434	0.1146212526	-0.1268470706	-0.0017928998	-0.042481883	-0.056249666	0.0006322191	0.0097615581	0.1285375265	0.0273794842	-0.1597098936	-0.0142907419	0.061970704	-0.019244654	0.0687237962	0.0776301338	0.0757177905	0.0459633342	0.1258754935	-0.1415636308	-0.0593219655	-0.0078917868	-0.0934251821	-0.0403755815	0.1087549127	0.0607182941	0.029158748	-0.032778807	0.0194173903	-0.0298471663	-0.0573283303	0.1191535753	-0.0498477303	0.0522738861	-0.0233070622	-0.1176162712	0.0979428824	-0.0561510109	0.0774080166	0.1856620854	0.1088025523	0.0968427205	0.1249467	-0.0177072995	0.0946835207	0.0326948866	-0.0005680257	-0.0615248985	0.0300267171	-0.0044071794	-0.0622008512	-0.0045543229	0.0270774585	0.1200292762	-0.0575168997	-0.0252019078	0.0092829744	-0.0478367372	0.0485022584	0.0758533225	0.0878225385	-0.0333645253	0.0841741351	-0.1493223792	-0.0761017289	0.0725716388	0.0687518258	0.1085356327	-0.0787779277	-0.071941367	0.1277520979	-0.1848276662	0.0718316774	0.1316967246	0.066579968	-0.1458562424	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0118743629034128	-0.0236082567902258	0.0005573497886732	0.0001410004943619	0.1719640633963308	0.0700751618074236	0.0295716390997772	0.0049105283023365	-0.0542660766225964	-0.0343171225163275	0.0029448070720095	0.0011776648978006	0.0058738946012774	0.0006496433631638	3.450263778691579e-05	4.220364993027734e-07	-0.001848068397227	0.0003837719989745	3.4153568008291728e-06	1.4728094719696028e-07	-0.0006985786286539	-9.018247168000435e-07	4.880121004119636e-07	8.13287819831479e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
