global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
993.3845309959968	1.937948631239237	986812.8264221364	3.755644897322033	1020.5462233673982	10.43435065874894	108.87567366973444	1041514.5940294594	929.7083544704068	4.299188098768013	18.483018308588527	864357.6243720716	936.8318667791586	729.9260107495339	1.306976	28.61904	0.3377652651238337	0.2111637372076143	0.0397240435	0.0008231621	-0.1460062087	-0.082323586	0.0309502708	-0.0937389823	-0.0206742997	0.0828459206	-0.0926860257	-0.0121371079	0.0332098359	0.1809356692	0.1161809396	0.0786195766	-0.1047261461	0.1609449644	0.0876579555	-0.0500866349	-0.1863519594	-0.1551041748	-0.0266406279	0.0110642133	-0.2886418736	-0.0634766357	0.0671425471	-0.1175978883	-0.041943447	-0.1564017484	0.0664848432	0.0638434983	-0.0011511723	-0.1078198638	0.0105717534	-0.1625402565	-0.1267832885	-0.0542143009	-0.0228586085	-0.1367627153	-0.0027327296	0.0824621816	-0.0752720883	0.0540095184	0.1450754312	0.0564632314	-0.0786724312	0.164187743	0.0005327762	-0.1120754687	-0.1394557003	0.2434360677	0.0423229573	0.2326692406	0.0527257102	-0.1600230269	-0.0034215416	-0.0742098262	-0.0496552427	0.0508525256	0.148793606	0.0323354073	-0.03183938	0.0394128085	-0.0704581519	-0.1381296232	-0.0238874375	0.0472802131	0.0429885763	0.2129987852	0.075799355	-0.1580146883	0.0039695868	-0.0668577445	-0.1387176851	0.1216559426	0.0621211254	0.0844993681	0.1795005668	-0.0174659064	-0.1125449694	0.1406810634	0.0583785759	0.0457919176	0.1568589611	0.0964254183	0.1675416196	-0.1058409778	-0.0184356958	-0.0698350868	0.0008452717	-0.1277147531	0.0821220439	0.1271012197	0.0988725649	-0.0568031931	0.1252136787	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0247777392230545	-0.003520388949397	1.2393138355037206e-05	0.0006139363610056	-0.149973303312791	-0.1949028139468964	0.0379871068844185	0.0224919917065504	-0.1128671759577883	-0.0384995938735101	0.0014822187284252	0.0127389994086863	0.0006370624523852	-0.0010606399188698	1.1249570375003476e-06	4.058485682390453e-07	0.0015330637539829	-0.0003252978902833	2.350284473776142e-06	1.0581871742276589e-07	-0.0013849906936747	-0.0006309115579274	3.98049393926379e-07	1.9181992215655264e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
988.7466441230706	-4.637886872926174	977619.926264634	21.509994646060925	1025.415534245028	4.869310877629914	23.710188423005004	1051477.0178710164	926.4671410083384	-3.2412134620683446	10.505464706693065	858341.3633681645	933.2078086886786	735.7959910300742	1.236215	27.069586	0.4037984780207937	0.1989768952037319	-0.0274347431	-0.0087077117	-0.0203807761	-0.1732168744	-0.0146993671	-0.0594714135	-0.0069580575	-0.0294189769	0.0983301158	-0.2334898233	-0.0360876096	0.0584866513	-0.022963228	0.0214377416	0.0485845962	0.0364885823	0.0174121767	-0.0900872798	0.1741974971	0.0052972752	0.0613417933	-0.0639941585	-0.0885837293	-0.1196194749	-0.0720858247	-0.0699128616	-0.2288963048	0.0334382047	-0.0180807404	0.0607437064	0.0572753387	0.0762336041	0.2287303817	-0.0191334768	-0.0763971674	-0.0507795635	0.053711437	-0.0055820256	0.006688971	-0.018185488	-0.0186357239	-0.0176512559	0.1423941829	0.0130706479	0.0611862784	0.0287674002	0.0483471193	0.1546529351	0.0780354257	0.1166314916	-0.0719483327	0.0017152248	0.0729615764	-0.0790642686	0.0314824943	0.1363073157	-0.0626910986	-0.0418901488	-0.0215544732	-0.0885529019	-0.263064985	0.1307921654	0.0896170229	0.0837933087	-0.0997317551	-0.0165565275	-0.113203566	0.0853576156	-0.1567476143	0.0357030907	0.0313010374	0.0042530604	-0.0170252074	0.0346427267	0.0352835483	-0.0091008795	0.1853018004	0.2204481317	-0.0772342429	0.0978068519	-0.0113983034	-0.0021596501	0.0159429632	0.0092892301	0.1792700309	0.133002715	0.0846109299	0.0805389149	-0.0005323171	-0.1284164008	0.1338421845	0.1187586597	-0.058323374	0.1137396524	-0.0513973072	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.018992068893894	0.0437698081169485	0.0019157961025944	0.0003606986808704	-0.0991480879535799	0.050825215359211	0.0025832025163101	0.0098303433448508	0.0228095346604959	0.1356767106182841	0.0184081698041976	0.0005202748714283	-0.0014979276676529	-0.0021349901200381	4.5581828126603e-06	2.243787297520057e-06	0.0027361443608542	0.0012030806068713	7.486485963434239e-06	1.4474029466298156e-06	-0.0015174548452923	-0.0001324641516176	1.7546751463770545e-08	2.3026692075010782e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
983.831573245243	-4.9150708778275884	967924.56451421	24.15792173406886	1013.9064236082972	-11.509110636730838	132.45962764851092	1028006.235834168	923.7414701760348	-2.725670832303649	7.429281486070868	853298.3037229822	930.6722416835548	730.5602488542937	1.080172	23.652683	0.1195978930331596	0.0598332199173501	-0.0190690644	-0.0803838607	-0.0857441836	-0.2234714426	0.1213370863	-0.0721965905	-0.240901777	0.0099520459	0.1362675427	-0.023635463	0.0192410748	0.0089072883	0.0428582097	-0.0691385579	0.1288324155	0.026356976	0.0169876185	-0.2413545376	-0.0484449354	-0.05960237	-0.0016949933	-0.0512716746	-0.2335158098	-0.0531245143	0.0114691132	-0.118196424	-0.0419685248	-0.0490425829	0.0907435399	0.1102267472	0.1598186754	0.0068907061	-0.0795060555	-0.0231729814	-0.032603066	0.0096851568	-0.155746757	-0.0100211481	0.2132978617	0.128660948	0.02725268	0.0030945935	-0.0758754052	-0.0716879926	0.1590233943	0.0386768132	-0.070721546	0.1486982928	-0.1141723617	0.1262557545	-0.0548376468	0.1115574161	0.0983503879	-0.0413418326	0.0496142587	-0.0535309689	-0.0338536866	-0.1332225864	0.144526593	0.0323703834	-0.235427443	-0.0961084182	-0.0134694344	-0.0830765302	0.0887833679	-0.009527183	-0.064567366	0.0237224469	0.2069841357	-0.0095960871	0.1645093038	-0.0133722317	-0.0496771582	0.0809671189	0.132543379	0.0517636934	0.2220786166	0.1936214944	-0.0639266894	0.0566408724	0.0129909161	-0.0574518882	0.0755991337	0.0333803978	0.0818867139	0.1055541055	0.0266096161	0.0370109048	0.0239008022	-0.0785904332	-0.0688255819	-0.0024361128	0.0408350696	0.0506838938	-0.1127541909	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.030012367169121	0.0110202982752269	0.0001214469740749	0.0009007421830941	-0.0515676115263659	0.047580476427214	0.0022639017370406	0.0026592185585341	0.0096932688862523	-0.0131162657742436	0.0001720364278605	9.395946170118693e-05	-0.0012447459899151	0.0002531816777378	6.410096194212722e-08	1.549392579409722e-06	0.0032710631699526	0.0005349188090983	1.0699854261820352e-05	2.861381323272505e-07	-0.0016869714095856	-0.0001695165642933	2.8735865569804516e-08	2.845872536759226e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
980.8439818719232	-2.987591373319788	962054.9167743695	8.925702213934814	1006.3633003709722	-7.543123237325062	56.89870817347333	1012767.0923335556	924.0915874348166	0.3501172587817791	0.1225820948968672	853945.2619677993	931.0436753129536	700.2430735915868	1.100431	24.0963	0.0664567379849616	0.0299213134266379	-0.0183335004	-0.2465966732	-0.0527180125	-0.1301902859	0.2282475351	-0.0538050269	-0.1166469756	-0.0963419773	-0.086001936	0.0236879669	0.0300077255	0.0663067795	0.118851063	-0.0863273283	0.156845008	-0.0206530489	-0.1725337465	-0.0144970953	-0.0103738168	0.0296824206	-0.0015135412	-0.0832034952	-0.1397055121	-0.0413227969	0.011935087	0.1377425628	-0.2144038803	0.099866651	0.0839261864	-0.232724576	0.1649732132	-0.0013711383	0.0968458999	0.0736234481	0.0172781675	0.0972963518	-0.0139350353	0.1837867547	0.1062076369	-0.0491919055	0.1946344236	0.178869216	0.0042315928	-0.0950600922	0.1451163718	-0.0320728358	-0.1315302279	-0.0437917184	0.0489763742	0.0387600661	-0.1638326205	0.0882443306	0.0555901338	-0.2187471417	-0.0158907633	0.0740604134	0.0456993708	-0.1086212496	-0.1231469807	0.0184215345	0.0138446871	-0.0716282346	0.06587067	0.2107900194	0.1156026589	-0.1597058895	-0.1625817954	0.0347134279	-0.0408187246	0.1503626457	0.0491969206	-0.015797444	-0.0092255556	0.098927192	0.1244003886	0.0309767114	0.2262118364	0.1897940598	-0.1229064357	0.0941252685	-0.0525145865	-0.0178062351	-0.0893786139	-0.1111189882	-0.0131088241	0.1068596906	-0.0386864554	-0.0275236417	-0.0053706913	-0.076894681	0.0314827936	0.0442368268	-0.1081946556	0.0676785774	0.0512006969	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0483760613037986	0.0183636941346776	0.0003372252622719	0.0023402433072688	-0.0651454591987032	-0.0135778476723372	0.0001843579474131	0.0042439308542099	0.0163314104578091	0.0066381415715568	4.406492352403059e-05	0.0002667149675414	-0.0008759978752294	0.0003687481146856	1.3597517208425814e-07	7.673722774064235e-07	0.003355791811779	8.472864182639981e-05	1.1261338684002982e-05	7.178942745746348e-09	-0.0017910357452013	-0.0001040643356157	1.082938594713705e-08	3.207809040588776e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.150538668102	5.306556796178711	972492.8849153876	28.159545031070465	1006.8141888503712	0.4508884793990546	0.2033004208547917	1013674.810870431	924.1155454414412	0.0239580066246389	0.0005739860814262	853989.5413265324	931.398198304978	702.3612753254811	0.9860580000000002	21.59185	0.1771484515681783	0.0930374518062125	-0.0040600822	-0.1920009552	-0.0825086932	-0.1236262076	0.1591099279	-0.0335838255	0.0238492626	0.0405544949	-0.0006117284	-0.0114624185	0.1263671473	0.0355330299	0.0730653197	-0.1201228463	0.053324085	0.0697867824	-0.0878809591	0.0513515564	-0.0624629775	0.1047739764	-0.0323586415	-0.1249584766	0.009590349	0.0889777102	-0.1106327674	0.2591503772	-0.122312153	0.0626209439	0.0136061899	0.0767966087	-0.0312232334	-0.2854064833	0.1410034917	0.0709826996	-0.0213463494	0.056977456	-0.0926630441	-0.0399564865	0.0079649379	-0.0429058261	0.0061722049	0.0939345194	0.0994265023	-0.1145422328	0.0549352809	0.0626784865	-0.0576501273	-0.059870514	0.0072535288	-0.0774109605	-0.163126344	-0.0247741018	0.0662305343	-0.1942938114	-0.170824348	0.1397036672	-0.029352451	-0.0779422737	-0.1954047087	-0.1195660729	0.2578037752	0.0782921918	0.1658405267	-0.0972461731	-0.0058926813	0.0974785763	-0.0414748478	0.0995436985	-0.0400553902	0.0287759383	-0.0205137158	-0.0319829686	-0.0517831422	0.1182519289	0.1245348469	0.01844089	0.2543725747	0.0678749137	-0.097859756	0.0161514361	0.0199112308	0.0337033818	-0.0164604968	-0.0630582412	-0.029140258	0.0643998287	-0.1294737316	0.0262308615	-0.0960795147	0.1143686073	0.1136379698	-0.0303753834	-0.0736426381	0.080620202	0.106059001	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0146385914717512	-0.0337374698320474	0.0011382168706683	0.0002142883602768	-0.0850987473958895	-0.0199532881971863	0.0003981337098799	0.0072417968083494	-0.0621071082942705	-0.0784385187520796	0.0061526012240203	0.0038572929006762	-0.0007959106022954	8.008727293400001e-05	6.41397128600501e-09	6.334736868462264e-07	0.0037630605434477	0.0004072687316687	1.41606246536529e-05	1.6586781979503168e-07	-0.0013780082540667	0.0004130274911346	1.7059170843294215e-07	1.8989067482759547e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
988.7939081205324	2.64336945243042	977713.3927362758	6.987402062042299	1011.5535536010236	4.739364750652385	22.461578239726343	1023240.591802859	925.1787244018652	1.0631789604240112	1.1303495018882812	855955.6720858625	931.9211078576282	721.2734204627644	1.055826	23.119587	0.2086264658440827	0.0937084290006081	-0.0158775787	-0.0801886231	0.072692801	-0.1013553046	0.0669282859	0.0020585328	0.0617604475	0.0139091989	0.1013833059	-0.0861363055	0.1333415035	-0.0778142879	0.0546501255	0.0039856641	-0.0396914588	-0.0749733677	0.20657112	0.019831622	-0.0934656382	0.0621185781	0.04219771	-0.008438999	-0.1038055967	0.1219811389	0.1971239616	-0.0719443124	-0.0516357904	0.0583522389	0.1543610386	0.1937995785	0.0524777648	-0.095924021	0.0067728467	-0.0416944923	0.0849172068	0.0435394298	-0.0795845914	-0.009358474	-0.0704403328	-0.1635542028	-0.0719533618	-0.1166549526	0.0675515132	-0.0028405443	-0.0206459462	-0.0374492341	0.1374628684	-0.0140406203	-0.1753602993	0.0079573815	-0.0124478122	-0.0110623326	-0.0085772098	-0.0625215152	-0.1199971519	-0.1323649198	0.0944510608	-0.0898656979	0.000315272	0.2001712148	-0.0025072885	0.1396678898	0.1083144313	-0.1358549926	0.0478613005	0.1283774996	0.083100343	0.0366003514	-0.0631440381	0.0555523188	-0.0041049599	-0.0083640041	-0.0413182965	0.0505297879	0.0579936369	-0.0499538021	0.2034789841	-0.0615109899	0.0162517632	-0.051431783	0.0296409691	0.0838223449	0.0861594752	0.1385891827	-0.1202652788	-0.0419095704	-0.0624190357	0.0278030833	-0.0158203621	-0.0780710284	-0.0182135888	0.0111511218	-0.1252431228	0.0675535165	-0.1093343794	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0059653137610524	-0.0206039052328036	0.0004245209108423	3.5584968267801126e-05	-0.022242211257577	0.0628565361383125	0.0039509441353069	0.0004947159616266	-0.0931274856760921	-0.0310203773818215	0.0009622638129106	0.0086727285883507	-0.0011467573208742	-0.0003508467185788	1.230934199375117e-07	1.315052352978573e-06	0.0026790370877032	-0.0010840234557444	7.1772397172892444e-06	1.1751068526042475e-06	-0.0009299654865671	0.0004480427674995	2.0074232150870058e-07	8.648358062059831e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992.8856737803292	4.091765659796806	985821.9611982184	16.742546214692393	1012.5890856699332	1.0355320689095606	1.072326665740115	1025336.6564178712	925.7055904639028	0.526866062037584	0.2775878473269913	856930.8402161229	932.922574878794	729.54563736796	1.239624	27.14423	0.1982038027065108	0.0927535119091064	0.0683401231	-0.0426242041	-0.1134396516	0.0236624351	0.1199282936	0.0579705398	0.0698559513	0.224240212	0.0322583777	0.0215669473	0.045013489	-0.1113028545	-0.0415433249	-0.0755267693	-0.0789304742	-0.0247757659	-0.0736973025	0.0322422961	0.0143707869	0.0179053049	-0.1515365164	-0.3134391384	0.0880361588	0.1536440857	0.0637282478	-0.0633776893	0.1096029561	0.0254090406	0.1012482946	0.0509548538	-0.2073402161	0.1719650347	0.0069672673	-0.042747627	-0.107407164	0.1048547527	-0.0058463541	0.0333909057	-0.0037500627	0.09626481	-0.129405568	-0.2021126027	0.0028165379	-0.0592058997	-0.0840482572	-0.0004644744	-0.0014534895	0.0665239	0.0015870186	-0.2522574838	-0.1452981494	-0.0714859362	0.1850165357	-0.042274531	-0.0324991399	-0.0644227785	0.0311350229	0.1915504142	0.0897818596	0.0850204209	0.0062434537	-0.1100993931	0.0527544609	-0.0670535142	-0.1644575268	-0.0043605381	0.0240798342	-0.1672657617	0.0251925357	-0.028957738	0.076282289	-0.0775312847	-0.0251885308	0.1486138408	0.078933338	-0.0491277642	0.0734587895	-0.2006317653	0.0493253977	-0.0972609596	0.1014767795	-0.0261437852	0.0828487278	-0.0846771802	0.0572417205	0.035145828	-0.1181212334	0.2689111287	-0.0960414447	0.3142870477	0.0698702272	-0.12252056	0.0231504232	-0.0162666285	0.1438041001	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0015236422586895	0.0074889560197419	5.608446226562844e-05	2.321485732464441e-06	-0.0481374343283249	-0.0258952230707479	0.0006705625778837	0.0023172125837137	-0.0730833713666783	0.0200441143094137	0.0004017665184488	0.0053411791703198	-4.2554611251547085e-06	0.001142501859749	1.3053104995300274e-06	1.8108949387702975e-11	0.0015379977798553	-0.0011410393078479	2.365437170839832e-06	1.3019707020540149e-06	-0.0003179964680319	0.0006119690185352	3.74506079646936e-07	1.0112175368076321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989.0971941949103	-3.788479585418827	978313.2595642442	14.352577569135208	1019.7922149436604	7.2031292737272	51.88507133402574	1039976.1616596968	923.1516259805226	-2.5539644833802413	6.522734582367703	852208.9245504827	930.8052582529792	745.9994809030857	1.802867	39.477642	0.6378175391325361	0.3129782193933159	0.1562606041	-0.022069622	-0.0432382443	0.4245129924	-0.0794950956	-0.0217350736	0.269414359	0.0629353796	-0.2348004376	0.024989373	0.1022607486	-0.0973875844	-0.1814822052	-0.0970986043	-0.2636990483	-0.321910684	-0.0051757217	0.1197903969	0.0965950864	-0.0707839829	0.127962659	0.0376847887	0.0868346311	0.1814361351	0.2003818263	0.3077491244	-0.1339033738	-0.1054679734	-0.1815604865	0.1485629579	0.0466388423	0.2656590549	-0.0677470416	0.0726410151	-0.1751026375	-0.1534900986	-0.0710549194	-0.1074091883	0.0098787733	0.102285349	-0.1017649047	0.1072142505	-0.1059722959	-0.0746625011	-0.2867092693	-0.2426409794	0.0458631373	-0.0103679386	0.0400153497	-0.0626247909	0.0942195612	-0.0899922914	0.1054901433	0.1083848431	-0.1178785332	0.0001799197	0.5229384654	0.0453356261	-0.2123892411	-0.2919661863	-0.1752044916	0.1147542542	-0.0412822796	-0.1275299439	0.0405424481	-0.1349672129	0.0169088261	-0.0495856942	0.188379712	-0.1775227938	0.0685513681	-0.1195660461	0.2014862209	0.0758454919	0.0680457906	-0.0798446284	-0.237716689	-0.3549376037	-0.1172374488	0.0770475534	0.035028612	-0.0358780463	0.0930147624	-0.3264616459	0.1584075994	0.0260334904	0.247736892	0.4018931932	-0.2431078428	-0.0805105819	-0.073699321	-0.1626929115	-0.0321753217	0.0961518238	-0.0420003821	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0643597117672385	0.0628360695085489	0.0039483716312832	0.004142172498762	-0.0097318670912045	0.0384055672371204	0.0014749875948049	9.470923708086914e-05	0.1243917515093357	0.197475122876014	0.0389964241548968	0.0154733078435603	0.00141032256288	0.0014145780240051	2.0010309859983283e-06	1.989009731368412e-06	-0.0024212343332685	-0.0039592321131238	5.862375696598158e-06	1.5675518925590752e-05	0.0010902089850562	0.0014082054530881	1.983042598107061e-06	1.18855563109727e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994.6766336805584	5.579439485648095	989381.6055900878	31.13014497400908	1023.4331860047652	3.6409710611047785	13.256670267802455	1047415.4862158642	928.7348227891512	5.5831968086286	31.17208660388058	862548.371061196	935.9776254164434	763.1366323694634	1.675588	36.690605	0.3932294290246158	0.1930532058645726	0.1098673112	0.0985601123	0.1424790253	0.2322528935	-0.1752118415	0.0086309734	0.2311505199	-0.050987607	-0.0133939684	-0.0513270168	-0.1377702746	-0.0279098957	-0.0475209156	0.0907364016	-0.0959055502	-0.0759356864	-0.034299466	0.2030686515	0.2628644636	-0.1658028491	0.0298537528	0.3709382029	-0.1555421124	0.0554796685	-0.0357100746	0.1025512417	0.0535125426	0.1737148639	0.0294672024	0.1355772456	0.1260203544	0.056854709	0.0815510152	0.1643050561	0.2273329557	0.0901438031	0.0296901185	-0.0647387651	0.0946337546	-0.1911449406	0.0875911222	-0.1614658277	0.0863207345	0.0731216694	-0.1371207171	-0.0834880683	0.1205846983	-0.056702454	0.3438252889	0.1498482241	0.1430077211	0.1503048815	0.0283288947	0.1764401951	-0.0896230206	-0.0888851654	0.045679929	-0.1731112932	-0.1588956338	0.0343451357	-0.133445771	-0.0268403474	0.0843970827	-0.0295362035	0.1091793097	0.2114460023	-0.1501179874	0.0256159891	-0.0453857758	0.354419055	-0.0475090636	-0.0158397203	0.2302759512	-0.0938404474	-0.0320185978	-0.0776134793	-0.1980528074	0.0633456636	0.0892106717	0.2202637216	0.0260114417	0.09699884	0.0546855133	0.0006408405	-0.0256553694	0.0167966971	0.1986350402	0.0426346814	0.1227215598	-0.0417618213	0.0182538992	0.1446879447	0.0330763917	-0.0083844193	-0.2371741635	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.1015508451710331	0.0371911334037946	0.0013831804038588	0.0103125741549511	0.0402933143918033	0.0500251814830078	0.0025025187824078	0.0016235511846767	0.185781191431559	0.0613894399222233	0.0037686633339642	0.0345146510897295	-0.0015027078102453	-0.0029130303731253	8.485745954750526e-06	2.2581307629722244e-06	-0.000766075894659	0.0016551584386095	5.868722763775872e-07	2.7395494569002385e-06	0.0007659243124792	-0.000324284672577	1.0516054886837213e-07	5.866400524467353e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
996.6890966612006	2.0124629806421126	993389.15540332	4.050007248454936	1029.0549432350888	5.621757230323624	31.604154356695943	1058954.0761965718	928.2945246267204	-0.4402981624307358	0.1938624718398826	861730.7244519489	934.8444279020866	759.5006730342491	1.451418	31.781912	0.3338660406894369	0.1574349063528114	0.0331030292	0.1646841177	-0.0497586019	0.0436542982	-0.1648166237	-8.01195e-05	-0.094857723	-0.0635443145	-0.0938052515	-0.0823744108	-0.1752460662	-0.0788834233	-0.0276202618	0.0194134031	0.1153397431	0.0685816003	-0.1750860972	0.1148091909	0.1372975256	-0.1718891262	-0.0765200486	-0.0301947704	-0.0306820677	-0.0972558697	-0.1144108399	0.0530975828	0.1081796025	0.1533535061	0.0330202631	-0.1400480655	-0.0538938237	0.0572789883	-0.0728715971	-0.0573600921	0.0410904138	-0.0644902857	0.0427269196	-0.0498350651	-0.0510470702	0.1641382959	-0.1126601394	-0.082139388	-0.1125970835	0.0113107395	0.0917687793	0.0141569402	-0.0939846692	-0.0565062596	0.2777227832	-0.0151221155	0.060776289	0.073310354	0.0908034381	0.0773703971	0.1824050842	0.0202400382	-0.0889581562	0.0452822991	-0.1709332733	0.1029315791	-0.0057832187	-0.1693078978	-0.0371836607	0.1091692384	-0.0408773355	0.0699041369	-0.0406575915	-0.0517091658	-0.0345072025	-0.1380880272	0.0881994357	0.0287295222	0.0930609995	0.0190296151	-0.0252054227	0.06732531	-0.1393556512	0.1877834141	0.0043498688	0.1525886922	-0.0847108898	0.0458240811	0.0677552572	0.0303984816	0.0626392384	-0.0295303417	0.0459142481	-0.0283828972	0.1226684746	0.1614060294	0.1516561559	-0.0546097463	-0.1010690712	-0.0822678922	0.0203124217	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.1342648179125518	0.0327139727415186	0.0010702040125328	0.0180270413290906	-0.0214672336783792	-0.0617605480701825	0.0038143652979293	0.0004608421218021	0.0813318412014183	-0.1044493502301407	0.0109096667634985	0.0066148683932127	-0.0019250731838905	-0.0004223653736452	1.7839250885444953e-07	3.705906763334307e-06	0.0009033476719888	0.0016694235666478	8.160370164875846e-07	2.7869750448790617e-06	0.0001588698598203	-0.0006070544526589	3.6851510849299685e-07	2.5239632359321767e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
