global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
870.3670484841776	-0.6167645805775237	757538.7990870589	0.3803985478549687	826.4846992078035	29.83786412943971	683076.9580246134	890.2981358069048	847.4867067165285	1.3032719472008694	718233.7180612271	1.6985177683607455	850.7989132111086	658.6631326332549	1.389849	28.515261	0.5839747303148558	0.322440234962437	-0.1259576248	-0.133554268	-0.0987975135	0.0739405426	-0.0727442916	0.2247580034	0.1729918774	0.0572456103	-0.065205721	-0.2050279936	0.0808258425	0.1865108319	-0.0109105277	-0.1903822441	-0.0464055174	0.2106319783	0.1000132	-0.2676115444	-0.0539646992	0.0083193617	-0.0769439594	0.1188971456	-0.0584854903	-0.1845024684	-0.0135605378	-0.0091170146	-0.1200365971	0.1046942919	-0.0959008744	0.0015830403	0.0032797296	0.0490407279	0.0272171438	-0.0332057067	-0.0070717881	-0.1249097101	0.1393204769	0.019886251	0.1102839594	0.0080015977	0.0118740247	0.1071215142	-0.0956449544	-0.2193599842	0.1763302311	-0.0747914292	-0.2978137765	-0.0819909628	-0.1071048221	0.0179746004	-0.1231766369	-0.1448163663	-0.1608218105	0.0370519717	-0.1243220436	-0.169259016	-0.1795064135	-0.0235248808	0.0118168284	-0.0369404601	0.2380278334	0.017187613	-0.0375880065	-0.1001146747	0.0745178498	-0.0040261683	0.0863002268	-0.1028428084	-0.0490046351	-0.1223786211	-0.066329441	0.0728766941	0.0013489999	0.1376125872	-0.1305513854	0.1140905572	0.0573163818	-0.0510692824	0.3764842026	-0.1869269515	-0.0204128764	-0.0152061979	0.1415356582	0.2428282568	0.0589585261	-0.0062814644	0.117717143	-0.0493386308	-0.2670383969	0.0314121375	-0.2087065514	0.01335542	-0.0913951248	0.1123196293	0.2019045963	0.0068805959	-0.0398367588	0.2390098051	-0.1940483326	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0571729591827221	-0.0416143325137454	0.0032687472617092	0.0017317526705645	0.2650333203849584	0.2649043460277483	0.070242660914276	0.070174312544389	0.1350779445884953	0.148040992118517	0.0219161353474348	0.0182460511142526	-0.0007357834359762	0.0001751233026433	5.413772646569428e-07	3.0668171128696874e-08	-0.00068473362406	-0.0015658311739303	2.4518272652519416e-06	4.6886013591834157e-07	0.0006342480567272	0.0008473467165233	4.022705974622295e-07	7.179964580028178e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.1846193591784	-4.182429124999203	750275.7948144048	17.492713385641597	817.9261872457421	-8.558511962061402	669003.2477823567	73.24812700474811	844.0504425193461	-3.436264197182368	712421.149517104	11.807911632837383	847.7075991095069	631.2910962161942	1.801867	36.968567	0.6113811125734049	0.445073663998222	0.024332513	-0.0786065734	0.0497023436	0.1075104031	-0.0341877399	0.0425779162	-0.0226962939	0.0881278867	-0.0621952443	-0.0655183241	-0.0264026829	-0.0114702153	-0.0484639258	0.0053358987	-0.0247550907	-0.0327292728	-0.0080532484	0.0309228342	-0.1315844298	-0.0494253896	0.0535417993	0.0384360651	0.2178003541	0.003567277	-0.0499635713	-0.0636548516	0.1502084249	0.1126000188	0.0616662529	0.0648087294	-0.0651316708	-0.1217819621	0.0480600028	0.1147469876	-0.0157761305	0.1608230677	0.0973516901	0.1362013124	0.1093463219	0.0379852871	-0.1310687647	0.1125490023	-0.1576882231	0.0063989756	-0.026262216	-0.049057141	-0.0413501636	-0.086993046	-0.0287906069	0.0402665564	-0.0991234753	0.1711255226	0.2064488646	0.1375468725	-0.0859343493	0.1862461222	-0.1308549707	-0.0556157243	0.007643575	0.1821464869	-0.0889782078	0.0901596937	0.1862820143	0.0844239866	-0.0066535204	-0.1117917805	-0.0730913577	0.0990563984	-0.1014199494	-0.0082085344	-0.1771204035	0.0009911565	-0.0635849838	-0.0265728627	-0.2535385071	-0.0863309118	-0.0162944225	-0.0328620634	-0.1386686273	0.1361639245	-0.075057523	0.0228256903	-0.0454024846	-0.0058704319	-0.0322662685	-0.0957731618	0.1371418027	-0.120648496	-0.1765681192	0.0022142726	-0.2372022325	-0.0064000205	-0.009730432	-0.091025631	0.0681495288	0.0185587566	-0.0943799883	0.1541397727	0.0227396366	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0300757527710118	0.0270972064117102	0.000904550904743	0.0007342585953188	-0.1693254929267595	-0.4343588133117179	0.02867112255489	0.1886675787015637	0.0629581653417687	-0.0721197792467266	0.0052012625585965	0.0039637305832014	0.0006041773495765	0.0013399607855527	3.6503026974128433e-07	1.7954949068190088e-06	-0.0007438557570891	-5.912213302909999e-05	3.495426613910596e-09	5.533213873545982e-07	0.000477224703244	-0.0001570233534832	2.2774341738632385e-07	2.4656333539109984e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.3063669001565	-5.878252459021951	740127.0449289466	34.55385197199761	826.8131800112517	8.886992765509603	683620.0346403185	78.97864041422002	840.2826589575311	-3.767783561815008	706074.9469447385	14.196192968683391	842.8275559777245	630.1264725671151	1.421338	29.161324	0.1816787179250356	0.1041152747704212	0.1549512221	-0.1011761369	-0.1497719341	0.1231767915	-0.1658986213	0.0738867022	-0.0276918075	-0.1128930839	-0.1773786831	-0.0162335365	0.140522071	-0.1896339913	-0.0496200266	-0.0998582176	0.0288024762	0.0098972637	0.019191265	0.0754077513	-0.1105708204	0.0447576837	0.0050102486	0.0176792377	-0.1073796468	0.1178949406	0.1236624512	-0.1544851043	-0.0414998807	0.0598381556	0.1021364797	0.1248017561	0.0615702889	0.1361904954	0.0334910244	-0.0090609374	-0.0260148693	0.1375237037	0.0404563398	-0.0536120495	-0.0868572422	-0.1185915868	0.2327958031	-0.0339090879	0.045034946	-0.0873060305	-0.1874512653	0.051020105	-0.1224623584	0.0199488358	0.082454583	-0.1177946552	-0.0122149392	-0.1118613936	0.1220077566	-0.1071559037	-0.0045709617	-0.0267084097	0.0282884319	0.1006410089	0.0627684357	0.232443605	0.090007928	-0.0689993766	-0.0850200503	-0.0461922001	-0.0638139116	-0.0148808564	-0.1379997119	-0.0762241643	0.0920412592	0.1031810381	-0.0455186883	0.1100087586	0.0161810943	0.0645743488	0.1763981202	-0.0484470187	0.002238738	-0.1437863724	-0.0115606109	0.0174320719	-0.0038628879	-0.2412602307	0.0189210021	0.0056461663	-0.0592596994	0.0240532705	0.0495224294	-0.1815787612	-0.0368785102	-0.0442979698	-0.0894314271	0.0407096943	-0.0740403584	-0.1065526521	-0.140498129	0.0025725875	-0.1038268997	0.0241864442	0.0547138521	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0080480513072842	0.0220277014637276	6.477112984467892e-05	0.0004852196317751	-0.0741444177943435	0.095181075132416	0.0054973946900621	0.0090594370633626	0.0632194357941458	0.0002612704523771	6.826224928533552e-08	0.0039966970621301	0.0010789496164041	0.0004747722668275	1.1641322747385545e-06	2.254087053486177e-07	-0.0009720566791293	-0.0002282009220401	5.207566081999742e-08	9.448941874398828e-07	-0.0001039755254185	-0.0005812002286625	1.081090988605314e-08	3.377937057973423e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
853.5107157757295	-6.795651124426968	728480.5419439982	46.18087420492551	815.424020020858	-11.389159990393637	664916.3324269768	129.71296528678317	840.8652068368632	0.5825478793320826	707054.2960688007	0.3393620317143067	843.7150968867827	598.4706836737266	1.378298	28.278286	0.2584839497664687	0.143087255989397	0.2578657519	0.0349969911	-0.1443214006	-0.0108747435	-0.174545279	-0.0898237281	-0.0408453617	-0.2236641381	-0.1734254765	0.0828569367	-0.1021053887	-0.135454976	-0.0739562944	0.0478998892	0.1976001997	0.1786468599	0.0653196362	0.0383720197	-0.0333414238	0.0139742986	-0.0840174969	-0.0329083842	-0.2941189971	-0.0216287837	-0.1672208864	0.0358635407	0.0025853832	-0.1384361465	0.0538704363	0.0505223925	-0.0624212458	-0.0912160607	0.0636044897	-0.0099094319	0.1761205472	-0.0274220463	-0.0604459754	0.0065587176	-0.0444364658	0.0449128364	0.1006103697	-0.100019975	0.0722897064	0.0938944567	-0.1908224596	-0.0183675552	0.0406955815	-0.2381363171	0.0173201292	-0.129620635	0.070596237	-0.0216913816	-0.0191961412	-0.1102755891	0.0549905682	-0.163223735	0.0643555012	-0.0478570383	0.1919716132	-0.1496724089	-0.0988372126	-0.1280360286	0.0587166696	-0.0306045975	0.1665993735	0.0615427521	-0.0428445306	0.0482127809	0.196812018	0.0637626827	-0.1138899754	-0.0338287559	0.0074735493	-0.0038218441	0.0309068052	0.0019891055	-0.0170391527	0.0928712907	-0.1145393233	-0.0520148471	0.1261130115	-0.213053935	-0.0949572733	0.0358238983	-0.0310604805	0.0153007062	0.0063240837	-0.0946442806	-0.0123709617	0.036892566	-0.0961632544	-0.1626658066	-0.0408294676	-0.0582471123	0.1407215647	0.108421604	-0.0405344266	-0.0170510807	0.1530829256	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0165171951303761	-0.0084691438230919	0.0002728177349749	7.172639709621569e-05	0.0486825110800595	0.122826928874403	0.0023699868850601	0.0150864544567176	0.1228599953104847	0.0596405595163389	0.0035569963394219	0.0150945784476923	0.0003989242754982	-0.0006800253409059	1.5914057758176378e-07	4.624344642741855e-07	-0.0005000602359406	0.0004719964431886	2.227806423827837e-07	2.5006023956896857e-07	-0.0003029000923766	-0.0001989245669581	9.17484659617528e-08	3.9570983339467606e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
853.1691003361067	-0.3416154396228421	727897.5137683217	0.1167011085887076	794.0881572391676	-21.33586278169048	630576.001467497	455.219040639125	841.3724438707975	0.5072370339343024	707907.5893051183	0.2572894085944686	844.336234516001	577.7890274337383	1.023075	20.990242	0.1303259204503238	0.085259675152714	0.271739664	0.1646251064	-0.0657564718	-0.0779214437	-0.0275955445	-0.2441479224	-0.005054549	-0.2055997288	-0.1590346328	-0.0415604288	0.0185081754	-0.1541289715	-0.0741422119	-0.0501397244	0.1155472452	0.0818812485	-0.0104551152	-0.0115754779	0.0654037022	-0.0745675288	-0.027679796	0.0129828442	-0.0295729479	-0.0617098626	-0.1528174745	-0.0947762826	0.0945802433	-0.0254305021	0.0635050601	0.1725455719	0.0720984437	-0.0520293531	-0.0266735445	0.0984943651	0.0726710922	0.1162364205	-0.0532952544	-0.129144846	-0.1053389754	-0.0236118538	-0.0598748864	0.0004733487	0.1063666039	0.030351279	-0.1761429031	0.0118131297	-0.0462573724	-0.1079743894	0.0427481399	-0.013188531	0.0543553238	0.0101626212	-0.0807412163	-0.0590872478	0.0055044594	-0.1052394485	0.021120539	0.0353752571	0.0426440799	-0.0301297173	-0.2212109255	-0.1267388098	0.0898165852	-0.1879613772	-0.0255410669	-0.1298628344	-0.0196752069	0.1085746304	-0.0112225629	0.120196583	-0.0348579311	0.0274832271	-0.0454817693	-0.0617711856	0.0493592597	-0.0060869478	-0.0272629449	-0.0388619448	-0.0874228742	-0.0902405336	0.1438048112	-0.2190120922	-0.1545939023	-0.0254147189	0.0161838809	0.0143102579	-0.0433861869	-0.1590367015	0.0036571448	-0.0029446209	0.0521288795	-0.0041499554	-0.0667675009	0.0430749811	0.0508789783	0.0829561481	-0.0389583318	0.0142676509	0.1100052357	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0165488182188369	-3.162308846079917e-05	0.0002738633844401	1.0000197237995295e-09	-0.0310773806370576	-0.0797598917171171	0.0009658035872605	0.0063616403267262	0.1485003197548522	0.0256403244443675	0.0006574262376124	0.0220523449672933	0.0002439709745483	-0.0001549533009498	5.952183642204726e-08	2.4010525475270276e-08	-0.0006320111100477	-0.0001319508741071	1.7411033177627752e-08	3.99438043223726e-07	-9.192264342603072e-05	0.0002109774489505	8.449772374429189e-09	4.451148396569007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.1161098819334	3.947009545826745	734648.0258191386	15.57888435484745	792.3137271507927	-1.7744300883748565	627761.0422315808	3.148602138530001	840.6328177646438	-0.7396261061536507	706663.5343029249	0.5470467769040113	843.9103470052627	580.8191146850586	1.076424	22.084787	0.1365353110288057	0.0906370075235288	0.1973000273	0.1911397659	0.0480500844	-0.1204230426	0.0004355339	-0.2276823653	0.0132138125	-0.1822933658	-0.0111437509	-0.0606252707	-0.1080336862	-0.1528941255	0.0867434298	0.1609245458	0.0929900707	0.1791816867	0.0154582107	-0.002920171	-0.0013910566	-0.0822973838	0.0565770134	-0.0382543414	0.0499243353	-0.0932252324	-0.0230106944	0.1088332112	-0.0779382252	0.0579002968	0.1280302359	0.067153009	-0.0428935741	0.0387066727	0.0455557929	0.0479410015	-0.0186041531	-0.0935266734	-0.0372294786	-0.1853187899	-0.0357160757	0.0117400988	-0.1603795872	0.0441608446	-0.0804450055	-0.0405785101	-0.1241245137	0.1138664911	0.1028253073	-0.1247024262	-0.1295145121	-0.0290891343	0.0394381097	0.0758212097	-0.0687126872	-0.0338254275	0.0352708684	-0.0551770356	0.0083799024	-0.1235138857	-0.0637828222	-0.038099041	-0.0141915294	-0.1211006162	-0.0222919062	-0.0853328306	-0.1390712568	0.0752409306	0.0326794715	0.0203213069	-0.0604139708	-0.0594774741	0.0495277228	0.0901783315	0.035173599	0.0955024944	-0.1064251451	0.0089322932	0.002071424	0.0967774681	-0.0635651464	-0.1352127175	0.1923264046	-0.0359904628	-0.1292498227	0.0728979223	0.0978085814	0.0137842317	-0.0020200433	-0.0606874874	-0.1074368676	0.0118287029	0.0670276258	-0.05404648	0.0638594623	0.1293429596	0.0507374646	0.0486781917	0.0401927637	-0.0189784236	0.075216562	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0243106514747637	-0.0077618332559268	0.0005910077751274	6.0246055492811225e-05	0.0565754149035058	0.0876527955405634	0.0032007775715038	0.0076830125660758	0.1305747565238206	-0.0179255632310315	0.0003213258171497	0.017049767041255	4.801606417725334e-05	-0.000195954910371	2.3055424190741114e-09	3.8398326898524936e-08	-0.000517998271889	0.0001140128381587	1.2998927265001925e-08	2.683222096799904e-07	6.201198806990205e-05	0.0001539346314959	3.8454866643816735e-09	2.3695870773788616e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.5447748431699	6.42866496123645	745709.578158941	41.327733183829245	794.3140888628752	2.0003617120825083	630934.8717660597	4.001446979165664	843.3181639467936	2.685346182149715	711185.525642591	7.21108411798605	846.4200914760324	594.21062937113	1.132143	23.227966	0.0705660820131495	0.045260168143618	0.0662351409	0.1030214191	0.0411609033	-0.1627229667	0.0813677091	-0.1683663722	0.0767632912	-0.1164513281	0.0176580223	-0.0465339925	0.066363493	-0.0451718948	0.0748140402	0.0242227382	-0.1436904567	0.0807820991	0.0363362531	-0.0050195112	-0.010270184	0.0340235817	0.0450633896	0.1103227037	-0.0356939333	-0.0371403015	0.0003843102	-0.0607874664	0.0471243093	-0.0945061106	0.0903885175	-0.0442684906	-0.1364348739	-0.1738266087	-0.0025258168	0.0441831058	0.0020401255	-0.0698287063	0.006564292	0.1374367425	0.1462687398	-0.0427128379	0.1126203071	0.0478056613	-0.0087964183	-0.0520629373	-0.0054534627	0.085440504	0.0247392231	0.080190355	-0.1475722933	-0.0628214896	0.0706480463	-0.0160154482	-0.0257662516	0.0838829611	-0.0443306527	-0.1243606014	0.0888574115	-0.0438834326	-0.0232991791	-0.0258242474	-0.0791893272	-0.0782115414	0.073873365	0.0887255188	0.0669085853	-0.0078049973	-0.0616910734	0.1059645324	-0.0610290511	-0.037938276	-0.0130094319	-0.12580284	-0.0257361259	0.0497968488	0.0233038228	0.0073367729	0.0035589832	-0.0290136353	0.0082043967	-0.0821489415	0.1343279716	-0.0320539647	-0.0522094351	-0.0862903728	0.0762432812	0.0080504024	-0.0485268523	-0.0944741771	-0.036595096	0.0656193253	-0.0382155365	0.0851871017	0.030034547	0.1341413528	0.0474928912	0.039216326	-0.0421806679	-0.0478298042	0.1538156597	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0325091174993446	-0.0081984660245808	0.0010568427205861	6.72148451562073e-05	0.0159324863029155	-0.0406429286005903	0.0002538441197925	0.0016518476452326	0.1121493512788234	-0.0184254052449972	0.0003394955584423	0.0125774769922609	3.202672068132871e-05	-1.5989343495924628e-05	1.025710837599848e-09	2.5565910543066716e-10	-0.0005289981366534	-1.0999864764399988e-05	1.2099702483508842e-10	2.798390285827693e-07	0.0001010084226692	3.899643459929796e-05	1.0202701450119758e-08	1.520721911457323e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.405229546883	1.860454703713117	748926.2113270932	3.4612917045682616	814.9702000825301	20.65611121965492	664176.4270225592	426.6749307187538	844.0456864054169	0.727522458623298	712413.1207395913	0.5292889278012883	847.2566746186445	610.7198343162689	1.089651	22.356155	0.0847407105638673	0.0502577317084826	0.0338078929	0.0397088566	0.0210407834	-0.0381736733	-0.0008980638	-0.0242728498	0.007838358	-0.0577762347	0.1625404076	0.1110101716	-0.0470226932	-0.0076586099	-0.0262527034	-0.0001760889	0.0653768248	-0.0711338996	-0.0805678567	0.0741274118	0.1555103736	0.0109689218	0.0094073037	0.1046559196	0.0826175973	0.1452056616	-0.0476188655	-0.005798929	0.0373041892	0.0386998355	0.0549854426	-0.1002965495	-0.22542086	-0.0692976911	-0.0517527446	0.2250173246	-0.038053615	-0.0619141843	0.1195866349	0.1238559618	-0.0563021889	0.0318932956	0.1358776898	0.0861493381	0.0928639171	0.0445944518	-0.0224462715	-0.0067256713	0.0445972929	0.0139309751	0.0876084397	0.0502640976	0.1247719552	0.1518017396	-0.0498003207	0.0506970013	-0.0180712091	0.1016829492	0.0367495386	0.0997081756	0.015666245	-0.0158935448	0.0297266306	-0.0535626198	-0.0008922336	0.0249026896	0.0282725123	0.1142823713	-0.0538284046	0.1670772569	0.0007027678	-0.191230474	-0.1136558272	-0.1426819933	-0.1681109698	-0.0793972838	-0.0779141919	-0.0215058391	-0.0436954151	0.0375764454	-0.1117425962	0.0497841477	0.1136034475	0.0682103226	-0.0223640234	-0.0902273518	0.0732792394	-0.005186551	0.0332236698	0.0871544991	-0.1000815014	-0.0237344588	-0.0196364003	0.0671017549	0.0019298601	0.0791139038	0.0445097671	0.0218611739	0.0103749359	0.0551496877	-0.0057047567	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0239414740752295	0.008567643424115	0.0005731941808948	7.340451384278266e-05	-0.03175479175394	-0.0476872780568555	0.001008366799336	0.0022740764884718	0.1061180424963552	-0.0060313087824682	3.637668562947805e-05	0.0112610389432582	0.0002570448746585	0.0002250181539771	6.607206758820398e-08	5.063316961929396e-08	-0.0004199722013282	0.0001090259353252	1.1886654573534694e-08	1.7637664988845414e-07	0.0002160539393754	0.0001150455167061	4.6679304719629016e-08	1.323547091419654e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.0032512116808	-0.4019783352022159	748230.6246067781	0.161586581971945	816.5028047976286	1.5326047150985005	666676.8302423945	2.348877212742156	843.1776886709494	-0.867997734467508	710948.6146724843	0.7534200670407266	846.4175057436693	616.5697938129207	0.8095379999999999	16.609129	0.0500630228484447	0.0313113512144187	0.008685369	0.0658490168	0.0317357749	0.0074379606	0.0106803689	0.0131043306	-0.0653994355	-0.0240520554	0.0629627724	0.0135453794	-0.0942917241	-0.0404637921	0.0259960095	0.0363181606	0.129268909	-0.0075019257	-0.0693882091	-0.062824921	0.0076657634	-0.0339977058	0.0704940713	0.0072410337	0.0788246446	-0.0156268958	0.1588420526	0.0898063743	-0.0268223299	-0.0206477313	-0.0103112303	-0.1035235515	-0.0060305711	-0.056541155	0.0578380784	-0.0729158251	-0.042478497	0.0685351244	-0.0767802664	-0.0335518366	-0.1400847154	-0.0587331423	0.0900841915	0.0308672509	0.0745564249	-0.0195891463	-0.0437859143	0.0354178367	0.0662210918	-0.0757560176	0.0331920936	0.1060210303	-0.0105170227	0.0976351426	-0.0664283253	0.054245691	0.0319136792	-0.0463591799	0.1543146917	-0.0648270845	-0.1268728026	0.0153104287	0.079107251	-0.0473112184	-0.0807905881	0.0816959999	-0.1003248496	0.0173392405	0.0286393626	0.09918674	0.0381499646	0.0673020201	-0.0503241589	0.0177455172	-0.0250827413	0.1646857057	0.0290241538	0.0122038932	-0.0191436306	0.0183379401	-0.0517941185	-0.0427374278	0.0934957412	0.0682455125	-0.0515605803	-0.0991550582	-0.0095798389	0.0015017596	0.0170373543	0.0629436533	-0.0968133083	-0.0743408125	0.031569882	0.066866941	0.0266489874	0.0021629015	-0.070098097	0.0072509203	0.018651524	0.1269721458	-0.0362499958	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0227960112266742	0.0011454628485552	0.0005196581278466	1.3120851374204194e-06	-0.0053959125491189	0.0263588792048211	2.911587223773882e-05	0.0006947905129343	0.1120750405591195	0.0059569980627642	3.548582591977761e-05	0.0125608147163282	-6.295618232398123e-05	-0.0003200010569824	3.963480892810366e-09	1.024006764699052e-07	-0.0004110065238474	8.965677480800023e-06	8.038337268972463e-11	1.689263626451234e-07	0.0002129870191926	-3.0669201827999938e-06	4.5363470344548967e-08	9.405999407665949e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.271481457857	-0.7317697538237553	746965.1936613589	0.5354869726112794	813.4900994922804	-3.012705305348277	661766.1419719602	9.076393256873654	841.6990006433278	-1.4786880276215015	708457.2076839769	2.1865182830311665	845.0927314554307	609.6761374575161	0.7479209999999998	15.344954	0.060795869118562	0.0291366599996019	0.0334400319	0.059438405	0.0360484636	-0.0063308028	-0.0031055949	-0.0252476201	-0.0776689132	-0.067695603	0.1132764929	0.0979086972	-0.0736106661	-0.1186167847	0.0253564424	0.0774361113	0.086467145	-0.0356814206	-0.0456670957	0.1042054381	0.0910850651	-0.0685961782	0.1385632904	0.0617586527	0.0450167626	-0.019980204	0.1075162323	0.1286873863	-0.0068627381	0.1298330166	0.0042567565	-0.0732924454	0.0896367767	0.0827913198	-0.0123576006	0.0137580984	0.0586909806	0.0382830575	-0.1440940291	-0.1549336457	0.1280271045	-0.0729127831	-0.1379121572	-0.0789279103	0.0640724872	0.0389903706	-0.1006393611	0.0696279822	0.1154766933	-0.0289575291	0.0201862376	0.0318326698	0.0575105737	0.1713919157	-0.0465516605	0.0282457155	0.0855019236	0.0518429009	0.0269130928	-0.0833930783	-0.0537593335	0.0302794184	0.102222693	-0.0183776675	0.026363135	-0.0324492381	-0.0520100804	0.0293415739	-0.0203411456	-0.0267647532	-0.0308487144	0.0239487149	-0.0230308891	-0.0458187472	0.188186118	0.0951100643	0.0417303693	-0.0210239138	-0.0455218044	0.0456073758	-0.0885408531	0.0128357115	0.1239960192	0.0928271047	-0.0544922756	-0.0566770017	0.0173208316	0.0512496245	0.030266425	0.163480061	-0.0869611472	-0.0597226961	-0.0240842648	0.0174750371	0.078980813	0.0413776924	0.043025106	0.0017497494	0.0375656024	0.1160734819	-0.1188421448	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0332682503451167	-0.0104722391184424	0.0011067764810253	0.0001096677921538	0.0064684362906604	0.0118643488397793	4.184066804633248e-05	0.0001407627733919	0.0897183040735569	-0.0223567364855626	0.0004998236662848	0.0080493740858352	-0.0001459922088441	-8.303602652011878e-05	2.131372504317931e-08	6.894981700249869e-09	-0.0003390034041053	7.200311974209998e-05	5.184449252595188e-09	1.1492330799498132e-07	4.597527195926508e-05	-0.0001670117472333	2.1137256317283853e-09	2.7892923713931357e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
