global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
985.6221423475066	0.9947949583994388	971451.0074856884	0.9896170092569408	843.0456041683808	2.7271326813249743	710725.8907076302	7.437252661550744	914.5154547881403	1.424669588425104	836338.5170463591	2.029683436183355	951.863567334334	730.451738882873	0.908226	17.07078	0.0741513316918195	0.0391252211146955	0.0375465362	-0.0610917614	0.0784040841	0.0627892395	-0.0718298835	0.0062376418	0.0414030607	-0.0227174696	0.0738729786	-0.0024109228	0.012288261	0.1128614318	0.162682147	-0.0447291202	-0.0635503712	0.0390148076	-0.0421223627	-0.0527173306	-0.0067760389	-0.1310635403	-0.0176043031	-0.0133318486	0.0899133153	0.0360731386	0.0113492523	0.0623030307	-0.008068471	0.1334805507	0.0927705799	-0.1748849462	-0.0264447969	0.0704190054	-0.0930142531	-0.1017555091	-0.0292564808	-0.2247361319	-0.0207939975	-0.0163532105	0.0997678236	0.1228437386	0.0483186021	0.0477792789	-0.0845232854	-0.0028875563	0.0197517996	0.0038664036	0.059446831	0.0656449388	-0.0718872544	-0.0585193939	0.0143546898	0.1038517043	0.2226576216	-0.1118707942	0.1156483236	0.0528315235	-0.026636517	-0.0733275597	-0.0144297221	-0.0200486451	-0.2288903865	-0.0332776302	-0.0810171788	-0.0105880078	-0.0547797979	-0.0295624464	0.0743642132	-0.0636879121	-0.0749958702	-0.0421241714	-0.0007472111	0.0296567288	0.0500691127	-0.0609817376	-0.0365583498	0.0906829612	0.0209240274	-0.0193338889	0.0089250637	0.125733103	0.1188314535	-0.0238787636	-0.0221539801	-0.0081583356	0.0185178573	-0.0363589402	0.1461271217	0.1985263137	0.005420546	0.0060147658	0.0233678001	-0.0095171333	-0.0551696096	-0.0015735019	-0.0731415947	-0.021644023	-0.0963968653	0.061280473	0.0366301003	-0.0670164691	-0.0026420965	0.0498547053	-0.0090137312	-0.014568834	-0.0414139684	0.0339315361	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	0.0139199083906476	0.0079509870218146	6.321819462106578e-05	0.000193763849604	-0.0742847934603503	-0.0101665375903366	0.0055182305394469	0.0001033584865757	-0.0701277758596319	-0.0325001761600916	0.0010562614504369	0.0049179049470187	-0.0005570677313017	-0.0002440471256614	5.9558999543591177e-08	3.103244572576231e-07	0.0004154093231256	-5.749762271000107e-07	1.7256490573966918e-07	3.3059766173016313e-13	0.0003251155048543	0.000226050516503	1.0570009149666634e-07	5.1098836011287694e-08	0.0	0.0	0.0
986.8557602179663	1.2336178704597387	973884.2914753804	1.5218130503176206	844.3322756856844	1.2866715173036027	712896.9917645666	1.6555235934403554	915.8648274829684	1.3493726948280482	838808.3822204075	1.820806669547509	952.3770325672529	737.3033155482849	1.08192	20.335476	0.0731387532949912	0.0367235512309029	0.0210520057	-0.0625243782	0.108770649	0.0104382796	-0.0711859651	-0.0298946091	-0.0154326288	-0.1423215191	0.0576603083	-0.0506567231	0.0850978818	-0.0610163239	0.1787118057	0.0582395903	0.0665551402	-0.1075545072	-0.0074284242	0.1089093232	0.103364866	-0.1469010236	0.1256593438	0.1125178029	0.0108552346	0.0796074326	0.0347005601	-0.0479733247	-0.0023983678	0.1410771976	0.0169609824	-0.028267361	-0.0877363895	-0.1530397533	-0.1724549392	0.0666922803	-0.0277439397	0.1440452556	0.049932396	0.067251127	-0.0500107942	0.0902635522	0.0543150425	0.0623343406	-0.0697484649	-0.0639461313	0.0094475804	0.0290928064	0.1645792275	-0.1123785277	0.0456113285	-0.0471680227	-0.0667559752	0.0663078907	-0.0201777302	-0.0780256649	-0.0710187165	0.0938173444	-0.0332750441	-0.1365886884	-0.0204239629	-0.0011328539	-0.084463394	0.0623151494	-0.1058722518	-0.0313232961	0.0660304807	0.0496876489	-0.0458696503	0.038927844	0.0707165433	0.0151716158	0.0395724751	-0.0227869539	-0.1273936397	0.070491548	0.0447805534	0.17093214	0.0208303499	0.0805319832	0.1508106835	-0.0936804777	0.0439650157	-0.1090742512	-0.0367156718	-0.017254495	-0.0451900564	0.1204226211	-0.0078534705	0.1330210261	-0.0632025672	-0.1243685525	-0.0143890154	0.0991697219	-0.0344325869	-0.0107123773	0.0932245977	-0.0135303973	0.0451210195	0.0064808673	0.0691552945	0.2007021286	-0.0516526951	-0.0837827482	-0.0572799988	-0.0343185478	0.0495844451	0.0163080511	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	-0.0027001258597749	-0.0166200342504225	0.0002762255384852	7.2906796586251425e-06	-0.0826944050211579	-0.0084096115608075	0.0068383646218033	7.07215666036687e-05	-0.0485196137838457	0.0216081620757861	0.0004669126682934	0.0023541529217335	-0.0006399750767952	-8.290734549349992e-05	6.873627936778561e-09	4.095680989190221e-07	0.0004165385470331	1.1292239075000126e-06	1.735043611644461e-07	1.275146633269597e-12	-0.0001208668339042	-0.0004459823387584	1.4608791538025471e-08	1.9890024648450145e-07	0.0	0.0	0.0
986.6734940110218	-0.1822662069445186	973524.583783918	0.0332209701939421	842.5327311773985	-1.7995445082858623	709861.4031052465	3.238360437301806	914.5105497294344	-1.3542777535340065	836329.5455664323	1.8340682337171152	952.0356747196652	726.2295821483718	1.183798	22.250349	0.1905600272570814	0.1129677827375979	0.1283880768	-0.0719752309	0.0400468326	0.0401959694	-0.0798884253	-0.0569320635	0.0956566563	-0.067832082	0.0203695804	0.0313324356	0.0057621574	-0.0192238561	0.0277340228	0.021354414	0.0398104609	-0.007385929	-0.1424643534	-0.0385016941	-0.1307857709	-0.0264865351	-0.0749308655	-0.110844722	-0.0410844256	0.0618344595	-0.0414490955	0.0388100693	0.0906414504	0.0856743522	0.0661015014	-0.0448954215	-0.0875788712	0.2010608189	0.0120016426	0.135253138	-0.0184467463	0.0166047307	-0.0089417151	0.0958916032	-0.0041353566	-0.0459744411	-0.0411003616	0.0355416645	-0.0877279599	-0.0281395157	-0.2829810074	0.0345482094	-0.0790116108	0.0447244268	-0.1269750591	-0.0970230506	0.1311081076	0.0159236005	-0.1651575927	0.0660424847	-0.0649486614	-0.1446145834	0.081000478	-0.1278450603	0.0079870204	0.0076739258	-0.0653396619	0.0068066914	-0.0567721349	0.0290793054	-0.021441436	-0.0261146478	-0.0694676708	-0.1297796064	0.0272573805	0.0095524011	0.1636672132	-0.2007610115	0.0986085515	0.0097424825	-0.0347370967	0.0392749824	-0.1129880747	-0.1684286067	-0.1244167262	0.0269282053	0.0341615244	0.0656324485	-0.118731201	-0.012593192	-0.0069436365	0.02060098	0.0375834072	0.1497407918	-0.0168904672	0.0832540331	0.0711710183	0.0466690287	-0.1458674919	0.1589408023	0.0893742197	0.0566683005	-0.0940351394	-0.0923321836	0.0077726713	0.0400984802	0.1746474415	0.1513152527	0.0160850726	0.0424417996	0.055017725	-0.1353708723	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	-0.0191799053533259	-0.016479779493551	0.000271583132156	0.0003678687693625	-0.1669820285924714	-0.0842876235713135	0.0278829978728569	0.0071044034872994	-0.1207370200922426	-0.0722174063083969	0.005215353773912	0.0145774280207545	-0.0007579759710376	-0.0001180008942424	1.3924211042006072e-08	5.745275726703926e-07	0.0002530723521843	-0.0001634661948488	6.40456154400944e-08	2.6721196858345844e-08	-0.0001909041024894	-7.003726858520001e-05	3.644437634728334e-08	4.9052189908754445e-09	0.0	0.0	0.0
986.8733233486502	0.19982933762833	973918.9563372094	0.0399317641769771	842.3111631277517	-0.2215680496468621	709488.0955296259	0.0490924006243143	914.4502890276846	-0.0602607017498257	836219.3311028158	0.0036313521753814	951.5442827620057	738.840609144645	1.06317	19.983053	0.136527042672728	0.0743490369268911	0.0909994881	-0.1264877746	0.0520542718	0.0881252385	-0.0555890936	0.085673033	0.0906111067	-0.06216471	0.0231638626	0.014400052	0.1074985616	0.1763343163	-0.0254415532	-0.0734999867	0.0196471956	0.014488542	0.0275331048	0.0321348118	-0.0028346431	-0.0243791739	-0.0119567246	-0.0705101312	0.0386192494	0.0185381881	-0.0185277944	-0.0009101215	0.0076355108	0.1411107479	0.066682356	-0.0768685136	0.0453659108	-0.0415837642	0.0096418532	0.1593418191	0.0117816447	-0.0581286525	0.0676441339	0.093606389	0.121533587	0.0247202269	0.0164594019	0.0438060036	0.2321808169	-0.0571102204	0.0748298894	0.1608960106	-0.1847771892	0.0630043408	-0.0630165086	0.0233619084	-0.026578194	-0.089549277	0.0907279933	-0.007584495	0.0543090902	0.0577568429	0.0193690015	-0.1121701073	0.0064566969	-0.0220031051	-0.1623191763	-0.0153602719	-0.0619027058	-0.0035136534	-0.0459815387	0.0304477107	0.1184147254	-0.0323063751	0.0225330935	-0.0228708481	-0.0413204489	0.0162343194	-0.1544239094	-0.0649173222	0.1036165443	0.0569645688	0.0288200454	-0.1281038515	-0.0715859498	-0.0222921456	-0.1126739931	0.1333915458	-0.0922460335	0.0130923189	0.0337004321	-0.0065592967	0.1140520038	0.164017716	-0.0023200329	0.0708201458	0.0550841108	0.0289795031	0.0272653281	-0.1044109043	0.0078303453	-0.0944537146	0.0866072728	0.1006724426	0.0085813918	-0.1495354316	-0.1173812915	0.1526818803	-0.0468679117	-0.0128854336	0.0755466128	0.0282658545	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0025536857707919	0.016626219582534	0.0002764311776066	6.52131101594502e-06	-0.1014330484172774	0.065548980175194	0.0102886633112217	0.0042966688020079	-0.0971032981077826	0.0236337219844599	0.0005585528148387	0.0094290505034088	-0.0006970385147694	6.093745626819993e-05	3.7133735764387792e-09	4.858626910719312e-07	0.0004409395153401	0.0001878671631558	1.944276561883623e-07	3.5294070992207976e-08	0.0001746536966974	0.0003655577991868	3.050391377006739e-08	1.3363250454629685e-07	0.0	0.0	0.0
986.0474403580236	-0.8258829906266101	972289.55463661	0.6820827142063534	844.3021488505832	1.9909857228315104	712846.1185537124	3.964024148518912	914.8610662793142	0.4107772516296109	836970.7705937236	0.1687379504563766	952.1000940735796	732.2814066128639	1.034901	19.451729	0.075645334442401	0.0370127428672841	0.0396565988	-0.0936743806	0.0882950091	0.0811220188	-0.0893504218	-0.0461139105	0.0105955092	-0.0842282866	0.0790474268	-0.0711352913	0.0325619258	-0.0232686753	0.1631652565	-0.056727961	-0.0369015327	0.0924557234	0.0948484591	-0.0096500009	0.018048167	0.0014259701	0.0013676549	-0.0848145374	0.0628372649	0.0838093622	0.0215897288	-0.0053985943	0.0412669302	0.1256702169	0.0965515556	-0.0463768687	-0.1543858139	0.0177289488	-0.0241466155	0.0407921153	0.0008255181	-0.0929350468	-0.0836307421	-0.0438287548	-0.0678596549	-0.0197165717	0.0495465264	-0.0069295303	-0.0133932369	0.0363537041	-0.0302773078	0.0221811337	0.0084126964	0.0841230866	0.0438060859	0.1137445502	0.0636801893	-0.0330140229	-0.1546406591	0.0167350424	0.0646569438	0.1167676284	-0.0320845279	-0.1392010698	0.0026256046	-0.0504751875	-0.1144293648	0.0314466611	-0.061154278	-0.0735112406	0.0129049295	0.0533426728	-0.1207585801	-0.1097393177	-0.0048892265	0.018123787	0.0738502249	0.0464534114	0.0296051178	0.0342361893	-0.04289118	-0.0572393749	-0.0276067271	0.02455511	-0.0465396205	0.0011165189	-0.0105958814	0.0456818972	-0.0599949791	0.0280107528	0.0171905378	0.0680745961	0.0706102397	0.1859392997	-0.0361375815	-0.0207294795	0.0011012251	0.0104702091	-0.1263370372	-0.0603494813	0.1223196052	-0.0010444802	-0.0729772386	-0.1437484396	0.1288097843	0.0287543215	0.1130514824	0.0219345796	0.0671442544	0.0119109071	0.0190787195	0.1737749044	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0027984813095258	-0.0002447955387339	5.992485578402049e-08	7.831497639765238e-06	-0.1217207291324484	-0.0202876807151709	0.0148159359005348	0.0004115899888007	-0.0902117071614299	0.0068915909463527	4.7494025771850606e-05	0.0081381521089795	-0.000486985717831	0.0002100527969384	4.412217750164473e-08	2.3715508937137438e-07	-6.5102868205269e-05	-0.0005060423835453	4.238383448552626e-09	2.560788939442784e-07	0.0004229838610565	0.0002483301643591	1.789153467142645e-07	6.166787053061762e-08	0.0	0.0	0.0
984.7247532086844	-1.3226871493391172	969682.8395819044	1.7495012950268405	841.7561855000027	-2.5459633505804504	708553.475827515	6.4819293824988335	914.0539890556234	-0.807077223690726	835494.6949084977	0.6513736450003301	950.7409005786864	725.6201656678687	1.100852	20.691324	0.0541940648323877	0.0338098524955809	0.1096400016	-0.0500363828	0.135397988	0.0288033002	0.1116054881	-0.0233484827	0.0531116834	-0.1533635154	-0.0514754463	0.0348057379	0.0914099035	-0.0855927768	0.0639332852	0.1009133051	0.0464190189	-0.1007335395	0.055773319	-0.0470912864	0.1789752689	0.0790156194	0.1205201199	-0.0135020692	-0.009494947	0.1022400673	-0.0958489325	0.1922321814	-0.0083770288	0.0292806169	-0.0424013585	0.0599055854	0.0030609215	0.0314881153	0.021327128	-0.0477386713	-0.0584171089	0.0183386963	0.1544879324	-0.1741123573	0.0056351164	0.1340396288	0.1298332047	0.0584310505	-0.1570624706	0.0403982611	0.0222771565	0.065774143	0.0119682329	-0.126415966	0.00987681	-0.0053931194	-0.0379791116	0.0372536418	-0.084511587	0.1059177299	0.0522710117	-0.1623463363	0.0418114837	-0.1582793502	0.0178815519	-0.0381922943	-0.0092332526	-0.0727151034	-0.0761107071	0.0685824178	0.1840540512	0.0271025111	-0.0030538756	-0.0458221767	-0.0202806189	0.0056394542	0.0475124888	0.0466856761	-0.0411529039	-0.1011830111	0.0799841181	-0.0856301055	0.045879311	0.0044779726	0.1213766652	-0.0934753389	0.0265709486	-0.0711351523	-0.1033158113	0.0067571646	-5.2945e-06	0.1176710945	0.0265858206	0.0969488633	-0.0953203517	-0.0369042757	0.0216634641	0.0104156058	0.1555912115	-0.0055664089	-0.0187030075	0.0024092429	0.0310915637	-0.0471539026	0.0531291553	0.0413334509	-0.0302909343	-0.0003275313	0.0597677291	0.0663295657	0.0710802642	0.051207149	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0088714827922444	-0.0060730014827186	3.688134700910232e-05	7.87032069330885e-05	-0.1154060375061334	0.0063146916263149	0.013318553492867	3.9875330335452745e-05	-0.0911287159211156	-0.0009170087596857	8.409050653403062e-07	0.0083044428654313	-0.0007001141752188	-0.0002131284573878	4.54237393485033e-08	4.901598583423006e-07	0.0005388517135367	0.0006039545817419	2.903611691814378e-07	3.647611368071167e-07	0.0004236880812001	7.042201435999897e-07	1.7951159015102253e-07	4.959260106519903e-13	0.0	0.0	0.0
986.027536024784	1.3027828160995796	972250.3017991068	1.697243065924351	843.7481450033451	1.9919595033424	711910.9321965859	3.9679026629561016	913.8421603017828	-0.2118287538406775	835107.4939450292	0.0448714209536943	951.379677130416	723.7405448248542	0.983721	18.489761	0.0420591334164039	0.0258669885312616	0.1119944408	-0.0630326394	0.1127437061	0.093218089	-0.129584302	-0.0931403336	0.0491725147	-0.1608629301	0.0378969828	0.0251486297	0.0469742097	0.1025922746	0.0832308957	-0.0382475835	-0.038188369	0.0016022595	-0.0085347382	0.0813727159	0.0674380993	0.0796498591	-0.0705899997	0.1286126925	0.0711762422	0.0629492704	-0.0950128518	0.07853677	0.0763594435	0.1383734479	0.0718017256	0.0052911622	-0.1470045283	0.0993992532	0.0920851352	0.0183748163	-0.0092731922	-0.0070953339	0.01719701	0.0847008811	-0.0923370454	0.0364394809	0.0873324118	-0.0663990562	-0.0531442978	0.002353098	0.0439535056	0.0838400718	-0.0418929544	-0.1099556709	0.0578027018	-0.0091126504	0.025369117	-0.0215612629	0.0866374751	-0.0055367746	-0.1632801754	-0.0494720129	0.0200384415	-0.1819393173	0.001587124	-0.0154071192	-0.0866356704	-0.0162441375	0.013677658	0.0680774935	0.0710197039	0.121335744	0.0634371912	-0.1107915671	0.0100789553	0.063429249	0.0668606918	-0.0249602435	0.0061617853	0.0580912046	0.0454809821	-0.0679554241	-0.0715235069	-0.0397495091	0.0355101216	-0.0374344945	0.0899775561	-0.0983712734	-0.1051791702	-0.0102753281	-0.0187000506	0.1062432855	0.0518686124	0.0806179412	-0.1023064631	-0.0360333333	0.0263179641	0.0811413182	-0.0720032442	-0.055049624	0.0781154822	0.0736401957	0.0383147604	0.0090054152	-0.0796476439	0.028275614	0.1073750061	-0.048087737	0.0877837194	0.0178915956	-0.0371300086	-0.1411840465	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.031537920796012	-0.0226664380037676	0.0005137674117786	0.0009946404481355	-0.11154477367009	0.0038612638360434	0.0124422365331116	1.490935841153663e-05	-0.1024592237935735	-0.0113305078724579	0.0001283804086478	0.0104978925403815	-0.0007581197556193	-5.8005580400499984e-05	3.3646473575988678e-09	5.747455638602672e-07	0.0005648389738199	2.598726028319993e-05	3.190430663459176e-07	6.753376970267806e-10	0.0004237137145991	2.5633398999984694e-08	1.7953331193936757e-07	6.570711442924164e-16	0.0	0.0	0.0
986.202988159836	0.1754521350519553	972596.3338553896	0.0307834516942895	843.0038793152867	-0.7442656880584764	710655.5405406224	0.5539314144211572	915.647091347734	1.8049310459512071	838409.5958935654	3.2577760806385188	952.075247040924	729.52362891375	0.994743	18.696915	0.0791741141572347	0.043821488769837	0.0810247706	-0.0159100774	0.0220762268	0.0464081483	0.0146320541	0.0352775166	0.0717196584	-0.0437543677	0.0069920559	0.0300966049	-0.015414091	-0.100900289	0.0282191017	0.0515329877	0.0694872748	0.0235229281	0.0605212801	-0.1026290972	-0.0588641801	0.1208530171	0.0138317589	0.0738334782	-0.0956793238	0.0778269002	-0.0320664348	0.063562906	-0.0481106451	0.0296206217	0.0048257652	-0.0324115457	-0.0324663254	-0.0465299158	0.0802815456	0.0704471894	-0.0651190321	0.0512071336	0.1777762258	-0.1424987117	-0.0013509054	0.0303244515	-0.104324766	-0.0075857976	-0.0727331102	-0.0317252632	-0.0300696407	0.121330152	0.3055055366	-0.0069888346	-0.0044606135	-0.0068803701	0.1168350739	-0.1479596102	-0.0889901244	-0.0447495503	-0.074977358	-0.0119470373	0.0785688593	-0.0483275037	0.0086105632	-0.0156101761	-0.0039027624	-0.0073485656	0.0193126086	0.0006483734	0.1001203779	-0.0158178256	-0.1057175377	0.0041326653	-0.0267914565	0.0297329803	0.02037272	0.0653478752	-0.0338274321	-0.0913620519	0.0674877863	-0.0572909616	0.0198748707	-0.116692872	-0.0096923545	0.0829570803	0.043501171	-0.1079190905	-0.0751554085	-0.0151258275	-0.0158014494	0.0515527229	0.0002116531	-0.0228148272	-0.0722645785	-0.0742070763	-0.0086105302	-0.033959517	0.0655631988	0.0086662838	-0.0484910902	0.1046980012	0.0538774186	0.0242075416	0.0601947752	-0.0726461274	0.0226157727	-0.0177036971	0.101751917	0.0047535446	0.010567013	-0.0670487144	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0246431665017041	0.0068947542943079	4.753763677887728e-05	0.0006072856552307	-0.0791083554617699	0.03243641820832	0.0062581319038657	0.001052121226185	-0.0862803197270167	0.0161789040665567	0.0002617569367948	0.0074442935721962	-0.0007582196988838	-9.994326449996959e-08	9.98865611891088e-15	5.748971117754403e-07	0.0010378398141206	0.0004730008403007	1.0771114797738815e-06	2.2372979492516835e-07	0.0004238936827949	1.7996819580000815e-07	1.796858543134233e-07	3.238855149951006e-14	0.0	0.0	0.0
985.4021156365936	-0.800872523242333	971017.3295010746	0.6413967984845412	842.5097022715195	-0.4941770437671948	709822.5984216444	0.244210950586484	916.5256348196864	0.8785434719524119	840019.2392816291	0.7718386321101983	952.0030419193978	728.8630473434781	0.96799	18.194086	0.1409639707917175	0.0785849817234636	0.0438256223	0.0602945522	-0.0991051873	-0.0112089529	-0.0434516775	-0.0284972833	0.0409396964	0.0240144329	-0.0044202368	-0.0166647387	-0.0363758006	-0.0839836653	0.0707732332	-0.1241841608	0.0602044602	-0.0880000081	0.1099393519	0.1461114224	0.0335811525	-0.0499413731	0.0792682377	0.1114076337	-0.0829865709	-0.0609517379	0.0470003092	-0.0276932399	-0.0413777519	-0.0163548785	-0.1184064855	0.110704882	-0.0797340504	0.0194465124	-0.0261317766	0.2505379138	-0.0052317429	-0.0653830371	-0.1005779737	-0.1418304543	-0.2152356199	-0.0977253437	-0.0915524684	-0.0525555215	0.0055923812	0.0618579144	0.0106835427	-0.1153300791	-0.0539892639	0.0737825736	0.0088403936	-0.0046861174	0.0817268386	0.0391548753	0.0790257533	-0.0538624621	-0.0410485587	0.0533664919	0.0683820498	0.0777602544	-0.018050061	0.0118211093	-0.0046912826	-0.0056861567	0.0110357713	-0.0887560523	0.1078261457	0.089065905	-0.1299750689	0.052062347	0.073750742	0.0230184177	-0.0998328736	0.0549422008	-0.0505184133	0.1633327536	-0.0278506312	0.0295882187	-0.0693697743	-0.0975797985	0.0791211253	0.1231695287	0.0884855519	-0.2082664379	-0.0342033816	-0.0221454295	-0.0018081981	-0.0671229036	-0.032690683	-0.0884481475	-0.0217356253	-0.0940081466	-0.0411009786	0.0391345246	-0.0218540314	-0.1249152816	-0.0499074865	-0.0088838365	0.0706448486	-0.0104041014	-0.0256632099	0.0504956147	0.1012301497	-0.1039448569	0.0166475786	-0.0109887582	-0.1241249321	-0.1309055939	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0117406342106107	0.0129025322910933	0.0001664753395227	0.0001378424916673	-0.0214893591722074	0.0576189962895625	0.0004617925576321	0.0033199487334166	-0.0499483111163812	0.0363320086106355	0.0013200148496832	0.0024948337833788	-8.971683561727643e-05	0.0006685028632665	4.468960781955403e-07	8.0491105931774e-09	0.0010249815215566	-1.285829256399986e-05	1.0505871195324832e-06	1.6533568766141408e-10	0.0004230461666169	-8.475161779999746e-07	1.7896805908925395e-07	7.182836719716847e-13	0.0	0.0	0.0
986.0372800581032	0.6351644215095575	972269.5176643822	0.4034338423515708	842.4464994820441	-0.0632027894753264	709716.1044895498	0.0039945925974624	915.465979036343	-1.0596557833433735	838077.95877297	1.1228703791730583	952.0688286192355	726.6705014826888	1.055785	19.844242	0.1755498846319449	0.0912415817417116	0.0702624383	-0.0308044081	-0.0386397061	0.123712652	0.0754816254	-0.0065237215	0.1000721317	0.0155787609	-0.0317807562	0.0196945362	0.0228226055	-0.0106722065	0.0139758539	-0.0527258967	-0.0147665873	-0.0357039508	0.0652882663	-0.127832875	-0.0772327157	0.0261348514	-0.1462355797	-0.0048166257	-0.0782818091	0.0269081846	-0.0539738517	0.0651420809	-0.0757238927	-0.0804317926	0.0393787385	0.0070242445	-0.132035063	-0.0809722281	-0.0440206876	-0.0760106681	-0.1065824183	-0.0649878347	0.1063630754	0.0410325758	0.0597508657	0.0245253512	0.0937090703	0.0158382162	-0.0438098262	0.0162114699	0.0548327225	-0.1551186114	-0.0160977402	0.032388737	-0.00062303	-0.0948541697	0.0164945047	0.0771642252	0.0304286348	0.1148226598	0.0866921282	-0.1583130862	0.0811796359	-0.0082844936	0.0460264384	-0.0791057949	0.0376913766	-0.0133986986	0.0505896747	-0.0030093047	0.0813612738	0.0258462294	-0.0253847465	0.0136276219	-0.091520803	0.0403154233	-0.1627747872	-0.0208812033	-0.013077612	-0.044413545	0.0891034146	-0.1548852274	-0.0075422884	0.0185748471	-0.0839108661	0.0340269554	-0.1202040989	-0.0782311673	-0.0892667941	0.033975035	0.0765490271	0.009356	-0.0006747553	-0.0770471622	-0.0620249351	-0.0263271322	-0.0355081867	-0.2212524906	0.1269482234	-0.1151019106	-0.0250037539	-0.0054219714	0.059299177	-0.0516234948	-0.1262296486	-0.1384907105	0.0483409822	0.0028062174	0.0524710119	-0.0444922136	0.0444077409	0.0547397602	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0307412752162008	-0.01900064100559	0.0003610243586233	0.0009450260019182	-0.0787573735050415	-0.0572680143328341	0.0062027238814126	0.0032796254656256	-0.1141397856701758	-0.0641914745537945	0.0041205454053904	0.0130278906728336	-0.0003293133485355	-0.0002395965129182	5.7406489002572484e-08	1.0844728152366373e-07	0.0008648807170172	-0.0001601008045394	7.48018654668186e-07	2.5632267614163195e-08	0.0007251439439538	0.0003020977773369	5.258337394528719e-07	9.126306707189522e-08	0.0	0.0	0.0
