global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
925.9906852642348	-0.467436110605945	857458.7491961272	0.2184965174984132	1115.8448717035176	11.964364229777402	143.146011422777	1245109.7777070396	860.0685167240296	-1.7044537214649154	739717.8534598723	2.9051624886156	888.1252024852446	806.1595250086401	1.354617	26.18623	0.1547043738349615	0.0730655777364657	0.0143527504	-0.0803926527	-0.0722704641	-0.0014304947	-0.006512205	0.0225226516	0.0533091836	0.1215905917	0.0843021414	-0.1846299763	0.008162183	-0.0236214012	0.0023527669	-0.0046395439	-0.0893981003	0.0147972733	-0.0400819779	0.0268970255	0.0130390852	0.0676937061	-0.0075349143	0.1037312983	0.0168400814	-0.0053148425	-0.0020183749	0.0678915715	0.0338377377	0.0724154134	-0.0119587397	-0.0166256198	-0.068334368	0.1523345137	0.0017798921	-0.048568829	0.1593989477	-0.1172366604	0.0910946286	0.1150880949	0.1322062085	-0.2567343519	-0.0276127599	-0.1317207221	0.0486878087	0.0168379005	-0.0263643805	0.1305802332	-0.038212168	0.0496997566	0.079729028	0.0031702862	-0.0467128602	-0.0217870043	-0.0663162855	-0.0448212883	0.0335853122	0.1523596458	0.1805946885	-0.0045282756	0.0381368322	-0.0935378282	-0.0596556283	0.0286851725	0.0778651042	-0.0479161802	-0.1491113973	-0.1269226174	0.060954936	0.1073385653	-0.0325213166	-0.0325830595	-0.1014841013	0.0159612762	-0.0682849859	-0.0407610827	-0.0912770576	-0.1510410383	-0.1465334486	-0.2019003666	-0.0056741332	0.0795373927	-0.0284724814	-0.0017826723	-0.0314087672	0.0343161802	0.0298433887	-0.1424230786	0.0683140481	0.0491521575	0.0258872893	-0.0638134542	0.0311929436	0.0028041203	-0.1652660252	-0.0179164478	-0.041543598	0.1460557816	0.0700838452	0.1420641932	0.1070726332	0.1767284772	-0.109206365	-0.0405199347	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	0.0348102837137673	0.020669586749335	0.0012117558522329	0.0004272318163882	0.0333596452480264	0.0363287282885095	0.0013197764990603	0.0011128659310741	-0.0533275092687262	-0.048135566008547	0.0023170327149631	0.002843823244806	0.0005400551701253	0.0004268632879677	2.916595867790668e-07	1.822122666145956e-07	0.00026788850613	-0.0004170797300391	1.7395550120948857e-07	7.176425171656305e-08	-0.0004135720910724	0.0001474668377645	1.7104187451399756e-07	2.174646824029084e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.7250098949823	3.734324630747551	864388.594024225	13.945180447807834	1120.3160739150344	4.471202211516811	19.991649216272823	1255108.1054723968	861.3687074936095	1.300190769579899	741956.0502492114	1.6904960373007702	889.988083231014	820.6487817775385	1.231317	23.802694	0.1236332836881698	0.0626197392686474	0.0909837744	0.01025283	-0.0960159601	-0.0637803165	0.1892125139	0.0797128287	-0.1064054724	-0.0957003395	-0.036620982	-0.0200709861	0.1566440528	-0.0812499973	0.0670794375	-0.1040856361	-0.0216462508	0.1389533421	-0.0008948442	0.0108266634	0.0362007379	-0.0289561351	0.1327682761	-0.051973287	-0.0159889307	0.0412156752	0.0154156056	0.0270176774	-0.0484995643	0.0880081751	0.1144004161	0.1411126946	0.1303447329	0.081530103	-0.1859012476	0.0096639914	0.0311612136	-0.2178974921	0.0263960297	-0.096816991	0.1355202283	-0.0390099227	0.0984146001	0.1253497217	0.1848816016	-0.1358697842	-0.0544234133	-0.1347195774	-0.1206971602	0.1037748588	0.0494198718	-0.0843769447	0.0044125134	-0.0594080532	0.0652618445	0.0794270014	-0.00775068	0.1966222868	-0.1122779609	-0.1615594355	-0.0942885808	-0.073483167	0.0357452454	0.1303702445	-0.0063559568	0.0983459197	0.1523189351	-0.1576522513	-0.0252605124	-0.0120204359	0.1418907094	-0.0500183338	0.0213954127	0.0422442352	0.04574815	0.0930661535	0.1615522421	0.0401723893	-0.1349963246	-0.1945619648	0.039565621	0.0728474376	0.0041280538	0.1159544632	-0.0396790852	-0.1291152218	0.0770730943	-0.0885537024	0.0445779934	-0.0646324494	0.1347106997	-0.0809681645	0.0232565019	0.038371325	-0.1122142725	0.0432401231	-0.0849461745	0.0512700181	0.0433380486	0.0178628418	-0.1253165296	0.0558530135	-0.1255762504	0.0522372395	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.0198774545680322	-0.0149328291457351	0.0003951132001041	0.0002229893862957	0.0638954064512091	0.0305357612031827	0.0009324327122577	0.0040826229655652	-0.1035185641587332	-0.050191054890007	0.0025191419909716	0.0107160931254857	0.0006289995157857	8.894434566040002e-05	3.9564039085864513e-07	7.91109662495672e-09	-2.0670137284017898e-06	-0.0002699555198584	7.287598270201995e-08	4.272545753401468e-12	-0.0002129991876063	0.0002005729034661	4.536865392094378e-08	4.022948960482148e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.6203813124368	-4.104628582545502	856773.090300981	16.847975800649493	1105.5022898404793	-14.813784074555087	219.44819860754197	1222135.312842543	859.173328602172	-2.195378891437485	738178.8085813358	4.819688476969282	889.0683635850893	820.2614987298967	1.339332	25.890747	0.1255781100496864	0.0759390884155911	0.0416170111	-0.0965186643	0.131145057	0.0360861998	0.1873120644	-0.0100985436	-0.0834620738	0.1465315408	0.0491707016	-0.0034721276	0.0440514681	-0.0351397804	0.0375718265	-0.0424044115	-0.0467726575	-0.1031952631	0.0830858667	-0.0609993091	-0.1366556805	0.1091664861	0.043507133	0.0190554531	0.0456211104	-0.1129225496	0.0100762438	0.0803149862	-0.0913339144	-0.0747426318	0.0052241336	-0.1378276806	-0.1804890485	0.0081129447	-0.1438502532	0.0782900644	0.0570489728	-0.0175060057	0.1700732036	-0.0417138744	-0.0482639963	-0.1064851496	-0.0968589899	0.0589099575	0.2399123694	-0.0024340484	-0.1282690475	0.053557727	-0.0957606737	-0.0559927283	-0.0077105263	0.1497588453	-0.0525539518	0.0424607079	0.128316421	-0.0896249526	0.0039150425	0.0084231296	-0.051346785	-0.0773122051	-0.0238462775	0.0104685257	-0.0804241986	0.0961061366	0.0433242695	0.0952822652	0.177200624	-0.1012029897	0.1874686469	0.1087366249	0.0418276477	0.1398651275	0.0733858571	-0.1210800111	-0.066032447	-0.0165545333	-0.1684377397	0.041000209	-0.0062045483	0.0207587302	0.0815818248	-0.0458447923	-0.0297605236	0.0919491201	0.016741483	0.0844969268	0.1545661353	-0.0061962935	-0.0058199766	0.0857750621	0.0218657253	-0.0256380287	0.0408075704	-0.0147275116	-0.0753219452	0.1110294994	0.0005202998	0.0871043811	-0.06374751	0.0057325497	-0.0384677368	0.0287322239	0.1322532276	0.0102507667	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.0089420702463058	-0.0109353843217264	7.996062028986747e-05	0.0001195826302638	-0.002899833766321	-0.0667952402175301	0.0044616041157175	8.409035872295435e-06	-0.111518631608213	-0.0080000674494798	6.400107919622624e-05	0.0124364051957683	0.0013470001288333	0.0007180006130476	1.814409347076927e-06	5.155248803367294e-07	1.9894942259401915e-05	2.1961955987803705e-05	4.82327510810227e-10	3.958087275049361e-10	-0.0001560133954227	5.6985792183600006e-05	2.4340179551319752e-08	3.2473805107924477e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.3757130905876	-6.244668221849224	845251.7018208265	38.99588120097355	1107.5354266737068	2.033136833227445	4.133645382626124	1226634.7213373096	857.5535060432079	-1.6198225589640742	735398.0157269982	2.6238251225289217	888.0132142227061	798.279889067893	1.145433	22.142458	0.1567394140433961	0.0757196131515892	-0.0642730021	-0.0772929393	0.1418019596	-0.0263056093	0.1214366876	-0.1019213913	-0.0666619185	0.1385930908	-0.0151314066	0.0413771347	0.0268608511	-0.011273616	-0.0584589817	-0.0836784627	-0.019802014	-0.194622284	0.0299482871	-0.0158639832	-0.0670881632	0.1337635087	-0.0405490229	-0.0639414557	-0.204740131	-0.2557820406	0.1503303921	-0.0654697777	0.0149515592	-0.0093816957	0.1135031522	0.0167675497	-0.0502223997	-0.1297181119	-0.0866769281	-0.0417005082	0.0166835217	0.137346972	0.0216988563	-0.0089977375	0.034977502	0.0019510578	-0.0304565498	0.0171901087	-0.1656756112	-0.0767009378	0.0273302686	-0.0113613238	0.0284835082	0.0579129133	-0.046919146	0.1479835608	-0.0080429259	0.1181914681	-0.0211254311	-0.163948427	-0.1180703833	0.0566055009	-0.0766185417	0.2589240076	0.1121245689	-0.1165741407	0.0595954166	0.1385629959	0.0275597938	0.1586089594	0.063668042	0.0170786449	0.0595354401	0.0090035177	-0.0622041486	0.1237762473	-0.0447330261	-0.0016813159	-0.0170481079	-0.0210477973	-0.0081192561	0.0044152983	0.0909148151	0.0725325595	0.0052729675	-0.1049180304	-0.0600025612	0.100416141	0.0820989326	0.121491639	0.0838522137	0.0968753155	0.0281900062	0.0405409214	-0.0284598524	0.0547863731	0.1309587897	0.0200888087	-0.0191962295	0.0425066337	0.0362326319	0.0060781371	0.0558602937	0.0028447051	0.1077292026	0.0460305843	0.1526917161	0.0710021326	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0134181872178089	-0.0223602574641147	0.0001800477482121	0.0004999811138614	0.0145056889973744	0.0174055227636953	0.0003029522226775	0.0002104150132885	-0.0494960697494519	0.0620225618587611	0.0038467981795238	0.0024498609206426	0.0012539186910346	-9.308143779870014e-05	1.5723120837259245e-06	8.664154062673283e-09	0.0005771831794907	0.0005572882372312	3.105701793563676e-07	3.331404226869936e-07	0.0002926383686838	0.0004486517641064	8.563721482591564e-08	2.012884054358745e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.37684248937	0.0011293987823819	845253.7785057238	1.2755416096458105e-06	1112.720408900503	5.184982226796137	26.884040692191828	1238146.7083837024	858.6868094695351	1.1333034263271884	737343.0367569696	1.284376656124945	887.4449059590806	786.068127828649	1.135206	21.944775	0.1090516725089134	0.0588099736393792	-0.0972090926	-0.0391866662	-0.0113155141	-0.0934638003	-0.024863056	-0.0478460807	0.0425363206	0.0320464336	-0.0702167834	0.0664565138	-0.1325952278	0.2081556543	0.1157797385	-0.1278733033	-0.0492206441	-0.1274111045	-0.0387971935	0.0689504219	-0.0388355017	-0.083391313	-0.0365335969	0.1141635602	-0.0687803707	-0.0310579131	0.0807167527	-0.0604533108	-0.0552543598	-0.084500163	0.1511426963	0.0075971105	-0.0107936887	-0.0674961197	-0.0052919352	-0.0466213573	-0.1365343713	-0.1345987971	0.1808061298	0.029952835	0.0148694499	0.1131326795	-0.0389950053	0.0160340603	0.046561952	0.0057944113	0.1121288939	0.1926298557	0.1183024967	0.0685643165	0.0054789198	0.0971754501	-0.0252111598	0.0157716335	-0.0536648824	0.0090152989	-0.216666095	-0.1432052145	0.0299869513	0.133586322	0.0466631802	-0.1776860321	-0.0452728209	-0.0531102894	-0.0717366412	-0.0260578194	0.0490280801	0.0510193555	-0.0795773213	-0.107102711	0.0704153287	-0.0253376312	-0.062710078	0.0928615802	-0.1002687024	0.1490555853	-0.0186839221	0.1467681692	0.0133528238	-0.1373006983	0.0286324403	-0.0607692999	0.0043698432	0.1070074735	-0.0057066527	0.004846692	-0.030832661	0.0591312743	0.0091437829	0.0221307807	-0.0882556689	0.0386389437	0.0084107139	-0.0208064242	-0.0835834713	0.0764479447	-0.0427019798	-0.1617228371	-0.0197861581	-0.0221954798	0.0160741417	-0.0461290574	0.1450406643	-0.0044306128	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0015558496065324	0.0149740368243413	2.420667998147024e-06	0.0002242217788167	0.0593826984041214	0.044877009406747	0.0020139459732932	0.0035263048697548	-0.082058216189047	-0.0325621464395951	0.0010602933807536	0.0067335508441283	0.0012449632757623	-8.955415272299998e-06	1.5499335579967965e-06	8.019946269934404e-11	0.0002671735407766	-0.0003100096387141	9.61059760956468e-08	7.138170089110553e-08	0.0002788338259056	-1.3804542778199956e-05	7.774830246915446e-08	1.905654013151525e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.5285862146828	1.1517437253128264	847372.8780384028	1.3265136087974674	1114.794289182818	2.073880282315031	4.300979425375072	1242766.3071946243	858.3569908596712	-0.329818609863878	736776.7237576697	0.1087803154125409	888.5684543581775	806.9365527649281	1.17003	22.617964	0.126884107012553	0.0780051836814329	-0.0296541309	0.1809542716	-0.0508654428	-0.0382159339	0.0816504524	-0.0435429199	-0.0152851534	-0.1919989648	0.155728618	0.0232281746	-0.0060391965	0.0623600622	-0.0218822414	0.0941853177	0.1672600305	-0.073730448	0.0605911558	0.142741119	0.0437062928	0.0436085333	0.1446643235	-0.0024254121	-0.0798321665	-0.0021163926	0.0561505837	-0.0761387138	0.1146218462	0.0504888628	-0.0779320976	-0.0848144124	0.023786054	-0.0222124387	0.1197694659	0.1005275969	0.2173804703	-0.1459779388	0.0743502131	-0.0510872311	-0.0557295325	-0.0369745523	0.0081585244	0.1579754711	0.030323439	0.0784139784	0.0148797582	-0.0999889154	0.0954200694	0.0267792238	-0.1064099242	-0.0729176106	-0.1303047765	0.0058582884	-0.153536437	0.003339162	0.0579176937	-0.0149043312	-0.1582551321	-0.133712303	0.1115475155	-0.0199526535	-0.0139013836	-0.0475935372	0.0688509219	0.0429866914	0.044293397	0.0958939784	-0.0525788143	0.0233480203	0.2265745588	-0.0796905857	-0.1865638718	-0.1076804518	-0.0915654227	0.0404332562	0.0694509168	-0.0998347227	-0.0213256676	0.007551595	0.0536767256	-0.0995170092	-0.0481358163	0.1138908982	-0.034761828	0.0092727141	-0.1663125977	-0.1108631349	-0.045066984	-0.0220424464	0.0127337362	0.0360868606	0.1238345101	0.1028767149	0.0305062318	0.0838820963	0.0387514602	-0.0316375143	0.0571753415	-0.0028873348	0.0603729758	0.0291218103	0.0752951639	-0.0031311868	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0092479173430746	-0.010803766949607	8.552397518433996e-05	0.0001167213803014	-0.0121283955297712	-0.0715110939338926	0.005113836555622	0.0001470979781265	-0.0863362790527304	-0.0042780628636834	1.8301821865627027e-05	0.0074539530806709	0.0018029367638508	0.0005579734880885	3.250580974444796e-06	3.113344134096477e-07	0.0005002384301449	0.0002330648893683	5.4319242656257936e-08	2.5023848699383404e-07	0.000264048538055	-1.4785287850600032e-05	6.972163044898277e-08	2.1860473682510092e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.7795195650036	-1.749066649679207	844155.8055720989	3.059234145020047	1101.4313059537606	-13.362983229057363	178.56932078006835	1213150.9217350064	858.0603928653804	-0.2965979942907779	736267.637804291	0.0879703702173123	887.4318510069464	786.9160310525417	1.221844	23.619574	0.1436643594948665	0.0860875227719682	-0.0866082361	-0.0337186704	0.0006442121	0.1347644446	0.041347335	-0.0696595803	0.0592354661	0.0863990097	-0.0739360476	-0.1315356923	-0.09282909	-0.0111446487	-0.0299996613	0.09592384	0.0260208867	-0.1271927132	0.0927703673	-0.0283789957	0.0882276561	-0.0503766973	0.1635188422	-0.1826567551	-0.1360784374	0.0435484006	-0.0502501421	-0.0366941938	-0.0512727942	0.0091291967	0.0046966425	0.0218144843	0.0609000184	0.1209304148	0.0468673834	0.0511485252	-0.112328819	0.0205340146	-0.1283095204	-0.0500690876	0.0630915272	0.0589503334	-0.1824310466	0.0492721822	-0.0104431166	-0.0864584701	-0.0071902212	-0.1322749642	-0.0193576558	-0.0078032766	-0.0190335261	0.037122058	-0.0101384759	0.1690626911	-0.0495486248	-0.0051017197	-0.0487116451	0.0115912558	-0.1561776675	-0.0101223987	0.0651913107	0.0097805596	0.0292503826	-0.0993627226	0.0053655558	0.0423066941	0.0054532478	0.0732379023	-0.0144390967	0.0326769937	-0.1397697805	-0.1568473489	0.1268815013	0.0214826129	0.0785935054	-0.0099649643	0.2129730881	-0.0684552291	0.0259689148	0.0227179087	-0.0059984215	-0.0741633063	-0.0512472537	0.0536562563	0.0025179068	0.0342273652	-0.0503251549	0.0607710338	-0.0187754065	0.1079371942	0.0618449959	0.0357293203	0.0230871741	0.0541568423	0.0081759903	-0.0391714157	-0.0800826016	-0.1449850444	0.0034936363	-0.0144798679	0.0474041185	0.0217093752	0.0707858147	0.0868073625	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.009403179729162	-0.0001552623860873	8.841978901892312e-05	2.410640853355276e-08	0.0643273068099574	0.0764557023397285	0.0058454744202611	0.0041380024014223	-0.0506413888212549	0.0356948902314755	0.001274125188637	0.0025645502617455	0.001629928337101	-0.0001730084267498	2.656666384084831e-06	2.9931915726440955e-08	0.0008671444349082	0.0003669060047632	1.346200163313667e-07	7.519394709922615e-07	0.0001767928788166	-8.725565923839998e-05	3.1255722000261015e-08	7.613550069127777e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.0241306118564	3.2446110468528104	850128.4974305497	10.52750084535929	1114.191124290941	12.759818337180375	162.8129639978446	1241421.861448711	859.9740606537362	1.913667788355724	739555.3849972759	3.662124404190288	890.3691869137061	801.8072224218438	1.12498	21.747091	0.0725386429971453	0.0354112021086294	-0.0584270589	0.0171191106	0.0241944241	-0.1311770794	0.0794857024	-0.0281389936	0.0527738663	-0.0565367226	0.1085380691	0.124263169	0.0345017459	-0.0240299738	0.1331718912	-0.0726120347	0.0473405617	-0.0526495428	-0.0624565852	0.0375450246	-0.024245212	-0.0355115917	0.0160905616	0.018819764	0.0380903036	0.0953438649	-0.0049816819	-0.1777216281	0.0581192947	0.1063714939	-0.09076246	0.0008287051	0.0546464453	-0.1296552114	0.137797348	0.0552357363	-0.1139144256	-0.005070572	-0.1354427287	-0.2071899281	-0.0784561177	0.0728323782	-0.1160155778	0.1965707462	0.0524389684	0.1828707383	-0.0532299807	0.0304263943	0.0599148423	-0.0668512556	-0.0660197885	0.0555339354	0.012649113	-0.0652717845	-0.0114438149	0.0359536304	-0.0001991222	-0.1067740352	-0.0186601987	-0.1580271472	0.0851860012	0.1379579865	0.05634817	-0.0609334566	-0.0790071292	0.0179681791	0.0349942572	0.0778666137	-0.1314428727	-0.1488037944	0.0882002233	-0.0442912321	0.100830342	-0.1389137555	0.0045796423	-0.1096456939	0.1072903874	0.0215253164	-0.0408931552	0.2346675369	0.0401434427	-0.0877095412	-0.0498446509	0.1152183176	-0.0363752908	0.0333042604	-0.0635544157	-0.0439920527	0.0206004194	0.0049375256	-0.100784876	0.0276569654	0.0562762565	0.0609904248	-0.020833422	0.0356691542	-0.0236974436	-0.1700913793	0.0111600727	-0.016941105	-0.0251186077	-0.0023514138	0.0635770813	0.0600654154	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0013127075732342	0.0107158873023961	1.7232011728264228e-06	0.0001148302406776	0.040899781375927	-0.0234275254340303	0.0005488489479621	0.0016727921165986	-0.0713363948242786	-0.0206950060030237	0.0004282832734651	0.0050888812265253	0.0018043479645233	0.0001744196274222	3.255671577079376e-06	3.0422206430133944e-08	0.0008773133600912	1.016892518300005e-05	1.0340703937745259e-10	7.696787317945117e-07	0.0003462088113652	0.0001694159325486	1.1986054106690464e-07	2.8701758201311783e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.3990488530748	-0.6250817587816755	848976.2072273508	0.3907272051615927	1108.4198954459011	-5.771228845039786	33.307082381819264	1228594.6646203024	859.6861438689227	-0.2879167848134329	739060.2659602182	0.0828960749773046	889.8792765707865	794.5486422395539	1.119982	21.650478	0.0623144622659484	0.029896878131935	-0.0742115812	0.107793827	-0.0711185303	0.0491908775	0.1520407993	-0.1008849229	-0.0434969336	-0.0896826884	0.0177015217	-0.0596008415	-0.0617225451	-0.027570659	0.0231613903	0.1725801681	0.0973528507	0.0008316982	0.1227679663	0.0337964092	-0.0117940507	-0.1351217814	0.1455954048	0.0865101143	-0.0416782662	-0.035990111	-0.0842573331	0.0067630832	-0.0401993283	0.0031535455	0.0920178074	-0.1453813395	-0.0426851265	-0.0010232952	0.0229146633	-0.1568830661	0.0389112448	0.0480723096	-0.0366711252	0.098645789	-0.0437929964	0.1350774662	0.0259352084	0.2193323256	-0.1031321503	0.0010330462	-0.151677206	0.1033438039	0.0212755926	0.1993268615	-0.0969014271	-0.0762430981	-0.1013164466	0.0847740163	0.0247719907	0.1066991615	-0.0639930967	0.0314711864	-0.0587655829	-0.0718214356	0.0927306168	-0.1014064222	0.0347020341	0.03114787	0.0078914117	-0.0157797693	0.0939771947	0.1346494669	-0.0187553043	0.0589186217	-0.0923768147	-0.0164859695	-0.058915894	-0.0394157344	-0.0738195413	-0.1251895583	0.0385507984	0.0152318001	-0.135664916	0.0456607978	0.0249154366	-0.0577026671	0.0153129167	0.111906885	-0.0828273717	0.0386597158	-0.0922816864	0.0039907285	-0.0976578796	-0.0740404812	0.127637333	0.0488258294	0.0701327247	0.1616903873	0.0077385645	0.172211228	0.0572521203	-0.0657159606	0.1498397895	0.1062836036	-0.148613518	-0.0949183232	-0.0589409796	-0.0760687381	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0002502395037851	-0.0010624680694491	6.261980925461307e-08	1.128838398598898e-06	0.0516612425814742	0.0107614612055471	0.0001158090472784	0.0026688839850619	-0.0609557543158914	0.0103806405083872	0.0001077576973643	0.0037156039842193	0.001474289923276	-0.0003300580412472	2.1735307778731544e-06	1.0893831059200433e-07	0.0006839610805517	-0.0001933522795395	3.738510400312095e-08	4.678027597094491e-07	0.0006249963402297	0.0002787875288645	3.9062042530051897e-07	7.772248625037447e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.5783884002412	0.179339547166478	849306.7259663859	0.0321626731778774	1113.6939954255756	5.2740999796744745	27.81613059560229	1240314.3154469822	858.6225025181135	-1.0636413508092346	737232.6018304678	1.1313329231512932	887.7797600850572	779.4050889509243	1.167206	22.563372	0.0481432672805429	0.0304136675509265	-0.0902150774	-0.1605023244	-0.0372108782	0.0466324758	0.120018293	-0.0083416435	0.0966057573	0.0688608307	0.0886865921	-0.0862650963	-0.0175050448	0.0397013337	0.1154659736	-0.0908926934	-0.1322320465	-0.1564030801	0.183793031	0.0096148261	-0.0367770056	-0.0568744904	0.0358255744	-0.0403010897	-0.0132781869	-0.0941842301	-0.1620223628	-0.0080725973	-0.0183380115	0.2570675972	0.001092589	-0.0244994728	0.0010770882	-0.0313568539	-0.1125272416	0.0239117542	-0.1231384011	0.0915052399	0.0889142414	0.1672119399	-0.0854683779	-0.0965886254	0.1517528856	-0.154751613	-0.1115992099	0.003879813	-0.0617161192	-0.0342095687	0.0308569395	0.0339679018	0.0637229942	0.1587505356	-0.1534507923	0.1188711412	0.0057170402	0.0955772493	0.0875779149	0.0467659431	-0.0107374055	-0.0835505221	0.1120505962	0.0744902345	0.016186462	0.092532159	0.0324444405	0.0130936879	0.0583684877	0.0461064248	0.1155099365	-0.1337998181	-0.0772374046	0.0375545184	0.0949488573	0.1212197993	0.0310372861	-0.0107005397	-0.0591728301	0.1133284279	0.0131585181	-0.0609821206	0.0226043127	-0.0512971235	-0.0264186384	0.1004217076	-0.0525539102	0.1327713119	0.0754127335	0.0094190315	-0.0769935372	0.0426307858	0.0138379155	0.0169165502	-0.0438284196	0.099852269	0.0090886187	0.0577522025	-0.0639091345	-0.0177314995	0.049050498	-0.0904866221	-0.0067543787	-0.1294412002	-0.0885517368	0.0708556272	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0002110014531666	-3.923805061849999e-05	4.452161323841689e-08	1.5396246163399671e-09	0.0591759308715751	0.0075146882901009	5.64705400973796e-05	0.0035017907945174	-0.0607624538410078	0.0001933004748835	3.736507359022455e-08	0.0036920757967806	0.0019638962283985	0.0004896063051224	3.856888395917853e-06	2.397143340157064e-07	0.0006778077961313	-6.1532844204000535e-06	3.786290915833802e-11	4.5942340849637e-07	0.0003128351204738	-0.0003121612197559	9.786581260185696e-08	9.744462711949133e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
